0,-1,0,-1,0,0,0,-1,-1,0.870605,0.159668,0.0444336,-22.6875,-61.125,1.125,0.623351,-1.49383,-2.69039
0,-2,1,0,0,0,-1,0,-1,0.870605,0.159668,0.0444336,-22.6875,-61.125,1.125,0.623351,-1.49383,-2.69039
1,0,-2,-1,0,0,0,-2,-1,0.870605,0.159668,0.0444336,-22.6875,-61.125,1.125,0.623351,-1.49383,-2.69039
1,-2,0,-1,-1,-2,-1,-1,-1,0.870605,0.159668,0.0444336,-22.6875,-61.125,1.125,0.623351,-1.49383,-2.69039
5,1,1,-2,-1,-3,0,-1,-2,0.870605,0.159668,0.0444336,-22.6875,-61.125,1.125,0.623351,-1.49383,-2.69039
5,0,-1,0,-1,-1,-1,-2,0,0.870605,0.159668,0.0444336,-22.6875,-61.125,1.125,0.623351,-1.49383,-2.69039
5,0,-2,-3,-1,0,0,-1,-1,0.870605,0.159668,0.0444336,-22.6875,-61.125,1.125,0.623351,-1.49383,-2.69039
5,-1,-2,1,1,0,-2,-1,-1,0.870605,0.159668,0.0444336,-22.6875,-61.125,1.125,0.623351,-1.49383,-2.69039
11,-1,-1,7,-2,-2,-3,-2,0,0.880371,0.0380859,0.0180664,-28.125,-66.75,-1.625,0.850685,-1.51181,-2.92746
11,-2,0,-8,-3,-1,0,-2,-2,0.880371,0.0380859,0.0180664,-28.125,-66.75,-1.625,0.850685,-1.51181,-2.92746
19,-2,0,0,0,-2,-1,-2,-2,0.880371,0.0380859,0.0180664,-28.125,-66.75,-1.625,0.850685,-1.51181,-2.92746
19,1,0,-3,-1,-2,-2,-2,0,0.880371,0.0380859,0.0180664,-28.125,-66.75,-1.625,0.850685,-1.51181,-2.92746
27,-1,1,3,0,0,-2,-2,-2,0.929199,-0.0776367,-0.00683594,-21.5625,-69.1875,-9.6875,1.24564,-1.5264,2.95597
27,-1,-2,-1,-1,-1,-2,0,-1,0.929199,-0.0776367,-0.00683594,-21.5625,-69.1875,-9.6875,1.24564,-1.5264,2.95597
41,-2,-3,-3,-2,-1,0,-2,0,0.929199,-0.0776367,-0.00683594,-21.5625,-69.1875,-9.6875,1.24564,-1.5264,2.95597
41,-1,0,0,-1,0,-1,-2,-1,0.929199,-0.0776367,-0.00683594,-21.5625,-69.1875,-9.6875,1.24564,-1.5264,2.95597
49,0,-1,-3,0,-1,-1,0,-1,0.955078,-0.125977,-0.00878906,-6,-66.5,-17.875,1.72952,-1.52358,2.46689
49,0,-1,0,-1,-2,-2,-2,-2,0.955078,-0.125977,-0.00878906,-6,-66.5,-17.875,1.72952,-1.52358,2.46689
74,-1,0,-6,-1,-1,-2,-2,0,0.955078,-0.125977,-0.00878906,-6,-66.5,-17.875,1.72952,-1.52358,2.46689
