0,1,-3,-6,-7,-1,0,0,0,0.869629,-0.169434,0.334961,-61.625,5.0625,-17.9375,0.210149,-1.43062,0.691916
0,0,-1,-3,-3,-1,-2,-2,0,0.869629,-0.169434,0.334961,-61.625,5.0625,-17.9375,0.210149,-1.43062,0.691916
1,-1,0,-2,-1,-1,-2,-1,0,0.869629,-0.169434,0.334961,-61.625,5.0625,-17.9375,0.210149,-1.43062,0.691916
1,-1,1,-2,-1,-1,0,0,0,0.869629,-0.169434,0.334961,-61.625,5.0625,-17.9375,0.210149,-1.43062,0.691916
2,-2,2,6,0,-1,-1,-2,-1,0.869629,-0.169434,0.334961,-61.625,5.0625,-17.9375,0.210149,-1.43062,0.691916
2,-3,-3,-10,-3,-1,-1,1,0,0.869629,-0.169434,0.334961,-61.625,5.0625,-17.9375,0.210149,-1.43062,0.691916
3,-1,-1,1,0,0,0,-2,0,0.869629,-0.169434,0.334961,-61.625,5.0625,-17.9375,0.210149,-1.43062,0.691916
3,-1,-1,2,0,0,0,-1,-1,0.869629,-0.169434,0.334961,-61.625,5.0625,-17.9375,0.210149,-1.43062,0.691916
7,-1,1,-5,1,-3,-2,-1,1,0.869629,-0.169434,0.334961,-61.625,5.0625,-17.9375,0.210149,-1.43062,0.691916
7,-3,0,6,-1,-1,0,0,-2,0.869629,-0.169434,0.334961,-61.625,5.0625,-17.9375,0.210149,-1.43062,0.691916
13,0,0,0,-1,0,-4,-2,-2,0.885742,-0.176758,0.365234,-51.875,2,-15.125,0.18482,-1.42429,0.698388
13,-1,-2,-3,-2,0,-1,-1,-2,0.885742,-0.176758,0.365234,-51.875,2,-15.125,0.18482,-1.42429,0.698388
21,-2,-2,5,0,-1,0,-1,-3,0.885742,-0.176758,0.365234,-51.875,2,-15.125,0.18482,-1.42429,0.698388
21,0,1,2,0,0,-2,-1,0,0.885742,-0.176758,0.365234,-51.875,2,-15.125,0.18482,-1.42429,0.698388
36,1,-3,2,1,-1,-1,0,1,0.902832,-0.178223,0.379395,-43.3125,-1.6875,-13.25,0.161123,-1.41876,0.70597
36,-1,-1,-2,-2,-1,-1,-1,-1,0.902832,-0.178223,0.379395,-43.3125,-1.6875,-13.25,0.161123,-1.41876,0.70597
44,1,-2,-4,-2,0,-2,-2,-1,0.902832,-0.178223,0.379395,-43.3125,-1.6875,-13.25,0.161123,-1.41876,0.70597
44,0,0,-4,-3,-2,-1,-1,-1,0.902832,-0.178223,0.379395,-43.3125,-1.6875,-13.25,0.161123,-1.41876,0.70597
51,-1,0,-2,-2,1,0,-1,-2,0.918945,-0.180176,0.400879,-35.0625,-6,-11.9375,0.140182,-1.41448,0.713818
51,-2,-2,0,0,0,-1,-1,-2,0.918945,-0.180176,0.400879,-35.0625,-6,-11.9375,0.140182,-1.41448,0.713818
67,0,-1,-4,-2,-1,0,0,-1,0.918945,-0.180176,0.400879,-35.0625,-6,-11.9375,0.140182,-1.41448,0.713818
67,0,0,0,0,0,-1,-1,-1,0.918945,-0.180176,0.400879,-35.0625,-6,-11.9375,0.140182,-1.41448,0.713818
73,0,-1,1,-4,-2,-1,1,-2,0.92627,-0.153809,0.385254,-27.6875,-9.1875,-11.0625,0.12601,-1.41188,0.717556
73,-1,-1,1,0,-3,-1,0,-1,0.92627,-0.153809,0.385254,-27.6875,-9.1875,-11.0625,0.12601,-1.41188,0.717556
121,-1,-3,0,0,-1,1,1,-1,0.931152,-0.0942383,0.334473,-15.8125,-10.3125,-6.875,0.106928,-1.40966,0.72261
121,0,4,3,1,-1,-1,-1,-1,0.931152,-0.0942383,0.334473,-15.8125,-10.3125,-6.875,0.106928,-1.40966,0.72261
123,0,-1,-1,-2,-2,-1,0,-1,0.931152,-0.0942383,0.334473,-15.8125,-10.3125,-6.875,0.106928,-1.40966,0.72261
123,0,-1,1,1,0,-1,-3,-1,0.931152,-0.0942383,0.334473,-15.8125,-10.3125,-6.875,0.106928,-1.40966,0.72261
126,-1,-2,-3,-2,0,-1,-2,0,0.931152,-0.0942383,0.334473,-15.8125,-10.3125,-6.875,0.106928,-1.40966,0.72261
126,-1,-4,-1,-1,0,0,-1,-1,0.931152,-0.0942383,0.334473,-15.8125,-10.3125,-6.875,0.106928,-1.40966,0.72261
127,0,2,2,-3,-2,0,-1,-2,0.931152,-0.0942383,0.334473,-15.8125,-10.3125,-6.875,0.106928,-1.40966,0.72261
127,-1,-1,-7,-4,-1,-1,0,-1,0.931152,-0.0942383,0.334473,-15.8125,-10.3125,-6.875,0.106928,-1.40966,0.72261
132,-1,-1,-1,0,1,-1,-2,-2,0.933594,-0.0605469,0.293457,-11.4375,-7.9375,-4.5,0.101237,-1.40941,0.724407
132,0,1,5,-1,0,-1,-2,1,0.933594,-0.0605469,0.293457,-11.4375,-7.9375,-4.5,0.101237,-1.40941,0.724407
139,0,1,25,4,1,-1,1,0,0.933594,-0.0605469,0.293457,-11.4375,-7.9375,-4.5,0.101237,-1.40941,0.724407
139,-5,-15,-77,-8,-3,-2,0,-4,0.933594,-0.0605469,0.293457,-11.4375,-7.9375,-4.5,0.101237,-1.40941,0.724407
148,-1,0,1,1,-2,0,-1,-1,0.947266,-0.0200195,0.259277,-8.625,-3.75,-2.25,0.0963707,-1.40792,0.72588
148,-1,-3,-5,-2,-2,-1,-1,0,0.947266,-0.0200195,0.259277,-8.625,-3.75,-2.25,0.0963707,-1.40792,0.72588
163,-1,1,6,1,-2,-1,-2,1,0.947266,-0.0200195,0.259277,-8.625,-3.75,-2.25,0.0963707,-1.40792,0.72588
163,-2,3,18,0,0,1,-1,0,0.947266,-0.0200195,0.259277,-8.625,-3.75,-2.25,0.0963707,-1.40792,0.72588
170,0,-1,-1,-1,-2,-1,0,-2,0.952637,0.00341797,0.22168,-8.6875,1.3125,0.25,0.0904744,-1.40628,0.728952
170,-1,-2,4,1,-1,-2,-1,1,0.952637,0.00341797,0.22168,-8.6875,1.3125,0.25,0.0904744,-1.40628,0.728952
178,0,-3,-15,0,-1,-1,1,-1,0.952637,0.00341797,0.22168,-8.6875,1.3125,0.25,0.0904744,-1.40628,0.728952
178,-1,1,14,-4,-1,-1,-1,0,0.952637,0.00341797,0.22168,-8.6875,1.3125,0.25,0.0904744,-1.40628,0.728952
192,0,2,-6,-2,-1,-1,0,-1,0.956055,0.019043,0.205078,-9.4375,7.4375,3.25,0.0790892,-1.40251,0.737021
192,-1,0,5,0,0,-1,0,-1,0.956055,0.019043,0.205078,-9.4375,7.4375,3.25,0.0790892,-1.40251,0.737021
