0,1,-1,0,-1,-1,1,0,-1,1.02979,-0.175781,0.0556641,-51.5,-16.375,-28.875,-0.836588,-1.42063,-2.56205
0,0,1,-1,0,-2,-1,-1,0,1.02979,-0.175781,0.0556641,-51.5,-16.375,-28.875,-0.836588,-1.42063,-2.56205
0,-1,0,0,-2,0,0,-4,-2,1.02979,-0.175781,0.0556641,-51.5,-16.375,-28.875,-0.836588,-1.42063,-2.56205
0,-1,-2,-1,-1,-2,-2,-2,-1,1.02979,-0.175781,0.0556641,-51.5,-16.375,-28.875,-0.836588,-1.42063,-2.56205
2,-1,-2,-1,-1,1,0,-1,0,1.02979,-0.175781,0.0556641,-51.5,-16.375,-28.875,-0.836588,-1.42063,-2.56205
2,-1,1,-1,-1,-1,-1,-1,-1,1.02979,-0.175781,0.0556641,-51.5,-16.375,-28.875,-0.836588,-1.42063,-2.56205
5,0,-16,2,-2,-1,-2,0,0,1.02979,-0.175781,0.0556641,-51.5,-16.375,-28.875,-0.836588,-1.42063,-2.56205
5,-2,7,-2,-1,-1,-2,-2,-2,1.02979,-0.175781,0.0556641,-51.5,-16.375,-28.875,-0.836588,-1.42063,-2.56205
11,0,-7,1,0,-3,-2,-1,0,1.01904,-0.145996,0.0449219,-49.3125,-11.75,-32.375,-0.833635,-1.43156,-2.58225
11,-2,-2,-3,0,0,-1,-3,-2,1.01904,-0.145996,0.0449219,-49.3125,-11.75,-32.375,-0.833635,-1.43156,-2.58225
20,2,8,2,1,0,-2,0,0,1.01904,-0.145996,0.0449219,-49.3125,-11.75,-32.375,-0.833635,-1.43156,-2.58225
20,-1,-19,-2,-3,1,-1,1,-1,1.01904,-0.145996,0.0449219,-49.3125,-11.75,-32.375,-0.833635,-1.43156,-2.58225
28,2,-1,1,0,0,1,1,0,1.03125,-0.177734,0.0375977,-50.8125,-8.8125,-36,-0.822235,-1.44214,-2.61182
28,0,-2,0,-2,-2,-2,-2,-1,1.03125,-0.177734,0.0375977,-50.8125,-8.8125,-36,-0.822235,-1.44214,-2.61182
42,0,11,-1,0,-2,1,1,-1,1.03125,-0.177734,0.0375977,-50.8125,-8.8125,-36,-0.822235,-1.44214,-2.61182
42,-1,-1,2,-2,-2,-1,1,-2,1.03125,-0.177734,0.0375977,-50.8125,-8.8125,-36,-0.822235,-1.44214,-2.61182
50,-1,-12,-4,-1,-1,-1,-2,-1,1.04395,-0.215332,0.0112305,-57.5,-4.5,-37.4375,-0.807375,-1.45217,-2.64806
50,-2,12,0,0,-2,0,1,-1,1.04395,-0.215332,0.0112305,-57.5,-4.5,-37.4375,-0.807375,-1.45217,-2.64806
66,-3,-35,-11,-4,-4,-1,-1,-1,1.04395,-0.215332,0.0112305,-57.5,-4.5,-37.4375,-0.807375,-1.45217,-2.64806
66,-1,8,1,0,-1,0,0,0,1.04395,-0.215332,0.0112305,-57.5,-4.5,-37.4375,-0.807375,-1.45217,-2.64806
73,0,-5,0,-1,0,0,0,-1,1.02148,-0.228027,0.0195312,-61.5625,0.4375,-37.8125,-0.778455,-1.4601,-2.69943
73,0,1,-1,-2,-1,-2,-2,1,1.02148,-0.228027,0.0195312,-61.5625,0.4375,-37.8125,-0.778455,-1.4601,-2.69943
87,-1,5,2,-1,0,-1,-1,-2,1.02148,-0.228027,0.0195312,-61.5625,0.4375,-37.8125,-0.778455,-1.4601,-2.69943
87,0,6,-2,-1,-1,0,-3,-1,1.02148,-0.228027,0.0195312,-61.5625,0.4375,-37.8125,-0.778455,-1.4601,-2.69943
133,0,0,0,-1,-1,-1,0,-1,0.976562,-0.214355,0.0634766,-66.3125,7.6875,-42.375,-0.592256,-1.47489,-2.95369
133,-1,0,-1,-1,-1,-1,-1,0,0.976562,-0.214355,0.0634766,-66.3125,7.6875,-42.375,-0.592256,-1.47489,-2.95369
134,-3,-1,0,1,1,0,-3,0,0.976562,-0.214355,0.0634766,-66.3125,7.6875,-42.375,-0.592256,-1.47489,-2.95369
134,0,0,1,0,0,-1,-2,0,0.976562,-0.214355,0.0634766,-66.3125,7.6875,-42.375,-0.592256,-1.47489,-2.95369
134,-3,8,0,-1,0,-1,-1,-1,0.976562,-0.214355,0.0634766,-66.3125,7.6875,-42.375,-0.592256,-1.47489,-2.95369
134,0,-10,-3,-1,-2,-1,-2,-2,0.976562,-0.214355,0.0634766,-66.3125,7.6875,-42.375,-0.592256,-1.47489,-2.95369
136,1,4,2,-3,-2,0,-1,0,0.976562,-0.214355,0.0634766,-66.3125,7.6875,-42.375,-0.592256,-1.47489,-2.95369
136,-1,-7,-7,-1,0,0,-2,-1,0.976562,-0.214355,0.0634766,-66.3125,7.6875,-42.375,-0.592256,-1.47489,-2.95369
139,-1,6,1,-1,-1,0,-1,-1,0.976562,-0.214355,0.0634766,-66.3125,7.6875,-42.375,-0.592256,-1.47489,-2.95369
139,-2,2,0,-1,-2,0,0,-1,0.976562,-0.214355,0.0634766,-66.3125,7.6875,-42.375,-0.592256,-1.47489,-2.95369
