Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 12:09:37 PM
Collection Length (seconds):, 45.7515
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
1.6355769, 0.0629435, 42.525, -0.4731445, 42.525, -0.8974609, 42.525, 0.1884766, 1.6355769, -0.0104067, 42.525, 0.6694336, 42.525, -0.9023438, 42.525, 0.0351562, 1.6355769, -0.01561, 42.525, 0.1000977, 42.525, -1.0483398, 42.525, 0.0776367, 1.6355769, -0.0280308, 42.525, -0.3061523, 42.525, -1, 42.525, -0.0092773, , , , , , , , , , , , , , , , , , , , , , 
1.6360962, 0.0619364, 42.5385, -0.4648438, 42.5385, -0.8613281, 42.5385, 0.1865234, 1.6360962, -0.0102388, 42.5385, 0.6005859, 42.5385, -0.8608398, 42.5385, -0.0009766, 1.6360962, -0.0172885, 42.5385, 0.1079102, 42.5385, -1.0131836, 42.5385, 0.078125, 1.6360962, -0.0283665, 42.5385, -0.2753906, 42.5385, -0.9472656, 42.5385, 0.0029297, , , , , , , , , , , , , , , , , , , , , , 
1.6366154, 0.0528725, 42.552, -0.4873047, 42.552, -0.828125, 42.552, 0.1655273, 1.6366154, -0.0104067, 42.552, 0.5224609, 42.552, -0.8198242, 42.552, -0.0322266, 1.6366154, -0.0162814, 42.552, 0.1030273, 42.552, -0.9448242, 42.552, 0.0805664, 1.6366154, -0.0270237, 42.552, -0.2675781, 42.552, -0.9013672, 42.552, 0.0117188, , , , , , , , , , , , , , , , , , , , , , 
1.6371346, 0.0428016, 42.5655, -0.5170898, 42.5655, -0.8041992, 42.5655, 0.1689453, 1.6371346, -0.0095674, 42.5655, 0.4506836, 42.5655, -0.7875977, 42.5655, -0.0581055, 1.6371346, -0.0149386, 42.5655, 0.0791016, 42.5655, -0.894043, 42.5655, 0.0585938, 1.6371346, -0.0219883, 42.5655, -0.2646484, 42.5655, -0.8828125, 42.5655, 0.0126953, , , , , , , , , , , , , , , , , , , , , , 
1.6376538, 0.030045, 42.579, -0.5322266, 42.579, -0.7856445, 42.579, 0.1699219, 1.6376538, -0.0095674, 42.579, 0.4101562, 42.579, -0.7666016, 42.579, -0.0664062, 1.6376538, -0.0149386, 42.579, 0.0649414, 42.579, -0.8798828, 42.579, 0.0361328, 1.6376538, -0.0135958, 42.579, -0.2617188, 42.579, -0.8701172, 42.579, 0.0131836, , , , , , , , , , , , , , , , , , , , , , 
1.6381731, 0.0125887, 42.5925, -0.5395508, 42.5925, -0.7758789, 42.5925, 0.1669922, 1.6381731, -0.0105745, 42.5925, 0.4174805, 42.5925, -0.7568359, 42.5925, -0.0556641, 1.6381731, -0.0139315, 42.5925, 0.0571289, 42.5925, -0.8935547, 42.5925, 0.0385742, 1.6381731, -0.002182, 42.5925, -0.2524414, 42.5925, -0.8779297, 42.5925, 0.0068359, , , , , , , , , , , , , , , , , , , , , , 
1.6386923, -0.0028534, 42.606, -0.5493164, 42.606, -0.7788086, 42.606, 0.1674805, 1.6386923, -0.010071, 42.606, 0.472168, 42.606, -0.7587891, 42.606, -0.0268555, 1.6386923, -0.0115816, 42.606, 0.0366211, 42.606, -0.9204102, 42.606, 0.0454102, 1.6386923, 0.0075532, 42.606, -0.2446289, 42.606, -0.8911133, 42.606, -0.0029297, , , , , , , , , , , , , , , , , , , , , , 
1.6392115, -0.0135958, 42.6195, -0.5527344, 42.6195, -0.7875977, 42.6195, 0.1611328, 1.6392115, -0.0102388, 42.6195, 0.5083008, 42.6195, -0.7626953, 42.6195, -0.0097656, 1.6392115, -0.0097353, 42.6195, 0.0244141, 42.6195, -0.9423828, 42.6195, 0.0615234, 1.6392115, 0.0139315, 42.6195, -0.2470703, 42.6195, -0.9077148, 42.6195, -0.0209961, , , , , , , , , , , , , , , , , , , , , , 
1.6397308, -0.0216526, 42.633, -0.5527344, 42.633, -0.7963867, 42.633, 0.1577148, 1.6397308, -0.0119173, 42.633, 0.5683594, 42.633, -0.7832031, 42.633, 0.0239258, 1.6397308, -0.0072175, 42.633, 0.0366211, 42.633, -0.9643555, 42.633, 0.0805664, 1.6397308, 0.0199741, 42.633, -0.2529297, 42.633, -0.9208984, 42.633, -0.0380859, , , , , , , , , , , , , , , , , , , , , , 
1.64025, -0.0330663, 42.6465, -0.5571289, 42.6465, -0.8081055, 42.6465, 0.159668, 1.64025, -0.0139315, 42.6465, 0.5996094, 42.6465, -0.8095703, 42.6465, 0.0449219, 1.64025, -0.0062104, 42.6465, 0.050293, 42.6465, -0.9819336, 42.6465, 0.0839844, 1.64025, 0.0292058, 42.6465, -0.2539062, 42.6465, -0.9321289, 42.6465, -0.0483398, , , , , , , , , , , , , , , , , , , , , , 
1.6407692, -0.04448, 42.66, -0.5537109, 42.66, -0.809082, 42.66, 0.1616211, 1.6407692, -0.0135958, 42.66, 0.6083984, 42.66, -0.8168945, 42.66, 0.0532227, 1.6407692, -0.0073854, 42.66, 0.0566406, 42.66, -0.9912109, 42.66, 0.09375, 1.6407692, 0.0424659, 42.66, -0.2504883, 42.66, -0.9379883, 42.66, -0.0473633, , , , , , , , , , , , , , , , , , , , , , 
1.6412885, -0.0518654, 42.6735, -0.543457, 42.6735, -0.8120117, 42.6735, 0.1552734, 1.6412885, -0.0125887, 42.6735, 0.5986328, 42.6735, -0.8081055, 42.6735, 0.050293, 1.6412885, -0.005539, 42.6735, 0.0600586, 42.6735, -0.9931641, 42.6735, 0.1025391, 1.6412885, 0.051194, 42.6735, -0.2548828, 42.6735, -0.9335938, 42.6735, -0.0483398, , , , , , , , , , , , , , , , , , , , , , 
1.6418077, -0.0585794, 42.687, -0.5400391, 42.687, -0.8164062, 42.687, 0.1513672, 1.6418077, -0.0132601, 42.687, 0.5849609, 42.687, -0.7998047, 42.687, 0.0356445, 1.6418077, -0.0028534, 42.687, 0.0668945, 42.687, -0.9892578, 42.687, 0.1103516, 1.6418077, 0.0565652, 42.687, -0.2705078, 42.687, -0.9238281, 42.687, -0.0429688, , , , , , , , , , , , , , , , , , , , , , 
1.6423269, -0.0632792, 42.7005, -0.5512695, 42.7005, -0.8203125, 42.7005, 0.1601562, 1.6423269, -0.0129244, 42.7005, 0.5742188, 42.7005, -0.8046875, 42.7005, 0.0253906, 1.6423269, -0.0015106, 42.7005, 0.0712891, 42.7005, -0.9931641, 42.7005, 0.1079102, 1.6423269, 0.0619364, 42.7005, -0.2944336, 42.7005, -0.9262695, 42.7005, -0.03125, , , , , , , , , , , , , , , , , , , , , , 
1.6428462, -0.0639506, 42.714, -0.5771484, 42.714, -0.8310547, 42.714, 0.1635742, 1.6428462, -0.0105745, 42.714, 0.5693359, 42.714, -0.8232422, 42.714, 0.0214844, 1.6428462, -0.0035248, 42.714, 0.0551758, 42.714, -1.0053711, 42.714, 0.109375, 1.6428462, 0.0669718, 42.714, -0.3032227, 42.714, -0.9311523, 42.714, -0.0253906, , , , , , , , , , , , , , , , , , , , , , 
1.6433654, -0.0592508, 42.7275, -0.578125, 42.7275, -0.8422852, 42.7275, 0.1674805, 1.6433654, -0.0095674, 42.7275, 0.5698242, 42.7275, -0.8417969, 42.7275, 0.0185547, 1.6433654, -0.0045319, 42.7275, 0.0473633, 42.7275, -1.0097656, 42.7275, 0.112793, 1.6433654, 0.0683146, 42.7275, -0.3198242, 42.7275, -0.9418945, 42.7275, -0.012207, , , , , , , , , , , , , , , , , , , , , , 
1.6438846, -0.0466621, 42.741, -0.5566406, 42.741, -0.8554688, 42.741, 0.1738281, 1.6438846, -0.008896, 42.741, 0.5751953, 42.741, -0.8500977, 42.741, 0.0166016, 1.6438846, -0.0048676, 42.741, 0.0483398, 42.741, -1.0131836, 42.741, 0.1225586, 1.6438846, 0.0616007, 42.741, -0.3364258, 42.741, -0.9575195, 42.741, 0.003418, , , , , , , , , , , , , , , , , , , , , , 
1.6444038, -0.0261845, 42.7545, -0.5405273, 42.7545, -0.8579102, 42.7545, 0.1879883, 1.6444038, -0.0077211, 42.7545, 0.5874023, 42.7545, -0.8647461, 42.7545, 0.0117188, 1.6444038, -0.0041962, 42.7545, 0.0654297, 42.7545, -1.0136719, 42.7545, 0.1430664, 1.6444038, 0.0498512, 42.7545, -0.3540039, 42.7545, -0.9633789, 42.7545, 0.0185547, , , , , , , , , , , , , , , , , , , , , , 
1.6449231, -0.0065461, 42.768, -0.5307617, 42.768, -0.8461914, 42.768, 0.2084961, 1.6449231, -0.0062104, 42.768, 0.5966797, 42.768, -0.8623047, 42.768, -0.0087891, 1.6449231, -0.0041962, 42.768, 0.0932617, 42.768, -1, 42.768, 0.1640625, 1.6449231, 0.0404517, 42.768, -0.3701172, 42.768, -0.9580078, 42.768, 0.0375977, , , , , , , , , , , , , , , , , , , , , , 
1.6454423, 0.0072175, 42.7815, -0.5297852, 42.7815, -0.8305664, 42.7815, 0.2299805, 1.6454423, -0.0038605, 42.7815, 0.5859375, 42.7815, -0.84375, 42.7815, -0.0361328, 1.6454423, -0.0052033, 42.7815, 0.125, 42.7815, -0.9814453, 42.7815, 0.1738281, 1.6454423, 0.0340734, 42.7815, -0.3911133, 42.7815, -0.9506836, 42.7815, 0.0532227, , , , , , , , , , , , , , , , , , , , , , 
1.6459615, 0.0132601, 42.795, -0.5322266, 42.795, -0.824707, 42.795, 0.2363281, 1.6459615, -0.0028534, 42.795, 0.5688477, 42.795, -0.828125, 42.795, -0.0571289, 1.6459615, -0.0065461, 42.795, 0.1362305, 42.795, -0.9741211, 42.795, 0.1796875, 1.6459615, 0.0290379, 42.795, -0.409668, 42.795, -0.9375, 42.795, 0.0712891, , , , , , , , , , , , , , , , , , , , , , 
1.6464808, 0.0186313, 42.8085, -0.5356445, 42.8085, -0.815918, 42.8085, 0.2392578, 1.6464808, -0.0028534, 42.8085, 0.5644531, 42.8085, -0.8203125, 42.8085, -0.0620117, 1.6464808, -0.0073854, 42.8085, 0.1430664, 42.8085, -0.965332, 42.8085, 0.1928711, 1.6464808, 0.0236667, 42.8085, -0.4282227, 42.8085, -0.9326172, 42.8085, 0.0878906, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.0260166, 42.822, -0.5415039, 42.822, -0.8193359, 42.822, 0.2568359, 1.647, -0.0031891, 42.822, 0.5463867, 42.822, -0.8325195, 42.822, -0.0913086, 1.647, -0.008896, 42.822, 0.1435547, 42.822, -0.9736328, 42.822, 0.2055664, 1.647, 0.018967, 42.822, -0.4462891, 42.822, -0.934082, 42.822, 0.0986328, , , , , , , , , , , , , , , , , , , , , , 
1.6475192, 0.0339055, 42.8355, -0.5629883, 42.8355, -0.8232422, 42.8355, 0.2714844, 1.6475192, -0.0025177, 42.8355, 0.5517578, 42.8355, -0.8369141, 42.8355, -0.0874023, 1.6475192, -0.011078, 42.8355, 0.1503906, 42.8355, -0.9892578, 42.8355, 0.2109375, 1.6475192, 0.0159457, 42.8355, -0.4560547, 42.8355, -0.9472656, 42.8355, 0.1015625, , , , , , , , , , , , , , , , , , , , , , 
1.6480385, 0.0347448, 42.849, -0.5688477, 42.849, -0.8261719, 42.849, 0.265625, 1.6480385, -0.0028534, 42.849, 0.581543, 42.849, -0.8305664, 42.849, -0.0878906, 1.6480385, -0.0114137, 42.849, 0.1557617, 42.849, -1.0014648, 42.849, 0.2104492, 1.6480385, 0.0139315, 42.849, -0.4609375, 42.849, -0.9682617, 42.849, 0.1025391, , , , , , , , , , , , , , , , , , , , , , 
1.6485577, 0.0344091, 42.8625, -0.5576172, 42.8625, -0.8374023, 42.8625, 0.2666016, 1.6485577, -0.0036927, 42.8625, 0.5976562, 42.8625, -0.8344727, 42.8625, -0.0839844, 1.6485577, -0.0109102, 42.8625, 0.137207, 42.8625, -1.0214844, 42.8625, 0.2060547, 1.6485577, 0.0105745, 42.8625, -0.4614258, 42.8625, -0.9760742, 42.8625, 0.0986328, , , , , , , , , , , , , , , , , , , , , , 
1.6490769, 0.0360876, 42.876, -0.5551758, 42.876, -0.847168, 42.876, 0.277832, 1.6490769, -0.0048676, 42.876, 0.6191406, 42.876, -0.847168, 42.876, -0.0766602, 1.6490769, -0.0135958, 42.876, 0.1147461, 42.876, -1.0336914, 42.876, 0.2070312, 1.6490769, 0.0068818, 42.876, -0.4580078, 42.876, -0.9848633, 42.876, 0.0922852, , , , , , , , , , , , , , , , , , , , , , 
1.6495962, 0.0374304, 42.8895, -0.546875, 42.8895, -0.8505859, 42.8895, 0.2763672, 1.6495962, -0.0058747, 42.8895, 0.625, 42.8895, -0.8554688, 42.8895, -0.074707, 1.6495962, -0.01561, 42.8895, 0.1142578, 42.8895, -1.0371094, 42.8895, 0.2148438, 1.6495962, 0.0052033, 42.8895, -0.453125, 42.8895, -0.987793, 42.8895, 0.0834961, , , , , , , , , , , , , , , , , , , , , , 
1.6501154, 0.0404517, 42.903, -0.5341797, 42.903, -0.8525391, 42.903, 0.2788086, 1.6501154, -0.0048676, 42.903, 0.6225586, 42.903, -0.8544922, 42.903, -0.0820312, 1.6501154, -0.0146029, 42.903, 0.140625, 42.903, -1.0375977, 42.903, 0.2202148, 1.6501154, 0.0018463, 42.903, -0.4501953, 42.903, -0.9907227, 42.903, 0.0756836, , , , , , , , , , , , , , , , , , , , , , 
1.6506346, 0.0417945, 42.9165, -0.5273438, 42.9165, -0.859375, 42.9165, 0.2827148, 1.6506346, -0.0045319, 42.9165, 0.6235352, 42.9165, -0.8574219, 42.9165, -0.0922852, 1.6506346, -0.0119173, 42.9165, 0.1635742, 42.9165, -1.0449219, 42.9165, 0.2250977, 1.6506346, -0.0015106, 42.9165, -0.4526367, 42.9165, -1.0019531, 42.9165, 0.0795898, , , , , , , , , , , , , , , , , , , , , , 
1.6511538, 0.0391089, 42.93, -0.5385742, 42.93, -0.8730469, 42.93, 0.2856445, 1.6511538, -0.0035248, 42.93, 0.6264648, 42.93, -0.8608398, 42.93, -0.0913086, 1.6511538, -0.0095674, 42.93, 0.171875, 42.93, -1.050293, 42.93, 0.2241211, 1.6511538, -0.0028534, 42.93, -0.4472656, 42.93, -1.0151367, 42.93, 0.0795898, , , , , , , , , , , , , , , , , , , , , , 
1.6516731, 0.0354162, 42.9435, -0.5517578, 42.9435, -0.8901367, 42.9435, 0.2841797, 1.6516731, -0.0035248, 42.9435, 0.6381836, 42.9435, -0.8740234, 42.9435, -0.0908203, 1.6516731, -0.0095674, 42.9435, 0.1791992, 42.9435, -1.0698242, 42.9435, 0.2182617, 1.6516731, -0.0011749, 42.9435, -0.4433594, 42.9435, -1.0366211, 42.9435, 0.0810547, , , , , , , , , , , , , , , , , , , , , , 
1.6521923, 0.0320592, 42.957, -0.5610352, 42.957, -0.9057617, 42.957, 0.2895508, 1.6521923, -0.0036927, 42.957, 0.6503906, 42.957, -0.8945312, 42.957, -0.0859375, 1.6521923, -0.0105745, 42.957, 0.171875, 42.957, -1.0986328, 42.957, 0.2143555, 1.6521923, -0.0001678, 42.957, -0.4433594, 42.957, -1.0551758, 42.957, 0.0844727, , , , , , , , , , , , , , , , , , , , , , 
1.6527115, 0.0310521, 42.9705, -0.5639648, 42.9705, -0.9130859, 42.9705, 0.2856445, 1.6527115, -0.0045319, 42.9705, 0.6655273, 42.9705, -0.9160156, 42.9705, -0.0712891, 1.6527115, -0.0090639, 42.9705, 0.1674805, 42.9705, -1.1210938, 42.9705, 0.2197266, 1.6527115, 0.0011749, 42.9705, -0.4433594, 42.9705, -1.0625, 42.9705, 0.0878906, , , , , , , , , , , , , , , , , , , , , , 
1.6532308, 0.0337377, 42.984, -0.5600586, 42.984, -0.921875, 42.984, 0.2749023, 1.6532308, -0.0062104, 42.984, 0.6728516, 42.984, -0.9243164, 42.984, -0.0683594, 1.6532308, -0.0048676, 42.984, 0.1699219, 42.984, -1.1293945, 42.984, 0.2231445, 1.6532308, -0.0001678, 42.984, -0.4433594, 42.984, -1.0595703, 42.984, 0.1010742, , , , , , , , , , , , , , , , , , , , , , 
1.65375, 0.0428016, 42.9975, -0.5507812, 42.9975, -0.9189453, 42.9975, 0.2836914, 1.65375, -0.0065461, 42.9975, 0.6762695, 42.9975, -0.9257812, 42.9975, -0.0722656, 1.65375, -0.0001678, 42.9975, 0.1801758, 42.9975, -1.1123047, 42.9975, 0.2124023, 1.65375, -0.0072175, 42.9975, -0.4458008, 42.9975, -1.0576172, 42.9975, 0.1123047, , , , , , , , , , , , , , , , , , , , , , 
1.6542692, 0.0589151, 43.011, -0.5424805, 43.011, -0.9204102, 43.011, 0.2929688, 1.6542692, -0.0058747, 43.011, 0.6582031, 43.011, -0.9194336, 43.011, -0.0913086, 1.6542692, 0.0031891, 43.011, 0.2211914, 43.011, -1.1499023, 43.011, 0.1860352, 1.6542692, -0.0162814, 43.011, -0.4526367, 43.011, -1.0756836, 43.011, 0.1152344, , , , , , , , , , , , , , , , , , , , , , 
1.6547885, 0.0688182, 43.0245, -0.5996094, 43.0245, -0.9716797, 43.0245, 0.300293, 1.6547885, -0.0072175, 43.0245, 0.6416016, 43.0245, -0.9570312, 43.0245, -0.1103516, 1.6547885, 0.0045319, 43.0245, 0.2226562, 43.0245, -1.2617188, 43.0245, 0.1635742, 1.6547885, -0.0223239, 43.0245, -0.4599609, 43.0245, -1.1557617, 43.0245, 0.1289062, , , , , , , , , , , , , , , , , , , , , , 
1.6553077, 0.0632792, 43.038, -0.6948242, 43.038, -1.0263672, 43.038, 0.2797852, 1.6553077, -0.0097353, 43.038, 0.6865234, 43.038, -1.0141602, 43.038, -0.0776367, 1.6553077, 0.0025177, 43.038, 0.1835938, 43.038, -1.2695312, 43.038, 0.171875, 1.6553077, -0.0273594, 43.038, -0.4023438, 43.038, -1.1616211, 43.038, 0.1494141, , , , , , , , , , , , , , , , , , , , , , 
1.6558269, 0.0562295, 43.0515, -0.6640625, 43.0515, -1.0151367, 43.0515, 0.2485352, 1.6558269, -0.008896, 43.0515, 0.7280273, 43.0515, -1.0219727, 43.0515, -0.0410156, 1.6558269, -0.0028534, 43.0515, 0.1738281, 43.0515, -1.2172852, 43.0515, 0.1733398, 1.6558269, -0.0292058, 43.0515, -0.3310547, 43.0515, -1.0786133, 43.0515, 0.1547852, , , , , , , , , , , , , , , , , , , , , , 
1.6563462, 0.0552224, 43.065, -0.4892578, 43.065, -0.9575195, 43.065, 0.2680664, 1.6563462, -0.0082246, 43.065, 0.6455078, 43.065, -0.9760742, 43.065, -0.1083984, 1.6563462, -0.0065461, 43.065, 0.1938477, 43.065, -1.0986328, 43.065, 0.1230469, 1.6563462, -0.0293736, 43.065, -0.3232422, 43.065, -1.0263672, 43.065, 0.159668, , , , , , , , , , , , , , , , , , , , , , 
1.6568654, 0.0535439, 43.0785, -0.3540039, 43.0785, -0.9462891, 43.0785, 0.3056641, 1.6568654, -0.0104067, 43.0785, 0.5166016, 43.0785, -0.9428711, 43.0785, -0.190918, 1.6568654, -0.008896, 43.0785, 0.2475586, 43.0785, -1.0566406, 43.0785, 0.0541992, 1.6568654, -0.0258488, 43.0785, -0.34375, 43.0785, -1.0483398, 43.0785, 0.1611328, , , , , , , , , , , , , , , , , , , , , , 
1.6573846, 0.0464942, 43.092, -0.4257812, 43.092, -0.9648438, 43.092, 0.2763672, 1.6573846, -0.0102388, 43.092, 0.4892578, 43.092, -0.9365234, 43.092, -0.1962891, 1.6573846, -0.0105745, 43.092, 0.2641602, 43.092, -1.0249023, 43.092, 0.027832, 1.6573846, -0.0206455, 43.092, -0.3095703, 43.092, -1.0273438, 43.092, 0.1704102, , , , , , , , , , , , , , , , , , , , , , 
1.6579038, 0.0347448, 43.1055, -0.5341797, 43.1055, -0.9277344, 43.1055, 0.2148438, 1.6579038, -0.0075532, 43.1055, 0.5112305, 43.1055, -0.921875, 43.1055, -0.1757812, 1.6579038, -0.0119173, 43.1055, 0.2094727, 43.1055, -0.9282227, 43.1055, 0.0600586, 1.6579038, -0.0109102, 43.1055, -0.2504883, 43.1055, -0.9121094, 43.1055, 0.1904297, , , , , , , , , , , , , , , , , , , , , , 
1.6584231, 0.0213169, 43.119, -0.4790039, 43.119, -0.8354492, 43.119, 0.2231445, 1.6584231, -0.0072175, 43.119, 0.5048828, 43.119, -0.8569336, 43.119, -0.1499023, 1.6584231, -0.0115816, 43.119, 0.1918945, 43.119, -0.8266602, 43.119, 0.0708008, 1.6584231, 0.0006714, 43.119, -0.2387695, 43.119, -0.8037109, 43.119, 0.2060547, , , , , , , , , , , , , , , , , , , , , , 
1.6589423, 0.0109102, 43.1325, -0.4130859, 43.1325, -0.7929688, 43.1325, 0.2407227, 1.6589423, -0.0085603, 43.1325, 0.4228516, 43.1325, -0.7675781, 43.1325, -0.1777344, 1.6589423, -0.011078, 43.1325, 0.269043, 43.1325, -0.7475586, 43.1325, 0.0366211, 1.6589423, 0.0082246, 43.1325, -0.2416992, 43.1325, -0.7382812, 43.1325, 0.2070312, , , , , , , , , , , , , , , , , , , , , , 
1.6594615, 0.0011749, 43.146, -0.3017578, 43.146, -0.7373047, 43.146, 0.2373047, 1.6594615, -0.0095674, 43.146, 0.394043, 43.146, -0.6918945, 43.146, -0.2075195, 1.6594615, -0.0102388, 43.146, 0.3354492, 43.146, -0.7246094, 43.146, 0.0092773, 1.6594615, 0.0135958, 43.146, -0.2563477, 43.146, -0.7319336, 43.146, 0.1728516, , , , , , , , , , , , , , , , , , , , , , 
1.6599808, -0.0109102, 43.1595, -0.3266602, 43.1595, -0.7260742, 43.1595, 0.2441406, 1.6599808, -0.0109102, 43.1595, 0.4619141, 43.1595, -0.6787109, 43.1595, -0.1845703, 1.6599808, -0.0090639, 43.1595, 0.277832, 43.1595, -0.8071289, 43.1595, 0.012207, 1.6599808, 0.0199741, 43.1595, -0.2631836, 43.1595, -0.7529297, 43.1595, 0.1513672, , , , , , , , , , , , , , , , , , , , , , 
1.6605, -0.0243381, 43.173, -0.4833984, 43.173, -0.7543945, 43.173, 0.2460938, 1.6605, -0.012253, 43.173, 0.5625, 43.173, -0.706543, 43.173, -0.1015625, 1.6605, -0.0075532, 43.173, 0.1235352, 43.173, -0.9370117, 43.173, 0.0532227, 1.6605, 0.0273594, 43.173, -0.2670898, 43.173, -0.8139648, 43.173, 0.1186523, , , , , , , , , , , , , , , , , , , , , , 
1.6610192, -0.0370947, 43.1865, -0.6342773, 43.1865, -0.769043, 43.1865, 0.2006836, 1.6610192, -0.0125887, 43.1865, 0.6303711, 43.1865, -0.7412109, 43.1865, -0.0019531, 1.6610192, -0.005539, 43.1865, 0.0488281, 43.1865, -0.9926758, 43.1865, 0.0751953, 1.6610192, 0.0354162, 43.1865, -0.2788086, 43.1865, -0.8725586, 43.1865, 0.0883789, , , , , , , , , , , , , , , , , , , , , , 
1.6615385, -0.0458228, 43.2, -0.7041016, 43.2, -0.7763672, 43.2, 0.1694336, 1.6615385, -0.0112459, 43.2, 0.6459961, 43.2, -0.7705078, 43.2, 0.0454102, 1.6615385, -0.0028534, 43.2, -0.0317383, 43.2, -1.0634766, 43.2, 0.121582, 1.6615385, 0.0454871, 43.2, -0.3125, 43.2, -0.9282227, 43.2, 0.043457, , , , , , , , , , , , , , , , , , , , , , 
1.6620577, -0.0528725, 43.2135, -0.6962891, 43.2135, -0.7646484, 43.2135, 0.1616211, 1.6620577, -0.0099031, 43.2135, 0.6694336, 43.2135, -0.7792969, 43.2135, 0.0610352, 1.6620577, -0.0018463, 43.2135, -0.0068359, 43.2135, -1.0703125, 43.2135, 0.1645508, 1.6620577, 0.0548867, 43.2135, -0.3535156, 43.2135, -0.9555664, 43.2135, 0.0019531, , , , , , , , , , , , , , , , , , , , , , 
1.6625769, -0.0594186, 43.227, -0.6479492, 43.227, -0.7460938, 43.227, 0.1762695, 1.6625769, -0.008896, 43.227, 0.6884766, 43.227, -0.7832031, 43.227, 0.0625, 1.6625769, -0.003357, 43.227, 0.0512695, 43.227, -1.0532227, 43.227, 0.2075195, 1.6625769, 0.0614328, 43.227, -0.3969727, 43.227, -0.9541016, 43.227, -0.027832, , , , , , , , , , , , , , , , , , , , , , 
1.6630962, -0.064622, 43.2405, -0.6162109, 43.2405, -0.7558594, 43.2405, 0.1914062, 1.6630962, -0.0095674, 43.2405, 0.7041016, 43.2405, -0.7783203, 43.2405, 0.0507812, 1.6630962, -0.0041962, 43.2405, 0.0957031, 43.2405, -1.0292969, 43.2405, 0.2358398, 1.6630962, 0.0652934, 43.2405, -0.4375, 43.2405, -0.9316406, 43.2405, -0.0258789, , , , , , , , , , , , , , , , , , , , , , 
1.6636154, -0.057908, 43.254, -0.5966797, 43.254, -0.7451172, 43.254, 0.1850586, 1.6636154, -0.0112459, 43.254, 0.6806641, 43.254, -0.7636719, 43.254, 0.0385742, 1.6636154, -0.0028534, 43.254, 0.105957, 43.254, -0.9921875, 43.254, 0.2451172, 1.6636154, 0.0642863, 43.254, -0.4594727, 43.254, -0.8911133, 43.254, -0.0053711, , , , , , , , , , , , , , , , , , , , , , 
1.6641346, -0.0382696, 43.2675, -0.5795898, 43.2675, -0.7333984, 43.2675, 0.2177734, 1.6641346, -0.0115816, 43.2675, 0.6455078, 43.2675, -0.7475586, 43.2675, 0.0195312, 1.6641346, -0.0028534, 43.2675, 0.0922852, 43.2675, -0.9375, 43.2675, 0.2324219, 1.6641346, 0.0558938, 43.2675, -0.4726562, 43.2675, -0.8349609, 43.2675, 0.019043, , , , , , , , , , , , , , , , , , , , , , 
1.6646538, -0.012253, 43.281, -0.5620117, 43.281, -0.7128906, 43.281, 0.2114258, 1.6646538, -0.0115816, 43.281, 0.6289062, 43.281, -0.715332, 43.281, -0.0073242, 1.6646538, -0.0041962, 43.281, 0.0654297, 43.281, -0.8833008, 43.281, 0.2026367, 1.6646538, 0.0441444, 43.281, -0.4833984, 43.281, -0.7915039, 43.281, 0.0366211, , , , , , , , , , , , , , , , , , , , , , 
