IAV_channel_1,ISD_channel_1,KURT_channel_1,LD_channel_1,MAV_channel_1,MNF_channel_1,MNP_channel_1,MPK_channel_1,RMS_channel_1,SAMPEN_channel_1,SKEW_channel_1,SM_channel_1,SSC_channel_1,VAR_channel_1,WAMP_channel_1,WL_channel_1,ZC_channel_1,IAV_channel_2,ISD_channel_2,KURT_channel_2,LD_channel_2,MAV_channel_2,MNF_channel_2,MNP_channel_2,MPK_channel_2,RMS_channel_2,SAMPEN_channel_2,SKEW_channel_2,SM_channel_2,SSC_channel_2,VAR_channel_2,WAMP_channel_2,WL_channel_2,ZC_channel_2,IAV_channel_3,ISD_channel_3,KURT_channel_3,LD_channel_3,MAV_channel_3,MNF_channel_3,MNP_channel_3,MPK_channel_3,RMS_channel_3,SAMPEN_channel_3,SKEW_channel_3,SM_channel_3,SSC_channel_3,VAR_channel_3,WAMP_channel_3,WL_channel_3,ZC_channel_3,IAV_channel_4,ISD_channel_4,KURT_channel_4,LD_channel_4,MAV_channel_4,MNF_channel_4,MNP_channel_4,MPK_channel_4,RMS_channel_4,SAMPEN_channel_4,SKEW_channel_4,SM_channel_4,SSC_channel_4,VAR_channel_4,WAMP_channel_4,WL_channel_4,ZC_channel_4,IAV_channel_5,ISD_channel_5,KURT_channel_5,LD_channel_5,MAV_channel_5,MNF_channel_5,MNP_channel_5,MPK_channel_5,RMS_channel_5,SAMPEN_channel_5,SKEW_channel_5,SM_channel_5,SSC_channel_5,VAR_channel_5,WAMP_channel_5,WL_channel_5,ZC_channel_5,IAV_channel_6,ISD_channel_6,KURT_channel_6,LD_channel_6,MAV_channel_6,MNF_channel_6,MNP_channel_6,MPK_channel_6,RMS_channel_6,SAMPEN_channel_6,SKEW_channel_6,SM_channel_6,SSC_channel_6,VAR_channel_6,WAMP_channel_6,WL_channel_6,ZC_channel_6,IAV_channel_7,ISD_channel_7,KURT_channel_7,LD_channel_7,MAV_channel_7,MNF_channel_7,MNP_channel_7,MPK_channel_7,RMS_channel_7,SAMPEN_channel_7,SKEW_channel_7,SM_channel_7,SSC_channel_7,VAR_channel_7,WAMP_channel_7,WL_channel_7,ZC_channel_7,IAV_channel_8,ISD_channel_8,KURT_channel_8,LD_channel_8,MAV_channel_8,MNF_channel_8,MNP_channel_8,MPK_channel_8,RMS_channel_8,SAMPEN_channel_8,SKEW_channel_8,SM_channel_8,SSC_channel_8,VAR_channel_8,WAMP_channel_8,WL_channel_8,ZC_channel_8,label
0.8798272708286365,0.0203073435186015,3.244874577166509,1.0219840017185764,0.0219956817707159,8.97826750853771,2.025092134940533e-05,0.0302495911985416,0.022531834988856,0.0011113170249143,0.2014679323468996,0.7742289362698517,24,2.387357140643418e-05,0,0.0165078188556515,21,0.5698022746680969,0.0086465017839613,3.198717897270747,1.0142385293465397,0.0142450568667024,9.246276697852563,8.574326160643176e-06,0.0203920078007783,0.0147024672963089,0.0011113170249143,-0.4365098736430119,0.3375959546230908,27,1.324089946344817e-05,0,0.0122939018681519,22,0.2759440192461033,0.0025707107003665,2.775757754689664,1.0068903189833864,0.0068986004811525,13.319620825022817,2.3498098052279787e-06,0.0137972009623051,0.0080167180011002,0.0011113170249143,-0.052801276193319,0.1332714975705732,26,1.6677078910606022e-05,0,0.0137972009623051,22,0.3447558768190244,0.0030854267188234,3.6222529697912815,1.0086174839541715,0.0086188969204756,8.790353161483951,3.089017269597628e-06,0.0114708676120172,0.0087826913853662,0.0011113170249143,0.0302929158783903,0.1156271978092701,25,2.850283844802633e-06,0,0.0057039413830832,26,0.3397701180584228,0.0030201672715097,2.499910921254197,1.0084925911394342,0.0084942529514605,8.929030425659004,3.014886490895136e-06,0.0115869914347577,0.0086893142300037,0.0011113170249143,0.3565556525104433,0.1146324743881622,27,3.3518485843482816e-06,0,0.0061854769665942,24,0.7422663988066548,0.0138077817340949,2.6042302947927234,1.0185562452094643,0.0185566599701663,8.157737144329134,1.4010301771991793e-05,0.0201094305087705,0.0185794118139507,0.0011113170249143,0.3357950224336926,0.4866931616479193,24,8.449141039986006e-07,0,0.0031055410772082,21,0.7925375793752039,0.0162760273278653,2.4048177008990197,1.019806414460682,0.01981343948438,8.758074006824556,1.6306040546151793e-05,0.0262078176983342,0.0201717793760648,0.0011113170249143,0.0413757838759225,0.6081219691303118,21,1.4328298995442236e-05,0,0.0127887564279082,18,0.4167227163793099,0.0058628068228109,2.8393611187487555,1.0103992465162464,0.0104180679094827,13.319620825022811,5.359016460480755e-06,0.0208361358189655,0.0121066168094258,0.0011113170249143,-0.2872476130356588,0.3039412583965835,22,3.803403160367832e-05,0,0.0208361358189655,20,no weight
1.159808535622898,0.0340710915136832,2.395240248235017,1.0289898349747273,0.0289952133905724,7.912734680035419,3.4430388363622166e-05,0.0332743506912129,0.0291852237929072,0.0177835154886725,0.3456480951564371,1.1217632992617603,24,1.1054888277250382e-05,0,0.0110670302172194,20,0.7400003607132819,0.0138093196692855,3.2159549020264167,1.0184985431385278,0.018500009017832,7.237931664429916,1.39784336303412e-05,0.0203920078007783,0.0185804464890416,0.1503692815651881,-0.760230627321449,0.3934131474376931,24,2.982658072272263e-06,0,0.0075679951317853,20,0.4827182692140478,0.0060152087331815,2.934340891678936,1.012065609376228,0.0120679567303511,7.281318170102285,6.0349461651726e-06,0.0137972009623051,0.0122629612381976,0.0664750846370737,0.250157202465855,0.1647948938855948,28,4.744638683909199e-06,0,0.0069169769278158,24,0.4394956852140462,0.004877280776802,3.517713686494241,1.0109867937978947,0.0109873921303511,7.847534780649214,4.934558490384419e-06,0.0123158089232652,0.0110422832521201,0.0206378703147757,0.3738700057311052,0.1592828062017761,27,1.2092335939498875e-06,0,0.0036237845491603,28,0.4450711740268441,0.0050152764272444,2.4666697658837724,1.0111259993157535,0.0111267793506711,7.924369347101695,5.06895690748779e-06,0.0127595805949572,0.0111974064265396,0.0177835154886725,-0.0319094020302413,0.1656495551684709,25,1.5766919625907097e-06,0,0.0041860266567454,22,0.755172298520728,0.0142917094859226,3.3081198696829306,1.0188788830325768,0.0188793074630181,7.492094918048297,1.4501500129383536e-05,0.0201094305087705,0.018902188686712,0.2887707093682833,0.1172120881152927,0.4378955925753208,27,8.644868648921287e-07,0,0.0049204921830092,20,0.9829341599993768,0.0243133746368808,3.5765726413236045,1.0245714069412524,0.0245733539999844,7.556497265970826,2.4630916227715347e-05,0.0262078176983342,0.0246542971086587,0.0656357032732373,0.3284926261716721,0.7498296308611475,22,3.984639113471245e-06,0,0.0065378547933992,19,0.7230118064313629,0.0134742324357407,2.7325720666066773,1.0180703048476782,0.018075295160784,7.161251922657696,1.352610549760986e-05,0.0208361358189655,0.0183536320899575,0.0680118791467686,-0.1644894208506618,0.3589924355859231,25,1.0139515744055616e-05,0,0.0110433626327257,23,no weight
1.334157985009223,0.0446345215372234,2.414061794098713,1.0333523155821402,0.0333539496252305,8.168210059253049,4.527907001720405e-05,0.0364583080519194,0.0334045361954119,0.0011113170249143,0.102099655869292,1.574934001643109,22,3.3770828281668822e-06,0,0.0062087168533777,21,0.7508722334577222,0.0141320234088428,4.766214575864658,1.01877135436567,0.018771805836443,8.160560532282894,1.433843601313749e-05,0.0203920078007783,0.0187962917944224,0.0011113170249143,-0.9042266795840612,0.4982643295508683,20,9.198908599545256e-07,0,0.0032404039286706,17,0.5438719522806054,0.0073954804527849,3.69413433468704,1.0135967918646485,0.0135967988070151,8.114873984411238,7.510814523523322e-06,0.0137972009623051,0.0135973163278503,0.0011113170249143,0.7243003064457626,0.2595417387138478,27,1.4073521176414489e-08,0,0.00040080431058,26,0.4935217688371882,0.0060996341963193,2.993717542689016,1.0123379140668989,0.0123380442209297,8.144723756768002,6.190815760030119e-06,0.0132052208298421,0.0123487187557245,0.0011113170249143,0.1782791570795389,0.2147150022365128,27,2.6351971036617454e-07,0,0.0017343532178249,27,0.5116175281774464,0.0065641131132379,2.331900093647187,1.0127901876498726,0.0127904382044361,8.16940919683395,6.658732528108669e-06,0.0139938849741146,0.012810262598048,0.0011113170249143,-0.2007521521008371,0.2316435295344049,24,5.075183694481218e-07,0,0.0024068935393569,21,0.6644888891188172,0.0112100726824799,2.190938976556051,1.0166101142947996,0.0166122222279704,8.39127441814669,1.131813739971556e-05,0.0201094305087705,0.0167407233135846,0.0011113170249143,-0.3120299167995817,0.4044260416976915,22,4.285889710522751e-06,0,0.0069944165616001,19,1.03569169234146,0.026817827529247,3.834358455339348,1.025892275305172,0.0258922923085365,8.114439095830072,2.7236309948532743e-05,0.0262078176983342,0.0258929659991121,0.0011113170249143,0.5097862119078124,0.9411203590495256,25,3.4887240477669755e-08,0,0.0006310507795954,24,0.7968090515839272,0.0158843754208802,2.4875003106524205,1.0199200821753138,0.0199202262895981,8.126870079774664,1.6127966886333967e-05,0.0208361358189655,0.0199276036071075,0.0011113170249143,0.3405460536679101,0.5581375417694114,25,2.939700932087197e-07,0,0.0018318190587346,24,no weight
1.4161739588467035,0.0501665900857934,2.5384396204043536,1.035404012319204,0.0354043489711675,7.81737912772678,5.093954605269304e-05,0.0364583080519194,0.0354141885710351,0.2724612112099701,-0.1795184529977061,1.656088460241894,24,6.968260726202896e-07,0,0.0042158363230074,19,0.7175771603737278,0.0128820713439713,3.1487357402087275,1.0179393166890804,0.0179394290093431,8.583755428677696,1.3079780733341453e-05,0.0187302621963318,0.0179458012805024,0.401371183064541,-0.0569106649829287,0.4929934425432178,18,2.286704180201187e-07,0,0.0031513005489419,17,0.5637140537001915,0.0079711144712617,5.353340167918706,1.014092521471163,0.0140928513425047,8.689482604198295,8.085188195180417e-06,0.0159869517763561,0.0141165810939314,0.0668180392182743,-0.6510904861329911,0.3095272578798657,25,6.694028196051511e-07,0,0.0027858187631187,19,0.5109901461977404,0.0065305075040386,2.298549204124395,1.0127747199077064,0.0127747536549435,7.774628740736321,6.631478608264167e-06,0.0132052208298421,0.0127774288337273,0.5807121117203571,0.4509427358961845,0.2137028518556789,24,6.835665647315397e-08,0,0.0017218686995946,23,0.553313108519842,0.0076641650537147,2.609551702755076,1.0138327009434838,0.013832827712996,8.018094134633216,7.779894121575349e-06,0.0145222450898398,0.0138421142295124,0.0139877585589676,-0.4364894769958895,0.2632792366154418,27,2.57003805438166e-07,0,0.0017009492759247,26,0.5392908457130763,0.0073706273937481,2.092194457895196,1.013481041175553,0.0134822711428269,8.644504201276863,7.44674660665383e-06,0.0165225502207704,0.0135744497068464,0.0103730245981876,-0.177726979869091,0.2794275652420039,22,2.494049675001722e-06,0,0.0053460437645739,22,0.9852454323593618,0.0243470451627669,2.960556635857442,1.0246301672043123,0.024631135808984,7.779660939011545,2.469642671748862e-05,0.0258842019139263,0.024671362529645,0.0630144558564351,-0.3585340449916867,0.7934344732822907,30,1.983277828558304e-06,0,0.0043973944293939,29,0.7519991465526344,0.0141613487332532,3.024161801286082,1.018799686827381,0.0187999786638158,8.032315465827411,1.4373312105421098e-05,0.0198967414298708,0.018815783755436,0.019001789751027,0.2194918498412186,0.487572547041844,25,5.945205714003149e-07,0,0.0026022017249399,22,no weight
1.4094354837787637,0.0496836554991398,2.4887915195554284,1.0352356341819122,0.035235887094469,8.121113093531193,5.045176526321035e-05,0.0364583080519194,0.0352433169193606,0.0011113170249143,0.1772285949314095,1.7447381873412966,29,5.236481443228119e-07,0,0.0024448419149007,23,0.7506252567411421,0.0141224726216972,2.9137952368118656,1.0187651833795,0.0187656314185285,8.160233785379372,1.4328845541548506e-05,0.0203796589649493,0.0187899392107167,0.0011113170249143,0.3572934783636786,0.4979111241626731,20,9.12893006365944e-07,0,0.0032280550928416,17,0.6422049711854355,0.0104097651165192,4.0392760222569,1.0160539052925563,0.0160551242796358,8.28600152684644,1.0533640200080012e-05,0.0187138519075466,0.0161320838056644,0.0011113170249143,-0.5993945741143674,0.3716725810494838,24,2.477112278427869e-06,0,0.0053174552558215,17,0.4922086561984051,0.0060680879887132,2.863514431745903,1.0123050762056451,0.0123052164049601,8.147309266116064,6.15845840268463e-06,0.0132052208298421,0.0123167446883432,0.0011113170249143,0.2074116921915194,0.213660551480502,26,2.838489449324632e-07,0,0.0018000088497641,20,0.5814459721364627,0.0084561071977885,4.079238671656048,1.014536098519918,0.0145361493034115,8.122302371074154,8.586620799304043e-06,0.0150784136327085,0.0145396932548356,0.0011113170249143,-0.9097218107122528,0.2969885932802576,25,1.030433736405342e-07,0,0.0010845286585938,23,0.445019724046835,0.0050065462359435,1.90004384269945,1.01112480720195,0.0111254931011708,8.314459164660567,5.063060059680481e-06,0.0131150139471703,0.0111876564077821,0.0011113170249143,0.1697913791652107,0.1792602088692843,21,1.3870591543873972e-06,0,0.0039790416919989,22,0.8551670789242334,0.0185297461733203,3.0237502110801304,1.0213761543590991,0.0213791769731058,8.355412087575539,1.8722616728956327e-05,0.0255767669187387,0.0215230958352419,0.0011113170249143,-0.1499557043540145,0.6661482952888464,29,6.174446285631012e-06,0,0.0083951798912658,23,0.6899818228758676,0.0119450346406775,2.60237334813306,1.0172490151984426,0.0172495455718966,8.178835156238394,1.211478411862554e-05,0.0190043167602308,0.0172807947160117,0.0011113170249143,-0.3236903782034791,0.4219344760861919,28,1.0790435799975807e-06,0,0.0035095423766683,23,no weight
1.39922314918434,0.0489669763702697,2.608083092703999,1.0349803210768715,0.0349805787296085,8.408653332683217,4.972374313454756e-05,0.0366908396770416,0.0349882038586827,0.2923954261107875,0.4304102293791136,1.8161707918302563,34,5.335209984058544e-07,0,0.0038684503703591,27,0.8188040215060821,0.0168031980949692,2.389381570294823,1.0204695836990525,0.020470100537652,8.205421940295627,1.704923141284375e-05,0.0223140674804777,0.0204958520772919,0.0095348015817991,0.2249204910206585,0.5977152739464435,24,1.0549363526491968e-06,0,0.0035070507402461,19,0.7041718497109035,0.0124164805946929,3.2542353725262547,1.0176040501626975,0.0176042962427725,7.498459727542014,1.260266210068098e-05,0.0187138519075466,0.017618513412525,0.3537955588205849,0.1110616792067463,0.3815897594823572,22,5.007686640269437e-07,0,0.0044382226590963,21,0.4747467492833259,0.0056378114485682,2.7268637148516084,1.0118686292070305,0.0118686687320831,8.530186806378149,5.724652401317471e-06,0.0123821115997517,0.0118720379975051,0.5426847161311178,-0.1921417461241056,0.2137445341419185,26,7.998874227831437e-08,0,0.0018538270080202,21,0.5932121242044537,0.0087984369250783,3.681336054202792,1.0148302917568934,0.0148303031051113,7.942857211804125,8.935552601207701e-06,0.0150784136327085,0.01483107963457,0.5191542187209239,-0.3821673086929105,0.2983256845648203,26,2.303293748466216e-08,0,0.0009924421103886,17,0.4103407010451867,0.0042293435065853,2.866901030567969,1.0102582718625062,0.0102585175261296,9.348145039650015,4.287669640704743e-06,0.0116876458480306,0.0102826838745842,0.3757340714954568,0.2778066309585619,0.1827335480954519,22,4.964058307247397e-07,0,0.004490181083833,17,0.7222313794933337,0.0131267458367158,2.356685532775237,1.0180547258214718,0.0180557844873333,8.737363085694243,1.329808421691596e-05,0.0212715464616793,0.0181154256344668,0.0409904013916539,-0.1544663212251537,0.5114624194139792,29,2.157292464869584e-06,0,0.0046831290289711,25,0.6307747211764106,0.009966462106276,2.8902712895598994,1.015769127595582,0.0157693680294102,8.32999997391028,1.011453936709826e-05,0.0172045514388624,0.0157848519998415,0.0177835154886725,-0.398725553680288,0.3633725426956352,28,4.885846099143307e-07,0,0.0023211795272089,27,no weight
1.4704518750185305,0.0541615550210147,2.908837571582285,1.0367600208190575,0.0367612968754632,8.148810294003152,5.496640913421448e-05,0.0395091276139077,0.0367972672290398,0.0011113170249143,0.4711865981384907,1.907346918724851,30,2.645927559425352e-06,0,0.005495661476889,23,0.8945989187091419,0.0200629286131284,2.919767736561191,1.022364297474777,0.0223649729677285,8.163275123644016,2.0354790140683333e-05,0.0243502869705077,0.0223958303112032,0.0011113170249143,-0.3020223653105739,0.7075694364412612,25,1.3811994809818084e-06,0,0.0039706280055583,23,0.6727024617290801,0.0113636193591196,7.347831630077953,1.0168169419095965,0.016817561543227,8.193727784043078,1.1521449788209848e-05,0.0187138519075466,0.0168549839506892,0.0011113170249143,1.5335897372762648,0.4020003420528096,23,1.2601077177630464e-06,0,0.0037925807286393,24,0.4963127793792002,0.0061722496629667,3.062631249596637,1.0124076455144224,0.01240781948448,8.154755977711297,6.263176718480882e-06,0.0134104269888819,0.0124220063425426,0.0011113170249143,-0.1355975066544708,0.217492209979439,25,3.522572147282554e-07,0,0.0020052150088038,23,0.5840847581589985,0.0085320549884262,2.066423141450452,1.014602079777648,0.0146021189539749,8.12023006025004,8.664123880209861e-06,0.0150784136327085,0.0146048407971691,0.0011113170249143,0.304721751848726,0.2995927751303086,28,7.949676462039016e-08,0,0.000952589357467,21,0.4701918061242348,0.0056231408656081,3.432342580778827,1.0117536074561344,0.0117547951531058,8.42423821380689,5.673380229478687e-06,0.0143736180510403,0.01185658136396,0.0011113170249143,0.6370923895880325,0.2035206626971393,23,2.4033125487229237e-06,0,0.0052376457958689,16,0.6629123082612087,0.0109915131180199,1.6757353579176908,1.0165727438288217,0.0165728077065302,8.122035070563737,1.1161222442732398e-05,0.0171815870274728,0.0165767254893871,0.0011113170249143,-0.1375637903502748,0.3860245793699279,24,1.298726728709781e-07,0,0.0012175586418853,25,0.5946912949167641,0.008846962584077,3.4708490380049883,1.0148672143938542,0.0148672823729191,8.124766749026383,8.983036400717733e-06,0.0154947743835625,0.0148719220211082,0.0011113170249143,-0.3968391460307698,0.310793819359345,22,1.3797944581430745e-07,0,0.0012549840212868,23,no weight
1.6373334149942145,0.06746924793356,3.4201704254805243,1.0409279661779014,0.0409333353748553,8.596318464251187,6.834822994663551e-05,0.0478833321977209,0.0410698331910296,0.0201630526019379,0.6272703549275738,2.563780624662205,27,1.119325342861512e-05,0,0.011051578123836,22,0.9698114811294564,0.0235542113616588,3.348850329807306,1.0242447883908707,0.0242452870282364,8.100727611558385,2.3906255285600698e-05,0.0258646957169509,0.0242663405572713,0.0165817367116551,0.2324020354959781,0.8219928981285687,22,1.0213409599030605e-06,0,0.0034488172619716,20,0.5962772965855183,0.0089368459908393,10.219743293491051,1.0149063389932165,0.0149069324146379,8.203013756234379,9.057625554851391e-06,0.0167689387133726,0.0149472790089361,0.0095348015817991,1.4777129026953322,0.3162038882038062,21,1.2045157564007326e-06,0,0.0037526901260081,20,0.5148494994027013,0.0066311754699378,2.635082748735629,1.0128711828708306,0.0128712374850675,7.69555476197862,6.733058844732762e-06,0.0134104269888819,0.0128755344257411,0.5270593982280372,-0.0901802268489335,0.2132608599004712,22,1.106323514386182e-07,0,0.0021567580152576,21,0.5617820239411213,0.0078954467049697,1.9348403768267275,1.0140444831568574,0.014044550598528,8.066481561450164,8.016671840393603e-06,0.0145899062699048,0.0140494187646408,0.0100331197682666,0.0855141044624367,0.2741646868344087,30,1.3676610962933748e-07,0,0.0012532586961804,25,0.5474986389085112,0.0075198407006046,3.1768547954625754,1.0136871455386205,0.0136874659727127,7.66386164080005,7.627177961604934e-06,0.0143736180510403,0.013711163973752,0.0688538195753772,0.2145618075513373,0.2389299348754276,24,6.492927609470078e-07,0,0.0027446083133102,18,0.6751858910290081,0.011430229768372,3.0891015378317817,1.0168792378151257,0.0168796472757252,8.73208018735395,1.1595790959110108e-05,0.0190333343513735,0.0169043114089069,0.1151619483570565,0.4196621267333072,0.4474659880619521,25,8.332520564035372e-07,0,0.0036624755605506,20,0.6018275719628792,0.009078176876026,3.341289166144682,1.01504540292623,0.0150456892990719,8.718543699270088,9.21092419463627e-06,0.0168519836375518,0.0150650065350351,0.1269879951577682,-0.4067439132738157,0.3547454868115181,21,5.816554164431083e-07,0,0.0032235957471851,21,no weight
1.9241482401023264,0.0935940588146834,3.363949151889039,1.048091357350868,0.0481037060025581,8.314107277204037,9.465125498678172e-05,0.0566982843912085,0.0483720112292954,0.0011113170249143,0.3187753103011629,3.351033871377523,27,2.588493918653756e-05,0,0.0171891567773007,25,1.0361819431479768,0.026875686985217,4.243201828599906,1.025904135997428,0.0259045485786994,8.136260482991117,2.7282367628504526e-05,0.0274588101868911,0.0259208829832323,0.0011113170249143,0.177169636929327,0.9452465921572392,26,8.465375642277451e-07,0,0.0031085232163834,21,0.518644656556114,0.0067783891606321,3.1886012659288787,1.0129654552095098,0.0129661164139028,8.256669582123195,6.863331688271095e-06,0.0149212711789073,0.013017669876587,0.0011113170249143,-0.7661721045824911,0.2413110205436195,20,1.3395541569223047e-06,0,0.0039103095300089,21,0.4879807875260419,0.0059736844406341,3.2206055824938744,1.012199265869338,0.012199519688151,8.175707644688908,6.058979597069393e-06,0.0134104269888819,0.0122205609943183,0.0011113170249143,0.397257912469548,0.2109418479485177,23,5.13830394269217e-07,0,0.0024218146014617,17,0.5326351906315911,0.0071017015128442,2.6242614127931008,1.0133157663342716,0.0133158797657897,8.136890905120898,7.209066924201468e-06,0.0141258242752414,0.0133245089148195,0.0011113170249143,0.1366791658177553,0.249790412328022,29,2.298838841369664e-07,0,0.0016198890189032,24,0.5670242440441507,0.0080384619258332,2.957888415835861,1.0141755993272217,0.0141756061011037,8.11473405274485,8.16384780607374e-06,0.0143736180510403,0.0141760907215575,0.0011113170249143,-0.0844881113224976,0.2821029218319487,26,1.3739812179701162e-08,0,0.0003960238998731,21,0.7645642224399787,0.0147530526865318,2.556173626520048,1.0191123995237137,0.0191141055609994,8.284356485245338,1.4929134607343766e-05,0.0222641827364113,0.0192048513965429,0.0011113170249143,0.3211066636774525,0.5266601518936838,28,3.4772857662657947e-06,0,0.0063001543508238,21,0.6768290226339455,0.0115531847986814,3.848610540422777,1.0169194871850131,0.0169207255658486,8.271487573723139,1.169427531514559e-05,0.0196016607694215,0.0169949880837568,0.0011113170249143,-0.9525877555864494,0.4119021732262964,26,2.5186662922737338e-06,0,0.0053618704071459,25,no weight
2.1348664909792205,0.1141449859521352,2.793499954691739,1.0533692444275602,0.0533716622744805,7.508740908277591,0.0001158489331403,0.0566982843912085,0.0534193284196214,0.4031883141501614,-0.1355084966979295,3.5149771242889423,25,5.090314862172998e-06,0,0.013306488466912,18,1.0670206304735212,0.0284724046970451,4.0770632627562255,1.0266754052220133,0.026675515761838,7.8171290596671295,2.8913739486817303e-05,0.0274588101868911,0.0266797698158385,0.5111860490717473,-0.2892541369914919,0.9402788268764573,24,2.2697626606072341e-07,0,0.0031331777002124,23,0.5395131559620561,0.0074944596365956,2.4366163862806607,1.0134851492292554,0.0134878288990514,10.573233876928017,7.526460580306723e-06,0.0190134080579676,0.0136880053665569,0.1421526224928905,0.0834833574976718,0.3736526973232787,24,5.439962504804799e-06,0,0.0099074690006121,23,0.4652391265051743,0.0054174175439088,4.141831395118985,1.011630901166657,0.0116309781626293,8.710504036539689,5.499630424364219e-06,0.012378217092673,0.0116376732467328,0.5426847161311178,-0.3168396823691889,0.2118582144631419,24,1.557855781606796e-07,0,0.0025694631008368,19,0.5212137490824625,0.0067965694943652,3.731452550317392,1.0130302823434754,0.0130303437270615,8.545699121501984,6.900821730235022e-06,0.0138143924377148,0.0130351155483613,0.3879293445892754,-0.2170409582424142,0.2583289396939048,31,1.2437971375820238e-07,0,0.0020976338828937,30,0.5685261376213548,0.0080824259193562,2.389449237660769,1.014213130313916,0.0142131534405338,8.289617835949059,8.207979904794058e-06,0.0147268965881828,0.0142148038320585,0.1498449681160463,-0.4349406023435128,0.2932805611467101,26,4.6917259747684144e-08,0,0.0009422371574666,23,0.893670552856284,0.0201085425264917,2.3345180275126536,1.0223400232733275,0.0223417638214071,8.279935325008864,2.036701424121608e-05,0.0256438130421802,0.0224212747889653,0.0095348015817991,0.2949858150352988,0.7200592256199023,25,3.5591525107593918e-06,0,0.0064489362715548,21,0.7649514440551153,0.0146696799872973,3.4259660370360665,1.019123284062437,0.0191237861013778,7.90788950140819,1.4882882721876936e-05,0.0203023553725229,0.0191505091233218,0.023656836805354,-0.672732486954021,0.4914966601225938,28,1.0228048311786577e-06,0,0.0033128878783775,25,no weight
