Latency_ms
1378.166784
540.9999359999999
374.749888
316.0
613.0
601.0
1468.16672
208.833344
1296.142912
149.0
316.000064
672.4
642.999936
794.399936
1153.799936
871.6
646.800128
1264.8000639999998
782.666752
1185.24992
684.666688
650.9999359999999
1266.1664640000001
1068.142912
1114.3749759999998
1131.8
730.8
558.5999360000001
1107.0000639999998
1225.625024
