0,-1,-2,-1,-2,-1,-1,-2,-1
0,-1,-2,0,-1,0,1,-3,0
1,-1,-1,-1,0,-1,0,-1,0
1,-1,-1,-1,-1,-2,-1,-2,-1
4,-2,-1,-2,0,-1,-1,-1,-1
4,-2,0,0,-1,-1,-1,-1,-2
12,-1,0,0,-1,-1,-1,0,-2
12,-1,0,0,-2,0,-1,0,-1
13,-1,0,-1,0,-1,0,-3,-1
13,-1,-1,-1,-4,-1,-3,-1,-2
19,-2,0,-2,0,-2,-1,0,0
19,-2,-1,-2,-1,-1,0,1,-1
34,1,1,0,-1,1,0,-1,0
34,-2,-1,1,-1,-1,-1,-1,1
41,-1,-1,-2,-1,0,-1,-2,-3
41,-2,-3,-1,0,0,0,-1,-2
49,-3,-2,0,-1,-2,-2,1,5
49,2,0,-2,-1,0,-1,-1,0
72,-1,0,-1,-2,-1,-3,-2,-2
72,0,-1,-1,0,-1,-1,-2,-2
74,-1,0,-1,-1,0,1,-1,-2
74,0,-2,-1,0,-2,0,-2,-2
118,0,0,-1,-1,-1,-1,-1,-2
118,-1,-1,1,-1,-1,-1,-1,-1
125,-1,0,-2,-1,-2,0,1,-1
125,-1,-1,-1,-1,-2,-1,1,2
125,-3,-1,-1,0,0,0,0,1
125,-1,-1,-2,-2,-1,-3,0,-1
126,-1,0,1,0,-1,-1,-2,-3
126,0,0,-1,-2,1,0,-1,-1
130,-2,3,1,-1,-3,-1,-1,0
130,0,-1,-1,0,0,0,-1,0
138,0,-2,-2,0,-2,-1,-1,-2
138,-1,0,-2,-2,-4,-1,-4,-1
147,0,-1,-1,-2,-1,-1,-1,0
147,-1,0,0,0,-1,-1,-2,-2
160,0,-2,-2,-1,0,-2,-2,-2
160,1,-2,0,-1,-1,-3,-2,-1
167,0,-2,-1,-1,-1,-1,-1,-1
167,-1,1,-1,-1,-1,-1,0,-2
199,1,0,-2,-3,0,-1,1,1
199,-1,-1,-1,-1,-1,-2,-2,1
200,-2,-2,-1,1,0,-2,-1,0
200,1,0,-1,-1,-1,-1,-1,-2
216,-2,0,-2,0,-2,-1,-1,-2
216,-1,1,0,-1,-1,-1,0,-1
216,-1,-2,1,-2,-1,-1,0,-1
216,-2,0,-1,-1,-3,-1,-1,1
228,-1,-2,0,0,0,-1,-1,-3
228,-3,-2,-1,-1,0,0,1,-1
231,-2,-2,-2,-2,0,-1,2,-2
231,-4,-3,-2,-1,-2,-2,-1,-3
251,-3,-2,0,0,0,0,-1,-2
251,0,-1,-2,1,1,-1,1,-3
252,0,1,0,0,-2,1,-3,-1
252,-2,-2,0,-1,-2,1,-1,1
281,-2,-1,-1,-2,-2,-2,-2,1
281,-1,-1,-2,-1,-2,-2,-2,-2
289,-1,-1,-2,-1,-2,-1,-3,-2
289,0,0,-1,-3,-1,-1,-1,0
290,0,-3,-2,-1,0,0,-3,1
290,-2,-1,0,-1,-1,0,-2,0
291,-1,-2,-2,-2,-1,0,-1,-2
291,-1,-2,0,-1,-1,-1,-1,0
311,2,0,2,-2,-1,-3,1,1
311,-3,-1,-2,-2,0,-3,-1,-1
312,-4,0,-1,-2,0,0,-3,-2
312,2,1,-1,0,0,0,0,0
325,-2,0,-1,-1,0,0,1,-3
325,-1,0,0,-3,-2,1,-1,-1
334,-1,0,-1,0,-1,-2,0,-2
334,0,-1,-2,-2,-1,-2,-2,-2
349,-3,0,-2,0,-1,-1,-2,1
349,-3,-4,-1,1,-1,-2,0,-2
350,0,-2,0,-1,0,-1,-2,1
350,-4,-1,0,0,0,2,-1,-1
371,0,0,-1,-1,-2,-2,0,-2
371,-1,1,-1,-1,0,0,-2,-3
373,0,-2,-2,-2,-1,-3,1,1
373,-1,1,-1,0,-1,-3,-1,-2
385,3,-1,0,-1,-1,1,0,-6
385,-1,-1,-1,1,-1,-2,-1,5
394,0,-2,0,0,0,-1,0,2
394,0,-1,-3,-3,0,-2,-3,-3
408,-3,-1,-1,-1,-1,-1,-1,-2
408,0,-1,-2,-2,-3,0,-3,-7
410,2,1,0,0,-1,-1,-1,-1
410,-1,-2,-1,0,-2,-2,-1,1
431,-2,0,0,0,0,-1,-2,-1
431,1,0,-1,-1,-1,-1,0,-1
432,1,-1,-2,-1,-1,0,0,0
432,-2,-3,-1,-1,-1,-1,0,0
445,-1,0,0,-2,0,0,-3,-3
445,-1,1,1,-1,-1,1,1,-1
454,-2,-1,0,0,-1,1,-3,-1
454,0,-1,-1,-1,-2,0,-1,-2
469,3,0,-1,-1,-1,0,-1,3
469,1,-1,0,-2,-1,-1,0,0
470,-3,-2,-2,-2,1,0,0,-2
470,-1,0,0,-1,-2,-1,2,6
492,-2,-3,1,-1,-1,-2,1,-4
492,-1,0,-2,0,-2,1,-2,4
493,-1,-2,0,-1,-1,-1,-3,-3
493,0,-1,-1,0,1,-1,-6,-6
505,1,-1,-3,0,-1,-1,0,2
505,1,-1,-1,-1,0,-1,-2,2
514,1,-1,-1,-1,-1,-1,2,3
514,-3,-1,0,-1,-1,-2,2,-1
528,-2,0,-1,-1,-2,-2,-2,-2
528,-1,-2,-1,1,-1,-3,-1,-1
542,-4,0,-1,0,-2,1,-2,-1
542,-1,0,-1,-2,-2,0,-2,-1
551,-2,0,-1,-2,-1,-1,-1,-1
551,-1,0,-1,-2,0,1,1,-1
552,-1,0,-2,-1,0,-3,-3,-4
552,-1,-1,-1,1,-1,0,0,-2
565,-6,-4,-2,0,-2,1,-2,0
565,-1,-2,-4,-2,-1,-1,-3,-8
574,-1,-1,-1,-1,-1,-1,1,-2
574,0,0,-1,-1,0,1,-1,0
588,-1,-2,-3,-1,-1,-2,-2,0
588,-1,1,1,0,-1,-1,-1,-4
595,1,-2,0,0,0,0,1,-5
595,2,1,-1,0,1,0,2,-3
611,-2,0,-1,1,-2,-1,-2,1
611,-2,-2,-1,-1,-3,-1,-3,-1
612,-2,0,0,0,-3,-1,-2,2
612,-1,-3,1,-2,0,-4,-3,-2
625,0,0,0,-1,-1,-1,-1,-4
