,prediction_EYE,prediction_EYE,prediction_EYE,prediction_EYE,prediction_AFTER,prediction_AFTER,prediction_AFTER,prediction_AFTER
,precision,recall,f1-score,support,precision,recall,f1-score,support
1_light,0.4166666666666667,0.4166666666666667,0.4166666666666667,36.0,0.9117647058823529,0.8611111111111112,0.8857142857142857,36.0
2_medium,0.3611111111111111,0.3611111111111111,0.3611111111111111,36.0,0.8285714285714286,0.8055555555555556,0.8169014084507042,36.0
3_heavy,0.4166666666666667,0.4166666666666667,0.4166666666666667,36.0,0.8974358974358975,0.9722222222222222,0.9333333333333333,36.0
accuracy,0.39814814814814814,0.39814814814814814,0.39814814814814814,0.39814814814814814,0.8796296296296297,0.8796296296296297,0.8796296296296297,0.8796296296296297
macro avg,0.39814814814814814,0.39814814814814814,0.39814814814814814,108.0,0.8792573439632263,0.8796296296296297,0.8786496758327744,108.0
weighted avg,0.39814814814814814,0.39814814814814814,0.39814814814814814,108.0,0.8792573439632263,0.8796296296296297,0.8786496758327744,108.0
