Latency_ms
810.166528
593.0
713.249856
359.199936
213.00006399999998
755.3331840000001
611.999872
1053.6666240000002
1006.8000640000001
561.999872
903.499968
97.599936
628.833344
478.166592
1019.9998720000001
1035.42848
266.000128
386.20012799999995
514.600064
1139.7499520000001
920.0
712.749824
1128.666688
451.99987200000004
1282.333312
1192.3333759999998
302.400192
909.750144
608.0
843.14272
