file_id,window_idx,MAV,WL,IEMG,VAR,ZC,SSC,WAMP,label
Trial_4_All,71,0.02808826252252343,0.003784430664947748,10.81398107117152,3.03305183965942e-07,26,43,282,light
Trial_4_All,72,0.026894066327298755,0.004917266428858098,10.35421553601002,2.0617148903167616e-06,23,45,259,light
Trial_4_All,73,0.024813129954685906,0.003182149170121478,9.553055032554074,9.814575846035876e-07,26,39,249,light
Trial_4_All,74,0.024035924183322198,0.0007770410061582952,9.253830810579046,9.350080423048142e-09,24,37,253,light
Trial_4_All,75,0.02485142446165525,0.0036896049540396797,9.56779841773727,1.2387096743021735e-06,22,40,256,light
Trial_4_All,76,0.0277429532832872,0.007883086589727334,10.681037014065572,6.054776983441485e-06,24,49,291,light
Trial_4_All,77,0.030658216189525994,0.008699758553431514,11.803413232967507,1.969465789020506e-06,26,46,294,light
Trial_4_All,78,0.029349834138628402,0.008710491863959356,11.299686143371934,5.771925992007973e-06,27,39,270,light
Trial_4_All,79,0.02530908169777267,0.0075645289405560125,9.743996453642477,5.016479851267099e-06,29,39,260,light
Trial_4_All,80,0.02188879222050968,0.006114313499151414,8.427185004896227,2.937147428292263e-06,28,46,261,light
Trial_4_All,81,0.01933296054212758,0.0039486390074907896,7.443189808719118,1.57357260746996e-06,26,44,254,no weight
Trial_4_All,82,0.01795252279505146,0.0015694926486559437,6.911721276094813,1.3164610326189186e-07,28,41,233,no weight
Trial_4_All,83,0.017296405697342712,0.0015470701426668655,6.659116193476944,1.9139330329865507e-07,26,49,239,no weight
Trial_4_All,84,0.016371653681218686,0.002152808364023465,6.303086667269194,4.239568300941344e-07,27,56,226,no weight
Trial_4_All,85,0.015050305704805297,0.0032437160015258894,5.794367696350039,8.400067313313261e-07,32,51,212,no weight
Trial_4_All,86,0.01311912073924707,0.004482769688269822,5.050861484610122,1.837703529933379e-06,28,34,195,no weight
Trial_4_All,87,0.010930055309271571,0.0038612283541521984,4.208071294069555,1.3552096284162607e-06,28,29,177,no weight
Trial_4_All,88,0.009288504535133387,0.0027032811177074133,3.576074246026354,5.386338438588616e-07,29,30,170,no weight
Trial_4_All,89,0.00853440696126044,0.0030792819109787435,3.2857466800852695,1.9848553643526898e-07,24,33,184,no weight
Trial_4_All,90,0.0093870140962704,0.0039091042475448735,3.614000427064104,1.2678328040327613e-06,20,35,217,no weight
Trial_4_All,91,0.011121051706750153,0.0026761777306087055,4.281604907098809,7.594835133753147e-07,18,26,201,no weight
Trial_4_All,92,0.011991920843330322,0.0008047114699192906,4.616889524682174,2.72188239834949e-08,19,36,205,no weight
Trial_4_All,93,0.011995198674503662,0.0011751745824567835,4.6181514896839095,6.216030348519935e-08,18,47,229,no weight
Trial_4_All,94,0.011275982551804715,0.0022465187158238337,4.341253282444815,4.831430384752283e-07,23,42,211,no weight
Trial_4_All,95,0.010178755286252138,0.0017950931792977444,3.9188207852070733,3.1950636240251315e-07,26,45,191,no weight
Trial_4_All,96,0.009516927582774629,0.0008509575324373766,3.664017119368232,4.2586349823118405e-08,29,47,195,no weight
Trial_4_All,97,0.009126454090479146,0.0009735256757452161,3.513684824834471,7.442320752227999e-08,36,46,176,no weight
Trial_4_All,98,0.008521120785887237,0.001448403010832924,3.280631502566586,1.9629270226483925e-07,33,38,149,no weight
Trial_4_All,99,0.00806360250980504,0.0021200427786215795,3.10448696627494,9.323544919381247e-08,29,44,191,no weight
Trial_4_All,100,0.008716502800137527,0.0028676535063061684,3.3558535780529475,6.930564860051424e-07,34,51,206,no weight
Trial_4_All,101,0.009696701113013666,0.003575334745437607,3.7332299285102613,2.8781098479955337e-07,32,42,167,no weight
Trial_4_All,102,0.00890011528577049,0.004279177811087909,3.426544385021639,1.4484792471749618e-06,39,52,177,no weight
Trial_4_All,103,0.006980553795372943,0.003115474901573747,2.687513211218583,9.951503793800875e-07,42,57,171,no weight
Trial_4_All,104,0.0058840784044735415,0.0012681669593649246,2.2653701857223134,8.425417727019414e-08,37,52,161,no weight
Trial_4_All,105,0.005530478214492386,0.0005886746943105448,2.1292341125795686,2.2790397261372178e-08,40,58,172,no weight
Trial_4_All,106,0.005459030046711761,0.0003278846954775181,2.101726567984028,4.121614025260213e-09,32,45,144,no weight
Trial_4_All,107,0.005560811662857147,0.0001670203834126787,2.1409124902000016,2.9771381075636983e-09,26,35,144,no weight
Trial_4_All,108,0.005608806148130505,4.1477861839258647e-05,2.1593903670302446,4.460708855835868e-11,30,39,166,no weight
Trial_4_All,109,0.005575642878731479,0.0001871288558420803,2.1466225083116193,3.0341803899007286e-09,37,42,154,no weight
Trial_4_All,110,0.005418975614419635,0.00043982042147662926,2.0863056115515595,1.9813707939055643e-08,37,44,151,no weight
Trial_4_All,111,0.005220378774797279,0.00043905423391995494,2.0098458282969522,9.03018080316857e-09,31,38,146,no weight
Trial_4_All,112,0.005213017882794762,0.0003376391416026964,2.0070118848759835,6.220132133655131e-09,31,36,144,no weight
Trial_4_All,113,0.005364628474499564,0.00034184565460131013,2.0653819626823324,9.47093248944935e-09,32,33,142,no weight
Trial_4_All,114,0.005547364834564082,0.0003891455106989619,2.1357354613071715,1.3289716269784483e-08,36,33,141,no weight
Trial_4_All,115,0.005955078767112955,0.0015851089673259164,2.2927053253384875,1.992059751500754e-07,32,43,183,no weight
Trial_4_All,116,0.007170662282698495,0.003278961144422236,2.7607049788389206,1.0846995261123512e-06,28,46,204,no weight
Trial_4_All,117,0.008724141539896299,0.0028766775277738153,3.358794492860075,5.809598991505316e-07,38,47,204,no weight
Trial_4_All,118,0.009133735527761337,0.0015700006218265436,3.5164881781881148,8.100539572987608e-08,41,52,208,no weight
Trial_4_All,119,0.008699355247332894,0.0009194565503813108,3.349251770223164,5.520920484363624e-08,37,46,194,no weight
Trial_4_All,120,0.008590224599802113,0.0005473565414984109,3.3072364709238133,1.1095246804463085e-08,34,37,185,no weight
Trial_4_All,121,0.00930099227890922,0.0034288086131417216,3.5808820273800492,9.558938464733268e-07,33,36,205,no weight
Trial_4_All,122,0.012112054558014831,0.0078195925694746,4.66314100483571,6.294862231493989e-06,33,47,258,no weight
Trial_4_All,123,0.016442427108339354,0.008269978583874158,6.330334436710651,6.035940184022692e-06,32,52,270,no weight
Trial_4_All,124,0.02023742810111603,0.0069086484099106435,7.791409818929671,3.7369713654445582e-06,29,43,243,no weight
Trial_4_All,125,0.024305996817179286,0.011188840803121401,9.357808774614025,9.408226732964889e-06,29,42,271,no weight
Trial_4_All,126,0.03165243566870768,0.018203089486131002,12.186187732452456,3.2074518864179674e-05,28,48,317,no weight
Trial_4_All,127,0.04019295525190675,0.015790009217686633,15.474287771984098,1.7871886138932105e-05,27,48,323,no weight
Trial_4_All,128,0.04255243366514609,0.008772862109187332,16.382686961081244,2.3555038599376823e-06,32,49,316,no weight
Trial_4_All,129,0.04656594946983551,0.04356931601981987,17.927890545886672,0.00011233781425413576,36,48,335,no weight
Trial_4_All,130,0.07965609431342387,0.099655925615701,30.667596310668188,0.00101335789951853,32,49,364,medium
Trial_4_All,131,0.1343410685313808,0.10179693669130807,51.72131138458161,0.0009440637655234182,31,54,368,medium
Trial_4_All,132,0.1789385712036153,0.0765709931387697,68.89134991339189,0.0004369638111393289,34,55,375,medium
Trial_4_All,133,0.20593376308592506,0.0710008497672838,79.28449878808115,0.00016010544837355065,32,54,382,medium
Trial_4_All,134,0.19808290327447725,0.07556260019600144,76.26191776067374,0.00038293847430774774,27,54,366,medium
Trial_4_All,135,0.1609362208914025,0.08179802704506212,61.960445043189964,0.0005466230238867284,34,60,358,medium
Trial_4_All,136,0.11823160804063026,0.08902485306703213,45.51916909564265,0.0006866171865366233,39,66,353,medium
Trial_4_All,137,0.07749724956241667,0.06265600235894724,29.836441081530417,0.0004283670295453016,35,60,341,medium
Trial_4_All,138,0.058341829924462546,0.01755830577826191,22.46160452091808,1.2429479899199607e-05,34,58,348,medium
Trial_4_All,139,0.05739523916932849,0.002190541062064122,22.09716708019147,1.0039121430143183e-07,40,67,351,medium
Trial_4_All,140,0.05674600134858923,0.0031416274717086384,21.847210519206854,8.086581848918112e-07,40,75,341,medium
Trial_4_All,141,0.05537181920852426,0.003078099782816382,21.31815039528184,4.941180511476153e-07,34,72,342,medium
Trial_4_All,142,0.05523979865625169,0.002434940456099162,21.2673224826569,2.7906299809941523e-07,37,66,353,medium
Trial_4_All,143,0.056780210327757104,0.005611139797032365,21.860380976186484,2.2813398417560956e-06,32,56,342,medium
Trial_4_All,144,0.060949175600491914,0.011068235016443863,23.46543260618939,1.2439898823003018e-05,30,45,348,medium
Trial_4_All,145,0.06776601911705522,0.01605317759830458,26.08991736006626,1.9882265505203066e-05,33,48,361,medium
Trial_4_All,146,0.07698866220979184,0.020840196212918355,29.640634950769858,3.9846895966275196e-05,31,50,357,medium
Trial_4_All,147,0.0873909270715377,0.01781287545043482,33.64550692254201,3.137174018988951e-05,31,44,354,medium
Trial_4_All,148,0.09433693352214681,0.009966172682222704,36.31971940602652,6.342347419110316e-06,29,46,345,medium
Trial_4_All,149,0.09677861512874548,0.011437459142813633,37.25976682456701,2.6643146563041846e-06,27,48,342,medium
Trial_4_All,150,0.09233379698543764,0.01874768395061653,35.54851183939349,3.065390791258213e-05,29,52,345,medium
Trial_4_All,151,0.08293692244460053,0.01598082894711425,31.930715141171206,2.6807918061497703e-05,30,53,346,medium
Trial_4_All,152,0.07725594477221366,0.006737787598408651,29.74353873730226,2.5316517754877185e-06,31,47,350,medium
Trial_4_All,153,0.07587580080132161,0.004832718516502341,29.21218330850882,4.7170787605483173e-07,30,49,357,medium
Trial_4_All,154,0.07759884562126926,0.007680151885431988,29.875555564188666,5.0222725269608986e-06,28,49,354,medium
Trial_4_All,155,0.08224343139357426,0.012006078771638992,31.66372108652609,1.0687489964884535e-05,30,46,356,medium
Trial_4_All,156,0.08959271537141855,0.017393561456841566,34.49319541799614,2.8672446354750845e-05,27,42,359,medium
Trial_4_All,157,0.09841625529244948,0.014591427695867965,37.89025828759305,2.239751148327995e-05,30,42,358,medium
Trial_4_All,158,0.10360493902772377,0.006159163546597804,39.887901525673655,2.146341949265363e-06,33,54,361,medium
Trial_4_All,159,0.10423073862571663,0.00857892082013624,40.128834370900904,2.4778126786707394e-06,26,51,357,medium
Trial_4_All,160,0.09868652627541076,0.018599545821586724,37.99431261603314,3.427331125164054e-05,28,44,345,medium
Trial_4_All,161,0.08923982472909504,0.018964715424866982,34.35733252070159,2.489853759899954e-05,31,50,349,medium
Trial_4_All,162,0.0866536914749417,0.012464563971850959,33.36167121785255,4.729768459096135e-06,28,50,364,medium
Trial_4_All,163,0.09013194046853273,0.008912352792977363,34.7007970803851,4.274355005470277e-06,27,45,364,medium
Trial_4_All,164,0.09055351898400703,0.007439512519318681,34.86310480884271,2.4518944280590783e-06,29,43,359,medium
Trial_4_All,165,0.08823395043926353,0.007951038419558548,33.97007091911646,1.8264283804424197e-06,30,48,356,medium
Trial_4_All,166,0.08953880076326937,0.009946570850865047,34.47243829385871,6.884177902666923e-06,28,51,352,medium
Trial_4_All,167,0.09415106251990567,0.008110040597124002,36.24815907016368,6.9762324828815335e-06,26,46,345,medium
Trial_4_All,168,0.09701149014123171,0.003329971448185004,37.34942370437421,6.407612911153e-07,27,38,349,medium
Trial_4_All,169,0.09725713281336447,0.004917893979570306,37.44399613314532,9.187468583009273e-07,27,40,355,medium
Trial_4_All,170,0.09375331023697749,0.011475154403756446,36.09502444123633,1.3362698113594792e-05,24,51,351,medium
Trial_4_All,171,0.087841477394001,0.012753647540694066,33.818968796690385,9.888506436023937e-06,24,54,354,medium
Trial_4_All,172,0.08671859868310863,0.009873089112961864,33.386660492996825,3.6515001460466533e-06,25,49,358,medium
Trial_4_All,173,0.08970374027432432,0.009296466589891611,34.53594000561486,3.1012668337311628e-06,27,48,351,medium
Trial_4_All,174,0.08882242593572873,0.010573951751108285,34.19663398525556,6.911454246002378e-06,34,49,349,medium
Trial_4_All,175,0.08445411208635359,0.01025474537150628,32.51483315324613,5.9209857655495716e-06,32,45,345,medium
Trial_4_All,176,0.08384379952893829,0.008609059325850293,32.27986281864124,3.0772005633211364e-06,28,45,352,medium
Trial_4_All,177,0.08683861317194326,0.006916816492492317,33.432866071198156,3.0978917651355123e-06,31,44,351,medium
Trial_4_All,178,0.0875993246973996,0.005152389909650973,33.725740008498846,8.938847612757649e-07,29,43,348,medium
Trial_4_All,179,0.08488492823338566,0.010823060001696277,32.680697369853476,7.708449366260002e-06,22,44,350,medium
Trial_4_All,180,0.07642476526171996,0.023019512913095633,29.423534625762183,5.5035714048794726e-05,24,44,347,medium
Trial_4_All,181,0.06441815205143578,0.026151408815789617,24.800988539802777,4.0749541259893776e-05,34,55,352,medium
Trial_4_All,182,0.06236974837540894,0.021357742520766915,24.012353124532442,1.7457545195125972e-05,38,62,344,medium
Trial_4_All,183,0.06979810611614869,0.015230621657908783,26.872270854717243,2.0615547543060007e-05,31,59,345,medium
Trial_4_All,184,0.07337643737582879,0.007780849266741621,28.249928389694084,1.169915133614511e-06,28,50,358,medium
Trial_4_All,185,0.07236693830655068,0.00553578697956901,27.861271248022014,7.727971699634795e-07,33,43,359,medium
Trial_4_All,186,0.07367196195650494,0.008029497368044397,28.3637053532544,4.801983758535397e-06,33,49,349,medium
Trial_4_All,187,0.0774574897962261,0.00789323471963739,29.82113357154705,4.598194944894081e-06,32,53,343,medium
Trial_4_All,188,0.07871498163940538,0.005285236921332537,30.305267931171073,7.242762004797202e-07,35,59,338,medium
Trial_4_All,189,0.07722195554478535,0.0030373338321500326,29.730452884742363,1.00453280020787e-06,32,66,340,medium
Trial_4_All,190,0.07619051334840893,0.0010883276684315601,29.33334763913744,7.634609658176813e-08,26,62,348,medium
Trial_4_All,191,0.07513133324942413,0.007075162245706396,28.925563301028287,3.410729672795233e-06,31,60,343,medium
Trial_4_All,192,0.06812323391596761,0.020957233268897084,26.22744505764753,4.825457347565489e-05,32,62,328,medium
Trial_4_All,193,0.05642808215660871,0.024942841939180227,21.724811630294354,4.1400159505221805e-05,35,59,331,medium
Trial_4_All,194,0.053493512043088096,0.019115895807509137,20.595002136588917,1.158366925366848e-05,42,60,339,medium
Trial_4_All,195,0.05999579764704256,0.01451043314914302,23.098382094111386,1.9390956366860616e-05,42,60,340,medium
Trial_4_All,196,0.06638702772333571,0.0110544544069529,25.55900567348425,9.207870249170622e-06,40,55,350,medium
Trial_4_All,197,0.07052695167601403,0.010821403873462018,27.1528763952654,3.951573929152352e-06,34,55,354,medium
Trial_4_All,198,0.06905014972677971,0.013944890277356549,26.58430764481019,1.2517187455064536e-05,27,54,338,medium
Trial_4_All,199,0.06171807484355535,0.018684405108177787,23.761458814768808,2.5900753698152157e-05,32,52,309,medium
Trial_4_All,200,0.05073464966488342,0.02524837445530838,19.532840120980115,5.915690808155086e-05,36,54,299,medium
Trial_4_All,201,0.03738462370622188,0.02422232609911127,14.393080126895423,5.736971720333035e-05,31,45,280,no weight
Trial_4_All,202,0.02760014601318091,0.014916455222674214,10.62605621507465,1.547806225025241e-05,30,41,244,no weight
Trial_4_All,203,0.02195556343303538,0.009849432473955186,8.45289192171862,8.293927997634237e-06,33,51,239,no weight
Trial_4_All,204,0.017148280117782844,0.009379640472729106,6.602087845346395,7.250181323312177e-06,34,53,203,no weight
Trial_4_All,205,0.012688331541704734,0.007942652686019734,4.885007643556323,6.0172952116406835e-06,33,51,178,no weight
Trial_4_All,206,0.00935881673291714,0.0053757688329369715,3.6031444421730985,2.088296091625261e-06,35,55,189,no weight
Trial_4_All,207,0.007256369053698768,0.003267780595758449,2.793702085674026,1.093923525255552e-06,44,58,178,no weight
Trial_4_All,208,0.006028551860858552,0.001643785271623962,2.3209924664305426,1.79907459797139e-07,38,55,159,no weight
Trial_4_All,209,0.005526009741496047,0.0007601581053281571,2.1275137504759782,4.9191470220657414e-08,28,40,144,no weight
Trial_4_All,210,0.005152782891765851,0.0007327454898920357,1.9838214133298528,4.445259134263497e-08,38,41,157,no weight
Trial_4_All,211,0.004835431386368419,0.0007815987981215199,1.8616410837518413,2.5980721282690447e-08,42,45,150,no weight
Trial_4_All,212,0.0048850858150003024,0.0009238167886496335,1.8807580387751164,4.7197416899172745e-08,34,39,143,no weight
Trial_4_All,213,0.005300563334438021,0.000818691146459276,2.040716883758638,6.884589647394017e-08,38,48,164,no weight
Trial_4_All,214,0.005606596233938374,0.00040554982521221177,2.158539550066274,1.1091985465692947e-08,39,56,168,no weight
Trial_4_All,215,0.0057311508238507705,0.00021485519780215304,2.2064930671825467,3.3584996465515376e-09,35,53,159,no weight
Trial_4_All,216,0.005859953853761901,0.00030032676434331353,2.256082233698332,8.42855261579984e-09,40,54,164,no weight
Trial_4_All,217,0.006003625020394259,0.000413743618077729,2.3113956328517897,5.994689656663052e-09,37,57,176,no weight
Trial_4_All,218,0.005944002476405322,0.0005659192602115101,2.288440953416049,2.0387152499912458e-08,37,52,163,no weight
Trial_4_All,219,0.00571075498595519,0.0008606758662872234,2.198640669592748,2.067085261238545e-08,36,51,159,no weight
Trial_4_All,220,0.0059149090174668885,0.0013504112201419595,2.277239971724752,1.3150831795626002e-07,29,55,173,no weight
Trial_4_All,221,0.006721281252499747,0.002425131269956569,2.5876932822124026,3.7997706103681446e-07,33,49,180,no weight
Trial_4_All,222,0.008406158508009257,0.004313589245194083,3.236371025583564,1.848272569534929e-06,36,48,208,no weight
Trial_4_All,223,0.010885229993127358,0.004799105174844071,4.190813547354033,2.1740551197874027e-06,33,54,245,no weight
Trial_4_All,224,0.012926798092327328,0.0033677136900524627,4.976817265546021,8.41134502726038e-07,33,50,223,no weight
Trial_4_All,225,0.014217138021456232,0.0024560392998369956,5.473598138260649,3.768246053329445e-07,29,42,219,no weight
Trial_4_All,226,0.014419516519037032,0.002251519956678749,5.5515138598292575,1.7960802739915236e-07,30,46,244,no weight
Trial_4_All,227,0.013536839281120393,0.0022986625421587414,5.211683123231351,4.15054822769387e-07,30,49,223,no weight
Trial_4_All,228,0.01228502287426213,0.002708374629926461,4.72973380659092,6.493244563325766e-07,30,49,204,no weight
Trial_4_All,229,0.010972656619130012,0.0030142724982026477,4.2244727983650545,4.967615430230172e-07,32,51,195,no weight
Trial_4_All,230,0.010903333501830845,0.0031757650279594703,4.197783398204876,4.3711465157171183e-07,30,56,218,no weight
Trial_4_All,231,0.012190536092140743,0.002694013716760875,4.693356395474186,7.237151869270896e-07,30,51,227,no weight
Trial_4_All,232,0.013010515607699873,0.0012347189780449862,5.009048508964451,5.657881048293094e-08,30,45,228,no weight
Trial_4_All,233,0.013024589351833982,0.0005243865459754974,5.014466900456083,6.730664171111879e-09,21,39,231,no weight
Trial_4_All,234,0.013192040369980286,0.0009435207859086348,5.0789355424424105,6.896701528860223e-08,18,36,214,no weight
Trial_4_All,235,0.013632795448678344,0.0016167123621100756,5.2486262477411625,7.409426530639016e-08,28,47,212,no weight
Trial_4_All,236,0.01321724734519304,0.002706350345872681,5.088640227899321,5.311982969347296e-07,29,41,199,no weight
Trial_4_All,237,0.011757509924032407,0.003249199171274121,4.526641320752477,9.208359881397568e-07,26,35,184,no weight
Trial_4_All,238,0.010212608309337444,0.002930559861367976,3.931854199094916,6.962575102325149e-07,27,43,179,no weight
Trial_4_All,239,0.00884841416179365,0.002381958158277745,3.4066394522905554,5.549750598971438e-07,28,42,182,no weight
Trial_4_All,240,0.007892759386986924,0.0014412347079388625,3.0387123639899656,1.5109125851450377e-07,28,40,181,no weight
Trial_4_All,241,0.00739683953127691,0.0007970936692462856,2.8477832195416104,4.733357522271327e-08,39,49,183,no weight
Trial_4_All,242,0.007270213917379895,0.0006318966433498411,2.7990323581912597,1.0016009809583916e-08,49,56,191,no weight
Trial_4_All,243,0.007458269950308369,0.00044200827289845885,2.8714339308687222,2.0166944673828113e-08,40,51,182,no weight
Trial_4_All,244,0.007619823643347479,0.00020436650119714465,2.9336321026887795,3.0970721826225775e-09,31,43,168,no weight
Trial_4_All,245,0.00766641228077471,8.378730161188227e-05,2.9515687280982634,1.6289400380969152e-10,32,49,174,no weight
Trial_4_All,246,0.007635270967841102,0.00016499669372040636,2.9395793226188243,2.180396187516076e-09,35,52,167,no weight
Trial_4_All,247,0.0075093978681127,0.0005667000178257442,2.8911181792233895,1.6358347385172617e-08,31,34,141,no weight
Trial_4_All,248,0.006978729417946302,0.001555221964751997,2.686810825909326,2.584822938752871e-07,32,36,144,no weight
Trial_4_All,249,0.0060691269441690175,0.002358927644696869,2.3366138735050717,2.875359175608026e-07,34,47,159,no weight
Trial_4_All,250,0.006114113106901587,0.0028473349742115977,2.353933546157111,3.863583576588057e-07,32,47,171,no weight
Trial_4_All,251,0.007384217013033204,0.002817580094664691,2.8429235500177836,7.625059444211506e-07,31,50,185,no weight
Trial_4_All,252,0.008541770660868102,0.0018134066744702531,3.288581704434219,2.4563764564713905e-07,38,57,192,no weight
Trial_4_All,253,0.009230802516159268,0.0011856092102756812,3.5538589687213182,1.1536003509197976e-07,48,55,220,no weight
Trial_4_All,254,0.00984279853495043,0.0012622948164133195,3.789477435955915,1.361356658027378e-07,42,43,225,no weight
Trial_4_All,255,0.010455778549221206,0.0012889551549716046,4.025474741450164,1.1242005947713726e-07,36,39,207,no weight
Trial_4_All,256,0.010593051222647,0.001217961383562994,4.078324720719095,4.64956309924499e-08,39,44,206,no weight
Trial_4_All,257,0.010205819634440892,0.0015241385200503808,3.929240559259743,7.786933614736982e-08,40,53,200,no weight
Trial_4_All,258,0.01055257565670378,0.002600364221232476,4.062741627830955,4.620793666505703e-07,38,51,206,no weight
Trial_4_All,259,0.011974454838954011,0.0034923137121040827,4.6101651129972945,9.692344691400207e-07,33,42,224,no weight
Trial_4_All,260,0.013855817409958752,0.00403259455881441,5.334489702834119,1.421327131705506e-06,30,45,246,no weight
