Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 12:03:46 PM
Collection Length (seconds):, 34.5735
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
6.2993077, 0.023331, , , , , , , 6.2993077, -0.0095674, , , , , , , 6.2993077, 0.0065461, , , , , , , 6.2993077, 0.0204776, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2998269, 0.0204776, , , , , , , 6.2998269, -0.012253, , , , , , , 6.2998269, 0.002182, , , , , , , 6.2998269, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3003462, 0.0186313, , , , , , , 6.3003462, -0.0102388, , , , , , , 6.3003462, -0.0028534, , , , , , , 6.3003462, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3008654, 0.0179599, , , , , , , 6.3008654, -0.0082246, , , , , , , 6.3008654, -0.0068818, , , , , , , 6.3008654, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3013846, 0.0172885, , , , , , , 6.3013846, -0.0082246, , , , , , , 6.3013846, -0.0063783, , , , , , , 6.3013846, -0.0050355, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3019038, 0.0193027, , , , , , , 6.3019038, -0.0119173, , , , , , , 6.3019038, -0.0058747, , , , , , , 6.3019038, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3024231, 0.0209812, , , , , , , 6.3024231, -0.0162814, , , , , , , 6.3024231, -0.0062104, , , , , , , 6.3024231, -0.0030213, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3029423, 0.0229953, , , , , , , 6.3029423, -0.0159457, , , , , , , 6.3029423, -0.0082246, , , , , , , 6.3029423, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3034615, 0.0270237, , , , , , , 6.3034615, -0.0147707, , , , , , , 6.3034615, -0.0075532, , , , , , , 6.3034615, 0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3039808, 0.0414588, , , , , , , 6.3039808, -0.01561, , , , , , , 6.3039808, -0.005539, , , , , , , 6.3039808, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3045, 0.0642863, , , , , , , 6.3045, -0.0146029, , , , , , , 6.3045, -0.0063783, , , , , , , 6.3045, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3050192, 0.0814069, , , , , , , 6.3050192, -0.0129244, , , , , , , 6.3050192, -0.0095674, , , , , , , 6.3050192, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3055385, 0.0894636, , , , , , , 6.3055385, -0.0119173, , , , , , , 6.3055385, -0.0114137, , , , , , , 6.3055385, -0.0070497, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3060577, 0.0948348, , , , , , , 6.3060577, -0.0105745, , , , , , , 6.3060577, -0.012253, , , , , , , 6.3060577, -0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3065769, 0.0965133, , , , , , , 6.3065769, -0.0092317, , , , , , , 6.3065769, -0.0117494, , , , , , , 6.3065769, -0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3070962, 0.0904707, , , , , , , 6.3070962, -0.005539, , , , , , , 6.3070962, -0.0109102, , , , , , , 6.3070962, -0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3076154, 0.0800641, , , , , , , 6.3076154, -0.0035248, , , , , , , 6.3076154, -0.0099031, , , , , , , 6.3076154, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3081346, 0.064622, , , , , , , 6.3081346, -0.0038605, , , , , , , 6.3081346, -0.010071, , , , , , , 6.3081346, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3086538, 0.0493477, , , , , , , 6.3086538, -0.0052033, , , , , , , 6.3086538, -0.0119173, , , , , , , 6.3086538, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3091731, 0.0354162, , , , , , , 6.3091731, -0.0077211, , , , , , , 6.3091731, -0.0117494, , , , , , , 6.3091731, 0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3096923, 0.0219883, , , , , , , 6.3096923, -0.0095674, , , , , , , 6.3096923, -0.0095674, , , , , , , 6.3096923, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3102115, 0.0016785, , , , , , , 6.3102115, -0.0102388, , , , , , , 6.3102115, -0.0063783, , , , , , , 6.3102115, 0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3107308, -0.0236667, , , , , , , 6.3107308, -0.0092317, , , , , , , 6.3107308, -0.0058747, , , , , , , 6.3107308, 0.0219883, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.31125, -0.0431373, , , , , , , 6.31125, -0.0075532, , , , , , , 6.31125, -0.0072175, , , , , , , 6.31125, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3117692, -0.0552224, , , , , , , 6.3117692, -0.0041962, , , , , , , 6.3117692, -0.0072175, , , , , , , 6.3117692, 0.0251774, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3122885, -0.0619364, , , , , , , 6.3122885, -0.002182, , , , , , , 6.3122885, -0.0062104, , , , , , , 6.3122885, 0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3128077, -0.0708324, , , , , , , 6.3128077, 0.0005035, , , , , , , 6.3128077, -0.0045319, , , , , , , 6.3128077, 0.0276951, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3133269, -0.0770428, , , , , , , 6.3133269, 0.0058747, , , , , , , 6.3133269, -0.0035248, , , , , , , 6.3133269, 0.0280308, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3138462, -0.0713359, , , , , , , 6.3138462, 0.0097353, , , , , , , 6.3138462, -0.0041962, , , , , , , 6.3138462, 0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3143654, -0.0530404, , , , , , , 6.3143654, 0.0072175, , , , , , , 6.3143654, -0.0028534, , , , , , , 6.3143654, 0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3148846, -0.0307164, , , , , , , 6.3148846, 0.0031891, , , , , , , 6.3148846, -0.002182, , , , , , , 6.3148846, 0.0271916, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3154038, -0.0152743, , , , , , , 6.3154038, 0.0011749, , , , , , , 6.3154038, -0.0035248, , , , , , , 6.3154038, 0.0276951, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3159231, -0.0062104, , , , , , , 6.3159231, 0.0011749, , , , , , , 6.3159231, -0.0041962, , , , , , , 6.3159231, 0.0293736, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3164423, 0.0038605, , , , , , , 6.3164423, -0.0001678, , , , , , , 6.3164423, -0.0045319, , , , , , , 6.3164423, 0.0275273, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3169615, 0.0092317, , , , , , , 6.3169615, -0.0025177, , , , , , , 6.3169615, -0.0028534, , , , , , , 6.3169615, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3174808, 0.0105745, , , , , , , 6.3174808, -0.005539, , , , , , , 6.3174808, -0.002182, , , , , , , 6.3174808, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.318, 0.0135958, , , , , , , 6.318, -0.0109102, , , , , , , 6.318, -0.0045319, , , , , , , 6.318, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3185192, 0.0196384, , , , , , , 6.3185192, -0.0142672, , , , , , , 6.3185192, -0.0085603, , , , , , , 6.3185192, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3190385, 0.0265202, , , , , , , 6.3190385, -0.0092317, , , , , , , 6.3190385, -0.0115816, , , , , , , 6.3190385, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3195577, 0.0280308, , , , , , , 6.3195577, -0.0030213, , , , , , , 6.3195577, -0.0132601, , , , , , , 6.3195577, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3200769, 0.0283665, , , , , , , 6.3200769, -0.0041962, , , , , , , 6.3200769, -0.0129244, , , , , , , 6.3200769, 0.0030213, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3205962, 0.0303807, , , , , , , 6.3205962, -0.008896, , , , , , , 6.3205962, -0.0129244, , , , , , , 6.3205962, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3211154, 0.0317235, , , , , , , 6.3211154, -0.0142672, , , , , , , 6.3211154, -0.0162814, , , , , , , 6.3211154, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3216346, 0.0347448, , , , , , , 6.3216346, -0.0193027, , , , , , , 6.3216346, -0.0149386, , , , , , , 6.3216346, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3221538, 0.0360876, , , , , , , 6.3221538, -0.0218204, , , , , , , 6.3221538, -0.0099031, , , , , , , 6.3221538, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3226731, 0.0320592, , , , , , , 6.3226731, -0.0216526, , , , , , , 6.3226731, -0.0082246, , , , , , , 6.3226731, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3231923, 0.026688, , , , , , , 6.3231923, -0.0209812, , , , , , , 6.3231923, -0.0073854, , , , , , , 6.3231923, 0.0130922, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3237115, 0.0339055, , , , , , , 6.3237115, -0.0238346, , , , , , , 6.3237115, -0.0075532, , , , , , , 6.3237115, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3242308, 0.0542153, , , , , , , 6.3242308, -0.0250095, , , , , , , 6.3242308, -0.0063783, , , , , , , 6.3242308, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.32475, 0.0746929, , , , , , , 6.32475, -0.0216526, , , , , , , 6.32475, -0.0065461, , , , , , , 6.32475, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3252692, 0.0924849, , , , , , , 6.3252692, -0.0193027, , , , , , , 6.3252692, -0.0068818, , , , , , , 6.3252692, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3257885, 0.1025559, , , , , , , 6.3257885, -0.0182956, , , , , , , 6.3257885, -0.0068818, , , , , , , 6.3257885, -0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3263077, 0.100206, , , , , , , 6.3263077, -0.0139315, , , , , , , 6.3263077, -0.0062104, , , , , , , 6.3263077, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3268269, 0.0961776, , , , , , , 6.3268269, -0.0078889, , , , , , , 6.3268269, -0.0068818, , , , , , , 6.3268269, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3273462, 0.0867781, , , , , , , 6.3273462, -0.0048676, , , , , , , 6.3273462, -0.0068818, , , , , , , 6.3273462, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3278654, 0.0669718, , , , , , , 6.3278654, -0.0028534, , , , , , , 6.3278654, -0.0085603, , , , , , , 6.3278654, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3283846, 0.0466621, , , , , , , 6.3283846, -0.002182, , , , , , , 6.3283846, -0.0099031, , , , , , , 6.3283846, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3289038, 0.0327306, , , , , , , 6.3289038, -0.0030213, , , , , , , 6.3289038, -0.0105745, , , , , , , 6.3289038, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3294231, 0.0199741, , , , , , , 6.3294231, -0.0035248, , , , , , , 6.3294231, -0.0119173, , , , , , , 6.3294231, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3299423, 0.0005035, , , , , , , 6.3299423, -0.0028534, , , , , , , 6.3299423, -0.0139315, , , , , , , 6.3299423, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3304615, -0.0276951, , , , , , , 6.3304615, -0.0025177, , , , , , , 6.3304615, -0.0146029, , , , , , , 6.3304615, 0.0164492, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3309808, -0.0501869, , , , , , , 6.3309808, -0.0041962, , , , , , , 6.3309808, -0.0135958, , , , , , , 6.3309808, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3315, -0.0626078, , , , , , , 6.3315, -0.005539, , , , , , , 6.3315, -0.0135958, , , , , , , 6.3315, 0.0224918, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3320192, -0.0699931, , , , , , , 6.3320192, -0.0035248, , , , , , , 6.3320192, -0.0142672, , , , , , , 6.3320192, 0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3325385, -0.0726787, , , , , , , 6.3325385, -0.0018463, , , , , , , 6.3325385, -0.0139315, , , , , , , 6.3325385, 0.0253452, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3330577, -0.0746929, , , , , , , 6.3330577, -0.003357, , , , , , , 6.3330577, -0.01561, , , , , , , 6.3330577, 0.0263523, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3335769, -0.0728466, , , , , , , 6.3335769, -0.0031891, , , , , , , 6.3335769, -0.0184634, , , , , , , 6.3335769, 0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3340962, -0.0642863, , , , , , , 6.3340962, -0.0028534, , , , , , , 6.3340962, -0.0196384, , , , , , , 6.3340962, 0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3346154, -0.0471656, , , , , , , 6.3346154, -0.0031891, , , , , , , 6.3346154, -0.018967, , , , , , , 6.3346154, 0.0223239, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3351346, -0.0290379, , , , , , , 6.3351346, -0.0041962, , , , , , , 6.3351346, -0.0162814, , , , , , , 6.3351346, 0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3356538, -0.0129244, , , , , , , 6.3356538, -0.0031891, , , , , , , 6.3356538, -0.0149386, , , , , , , 6.3356538, 0.0171206, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3361731, -0.0031891, , , , , , , 6.3361731, -0.0031891, , , , , , , 6.3361731, -0.01561, , , , , , , 6.3361731, 0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3366923, 0.0018463, , , , , , , 6.3366923, -0.0041962, , , , , , , 6.3366923, -0.0162814, , , , , , , 6.3366923, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3372115, 0.0102388, , , , , , , 6.3372115, -0.0036927, , , , , , , 6.3372115, -0.0142672, , , , , , , 6.3372115, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3377308, 0.021149, , , , , , , 6.3377308, -0.0035248, , , , , , , 6.3377308, -0.0115816, , , , , , , 6.3377308, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.33825, 0.0256809, , , , , , , 6.33825, -0.0031891, , , , , , , 6.33825, -0.0090639, , , , , , , 6.33825, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3387692, 0.0273594, , , , , , , 6.3387692, -0.0043641, , , , , , , 6.3387692, -0.0082246, , , , , , , 6.3387692, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3392885, 0.0313878, , , , , , , 6.3392885, -0.0058747, , , , , , , 6.3392885, -0.0072175, , , , , , , 6.3392885, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3398077, 0.0290379, , , , , , , 6.3398077, -0.0062104, , , , , , , 6.3398077, -0.0072175, , , , , , , 6.3398077, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3403269, 0.0246738, , , , , , , 6.3403269, -0.0068818, , , , , , , 6.3403269, -0.005539, , , , , , , 6.3403269, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3408462, 0.0250095, , , , , , , 6.3408462, -0.0085603, , , , , , , 6.3408462, -0.0048676, , , , , , , 6.3408462, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3413654, 0.030045, , , , , , , 6.3413654, -0.0102388, , , , , , , 6.3413654, -0.0075532, , , , , , , 6.3413654, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3418846, 0.0344091, , , , , , , 6.3418846, -0.0099031, , , , , , , 6.3418846, -0.0070497, , , , , , , 6.3418846, 0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3424038, 0.0374304, , , , , , , 6.3424038, -0.0075532, , , , , , , 6.3424038, -0.0041962, , , , , , , 6.3424038, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3429231, 0.0370947, , , , , , , 6.3429231, -0.0090639, , , , , , , 6.3429231, -0.0031891, , , , , , , 6.3429231, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3434423, 0.0394446, , , , , , , 6.3434423, -0.0125887, , , , , , , 6.3434423, -0.0038605, , , , , , , 6.3434423, 0.0164492, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3439615, 0.0527047, , , , , , , 6.3439615, -0.0149386, , , , , , , 6.3439615, -0.0045319, , , , , , , 6.3439615, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3444808, 0.0696574, , , , , , , 6.3444808, -0.012253, , , , , , , 6.3444808, -0.0063783, , , , , , , 6.3444808, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.345, 0.0817426, , , , , , , 6.345, -0.0087282, , , , , , , 6.345, -0.0075532, , , , , , , 6.345, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3455192, 0.087953, , , , , , , 6.3455192, -0.0025177, , , , , , , 6.3455192, -0.0082246, , , , , , , 6.3455192, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3460385, 0.0894636, , , , , , , 6.3460385, 0.0035248, , , , , , , 6.3460385, -0.0093996, , , , , , , 6.3460385, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3465577, 0.0877852, , , , , , , 6.3465577, 0.0038605, , , , , , , 6.3465577, -0.0099031, , , , , , , 6.3465577, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3470769, 0.082414, , , , , , , 6.3470769, -0.0001678, , , , , , , 6.3470769, -0.0095674, , , , , , , 6.3470769, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3475962, 0.0699931, , , , , , , 6.3475962, -0.0015106, , , , , , , 6.3475962, -0.0075532, , , , , , , 6.3475962, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3481154, 0.0535439, , , , , , , 6.3481154, -0.0008392, , , , , , , 6.3481154, -0.0075532, , , , , , , 6.3481154, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3486346, 0.0374304, , , , , , , 6.3486346, -0.0028534, , , , , , , 6.3486346, -0.0082246, , , , , , , 6.3486346, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3491538, 0.0199741, , , , , , , 6.3491538, -0.0048676, , , , , , , 6.3491538, -0.0075532, , , , , , , 6.3491538, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3496731, -0.0001678, , , , , , , 6.3496731, -0.0062104, , , , , , , 6.3496731, -0.005539, , , , , , , 6.3496731, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3501923, -0.0229953, , , , , , , 6.3501923, -0.0092317, , , , , , , 6.3501923, -0.0041962, , , , , , , 6.3501923, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3507115, -0.0438087, , , , , , , 6.3507115, -0.0159457, , , , , , , 6.3507115, -0.0035248, , , , , , , 6.3507115, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3512308, -0.0585794, , , , , , , 6.3512308, -0.0203098, , , , , , , 6.3512308, -0.0041962, , , , , , , 6.3512308, 0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.35175, -0.0676432, , , , , , , 6.35175, -0.018967, , , , , , , 6.35175, -0.0070497, , , , , , , 6.35175, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3522692, -0.0753643, , , , , , , 6.3522692, -0.012253, , , , , , , 6.3522692, -0.0099031, , , , , , , 6.3522692, 0.0223239, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3527885, -0.0787213, , , , , , , 6.3527885, -0.0068818, , , , , , , 6.3527885, -0.0092317, , , , , , , 6.3527885, 0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3533077, -0.0829175, , , , , , , 6.3533077, -0.0063783, , , , , , , 6.3533077, -0.0070497, , , , , , , 6.3533077, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3538269, -0.0793927, , , , , , , 6.3538269, -0.0068818, , , , , , , 6.3538269, -0.0057069, , , , , , , 6.3538269, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3543462, -0.0622721, , , , , , , 6.3543462, -0.0058747, , , , , , , 6.3543462, -0.0068818, , , , , , , 6.3543462, 0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3548654, -0.0407874, , , , , , , 6.3548654, -0.0060426, , , , , , , 6.3548654, -0.0075532, , , , , , , 6.3548654, 0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3553846, -0.0260166, , , , , , , 6.3553846, -0.008896, , , , , , , 6.3553846, -0.0082246, , , , , , , 6.3553846, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3559038, -0.0149386, , , , , , , 6.3559038, -0.0095674, , , , , , , 6.3559038, -0.010071, , , , , , , 6.3559038, 0.0097353, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3564231, -0.0035248, , , , , , , 6.3564231, -0.0068818, , , , , , , 6.3564231, -0.0112459, , , , , , , 6.3564231, 0.0073854, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3569423, 0.0048676, , , , , , , 6.3569423, -0.0065461, , , , , , , 6.3569423, -0.0105745, , , , , , , 6.3569423, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3574615, 0.008896, , , , , , , 6.3574615, -0.0077211, , , , , , , 6.3574615, -0.0099031, , , , , , , 6.3574615, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3579808, 0.0159457, , , , , , , 6.3579808, -0.0109102, , , , , , , 6.3579808, -0.0109102, , , , , , , 6.3579808, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3585, 0.0193027, , , , , , , 6.3585, -0.0135958, , , , , , , 6.3585, -0.0129244, , , , , , , 6.3585, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3590192, 0.0169528, , , , , , , 6.3590192, -0.0135958, , , , , , , 6.3590192, -0.0120851, , , , , , , 6.3590192, 0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3595385, 0.0179599, , , , , , , 6.3595385, -0.0135958, , , , , , , 6.3595385, -0.0105745, , , , , , , 6.3595385, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3600577, 0.0196384, , , , , , , 6.3600577, -0.0135958, , , , , , , 6.3600577, -0.0092317, , , , , , , 6.3600577, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3605769, 0.0206455, , , , , , , 6.3605769, -0.0142672, , , , , , , 6.3605769, -0.0058747, , , , , , , 6.3605769, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3610962, 0.0213169, , , , , , , 6.3610962, -0.0152743, , , , , , , 6.3610962, -0.0041962, , , , , , , 6.3610962, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3616154, 0.0221561, , , , , , , 6.3616154, -0.0139315, , , , , , , 6.3616154, -0.0058747, , , , , , , 6.3616154, 0.0117494, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3621346, 0.0240024, , , , , , , 6.3621346, -0.0075532, , , , , , , 6.3621346, -0.0082246, , , , , , , 6.3621346, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3626538, 0.0276951, , , , , , , 6.3626538, 0.0008392, , , , , , , 6.3626538, -0.008896, , , , , , , 6.3626538, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3631731, 0.0330663, , , , , , , 6.3631731, 0.0045319, , , , , , , 6.3631731, -0.0095674, , , , , , , 6.3631731, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3636923, 0.0454871, , , , , , , 6.3636923, 0.0018463, , , , , , , 6.3636923, -0.0095674, , , , , , , 6.3636923, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3642115, 0.0626078, , , , , , , 6.3642115, -0.0031891, , , , , , , 6.3642115, -0.0092317, , , , , , , 6.3642115, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3647308, 0.0757, , , , , , , 6.3647308, -0.0095674, , , , , , , 6.3647308, -0.0062104, , , , , , , 6.3647308, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.36525, 0.0840925, , , , , , , 6.36525, -0.0139315, , , , , , , 6.36525, -0.0005035, , , , , , , 6.36525, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.3657692, 0.0884565, , , , , , , 6.3657692, -0.0115816, , , , , , , 6.3657692, 0.0038605, , , , , , , 6.3657692, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
