IAV_channel_1,ISD_channel_1,KURT_channel_1,LD_channel_1,MAV_channel_1,MNF_channel_1,MNP_channel_1,MPK_channel_1,RMS_channel_1,SAMPEN_channel_1,SKEW_channel_1,SM_channel_1,SSC_channel_1,VAR_channel_1,WAMP_channel_1,WL_channel_1,ZC_channel_1,IAV_channel_2,ISD_channel_2,KURT_channel_2,LD_channel_2,MAV_channel_2,MNF_channel_2,MNP_channel_2,MPK_channel_2,RMS_channel_2,SAMPEN_channel_2,SKEW_channel_2,SM_channel_2,SSC_channel_2,VAR_channel_2,WAMP_channel_2,WL_channel_2,ZC_channel_2,IAV_channel_3,ISD_channel_3,KURT_channel_3,LD_channel_3,MAV_channel_3,MNF_channel_3,MNP_channel_3,MPK_channel_3,RMS_channel_3,SAMPEN_channel_3,SKEW_channel_3,SM_channel_3,SSC_channel_3,VAR_channel_3,WAMP_channel_3,WL_channel_3,ZC_channel_3,IAV_channel_4,ISD_channel_4,KURT_channel_4,LD_channel_4,MAV_channel_4,MNF_channel_4,MNP_channel_4,MPK_channel_4,RMS_channel_4,SAMPEN_channel_4,SKEW_channel_4,SM_channel_4,SSC_channel_4,VAR_channel_4,WAMP_channel_4,WL_channel_4,ZC_channel_4,IAV_channel_5,ISD_channel_5,KURT_channel_5,LD_channel_5,MAV_channel_5,MNF_channel_5,MNP_channel_5,MPK_channel_5,RMS_channel_5,SAMPEN_channel_5,SKEW_channel_5,SM_channel_5,SSC_channel_5,VAR_channel_5,WAMP_channel_5,WL_channel_5,ZC_channel_5,IAV_channel_6,ISD_channel_6,KURT_channel_6,LD_channel_6,MAV_channel_6,MNF_channel_6,MNP_channel_6,MPK_channel_6,RMS_channel_6,SAMPEN_channel_6,SKEW_channel_6,SM_channel_6,SSC_channel_6,VAR_channel_6,WAMP_channel_6,WL_channel_6,ZC_channel_6,IAV_channel_7,ISD_channel_7,KURT_channel_7,LD_channel_7,MAV_channel_7,MNF_channel_7,MNP_channel_7,MPK_channel_7,RMS_channel_7,SAMPEN_channel_7,SKEW_channel_7,SM_channel_7,SSC_channel_7,VAR_channel_7,WAMP_channel_7,WL_channel_7,ZC_channel_7,IAV_channel_8,ISD_channel_8,KURT_channel_8,LD_channel_8,MAV_channel_8,MNF_channel_8,MNP_channel_8,MPK_channel_8,RMS_channel_8,SAMPEN_channel_8,SKEW_channel_8,SM_channel_8,SSC_channel_8,VAR_channel_8,WAMP_channel_8,WL_channel_8,ZC_channel_8,label
0.680775488,0.01216356,3.171128917,1.017012293,0.017019387,8.986264847,1.21E-05,0.023436299,0.017438148,0.001111317,0.194660952,0.464077845,23,1.44E-05,0,0.012833823,21,1.479460075,0.056799152,9.027598972,1.036961439,0.036986502,8.783903139,5.69E-05,0.049165418,0.037682606,0.001111317,1.005505742,2.12729054,24,5.20E-05,0,0.024357831,22,4.840504309,0.671712127,15.17429728,1.120053144,0.121012608,10.54377876,0.00064857,0.199318446,0.129587049,0.001111317,-0.435666277,29.11901298,26,0.002148752,39,0.156611677,24,1.541629648,0.060149853,6.074924849,1.038531903,0.038540741,8.334973268,6.08E-05,0.045778577,0.038778168,0.001111317,-0.918941345,2.158047544,27,1.84E-05,0,0.014475671,22,0.466356915,0.005706211,2.593011545,1.011655599,0.011658923,8.980435011,5.69E-06,0.016039595,0.011943839,0.001111317,0.026889812,0.217595163,24,6.72E-06,0,0.008761345,23,0.530615527,0.009505416,2.736389727,1.013234958,0.013265388,13.31962083,8.69E-06,0.026530776,0.015415428,0.001111317,0.120372643,0.492782429,25,6.17E-05,0,0.026530776,23,0.355250117,0.004260688,2.355704978,1.008867554,0.008881253,13.31962083,3.89E-06,0.017762506,0.010320717,0.001111317,-0.237166596,0.22088375,29,2.76E-05,0,0.017762506,27,0.451059701,0.006868775,3.896722665,1.01125446,0.011276493,13.31962083,6.28E-06,0.022552985,0.013104174,0.001111317,-0.49659753,0.35609294,25,4.46E-05,0,0.022552985,20,no weight
0.878463139,0.019473773,3.251605828,1.021959358,0.021961578,7.602292104,1.97E-05,0.023789793,0.022064549,0.06265527,0.379054838,0.603549473,22,4.53E-06,0,0.00660587,22,1.803558095,0.081754163,6.374557879,1.045083756,0.045088952,7.292608623,8.29E-05,0.049165418,0.045209004,0.2222278,0.595997966,2.376829378,25,1.08E-05,0,0.016305861,20,6.905495784,1.209836292,8.724121664,1.172446881,0.172637395,6.838838887,0.001221824,0.199318446,0.173913505,0.281216533,-0.225970407,30.62865095,29,0.000442237,19,0.106724207,25,1.285689587,0.041730461,6.300182719,1.032137333,0.03214224,8.562598107,4.22E-05,0.038355156,0.032299559,0.01942286,-0.812038563,1.568374884,28,1.01E-05,0,0.010747164,27,0.579342369,0.008444916,2.925580345,1.014482894,0.014483559,7.143435356,8.56E-06,0.016039595,0.014530069,0.291166864,-0.10756023,0.236130505,26,1.35E-06,0,0.006224145,23,0.909157316,0.021264706,2.506943935,1.022721574,0.022728933,6.984300028,2.14E-05,0.026530776,0.023056835,0.101165124,-0.001560373,0.542486502,22,1.50E-05,0,0.015207374,21,0.623147272,0.010029456,2.838621092,1.015574716,0.015578682,7.321708311,1.01E-05,0.017762506,0.015834659,0.069991157,-0.150104618,0.2772886,31,8.04E-06,0,0.008735296,29,0.780828896,0.01570947,3.210815298,1.019514982,0.019520722,7.128966683,1.58E-05,0.022552985,0.019817587,0.068641933,-0.178332594,0.415332548,24,1.17E-05,0,0.012129051,24,no weight
0.951963827,0.022657723,3.181664834,1.023799073,0.023799096,8.114969826,2.30E-05,0.024161893,0.023800065,0.001111317,0.305459865,0.795172445,22,4.61E-08,0,0.000725594,20,1.784374838,0.0798908,4.756117667,1.044605889,0.044609371,8.179353327,8.10E-05,0.049165418,0.044690827,0.001111317,-0.068130911,2.822130432,22,7.27E-06,0,0.009112093,22,6.723661845,1.143859054,8.881219064,1.167945254,0.168091546,8.330260517,0.001156383,0.199318446,0.169104927,0.001111317,-0.047016059,41.02011176,27,0.000341708,0,0.062453801,25,1.100430301,0.030475242,2.470176019,1.027508305,0.027510758,8.233235094,3.09E-05,0.031302905,0.027602193,0.001111317,0.32269323,1.082381118,24,5.04E-06,0,0.007584296,22,0.561293189,0.007932728,2.886580801,1.014031634,0.01403233,8.242405127,8.03E-06,0.016039595,0.014082549,0.001111317,-0.454798547,0.282003296,24,1.41E-06,0,0.004014532,23,0.967543871,0.023480424,2.701636822,1.024187658,0.024188597,8.172706682,2.38E-05,0.026530776,0.024228301,0.001111317,0.210638331,0.82888591,22,1.92E-06,0,0.004684359,22,0.707143453,0.012501395,3.957381291,1.017678585,0.017678586,8.113642071,1.27E-05,0.017762506,0.017678656,0.001111317,-0.198114846,0.438676931,29,2.47E-09,0,0.000167839,28,0.855249656,0.018305545,2.867271012,1.021381006,0.021381241,8.132490594,1.86E-05,0.022552985,0.02139249,0.001111317,0.188396567,0.643579022,26,4.81E-07,0,0.002343487,25,no weight
0.957798644,0.022935238,3.169842735,1.023944957,0.023944966,8.020561504,2.33E-05,0.024161893,0.023945374,0.375734071,-0.056770325,0.790056133,24,1.95E-08,0,0.000867706,19,1.555544959,0.061139926,4.754969121,1.038880831,0.038888624,8.00274503,6.18E-05,0.044492549,0.039096012,0.013497795,0.668190089,2.059840062,26,1.62E-05,0,0.013537251,21,5.213067548,0.705928233,3.558467083,1.130031445,0.130326689,8.312550278,0.000706576,0.167290856,0.13284655,0.01003312,-0.02162006,24.12411773,30,0.00066316,19,0.08700425,28,0.952961335,0.022869655,3.224827139,1.023822004,0.023824033,8.293278979,2.32E-05,0.027413523,0.023911114,0.009534802,0.180615886,0.820761897,26,4.16E-06,0,0.006968132,20,0.530543274,0.007063227,2.126497186,1.013263257,0.013263582,9.160030229,7.16E-06,0.015023338,0.013288366,0.399977683,0.178165159,0.296638941,25,6.58E-07,0,0.004954072,25,0.927998505,0.021559001,3.09158474,1.023199603,0.023199963,8.747176439,2.19E-05,0.024978475,0.023215836,0.387929345,0.020256266,0.848202498,22,7.37E-07,0,0.005414182,23,0.713597083,0.012733693,3.432874864,1.017839888,0.017839927,8.260568244,1.29E-05,0.01849394,0.01784215,0.066029654,-0.610773534,0.459505926,26,7.93E-08,0,0.000981041,23,0.797573462,0.015942877,2.478966928,1.019938849,0.019939337,8.01985364,1.62E-05,0.021351197,0.019964266,0.01900179,0.106803884,0.546759792,28,9.95E-07,0,0.003364043,23,no weight
0.94536596,0.022346824,2.432354874,1.023634101,0.023634149,8.116654141,2.27E-05,0.024161893,0.023636214,0.001111317,-0.279752853,0.784396001,26,9.76E-08,0,0.001055487,23,1.228635045,0.038960723,2.345554447,1.030701055,0.030715876,8.686826559,3.91E-05,0.040053324,0.031209263,0.001111317,0.318315373,1.446019643,26,3.06E-05,0,0.018674897,17,3.151908439,0.295625572,2.464148316,1.078249721,0.078797711,11.18974965,0.000281748,0.136864646,0.085968828,0.001111317,-0.023368324,13.42461566,30,0.00118156,39,0.11613387,29,0.81437016,0.016738156,3.152284365,1.020357316,0.020359254,8.28476915,1.69E-05,0.02371861,0.020456146,0.001111317,0.295895005,0.597549637,27,3.95E-06,0,0.006718711,24,0.604089602,0.009255834,2.12138274,1.015100606,0.01510224,8.373867242,9.35E-06,0.018179416,0.015211701,0.001111317,0.358385121,0.333353441,25,3.32E-06,0,0.006154352,24,1.002435909,0.025266781,2.570978263,1.025059132,0.025060898,8.217234097,2.56E-05,0.028275378,0.025133036,0.001111317,-0.058986822,0.895954936,20,3.62E-06,0,0.006428961,19,0.74070421,0.013728008,3.47365368,1.018517459,0.018517605,8.129209454,1.39E-05,0.019440544,0.018525663,0.001111317,-0.569966153,0.482482898,27,2.98E-07,0,0.001845877,24,0.717146855,0.01293041,2.93692975,1.017927776,0.017928671,8.215548444,1.31E-05,0.020209498,0.017979439,0.001111317,0.037281441,0.45843212,29,1.82E-06,0,0.004561653,25,no weight
0.908084704,0.020641799,2.501391875,1.022701795,0.022702118,7.953478005,2.10E-05,0.023620617,0.022716623,0.022724508,-0.349980914,0.699960748,27,6.59E-07,0,0.002645574,26,0.923231182,0.021795162,2.125081674,1.023074848,0.02308078,9.288777259,2.19E-05,0.030476454,0.023342644,0.023656837,0.227648784,0.909669124,27,1.22E-05,0,0.011386646,16,1.384946212,0.062140437,2.77988469,1.034454163,0.034623655,16.45569357,5.76E-05,0.077308815,0.039414603,0.067037716,0.084964882,4.529754098,24,0.000354713,19,0.057584561,23,0.726428062,0.013224693,2.891061076,1.018160306,0.018160702,8.825225581,1.34E-05,0.020273117,0.018182885,0.279061895,0.121923424,0.526465141,28,8.06E-07,0,0.004643213,25,0.668581903,0.011206731,3.149272522,1.016714158,0.016714548,7.273265907,1.14E-05,0.018179416,0.016738228,0.565674234,0.447622176,0.325960458,28,7.92E-07,0,0.005859474,24,1.057890276,0.028031307,1.928321876,1.026446611,0.026447257,7.442034712,2.84E-05,0.028275378,0.0264723,0.411882586,-0.162033877,0.849973399,22,1.33E-06,0,0.007312485,19,0.741913056,0.013783365,3.378439673,1.01854755,0.018547826,7.650022589,1.40E-05,0.019440544,0.018562977,0.218686688,0.135356358,0.438122605,27,5.62E-07,0,0.003570869,26,0.704363011,0.012499418,3.336634132,1.017607894,0.017609075,9.422347925,1.27E-05,0.021270422,0.017677258,0.272240888,-0.303261277,0.544011507,26,2.41E-06,0,0.007844921,27,no weight
0.836758168,0.017571177,2.077603082,1.020918133,0.020918954,8.182524544,1.78E-05,0.023106405,0.020958994,0.001111317,-0.099995826,0.620897819,26,1.68E-06,0,0.004374902,25,0.761183251,0.014562332,2.508725816,1.019028633,0.019029581,8.209585384,1.48E-05,0.021378428,0.019080312,0.001111317,0.484522676,0.515980803,28,1.93E-06,0,0.004697693,21,0.787910655,0.015535038,4.487392607,1.019697583,0.019697766,8.130891482,1.58E-05,0.020730776,0.019707256,0.001111317,0.100212519,0.5460859,25,3.74E-07,0,0.002066019,22,0.736237811,0.013578864,2.65720029,1.018405605,0.018405945,8.150377667,1.38E-05,0.019811992,0.018424755,0.001111317,-0.027534642,0.478267654,28,6.93E-07,0,0.002812094,24,0.609716852,0.009414735,2.669250112,1.015241433,0.015242921,8.346467246,9.51E-06,0.018179416,0.01534172,0.001111317,0.550998733,0.338163665,29,3.02E-06,0,0.00587299,19,0.959397587,0.023269118,2.22956856,1.02398179,0.02398494,8.314582206,2.35E-05,0.028275378,0.024119037,0.001111317,0.194560423,0.833164735,25,6.45E-06,0,0.008580877,22,0.667945707,0.011259167,3.418392079,1.016697347,0.016698643,8.283112067,1.14E-05,0.019440544,0.016777341,0.001111317,0.234534549,0.401884361,23,2.63E-06,0,0.005483802,23,0.856735395,0.018816645,2.872223054,1.021412673,0.021418385,8.565723354,1.89E-05,0.027188925,0.021689079,0.001111317,0.01630793,0.690404151,27,1.17E-05,0,0.01154108,22,no weight
0.780492624,0.015242645,2.132280481,1.019512151,0.019512316,8.546006617,1.55E-05,0.020862866,0.019520915,0.291166864,-0.006506578,0.579249448,28,3.36E-07,0,0.00312325,27,0.699880911,0.012261541,3.307235235,1.01749683,0.017497023,8.622807866,1.24E-05,0.018969354,0.017508242,0.282591426,-0.040932979,0.472090939,26,3.93E-07,0,0.003265152,22,0.752858383,0.01417683,3.643306383,1.018821374,0.01882146,8.208706898,1.44E-05,0.019671279,0.018826065,0.017783515,0.146592792,0.506329359,25,1.73E-07,0,0.001386233,19,0.782362674,0.015313445,3.488920934,1.01955893,0.019559067,7.993501274,1.55E-05,0.020170285,0.019566199,0.023656837,-0.309076531,0.524010545,28,2.79E-07,0,0.001728288,26,0.523814852,0.006891259,2.396577072,1.01309498,0.013095371,8.825627726,6.99E-06,0.015167627,0.013125604,0.068641933,0.4252436,0.27345811,27,7.93E-07,0,0.003155779,16,0.829989114,0.017297092,2.785180755,1.02074881,0.020749728,8.722297494,1.75E-05,0.023874928,0.020794886,0.069991157,0.065350812,0.674508914,24,1.88E-06,0,0.004220907,21,0.590368141,0.008738423,3.555388857,1.014758895,0.014759204,8.732534039,8.87E-06,0.016628338,0.014780412,0.115780918,0.353597124,0.342140534,20,6.26E-07,0,0.003209848,21,1.015361948,0.025877445,3.48771356,1.025382786,0.025384049,7.461838559,2.62E-05,0.027188925,0.025434939,0.171157496,0.212647244,0.784970374,27,2.59E-06,0,0.007219504,21,no weight
0.789979713,0.015616225,2.742920532,1.019749315,0.019749493,8.130301378,1.59E-05,0.020767483,0.019758685,0.001111317,0.32920101,0.548906848,26,3.63E-07,0,0.002035979,26,0.707318624,0.012521571,2.609400266,1.017682793,0.017682966,8.133811676,1.27E-05,0.018685197,0.017692916,0.001111317,-0.347965274,0.44028747,24,3.52E-07,0,0.002004462,18,0.731002146,0.013361232,3.496917235,1.018275028,0.018275054,8.116376487,1.36E-05,0.018664757,0.01827651,0.001111317,0.415920885,0.468979429,24,5.32E-08,0,0.000779406,19,0.807188566,0.01629073,3.684829203,1.020179691,0.020179714,8.115600412,1.65E-05,0.020547436,0.020180888,0.001111317,-0.325418208,0.571759641,23,4.74E-08,0,0.000735444,24,0.504350313,0.006360512,2.261902429,1.012608742,0.012608758,8.117136963,6.46E-06,0.012911089,0.012610028,0.001111317,0.250240144,0.223271355,26,3.20E-08,0,0.000604663,20,0.789441838,0.015580485,3.00307025,1.019736046,0.019736046,8.113527529,1.58E-05,0.019777591,0.019736061,0.001111317,-0.063410604,0.546716524,29,6.05E-10,0,8.31E-05,18,0.580366313,0.008424904,3.735542626,1.014509105,0.014509158,8.122668966,8.55E-06,0.015061574,0.014512843,0.001111317,0.08860605,0.295903736,23,1.07E-07,0,0.001104832,21,1.021998943,0.026149698,2.665522325,1.025549515,0.025549974,8.139512942,2.65E-05,0.027188925,0.025568388,0.001111317,-0.102649278,0.920016561,23,9.41E-07,0,0.003277902,24,no weight
0.822184549,0.01690474,2.353906978,1.020554552,0.020554614,8.012082259,1.72E-05,0.020907895,0.020557687,0.040990401,0.421420374,0.581065287,26,1.26E-07,0,0.0011323,27,0.773435464,0.015032306,3.131000481,1.01933494,0.019335887,8.557072295,1.52E-05,0.022264489,0.019385759,0.022724508,-0.527034808,0.568547126,23,1.93E-06,0,0.004555826,22,0.715605555,0.012804158,2.791276932,1.017890116,0.017890139,8.118962973,1.30E-05,0.018265061,0.017891449,0.009534802,0.055270646,0.449663768,29,4.69E-08,0,0.000740268,22,0.797046425,0.015898463,3.048924183,1.01992596,0.019926161,7.811788863,1.61E-05,0.020547436,0.019936438,0.09326698,0.183534118,0.523768803,22,4.10E-07,0,0.002485102,20,0.532158024,0.007098049,2.706697044,1.013303726,0.013303951,8.467223359,7.20E-06,0.014777114,0.013321082,0.036306552,-0.084663959,0.265199698,27,4.56E-07,0,0.002160604,24,0.809641033,0.016403935,3.207509017,1.02024083,0.020241026,8.368953727,1.67E-05,0.021671811,0.020250886,0.065350652,-0.29298926,0.603429431,26,3.99E-07,0,0.001934699,20,0.620596854,0.009660111,5.406455798,1.015514533,0.015514921,8.476791642,9.80E-06,0.017413215,0.01554036,0.025216588,0.995709201,0.361149701,28,7.90E-07,0,0.002889893,24,0.948076028,0.022527419,2.320998234,1.023701214,0.023701901,8.068480364,2.29E-05,0.025507949,0.023731529,0.01003312,-0.040290139,0.780128469,25,1.41E-06,0,0.00403034,24,no weight
