IAV_channel_1,ISD_channel_1,KURT_channel_1,LD_channel_1,MAV_channel_1,MNF_channel_1,MNP_channel_1,MPK_channel_1,RMS_channel_1,SAMPEN_channel_1,SKEW_channel_1,SM_channel_1,SSC_channel_1,VAR_channel_1,WAMP_channel_1,WL_channel_1,ZC_channel_1,IAV_channel_2,ISD_channel_2,KURT_channel_2,LD_channel_2,MAV_channel_2,MNF_channel_2,MNP_channel_2,MPK_channel_2,RMS_channel_2,SAMPEN_channel_2,SKEW_channel_2,SM_channel_2,SSC_channel_2,VAR_channel_2,WAMP_channel_2,WL_channel_2,ZC_channel_2,IAV_channel_3,ISD_channel_3,KURT_channel_3,LD_channel_3,MAV_channel_3,MNF_channel_3,MNP_channel_3,MPK_channel_3,RMS_channel_3,SAMPEN_channel_3,SKEW_channel_3,SM_channel_3,SSC_channel_3,VAR_channel_3,WAMP_channel_3,WL_channel_3,ZC_channel_3,IAV_channel_4,ISD_channel_4,KURT_channel_4,LD_channel_4,MAV_channel_4,MNF_channel_4,MNP_channel_4,MPK_channel_4,RMS_channel_4,SAMPEN_channel_4,SKEW_channel_4,SM_channel_4,SSC_channel_4,VAR_channel_4,WAMP_channel_4,WL_channel_4,ZC_channel_4,IAV_channel_5,ISD_channel_5,KURT_channel_5,LD_channel_5,MAV_channel_5,MNF_channel_5,MNP_channel_5,MPK_channel_5,RMS_channel_5,SAMPEN_channel_5,SKEW_channel_5,SM_channel_5,SSC_channel_5,VAR_channel_5,WAMP_channel_5,WL_channel_5,ZC_channel_5,IAV_channel_6,ISD_channel_6,KURT_channel_6,LD_channel_6,MAV_channel_6,MNF_channel_6,MNP_channel_6,MPK_channel_6,RMS_channel_6,SAMPEN_channel_6,SKEW_channel_6,SM_channel_6,SSC_channel_6,VAR_channel_6,WAMP_channel_6,WL_channel_6,ZC_channel_6,IAV_channel_7,ISD_channel_7,KURT_channel_7,LD_channel_7,MAV_channel_7,MNF_channel_7,MNP_channel_7,MPK_channel_7,RMS_channel_7,SAMPEN_channel_7,SKEW_channel_7,SM_channel_7,SSC_channel_7,VAR_channel_7,WAMP_channel_7,WL_channel_7,ZC_channel_7,IAV_channel_8,ISD_channel_8,KURT_channel_8,LD_channel_8,MAV_channel_8,MNF_channel_8,MNP_channel_8,MPK_channel_8,RMS_channel_8,SAMPEN_channel_8,SKEW_channel_8,SM_channel_8,SSC_channel_8,VAR_channel_8,WAMP_channel_8,WL_channel_8,ZC_channel_8,label
0.735217000913659,0.014361586020592216,4.117401922929139,1.0183700163841187,0.018380425022841478,9.204474512105385,1.4254120166960302e-05,0.026158374310312756,0.01894834162967317,0.0011113170249143112,-0.8955749849949913,0.5586888778308924,25,2.1199626494508345e-05,0,0.015555898574942563,23,0.7527214741302934,0.015724535412376457,3.4673734804937006,1.018798899075925,0.018818036853257336,9.975797457338698,1.5359793224853162e-05,0.029366878302725403,0.019827087161492268,0.0011113170249143112,0.6439262212580602,0.6524678568501452,25,3.899487429886016e-05,0,0.021097682898936137,21,0.9524899677645268,0.02658755993769176,3.80220223835727,1.023764549190627,0.02381224919411317,10.925857628673318,2.547409955181825e-05,0.040506703546361066,0.025781563149706303,0.0011113170249143112,-0.15097026340071393,1.1851569240007083,25,9.766578675975074e-05,0,0.03338890870449579,22,0.7765938314308377,0.01740101954119476,3.087716999385558,1.0193863532833356,0.01941484578577094,10.655387800347047,1.6763563016723604e-05,0.03228989486682193,0.020857264646397644,0.0011113170249143112,-0.23939904146159674,0.7606034841497854,27,5.808925164460127e-05,0,0.025750098162101977,26,0.3665103852523137,0.00453506800740434,2.990207856662396,1.009148182652681,0.009162759631307842,13.319620825022815,4.1453700992705205e-06,0.018325519262615688,0.010647849556840503,0.0011113170249143112,0.3904651917154551,0.23510825424462742,25,2.942053612398385e-05,0,0.018325519262615688,24,1.1631423238082077,0.03390283323901719,2.7755769028062667,1.0290775823229787,0.029078558095205192,8.15632285577036,3.440112660246993e-05,0.03147250340127775,0.029113069762143423,0.0011113170249143112,0.3574443203552666,1.1948272863405764,23,2.008290079206335e-06,0,0.004787890612145122,17,0.5367341137888498,0.007540831035021122,2.8302498431882683,1.0134141745958647,0.013418352844721246,8.938907232078531,7.526086655362311e-06,0.018334290560843295,0.01373028680966017,0.0011113170249143112,0.2536623553562734,0.28647450453440704,25,8.468582810089247e-06,0,0.009831875432244097,24,0.7010333221769751,0.013104071702938605,3.073585447303565,1.017515785530405,0.01752583305442438,9.268252040181498,1.298873953636279e-05,0.025164462885690717,0.01809977327409007,0.0011113170249143112,-0.18327807036602986,0.5126194202152947,20,2.0446968321911072e-05,0,0.015277259662532685,17,no weight
0.9720286042603983,0.02387607258729195,4.072758517643746,1.0242975973359982,0.024300715106509958,7.534990154722644,2.414933316877587e-05,0.02630625218545819,0.024431574134351205,0.0670377155796822,-0.7609262580821459,0.726826935081125,28,6.377059994537468e-06,0,0.007726392565502067,19,1.4320283074341287,0.05920879909245953,5.593719460899027,1.0357054517980877,0.035800707685853216,12.461941368684567,5.702611913650681e-05,0.06538055417061579,0.03847362703608133,0.019851768552731748,0.08368509852352757,3.271157942146175,24,0.00019852930650357848,0,0.046292034203269536,20,1.3991464329626497,0.04976210466645341,2.699430772300512,1.0349687090418545,0.03497866082406624,6.841987642513394,5.021831405690644e-05,0.040506703546361066,0.035271130073494035,0.21985575287611173,-0.4072758591202788,1.2551710338848379,26,2.0545903616268955e-05,0,0.0221121708891793,23,1.0906953975455425,0.030197676485467118,2.4273595274505984,1.0272618153063355,0.02726738493863856,6.561597949186693,3.0490828326606427e-05,0.03228989486682193,0.027476206290837857,0.37879686102600246,-0.021755695392578885,0.7041214624225769,24,1.1431630744784749e-05,0,0.020090039712733473,21,0.6403256292995325,0.010581768200534856,2.761895576760949,1.0160040565185253,0.016008140732488314,7.2623804907838805,1.0617477098786913e-05,0.018325519262615688,0.016264814939413588,0.06605349296806146,0.536179911276331,0.28865214030607567,26,8.283635302220023e-06,0,0.009269514120509512,27,1.1937410972567806,0.035676268740661043,3.1881001700117895,1.0298429103039324,0.029843527431419513,7.580539460538074,3.621384822091688e-05,0.03147250340127775,0.02986480735776687,0.3999776831054499,0.41425465954657914,1.1172212132891899,23,1.2705889666373183e-06,0,0.006515903879432974,20,0.684708109981069,0.011818445072138282,2.1719750318453994,1.0171164994312643,0.017117702749526724,7.543194068499954,1.1964839124713019e-05,0.018334290560843295,0.017188982715782137,0.06776319804347496,0.2386843769421691,0.3621640037640857,26,2.4453793823022682e-06,0,0.004866351245266288,27,0.8982243191498975,0.02033442760084145,3.898815142240673,1.0224535979255527,0.02245560797874744,7.044868243366099,2.058794677810883e-05,0.025164462885690717,0.022546855435315948,0.29116686354030646,-0.7120924881120739,0.5524153081291723,21,4.106360325850719e-06,0,0.010835419627773117,16,no weight
1.0524057483395333,0.027689269347498182,3.059078111938638,1.0263101397760872,0.02631014370848833,8.11371003843353,2.812178782370756e-05,0.02646191310666391,0.02631029710374732,0.0011113170249143112,0.4218304153377686,0.9716297683561042,29,8.071726146373017e-09,0,0.0003035387963511542,19,2.653131299317148,0.19512703078382335,3.20265478775378,1.0661037429773996,0.0663282824829287,9.955174879541763,0.0001906816265552212,0.103289686663132,0.06984393867470236,0.0011113170249143112,0.004753686015480867,8.083212228909343,26,0.00047873471246039615,0,0.0739228083604066,26,1.380283511020156,0.04813411502722574,3.279365141681828,1.0345009912172451,0.034507087775503896,8.303538717133765,4.868875065980629e-05,0.040506703546361066,0.034689376986055016,0.0011113170249143112,-0.055773925762966484,1.7215860878787461,23,1.261376893431314e-05,0,0.011999231541714332,16,0.981848759181648,0.024941202909590857,2.6200915729260195,1.0245359639616252,0.0245462189795412,8.730016772434881,2.5001961846448344e-05,0.03228989486682193,0.02497058414894957,0.0011113170249143112,-0.3811824503875858,0.9294433542159704,22,2.1013206548182675e-05,0,0.01548735177456146,16,0.718993207651814,0.012925504678053031,2.599780241739878,1.0179748090235095,0.01797483019129535,8.11590779247758,1.312679104174166e-05,0.018325519262615688,0.017976028953896512,0.0011113170249143112,0.3577043162921827,0.4536637309448909,31,4.309654542294325e-08,0,0.0007013781426406726,28,1.0871629469278168,0.02980646647616697,3.1262276843206407,1.0271759293130671,0.02717907367319542,8.270551316841019,3.017107164726164e-05,0.03147250340127775,0.027297649384226737,0.0011113170249143112,-0.5715806934089772,1.0625817480052313,25,6.459616171189984e-06,0,0.008586859456164674,24,0.7302326062729451,0.013331077804322562,2.188317009706032,1.0182558140971352,0.018255815156823625,8.11361641228251,1.3539342111939154e-05,0.018334290560843295,0.018255874263043773,0.0011113170249143112,0.12002250073329536,0.4677894643066979,26,2.158067952804036e-09,0,0.00015695080803933975,26,0.8673012186960174,0.018975226291264174,2.271944850533303,1.0216804512789481,0.021682530467400436,8.275772655136485,1.9205206377266537e-05,0.025164462885690717,0.021780281386648895,0.0011113170249143112,0.041326303241048586,0.6768066920344435,23,4.248529811856179e-06,0,0.006963864836580562,18,no weight
1.0513351438342813,0.02763370818091209,3.380421525096019,1.026283365579513,0.026283378595857033,8.044031308758163,2.8065066989754415e-05,0.02646191310666391,0.026283886784925898,0.15110341560981597,0.3411853807924262,0.9563702363804159,22,2.6714109646742274e-08,0,0.0007141380432275114,20,3.4114764930726924,0.2957305062875065,5.0952059132749525,1.085231897807258,0.08528691232681732,6.3234387913663515,0.00029848558852651173,0.103289686663132,0.08598408374337464,0.401371183064541,-0.19283588524330733,6.374514398849218,25,0.00011940524294544023,0,0.07201109734525875,26,1.1724904194414423,0.03462345820758568,3.236761281458179,1.029309164875716,0.02931226048603606,8.533408757823436,3.50646018052226e-05,0.03435325147368705,0.029420850687728966,0.013987758558967632,0.327936217961409,1.299277822567387,22,6.377840388411217e-06,0,0.008472405012523332,18,0.7870477131544584,0.015652026933943068,2.935313891852219,1.0196741604337156,0.01967619282886146,9.844800759071067,1.583174067592206e-05,0.024347663187559643,0.019781321324637963,0.3971459996941988,-0.4078691332593289,0.7226760331654501,22,4.148109110037642e-06,0,0.01149459894640394,19,0.7194954803162541,0.012945814325273803,2.6273161249129107,1.0179873382610818,0.017987387007906353,8.328646553326983,1.3146540028807604e-05,0.018735427627849775,0.017990146139813458,0.18124885690075673,0.054154384725546775,0.47316172689167374,31,9.926675964688625e-08,0,0.0014529835517253405,26,0.9612319947140702,0.02316753754403842,3.3386038970728187,1.0240299660927519,0.024030799867851754,8.663573479736247,2.350278691185778e-05,0.02706898573144972,0.024066334132995006,0.06801187914676862,-0.4364725286602906,0.8961029302735298,25,1.7090963122167092e-06,0,0.004580623690954702,24,0.7472488641383962,0.013975131860363473,2.462232740375924,1.0186810301313918,0.018681221603459905,8.414045351197943,1.418738616210286e-05,0.020116403941254735,0.018691663823990814,0.06430353112356545,0.2045684238293245,0.5182787227933786,23,3.9025591150981774e-07,0,0.0020155274026237915,21,0.7810944436682203,0.01528613029754921,2.9585994708744296,1.0195269515073282,0.019527361091705508,8.863121838507322,1.5511916637167053e-05,0.021593250148982737,0.019548740558888448,0.3971459996941988,-0.158610335063098,0.612693105022589,25,8.354262328760511e-07,0,0.005307052170381417,24,no weight
1.0352300542084503,0.026797265887636548,2.9634321060150643,1.0258806936699056,0.025880751355211257,8.116689741007784,2.721412037747726e-05,0.02646191310666391,0.02588303782771477,0.0011113170249143112,-0.09650614827994373,0.9406144029547466,25,1.1835648064454848e-07,0,0.001162323502905311,25,2.65379858482279,0.19519827987279786,2.9274235759962677,1.0661206313232314,0.06634496462056974,9.952749593413795,0.00019076075229774607,0.103289686663132,0.06985668899124797,0.0011113170249143112,-0.4910773714626671,8.084596648168628,27,0.00047830266631529607,0,0.07388944408512452,25,1.0324689894534087,0.02675166832439202,3.482389661425323,1.0258104834860233,0.025811724736335216,8.182354698282925,2.712979826604964e-05,0.028507472004646733,0.025861007484431084,0.0011113170249143112,-0.4033722848480725,0.9452848910564748,23,2.5465742454612797e-06,0,0.005391494536623038,22,0.8342382238936673,0.01762913835355555,2.5086295503769613,1.0208531356130035,0.020855955597341682,8.350578926622822,1.7814462747126268e-05,0.02490936810242289,0.02099353373872271,0.0011113170249143112,-0.2584878332513442,0.6334697067694249,27,5.757574960600832e-06,0,0.008106825010162418,22,0.7505868803854381,0.014102750211192911,2.878724596307953,1.0187644482878122,0.01876467200963595,8.136856559438245,1.43159698256729e-05,0.019905202899296894,0.01877681430061614,0.0011113170249143112,-0.11630134785746471,0.4960388010410328,24,4.558396506077074e-07,0,0.0022810617793218788,17,0.9317352254677909,0.021705593590239977,2.8268866181286865,1.0232933521706296,0.023293380636694772,8.115438132276234,2.2043831496765242e-05,0.023701117328276462,0.02329463113586475,0.0011113170249143112,-0.14378958029240899,0.7617938137244565,25,5.825827005248945e-08,0,0.0008154733831633836,24,0.8066972778485587,0.01632452668963221,2.0416500294296718,1.0201667517357438,0.020167431946213968,8.1749841673608,1.6557871484893284e-05,0.022157524139623977,0.020201810989136725,0.0011113170249143112,0.3461062220173635,0.5764071197967362,23,1.3878559356335919e-06,0,0.003980184386820022,23,0.8066150827537163,0.01631980827449561,3.648346593866719,1.0201647140510097,0.02016537706884291,8.173445355219634,1.655362851984242e-05,0.02213015608857566,0.02019889122854,0.0011113170249143112,-0.058614739353330655,0.5761509596375514,25,1.3527745337748863e-06,0,0.0039295580394655034,26,no weight
1.000607290652614,0.025049196446530815,3.712712517050749,1.0250149526603425,0.02501518226631535,8.010004673324154,2.5433223584968372e-05,0.025865849771840674,0.025024586133705996,0.017134375576231504,-0.0536153525221476,0.8599765832165979,31,4.7056734629219404e-07,0,0.002270149685937136,25,1.4858467919565386,0.061831632041828496,2.6030450412780617,1.0370667123152308,0.03714616979891346,12.249259819989383,6.020018785091615e-05,0.06539766405537584,0.03931654614848197,0.04099040139165391,-0.19458603969122246,3.442502763357413,25,0.00016595287031600194,0,0.04101113407111278,22,0.960890959763518,0.023103958190897094,3.2746903174825244,1.0240220156544177,0.02402227399408795,8.52269820882448,2.3456679946637345e-05,0.02574260301150671,0.024033288471876406,0.22286205940524284,-0.5047888298398471,0.8742681388076935,24,5.2930692539307e-07,0,0.003625186104257022,22,0.9427566927851906,0.0222682556653045,3.1421662352648263,1.0235683246355416,0.023568917319629765,7.571451314088476,2.2597233996345657e-05,0.02490936810242289,0.023594626329582178,0.21752871342988037,-0.0016645797178572537,0.694928517446042,29,1.2125280130685719e-06,0,0.005361803131172502,17,0.7623101300081189,0.014543162824420365,3.2186259935062824,1.0190575662067487,0.019057753250202973,7.676403502520958,1.4764441188236988e-05,0.019905202899296894,0.01906774948992432,0.30590914527751045,-0.21140809429470064,0.4654474061009637,23,3.81111664887185e-07,0,0.003389798596375688,20,0.9505937112266692,0.022594537813321068,2.293330016141618,1.023764796047945,0.02376484278066673,8.144361394337706,2.2946079285013268e-05,0.024353301042455602,0.02376685602541966,0.010033119768266699,-0.22704051445846557,0.7974062478653671,24,9.569294321906161e-08,0,0.0010494656187972004,23,0.8482925469850597,0.018003332460083774,2.120992085408992,1.0212071505545701,0.021207313674626492,7.66719596975081,1.8279428916612638e-05,0.022157524139623977,0.02121516701565402,0.5807121117203569,0.3909661577840109,0.5753690695795352,27,3.3315820809429717e-07,0,0.0038008418599899223,25,0.8407388223238611,0.01769056296933617,3.2331696428960965,1.0210182315770624,0.021018470558096528,7.591712120888497,1.7959352457263372e-05,0.02213015608857566,0.021030075469037297,0.38792934458927497,-0.06681282464958274,0.5557049657451424,22,4.879696318337986e-07,0,0.0044467421219165325,21,no weight
0.9420344355226098,0.022228586946850558,2.392204571646804,1.0235503374036665,0.023550860888065246,8.148345053738504,2.255913306077127e-05,0.0252995896037586,0.023573601202855368,0.0011113170249143112,-0.024463943113611195,0.7827623702620156,29,1.0716251022624928e-06,0,0.0034974574313867066,24,0.9701836071665806,0.023902546741821414,2.3667052874111145,1.024250060750078,0.024254590179164516,8.395555025963892,2.413077509874861e-05,0.029400242578007475,0.02444511543326264,0.0011113170249143112,0.05691612107773285,0.8626942014479111,22,9.278523786311548e-06,0,0.010291304797685922,16,0.9656326375316702,0.023325881834862935,2.103709118578919,1.0241406362502141,0.024140815938291753,8.124898576698259,2.368458714113237e-05,0.02516565440855981,0.024148437752193688,0.0011113170249143112,-0.3073932572717469,0.8194492804814425,26,3.6805170509227546e-07,0,0.0020496769405361145,23,0.938395095757293,0.022044084134857925,3.212861779361073,1.0234595177040289,0.023459877393932325,8.137634866753661,2.2376997365457062e-05,0.02490936810242289,0.023475563962798596,0.0011113170249143112,0.2840844350432402,0.775422178423317,26,7.362560331112814e-07,0,0.0028989814169811355,19,0.7026691986544694,0.012420251925530337,2.9947386369993163,1.0175657883579772,0.017566729966361737,8.225201233342148,1.2584320053584677e-05,0.019905202899296894,0.017621188896844005,0.0011113170249143112,0.3658326587817591,0.4407717963337468,27,1.9162964271870533e-06,0,0.00467694586587032,27,0.9748185508710443,0.023763060181859245,2.795080698490054,1.0243703871392902,0.024370463771776107,8.118271875017827,2.4131900268227255e-05,0.02503981021527575,0.02437368467315685,0.0011113170249143112,-0.0147550732315692,0.834244741765695,23,1.5700009502949222e-07,0,0.001338692886999289,24,0.8098700927533522,0.016448416274817024,2.912735904123277,1.0202461252997188,0.020246752318833806,8.169747375120599,1.6685394219159724e-05,0.022157524139623977,0.020278323571499335,0.0011113170249143112,0.49100418197266527,0.580474371838908,24,1.2794274102235672e-06,0,0.0038215436415803446,20,0.7812469382747103,0.015353350879309608,2.8740087348719157,1.0195300126101268,0.019531173456867758,8.225116003470296,1.555619266887027e-05,0.02213015608857566,0.019591676089164504,0.0011113170249143112,-0.08523675306233977,0.5448574033764869,24,2.367035380484548e-06,0,0.005197965263415798,23,no weight
0.858768904779613,0.018515578005174296,2.320055435084621,1.021468261940945,0.021469222619490323,8.032060776604336,1.8774167987947822e-05,0.023506021690226954,0.02151486579389603,0.010033119768266699,-0.028443458861688295,0.6346132639069569,26,1.9619302441224613e-06,0,0.004739417247236408,24,0.8317488121407268,0.01737397402049412,2.6841695534071524,1.0207927559035541,0.02079372030351817,9.043558214177152,1.7614623325685874e-05,0.024122650374065975,0.020841049649966123,0.20999605102789465,-0.26922083104209144,0.7151512004097282,22,1.9705464514093385e-06,0,0.006739130092786455,19,0.9725376349311551,0.023663257303538535,2.752652263645047,1.024313226984446,0.02431344087327888,7.766771416155305,2.402614615926881e-05,0.02516565440855981,0.024322447092931736,0.285228083490214,-0.3993613814328493,0.7726065499164007,27,4.380254900354127e-07,0,0.003408854141123737,22,0.8699711797689695,0.01897346338849596,2.55039146879152,1.021748640501996,0.021749279494224238,8.040478043753312,1.9249485974068487e-05,0.023422710965509488,0.021779269609249963,0.010033119768266699,0.4234640505355737,0.6531003923916222,25,1.3054261945160764e-06,0,0.0038690773250055314,24,0.6397081499198327,0.010246964367540964,3.0213717925450507,1.0159925032640624,0.01599270374799582,8.640447599639158,1.0400699355092038e-05,0.017506769121927498,0.01600543998734568,0.21222366120018737,-0.12394996181880492,0.39556755196835086,27,4.07536017364641e-07,0,0.00305778685827697,26,0.9907548115920188,0.024541125720954415,2.686276158256957,1.0247688550625733,0.02476887028980047,8.001495221172387,2.4924093060082454e-05,0.02503981021527575,0.024769500257854626,0.36010472801384963,0.17979852835698928,0.8421220181429108,22,3.1207590899806414e-08,0,0.0010837597019011137,21,0.7492164788915125,0.014051178532031694,2.9868371294378604,1.0187301906347244,0.018730411972287815,8.355508808173603,1.4263666824068243e-05,0.020197758169582775,0.01874245083495732,0.03803092953009053,-0.02079544061959257,0.5153258634431219,22,4.51130649169761e-07,0,0.0021458294461015673,18,0.7141972367396515,0.012770945923946909,2.234620501416492,1.0178546976177327,0.017854930918491288,8.679311977995651,1.296306356789157e-05,0.019464532876567554,0.017868230133358837,0.29116686354030646,-0.24115849701496714,0.4964612536099392,25,4.7508999457652486e-07,0,0.0036909603733257176,23,no weight
0.7474688853729048,0.014103790191652001,2.0271057543358713,1.0186850527408626,0.01868672213432262,8.288324475772773,1.4270918915753513e-05,0.021802132172371893,0.018777506618060345,0.0011113170249143112,0.08983212517540987,0.503681152285923,25,3.4011706659171414e-06,0,0.006230820076098549,22,0.8351904401209034,0.017482531793811783,2.8292670110806357,1.0208792228024939,0.020879761003022586,8.158941620268019,1.7738494212751146e-05,0.022650584225723618,0.02090605880708496,0.0011113170249143112,-0.2347106632653741,0.616294956215297,25,1.0988753019516935e-06,0,0.003541646445402065,26,0.907677281991193,0.020682726041847847,3.8265950271559497,1.0226908836530526,0.022691932049779824,8.188502784998256,2.0972324978371967e-05,0.02516565440855981,0.02273913259221196,0.0011113170249143112,-0.25359002417565973,0.7312887308177057,23,2.144370894371353e-06,0,0.004947444717559972,22,0.7795592897833816,0.015281930557028351,2.822386930663857,1.0194878896196837,0.019488982244584542,8.219029358511468,1.548583549074799e-05,0.022010386685441755,0.019546054945326147,0.0011113170249143112,0.11784737311876893,0.5419918203956385,25,2.227834995977388e-06,0,0.005042808881714433,22,0.6411215613594481,0.010284887462686654,2.6825919478650713,1.0160279287263396,0.016028039033986204,8.129245889613703,1.044207989431152e-05,0.016827821034545828,0.016035029983357263,0.0011113170249143112,-0.6570749161318807,0.3614727373184262,28,2.2415129218107273e-07,0,0.0015995640011192535,24,0.9838750785887597,0.024203004268476123,2.194505855410557,1.0245968434147936,0.024596876964718992,8.115551209970294,2.4580099971392962e-05,0.02503981021527575,0.024598274466147072,0.0011113170249143112,0.05759883706404174,0.8494543686469054,24,6.87502943794868e-08,0,0.0008858665011135247,21,0.721778147071288,0.013025283622951153,2.6690750355906983,1.01804443904968,0.018044453676782198,8.115150983884877,1.3228337461488462e-05,0.018335980498043632,0.01804527889986128,0.0011113170249143112,-0.12362346480867081,0.4571305644289072,21,2.9782080240227395e-08,0,0.0005830536425228683,20,0.7248519641167133,0.013155079116616265,1.8437832686003852,1.0181210557640876,0.01812129910291783,8.140719807449656,1.335287056569772e-05,0.019310407380675805,0.018134965616603927,0.0011113170249143112,-0.2306951243334962,0.46288768854016527,25,4.954967379960158e-07,0,0.0023782165555159447,22,no weight
0.6955905452550484,0.012149835380631094,3.5975865041858617,1.0173891042141827,0.01738976363137621,9.291450424056835,1.2318703811385106e-05,0.019809590507303458,0.017428306989371554,0.3757340714954568,-0.6542080969554457,0.5205169713372648,28,1.3420053606427087e-06,0,0.007273806140411461,23,0.8821358015806544,0.019463203965642634,2.324240141929708,1.0220532835350027,0.02205339503951636,7.843319121232285,1.976375306409442e-05,0.022650584225723618,0.022058560677003968,0.2252466015109881,0.0955805106073571,0.6461123466906391,24,2.2786637210109194e-07,0,0.0023887567448290375,23,0.8338754298833935,0.017407720374655676,2.9852193592555265,1.0208465918426939,0.020846885747084837,8.452040678535452,1.7670320934193038e-05,0.02262850327134957,0.020861280146874783,0.06563570327323738,-0.5068479660175519,0.6498297713168889,24,6.003640143829995e-07,0,0.0025147042243399906,17,0.7052728687788837,0.012459167434109769,2.2332191402268142,1.0176315280263513,0.017631821719472092,8.54037932219268,1.2644483639763837e-05,0.01942433084866512,0.017648772927678125,0.06843098450916722,-0.06611171212778624,0.4722166736204242,27,5.980487054963681e-07,0,0.002656975662979087,21,0.6844079300708559,0.011736249794936749,2.3810853194627564,1.0171098801071905,0.017110198251771395,8.325050877820654,1.19094941411378e-05,0.01873660467322415,0.017129105197686734,0.013823114272575597,-0.37043148854062957,0.42732722646860855,27,6.473606584977654e-07,0,0.0026880584084543677,23,0.9701704306775223,0.023531644754176077,2.264427651319758,1.024254250051054,0.024254260766938058,8.15699289268883,2.3898983102854136e-05,0.0245855197018842,0.024254713332760747,0.06396902702277127,-0.023911202102716612,0.8327095220912578,28,2.19535037713576e-08,0,0.00046188376434063566,23,0.7424311956071433,0.013813985913106345,2.788247997457596,1.0185603643134857,0.018560779890178583,8.61128448850388,1.4016574353228615e-05,0.02070028721958962,0.018583585440588656,0.0664221759838507,-0.3270766894186247,0.5298060471057194,18,8.470976960008629e-07,0,0.0032314121386312795,18,0.7746876569826349,0.015025718988483993,2.6842097843486465,1.0193669192763029,0.01936719142456587,8.171012526964569,1.5251808474986994e-05,0.020696161878154092,0.01938151115656619,0.009534801581799103,-0.5287022589390215,0.5318651583460337,28,5.548710363220009e-07,0,0.002544372819396311,26,no weight
