IAV_channel_1,ISD_channel_1,KURT_channel_1,LD_channel_1,MAV_channel_1,MNF_channel_1,MNP_channel_1,MPK_channel_1,RMS_channel_1,SAMPEN_channel_1,SKEW_channel_1,SM_channel_1,SSC_channel_1,VAR_channel_1,WAMP_channel_1,WL_channel_1,ZC_channel_1,IAV_channel_2,ISD_channel_2,KURT_channel_2,LD_channel_2,MAV_channel_2,MNF_channel_2,MNP_channel_2,MPK_channel_2,RMS_channel_2,SAMPEN_channel_2,SKEW_channel_2,SM_channel_2,SSC_channel_2,VAR_channel_2,WAMP_channel_2,WL_channel_2,ZC_channel_2,IAV_channel_3,ISD_channel_3,KURT_channel_3,LD_channel_3,MAV_channel_3,MNF_channel_3,MNP_channel_3,MPK_channel_3,RMS_channel_3,SAMPEN_channel_3,SKEW_channel_3,SM_channel_3,SSC_channel_3,VAR_channel_3,WAMP_channel_3,WL_channel_3,ZC_channel_3,IAV_channel_4,ISD_channel_4,KURT_channel_4,LD_channel_4,MAV_channel_4,MNF_channel_4,MNP_channel_4,MPK_channel_4,RMS_channel_4,SAMPEN_channel_4,SKEW_channel_4,SM_channel_4,SSC_channel_4,VAR_channel_4,WAMP_channel_4,WL_channel_4,ZC_channel_4,IAV_channel_5,ISD_channel_5,KURT_channel_5,LD_channel_5,MAV_channel_5,MNF_channel_5,MNP_channel_5,MPK_channel_5,RMS_channel_5,SAMPEN_channel_5,SKEW_channel_5,SM_channel_5,SSC_channel_5,VAR_channel_5,WAMP_channel_5,WL_channel_5,ZC_channel_5,IAV_channel_6,ISD_channel_6,KURT_channel_6,LD_channel_6,MAV_channel_6,MNF_channel_6,MNP_channel_6,MPK_channel_6,RMS_channel_6,SAMPEN_channel_6,SKEW_channel_6,SM_channel_6,SSC_channel_6,VAR_channel_6,WAMP_channel_6,WL_channel_6,ZC_channel_6,IAV_channel_7,ISD_channel_7,KURT_channel_7,LD_channel_7,MAV_channel_7,MNF_channel_7,MNP_channel_7,MPK_channel_7,RMS_channel_7,SAMPEN_channel_7,SKEW_channel_7,SM_channel_7,SSC_channel_7,VAR_channel_7,WAMP_channel_7,WL_channel_7,ZC_channel_7,IAV_channel_8,ISD_channel_8,KURT_channel_8,LD_channel_8,MAV_channel_8,MNF_channel_8,MNP_channel_8,MPK_channel_8,RMS_channel_8,SAMPEN_channel_8,SKEW_channel_8,SM_channel_8,SSC_channel_8,VAR_channel_8,WAMP_channel_8,WL_channel_8,ZC_channel_8,label
0.443165322,0.006630446,2.421848548,1.011057861,0.011079133,13.31962083,6.06E-06,0.022158266,0.012874827,0.001111317,0.073887354,0.343737446,27,4.30E-05,0,0.022158266,24,0.444377436,0.005049858,3.09324129,1.011108038,0.011109436,8.521336102,5.08E-06,0.013949676,0.011235945,0.001111317,0.717163759,0.184498137,23,2.83E-06,0,0.005680481,14,0.491785865,0.006421989,3.43141199,1.012290008,0.012294647,9.19407399,6.38E-06,0.017471498,0.012670821,0.001111317,-0.132423625,0.249597613,28,9.39E-06,0,0.010353704,24,0.365090465,0.004499997,2.144924039,1.009112797,0.009127262,13.31962083,4.11E-06,0.018254523,0.010606598,0.001111317,0.09494879,0.233290088,23,2.92E-05,0,0.018254523,17,0.5995666,0.008989627,2.139798899,1.014989133,0.014989165,8.118770592,9.13E-06,0.015421829,0.014991353,0.001111317,-0.059824775,0.315612953,22,6.56E-08,0,0.000865329,19,1.133991354,0.032187276,3.334306699,1.028349311,0.028349784,8.135313085,3.27E-05,0.030014955,0.028366916,0.001111317,0.262104048,1.131951933,23,9.72E-07,0,0.003330342,20,0.799894041,0.016121288,1.994316873,1.019995813,0.019997351,8.254516418,1.63E-05,0.022989872,0.020075662,0.001111317,-0.014333177,0.57379535,27,3.14E-06,0,0.005985042,23,2.092328219,0.147798783,3.346990182,1.051852369,0.052308205,13.31962083,0.000135098,0.104616411,0.060786261,0.001111317,0.753682679,7.662225536,22,0.000958821,39,0.104616411,16,no weight
0.782682779,0.015844835,2.257694669,1.019560557,0.019567069,7.424153692,1.59E-05,0.022588532,0.019902786,0.067037716,-0.279596643,0.448076276,25,1.33E-05,0,0.011225319,25,0.559267333,0.00792922,2.565473649,1.013980331,0.013981683,8.393019453,8.01E-06,0.016845118,0.014079435,0.009534802,0.362200571,0.28684451,26,2.74E-06,0,0.005662855,19,0.657724378,0.01095274,3.476726148,1.016441414,0.016443109,7.710521789,1.11E-05,0.018402055,0.016547462,0.032172253,-0.09196505,0.345538435,26,3.44E-06,0,0.005974668,23,0.633045477,0.010328525,2.20102666,1.015822317,0.015826137,7.152507143,1.04E-05,0.018254523,0.016069011,0.068011879,-0.136416695,0.274610378,23,7.75E-06,0,0.009713545,21,0.618461519,0.009565824,2.409573459,1.015461495,0.015461538,8.146721229,9.71E-06,0.016002234,0.015464333,0.016349138,-0.184628298,0.337642308,25,8.64E-08,0,0.001001975,20,1.228562301,0.037866197,3.437172608,1.030712457,0.030714058,8.413540749,3.84E-05,0.03443384,0.030767758,0.017134376,0.111589594,1.398780494,28,3.30E-06,0,0.006041359,27,0.859043785,0.018482846,2.522661996,1.021475679,0.021476095,7.427227398,1.88E-05,0.022989872,0.02149584,0.527059398,0.08946762,0.558592452,26,8.49E-07,0,0.006055109,25,3.290325938,0.278557563,3.707023894,1.082166738,0.082258148,5.998516233,0.000279823,0.104616411,0.083450219,0.391066954,0.801396829,5.143553891,20,0.000197536,38,0.08943305,17,no weight
0.903994205,0.020432871,2.744789369,1.022599822,0.022599855,8.115915069,2.08E-05,0.023041444,0.022601367,0.001111317,-0.668947585,0.717160356,26,6.83E-08,0,0.000883178,23,0.676852546,0.011577014,2.863848754,1.016919792,0.016921314,8.307355659,1.17E-05,0.019892951,0.017012506,0.001111317,-0.517708897,0.414225316,24,3.09E-06,0,0.005943274,21,0.737061715,0.013594284,3.359382816,1.018426386,0.018426543,8.130487397,1.38E-05,0.019381587,0.018435214,0.001111317,0.458574235,0.47784513,25,3.20E-07,0,0.001910089,21,0.6965048,0.012137909,2.65013906,1.017412498,0.01741262,8.128284075,1.23E-05,0.018254523,0.017419751,0.001111317,-0.56962736,0.426557325,27,2.48E-07,0,0.001683806,20,0.640700313,0.010267396,2.351957051,1.016017447,0.016017508,8.122248039,1.04E-05,0.016613186,0.016021389,0.001111317,-0.158918761,0.360601227,27,1.24E-07,0,0.001191357,21,1.382005047,0.048036749,2.737786822,1.034546643,0.034550126,8.222119776,4.87E-05,0.039085297,0.034654274,0.001111317,-0.260444125,1.704208732,26,7.21E-06,0,0.009070342,25,0.790717556,0.015776366,3.686812469,1.019766155,0.019767939,8.280633144,1.60E-05,0.022989872,0.019859737,0.001111317,0.033642657,0.56298226,24,3.64E-06,0,0.006443866,23,2.605522604,0.1915649,4.321402077,1.064881607,0.065138065,10.26732393,0.000186008,0.104616411,0.069203486,0.001111317,0.822472837,8.132320335,25,0.000546155,39,0.078956692,26,no weight
0.895753092,0.020075759,3.314522132,1.022393626,0.022393827,7.830960421,2.04E-05,0.023041444,0.02240299,0.115161948,-0.48079075,0.664309469,23,4.10E-07,0,0.002590467,20,0.756935901,0.014350167,2.739406807,1.018923074,0.018923398,7.622302392,1.46E-05,0.019892951,0.018940807,0.21449381,-0.65587377,0.453197111,21,6.59E-07,0,0.003878213,20,0.794375908,0.015827875,4.155562174,1.01985876,0.019859398,8.423390525,1.61E-05,0.022223385,0.019892131,0.017134376,-0.214554414,0.585939221,21,1.30E-06,0,0.003772354,20,0.680235762,0.011570842,2.282809244,1.017005859,0.017005894,8.383703422,1.18E-05,0.01749111,0.01700797,0.527059398,-0.077504748,0.427315556,30,7.06E-08,0,0.001740709,19,0.683212539,0.011704094,2.861007985,1.017079888,0.017080313,8.451564329,1.19E-05,0.0190621,0.017105624,0.025517506,-0.299959507,0.435767507,23,8.65E-07,0,0.003029318,21,1.524246465,0.058180163,2.592815856,1.038104993,0.038106162,7.87978601,5.91E-05,0.039587639,0.038137961,0.051712871,-0.415177366,1.941889085,25,2.42E-06,0,0.004921226,22,0.719949309,0.012990024,3.529682196,1.017998342,0.017998733,9.002880181,1.32E-05,0.019685325,0.018020838,0.534902576,0.763593929,0.532754946,26,7.96E-07,0,0.005810907,21,1.868632744,0.094010345,7.709062452,1.046635658,0.046715819,14.23434765,9.29E-05,0.071418036,0.048479466,0.542684716,1.468611865,6.619753249,24,0.000167891,38,0.084224397,21,no weight
0.832975828,0.017415117,2.797708103,1.020823552,0.020824396,8.185044308,1.77E-05,0.023041444,0.020865711,0.001111317,-0.09887707,0.615539675,22,1.72E-06,0,0.004434097,21,0.755372657,0.014278956,2.545867445,1.018884141,0.018884316,8.131539216,1.45E-05,0.019892951,0.018893753,0.001111317,-0.190492313,0.501965314,22,3.57E-07,0,0.002017269,23,0.891926765,0.02000757,3.684383088,1.022296711,0.022298169,8.221355436,2.03E-05,0.025214751,0.022364911,0.001111317,-0.269110759,0.709757861,27,2.98E-06,0,0.005833164,22,0.700613232,0.01228398,1.820102503,1.017515177,0.017515331,8.131891609,1.25E-05,0.018459945,0.017524255,0.001111317,0.121273923,0.431848971,32,3.13E-07,0,0.001889228,27,0.765061803,0.014721535,2.752061402,1.019125459,0.019126545,8.222356223,1.49E-05,0.021639904,0.019184326,0.001111317,-0.363899531,0.522291025,22,2.21E-06,0,0.005026718,21,1.584034344,0.062732846,2.722253345,1.039600814,0.039600859,8.114571916,6.37E-05,0.04011642,0.039602035,0.001111317,-0.211587875,2.201519018,22,9.31E-08,0,0.001031122,19,0.771515946,0.014986302,2.459201751,1.019286606,0.019287899,8.240813567,1.52E-05,0.022029791,0.019356072,0.001111317,0.445441947,0.532668439,22,2.63E-06,0,0.005483785,20,2.904888091,0.241873718,3.551828088,1.072261779,0.072622202,10.54088646,0.000233554,0.119584685,0.077761449,0.001111317,0.185949135,10.48307014,17,0.000772859,39,0.093924966,13,no weight
0.781166963,0.01526944,2.170428841,1.019529004,0.019529174,8.621846145,1.55E-05,0.020767548,0.019538065,0.378796861,-0.242259898,0.588140336,26,3.47E-07,0,0.003687307,26,0.735103406,0.013513144,2.47359438,1.01837754,0.018377585,8.402213875,1.37E-05,0.018900523,0.018380114,0.57322144,-0.13668837,0.500732975,24,9.30E-08,0,0.002007613,25,1.009706187,0.02560257,3.929247181,1.025241254,0.025242655,8.207645992,2.60E-05,0.028168164,0.025299491,0.009534802,-0.700683166,0.908075737,31,2.87E-06,0,0.00579521,26,0.785364882,0.015586479,4.975761701,1.019632083,0.019634122,8.931235312,1.58E-05,0.024077047,0.019739858,0.033349763,-0.351191073,0.623941499,29,4.16E-06,0,0.006537495,28,0.844238133,0.017848751,1.792317208,1.021105582,0.021105953,7.884418816,1.81E-05,0.021953015,0.021123891,0.04411601,0.046033395,0.596279852,24,7.57E-07,0,0.002762025,22,1.556716059,0.060654415,2.842016796,1.038917055,0.038917901,7.818091981,6.16E-05,0.04011642,0.038940472,0.070538467,-0.123931251,2.000419148,25,1.76E-06,0,0.004794073,21,0.828913645,0.017202664,2.280559985,1.020722532,0.020722841,7.495276144,1.75E-05,0.022029791,0.020738047,0.565674234,0.214154841,0.528451222,21,6.30E-07,0,0.005227801,18,3.974367167,0.401303725,3.461520617,1.099286158,0.099359179,6.392089537,0.000405068,0.119584685,0.100162833,0.372604891,0.399781162,8.851376182,14,0.000160347,19,0.080902024,14,no weight
0.806985619,0.016315076,2.703289593,1.020174219,0.02017464,8.151637352,1.66E-05,0.021741934,0.020195963,0.001111317,-0.41698971,0.574714454,24,8.61E-07,0,0.003134586,25,0.757099687,0.014345506,2.844780714,1.018927302,0.018927492,8.133026308,1.46E-05,0.019979302,0.018937731,0.001111317,-0.638780842,0.504381007,21,3.88E-07,0,0.00210362,22,1.129835397,0.032041987,2.796381019,1.028244319,0.028245885,8.186186301,3.25E-05,0.031277019,0.028302821,0.001111317,-0.528868543,1.132658822,26,3.22E-06,0,0.006062268,23,0.968994614,0.023939612,3.857225525,1.02421918,0.024224865,8.467521237,2.41E-05,0.029989786,0.024464062,0.001111317,-0.334505834,0.870109011,26,1.16E-05,0,0.011529841,23,0.878450194,0.019293316,2.208655458,1.021961237,0.021961255,8.114854231,1.96E-05,0.022282606,0.021962079,0.001111317,-0.087934858,0.677090657,23,3.62E-08,0,0.000642702,23,1.428469915,0.051285105,2.803349692,1.035708466,0.035711748,8.209443048,5.20E-05,0.04011642,0.03580681,0.001111317,-0.228501219,1.817136928,30,6.80E-06,0,0.008809344,21,0.776252378,0.015160669,2.112971355,1.019405126,0.019406309,8.228684415,1.54E-05,0.022029791,0.019468352,0.001111317,-0.052581632,0.538212021,26,2.41E-06,0,0.005246964,22,3.340645729,0.297233242,4.006204327,1.083305717,0.083516143,9.248096701,0.000294741,0.119584685,0.086202268,0.001111317,-0.702721179,11.60708519,22,0.000455885,0,0.072137084,18,no weight
0.84814684,0.017990874,2.969096791,1.021203585,0.021203671,7.859266773,1.83E-05,0.021741934,0.021207825,0.27077,-0.238390547,0.599304089,25,1.76E-07,0,0.002153051,26,0.776296835,0.015070933,3.06455918,1.019407359,0.019407421,7.816326191,1.53E-05,0.019979302,0.01941065,0.527059398,-0.450561746,0.497609508,22,1.25E-07,0,0.002287526,22,1.198909327,0.035961286,2.144459907,1.029972409,0.029972733,7.680386846,3.65E-05,0.031277019,0.029983865,0.378796861,0.070559078,1.152578098,22,6.67E-07,0,0.005217143,17,1.104376455,0.030584721,2.342795324,1.027608273,0.027609411,7.291948527,3.10E-05,0.029989786,0.027651727,0.378796861,-0.130360179,0.893169398,26,2.34E-06,0,0.009521498,25,0.881279309,0.019417741,2.474466227,1.022031965,0.022031983,7.997396488,1.97E-05,0.022282606,0.022032783,0.288770709,-0.052207907,0.665740011,24,3.52E-08,0,0.001002492,23,1.311087388,0.043030598,2.660433947,1.032776497,0.032777185,8.604643842,4.37E-05,0.035598808,0.032798856,0.219855753,0.08292611,1.651322436,28,1.42E-06,0,0.005880435,16,0.713789085,0.012756548,3.741059121,1.017844492,0.017844727,8.761901653,1.29E-05,0.019339041,0.017858155,0.360104728,0.071619792,0.503057568,26,4.79E-07,0,0.004247598,24,2.620149786,0.176447029,4.541281439,1.065447228,0.065503745,11.54635195,0.000177322,0.084528467,0.066416683,0.558069635,-0.618950632,9.934005289,21,0.000120435,0,0.072224574,16,no weight
0.843980676,0.017813369,2.356775579,1.021099446,0.021099517,8.119364027,1.81E-05,0.021741934,0.021102944,0.001111317,0.329341823,0.625439744,29,1.45E-07,0,0.001284834,26,0.747335539,0.0139863,2.213534052,1.0186831,0.018683388,8.143909939,1.42E-05,0.019979302,0.018699131,0.001111317,0.130405541,0.492295198,27,5.89E-07,0,0.002591828,22,1.158148666,0.033608369,2.859539698,1.028952798,0.028953717,8.154184323,3.41E-05,0.031277019,0.028986363,0.001111317,0.09438359,1.184193053,22,1.89E-06,0,0.004646605,20,1.039305707,0.027228984,2.867774176,1.0259799,0.025982643,8.263231771,2.76E-05,0.029989786,0.0260907,0.001111317,0.103373001,0.969988182,26,5.63E-06,0,0.008014286,21,0.863003334,0.018626386,2.082332345,1.021574997,0.021575083,8.120302583,1.89E-05,0.022282606,0.021579148,0.001111317,0.25929883,0.654047797,27,1.75E-07,0,0.001415045,24,1.317503492,0.043432652,3.967611246,1.032937136,0.032937587,8.128997165,4.41E-05,0.034568099,0.032951727,0.001111317,-0.507080646,1.526445726,26,9.32E-07,0,0.003261023,18,0.740748913,0.013759962,2.87136444,1.018518204,0.018518723,8.168992136,1.40E-05,0.020254618,0.018547211,0.001111317,0.072050383,0.485560157,24,1.06E-06,0,0.00347179,21,3.420171189,0.312740383,2.971096578,1.085270439,0.08550428,9.315683305,0.000309682,0.123560958,0.088422336,0.001111317,-0.038128594,12.28458616,15,0.000507528,0,0.076113357,12,no weight
0.837190218,0.017526875,3.056055794,1.020929698,0.020929755,8.352796539,1.78E-05,0.021721777,0.020932555,0.298386168,0.101687003,0.643538913,27,1.17E-07,0,0.001890621,22,0.717290333,0.012867419,2.844339455,1.0179322,0.017932258,8.436006196,1.31E-05,0.01865016,0.017935593,0.372604891,0.277513043,0.47970658,26,1.20E-07,0,0.002179135,21,1.080314682,0.029210248,2.525527401,1.027007462,0.027007867,8.279229597,2.97E-05,0.028894145,0.027023253,0.017783515,-0.156890096,1.056261314,22,8.31E-07,0,0.00301765,19,0.937869094,0.022034521,2.607101885,1.023446183,0.023446727,8.805386038,2.24E-05,0.025879895,0.023470472,0.304865708,0.377674515,0.874760444,25,1.11E-06,0,0.005884912,18,0.815938165,0.016683371,2.23091999,1.02039797,0.020398454,7.920456735,1.69E-05,0.021556942,0.020422641,0.022724508,0.213131805,0.560834772,26,9.87E-07,0,0.003255189,24,1.383510649,0.047888819,2.835064264,1.034587328,0.034587766,8.133324007,4.86E-05,0.036235472,0.034600874,0.009534802,-0.481981191,1.68476851,27,9.07E-07,0,0.003256077,22,0.78879514,0.015564451,2.121573424,1.019719762,0.019719878,7.845582183,1.58E-05,0.020254618,0.019725904,0.151661288,-0.027459365,0.516798052,24,2.38E-07,0,0.002138958,23,4.050795782,0.418316269,6.817206005,1.101177836,0.101269895,6.301277772,0.000421691,0.123560958,0.102263907,0.375734071,1.340806586,8.868617466,18,0.000202315,19,0.089164255,17,no weight
