Timestamps,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z
10_51_24_894,-1.0,2.0,2.0,-5.0,-4.0,0.0,-1.0,-2.0,0.953125,-0.18359375,0.23095703125,-0.853658536585366,-2.7439024390243905,-2.804878048780488
10_51_24_894,-1.0,0.0,-3.0,3.0,-1.0,-2.0,-2.0,2.0,0.94921875,-0.18408203125,0.23681640625,-0.3658536585365854,-2.9268292682926833,-3.4756097560975614
10_51_24_894,5.0,2.0,-7.0,-5.0,0.0,-1.0,3.0,1.0,0.9462890625,-0.19091796875,0.2353515625,-1.6463414634146343,-2.987804878048781,-3.780487804878049
10_51_24_894,-4.0,-1.0,0.0,1.0,-6.0,-1.0,-6.0,-2.0,0.93701171875,-0.1953125,0.24462890625,-4.085365853658537,-3.353658536585366,-3.963414634146342
10_51_24_894,-1.0,1.0,-4.0,-3.0,0.0,-2.0,-1.0,-4.0,0.935546875,-0.18212890625,0.23828125,-5.487804878048781,-3.1707317073170733,-4.329268292682928
10_51_24_894,2.0,2.0,-4.0,0.0,2.0,0.0,0.0,-1.0,0.93798828125,-0.181640625,0.2490234375,-5.609756097560976,-2.987804878048781,-4.2682926829268295
10_51_24_894,2.0,1.0,-1.0,2.0,0.0,0.0,1.0,3.0,0.94091796875,-0.17431640625,0.2490234375,-5.121951219512195,-3.2926829268292686,-4.451219512195122
10_51_24_894,-7.0,-6.0,-9.0,-1.0,-2.0,0.0,-8.0,-6.0,0.94580078125,-0.1650390625,0.25,-3.2926829268292686,-3.414634146341464,-4.75609756097561
10_51_24_894,-3.0,1.0,2.0,0.0,0.0,-2.0,-1.0,1.0,0.94677734375,-0.1689453125,0.25390625,-1.7682926829268295,-3.5975609756097566,-5.0
10_51_24_947,-6.0,1.0,-2.0,-5.0,1.0,0.0,-3.0,-1.0,0.95263671875,-0.1748046875,0.234375,-2.073170731707317,-2.439024390243903,-2.0121951219512195
10_51_24_947,0.0,1.0,-2.0,5.0,-5.0,0.0,-1.0,0.0,0.953125,-0.18359375,0.23095703125,-0.853658536585366,-2.7439024390243905,-2.804878048780488
10_51_24_947,-4.0,0.0,-3.0,0.0,-4.0,1.0,-2.0,-2.0,0.94921875,-0.18408203125,0.23681640625,-0.3658536585365854,-2.9268292682926833,-3.4756097560975614
10_51_24_947,-4.0,-1.0,-3.0,3.0,1.0,0.0,1.0,0.0,0.9462890625,-0.19091796875,0.2353515625,-1.6463414634146343,-2.987804878048781,-3.780487804878049
10_51_24_947,-1.0,-5.0,-3.0,-5.0,-2.0,-1.0,-4.0,3.0,0.93701171875,-0.1953125,0.24462890625,-4.085365853658537,-3.353658536585366,-3.963414634146342
10_51_24_947,4.0,4.0,5.0,3.0,-1.0,0.0,4.0,1.0,0.935546875,-0.18212890625,0.23828125,-5.487804878048781,-3.1707317073170733,-4.329268292682928
10_51_24_947,-7.0,-2.0,2.0,0.0,0.0,-6.0,-2.0,-3.0,0.93798828125,-0.181640625,0.2490234375,-5.609756097560976,-2.987804878048781,-4.2682926829268295
10_51_24_947,0.0,-3.0,-3.0,0.0,1.0,-2.0,-3.0,-2.0,0.94091796875,-0.17431640625,0.2490234375,-5.121951219512195,-3.2926829268292686,-4.451219512195122
10_51_24_994,5.0,1.0,-2.0,-1.0,-1.0,1.0,3.0,-1.0,0.95703125,-0.1787109375,0.2373046875,-1.2804878048780488,-1.5853658536585367,1.402439024390244
10_51_24_994,-3.0,-2.0,-4.0,-1.0,-1.0,-3.0,-5.0,-4.0,0.9658203125,-0.18798828125,0.23388671875,-4.51219512195122,-1.8902439024390245,0.12195121951219513
10_51_24_994,1.0,3.0,-2.0,2.0,4.0,-4.0,-5.0,3.0,0.9619140625,-0.1708984375,0.23291015625,-4.207317073170732,-2.073170731707317,-0.9756097560975611
10_51_24_994,2.0,-1.0,-2.0,-4.0,3.0,1.0,-1.0,-4.0,0.95263671875,-0.1748046875,0.234375,-2.073170731707317,-2.439024390243903,-2.0121951219512195
10_51_24_994,7.0,4.0,2.0,4.0,2.0,2.0,6.0,1.0,0.953125,-0.18359375,0.23095703125,-0.853658536585366,-2.7439024390243905,-2.804878048780488
10_51_24_994,-1.0,-3.0,-3.0,-3.0,-3.0,2.0,-7.0,0.0,0.94921875,-0.18408203125,0.23681640625,-0.3658536585365854,-2.9268292682926833,-3.4756097560975614
10_51_24_994,2.0,1.0,2.0,-1.0,1.0,-2.0,4.0,1.0,0.9462890625,-0.19091796875,0.2353515625,-1.6463414634146343,-2.987804878048781,-3.780487804878049
10_51_24_994,-6.0,1.0,-2.0,-5.0,1.0,0.0,-3.0,-1.0,0.93701171875,-0.1953125,0.24462890625,-4.085365853658537,-3.353658536585366,-3.963414634146342
10_51_24_994,0.0,1.0,-2.0,5.0,-5.0,0.0,-1.0,0.0,0.935546875,-0.18212890625,0.23828125,-5.487804878048781,-3.1707317073170733,-4.329268292682928
10_51_25_048,0.0,-3.0,9.0,2.0,0.0,-7.0,1.0,-3.0,0.9521484375,-0.162109375,0.234375,-1.402439024390244,0.9146341463414634,4.146341463414634
10_51_25_048,4.0,5.0,4.0,0.0,1.0,1.0,4.0,3.0,0.9501953125,-0.1650390625,0.23095703125,-0.30487804878048785,0.30487804878048785,3.963414634146342
10_51_25_048,1.0,-7.0,-4.0,4.0,1.0,-2.0,-2.0,0.0,0.95068359375,-0.17431640625,0.23583984375,0.1829268292682927,-0.24390243902439027,3.353658536585366
10_51_25_048,1.0,4.0,2.0,-1.0,1.0,-3.0,1.0,-3.0,0.9501953125,-0.17333984375,0.2333984375,0.7317073170731708,-0.7317073170731708,2.25609756097561
10_51_25_048,-2.0,-1.0,1.0,0.0,-1.0,0.0,0.0,2.0,0.95703125,-0.1787109375,0.2373046875,-1.2804878048780488,-1.5853658536585367,1.402439024390244
10_51_25_048,5.0,-1.0,3.0,-1.0,2.0,2.0,-2.0,-1.0,0.9658203125,-0.18798828125,0.23388671875,-4.51219512195122,-1.8902439024390245,0.12195121951219513
10_51_25_048,-3.0,-5.0,-3.0,-3.0,-3.0,-2.0,-3.0,2.0,0.9619140625,-0.1708984375,0.23291015625,-4.207317073170732,-2.073170731707317,-0.9756097560975611
10_51_25_048,0.0,-4.0,-1.0,-2.0,-2.0,-4.0,-4.0,0.0,0.95263671875,-0.1748046875,0.234375,-2.073170731707317,-2.439024390243903,-2.0121951219512195
10_51_25_048,-7.0,-3.0,-4.0,0.0,0.0,-1.0,-4.0,-1.0,0.953125,-0.18359375,0.23095703125,-0.853658536585366,-2.7439024390243905,-2.804878048780488
10_51_25_048,8.0,2.0,7.0,4.0,0.0,2.0,-1.0,3.0,0.94921875,-0.18408203125,0.23681640625,-0.3658536585365854,-2.9268292682926833,-3.4756097560975614
10_51_25_089,-6.0,-6.0,1.0,0.0,-3.0,0.0,-3.0,-3.0,0.9609375,-0.16357421875,0.23876953125,-2.987804878048781,1.707317073170732,4.573170731707317
10_51_25_089,-2.0,-1.0,1.0,-1.0,2.0,0.0,-3.0,-6.0,0.95703125,-0.16357421875,0.2392578125,-2.804878048780488,1.3414634146341464,4.390243902439025
10_51_25_089,0.0,0.0,0.0,-3.0,0.0,-5.0,1.0,1.0,0.9521484375,-0.162109375,0.234375,-1.402439024390244,0.9146341463414634,4.146341463414634
10_51_25_089,10.0,4.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.9501953125,-0.1650390625,0.23095703125,-0.30487804878048785,0.30487804878048785,3.963414634146342
10_51_25_089,-2.0,-2.0,-2.0,3.0,0.0,-3.0,-6.0,-2.0,0.95068359375,-0.17431640625,0.23583984375,0.1829268292682927,-0.24390243902439027,3.353658536585366
10_51_25_089,-4.0,-3.0,-3.0,0.0,1.0,-1.0,1.0,1.0,0.9501953125,-0.17333984375,0.2333984375,0.7317073170731708,-0.7317073170731708,2.25609756097561
10_51_25_089,0.0,-3.0,9.0,2.0,0.0,-7.0,1.0,-3.0,0.95703125,-0.1787109375,0.2373046875,-1.2804878048780488,-1.5853658536585367,1.402439024390244
10_51_25_089,4.0,5.0,4.0,0.0,1.0,1.0,4.0,3.0,0.9658203125,-0.18798828125,0.23388671875,-4.51219512195122,-1.8902439024390245,0.12195121951219513
10_51_25_089,1.0,-7.0,-4.0,4.0,1.0,-2.0,-2.0,0.0,0.9619140625,-0.1708984375,0.23291015625,-4.207317073170732,-2.073170731707317,-0.9756097560975611
10_51_25_089,1.0,4.0,2.0,-1.0,1.0,-3.0,1.0,-3.0,0.95263671875,-0.1748046875,0.234375,-2.073170731707317,-2.439024390243903,-2.0121951219512195
10_51_25_132,-1.0,-4.0,-2.0,3.0,-4.0,-1.0,-1.0,2.0,0.95458984375,-0.158203125,0.24169921875,-1.5853658536585367,2.682926829268293,4.207317073170732
10_51_25_132,-6.0,-1.0,1.0,-2.0,1.0,-3.0,-7.0,-3.0,0.9541015625,-0.16064453125,0.2451171875,-1.6463414634146343,2.1951219512195124,4.51219512195122
10_51_25_132,-2.0,1.0,-3.0,-3.0,-1.0,-4.0,0.0,2.0,0.95556640625,-0.1669921875,0.24267578125,-2.5609756097560976,2.0121951219512195,4.573170731707317
10_51_25_132,-1.0,-3.0,0.0,1.0,-1.0,-1.0,2.0,-3.0,0.9609375,-0.16357421875,0.23876953125,-2.987804878048781,1.707317073170732,4.573170731707317
10_51_25_132,2.0,3.0,-3.0,2.0,-1.0,-1.0,0.0,1.0,0.95703125,-0.16357421875,0.2392578125,-2.804878048780488,1.3414634146341464,4.390243902439025
10_51_25_132,-2.0,2.0,-1.0,-3.0,-4.0,2.0,5.0,3.0,0.9521484375,-0.162109375,0.234375,-1.402439024390244,0.9146341463414634,4.146341463414634
10_51_25_132,5.0,-6.0,5.0,3.0,6.0,0.0,1.0,6.0,0.9501953125,-0.1650390625,0.23095703125,-0.30487804878048785,0.30487804878048785,3.963414634146342
10_51_25_132,-4.0,0.0,6.0,3.0,1.0,-2.0,-1.0,0.0,0.95068359375,-0.17431640625,0.23583984375,0.1829268292682927,-0.24390243902439027,3.353658536585366
10_51_25_132,-2.0,0.0,-3.0,5.0,2.0,-1.0,-3.0,-1.0,0.9501953125,-0.17333984375,0.2333984375,0.7317073170731708,-0.7317073170731708,2.25609756097561
10_51_25_132,-12.0,-6.0,-5.0,-1.0,-3.0,-3.0,-7.0,-3.0,0.95703125,-0.1787109375,0.2373046875,-1.2804878048780488,-1.5853658536585367,1.402439024390244
10_51_25_190,0.0,0.0,0.0,-3.0,0.0,5.0,-1.0,-4.0,0.953125,-0.1630859375,0.24267578125,-1.524390243902439,2.6219512195121952,2.804878048780488
10_51_25_190,-2.0,-7.0,2.0,-2.0,4.0,-2.0,0.0,-6.0,0.95263671875,-0.15869140625,0.2421875,-2.5609756097560976,2.6219512195121952,3.2926829268292686
10_51_25_190,3.0,-2.0,0.0,0.0,-3.0,-3.0,-6.0,0.0,0.95703125,-0.16015625,0.240234375,-2.682926829268293,2.7439024390243905,3.658536585365854
10_51_25_190,5.0,-1.0,0.0,4.0,0.0,4.0,0.0,-3.0,0.95458984375,-0.158203125,0.24169921875,-1.5853658536585367,2.682926829268293,4.207317073170732
10_51_25_190,-5.0,0.0,0.0,-4.0,-3.0,-1.0,-6.0,-6.0,0.9541015625,-0.16064453125,0.2451171875,-1.6463414634146343,2.1951219512195124,4.51219512195122
10_51_25_190,-3.0,0.0,-1.0,-1.0,-1.0,-3.0,3.0,1.0,0.95556640625,-0.1669921875,0.24267578125,-2.5609756097560976,2.0121951219512195,4.573170731707317
10_51_25_190,-3.0,6.0,-2.0,1.0,1.0,2.0,2.0,1.0,0.9609375,-0.16357421875,0.23876953125,-2.987804878048781,1.707317073170732,4.573170731707317
10_51_25_190,4.0,-1.0,4.0,-2.0,-3.0,1.0,1.0,-2.0,0.95703125,-0.16357421875,0.2392578125,-2.804878048780488,1.3414634146341464,4.390243902439025
10_51_25_190,-1.0,-4.0,-2.0,3.0,-4.0,-1.0,-1.0,2.0,0.9521484375,-0.162109375,0.234375,-1.402439024390244,0.9146341463414634,4.146341463414634
10_51_25_190,-6.0,-1.0,1.0,-2.0,1.0,-3.0,-7.0,-3.0,0.9501953125,-0.1650390625,0.23095703125,-0.30487804878048785,0.30487804878048785,3.963414634146342
10_51_25_238,-7.0,-1.0,-3.0,-4.0,0.0,-1.0,-3.0,1.0,0.951171875,-0.1650390625,0.2451171875,0.0,2.3170731707317076,2.439024390243903
10_51_25_238,3.0,4.0,4.0,-2.0,2.0,0.0,1.0,-1.0,0.953125,-0.1630859375,0.24267578125,-1.524390243902439,2.6219512195121952,2.804878048780488
10_51_25_238,0.0,-1.0,0.0,-1.0,-2.0,1.0,1.0,-1.0,0.95263671875,-0.15869140625,0.2421875,-2.5609756097560976,2.6219512195121952,3.2926829268292686
10_51_25_238,2.0,-3.0,-4.0,1.0,1.0,1.0,-1.0,-3.0,0.95703125,-0.16015625,0.240234375,-2.682926829268293,2.7439024390243905,3.658536585365854
10_51_25_238,-4.0,2.0,2.0,0.0,-1.0,-3.0,-1.0,4.0,0.95458984375,-0.158203125,0.24169921875,-1.5853658536585367,2.682926829268293,4.207317073170732
10_51_25_238,4.0,-1.0,0.0,-5.0,2.0,-3.0,-3.0,-1.0,0.9541015625,-0.16064453125,0.2451171875,-1.6463414634146343,2.1951219512195124,4.51219512195122
10_51_25_238,2.0,3.0,1.0,-2.0,-2.0,2.0,4.0,-1.0,0.95556640625,-0.1669921875,0.24267578125,-2.5609756097560976,2.0121951219512195,4.573170731707317
10_51_25_238,1.0,-1.0,-1.0,5.0,2.0,3.0,-2.0,-1.0,0.9609375,-0.16357421875,0.23876953125,-2.987804878048781,1.707317073170732,4.573170731707317
10_51_25_238,-6.0,3.0,-1.0,4.0,2.0,1.0,0.0,1.0,0.95703125,-0.16357421875,0.2392578125,-2.804878048780488,1.3414634146341464,4.390243902439025
10_51_25_288,-1.0,-3.0,-1.0,-3.0,0.0,-4.0,1.0,-3.0,0.953125,-0.1572265625,0.240234375,-4.085365853658537,0.7926829268292683,-0.12195121951219513
10_51_25_288,-6.0,-5.0,0.0,0.0,0.0,-2.0,5.0,1.0,0.9482421875,-0.15771484375,0.23876953125,-3.1097560975609757,1.2804878048780488,0.3658536585365854
10_51_25_288,-5.0,0.0,-5.0,-4.0,-3.0,-3.0,1.0,-1.0,0.953125,-0.15234375,0.23486328125,0.0,1.9512195121951221,0.9756097560975611
10_51_25_288,-3.0,-3.0,0.0,-3.0,1.0,-3.0,1.0,-5.0,0.95556640625,-0.16162109375,0.2333984375,1.524390243902439,1.8902439024390245,1.829268292682927
10_51_25_288,0.0,2.0,-1.0,-1.0,-7.0,-1.0,-1.0,1.0,0.951171875,-0.1650390625,0.2451171875,0.0,2.3170731707317076,2.439024390243903
10_51_25_288,0.0,2.0,-5.0,-1.0,1.0,-5.0,0.0,-4.0,0.953125,-0.1630859375,0.24267578125,-1.524390243902439,2.6219512195121952,2.804878048780488
10_51_25_288,0.0,-1.0,1.0,4.0,-1.0,-2.0,-4.0,-1.0,0.95263671875,-0.15869140625,0.2421875,-2.5609756097560976,2.6219512195121952,3.2926829268292686
10_51_25_288,-6.0,0.0,-2.0,-1.0,0.0,-1.0,-2.0,-2.0,0.95703125,-0.16015625,0.240234375,-2.682926829268293,2.7439024390243905,3.658536585365854
10_51_25_288,0.0,0.0,-9.0,-1.0,0.0,-3.0,0.0,-4.0,0.95458984375,-0.158203125,0.24169921875,-1.5853658536585367,2.682926829268293,4.207317073170732
10_51_25_288,9.0,3.0,7.0,0.0,-3.0,-1.0,4.0,0.0,0.9541015625,-0.16064453125,0.2451171875,-1.6463414634146343,2.1951219512195124,4.51219512195122
10_51_25_350,-1.0,-2.0,2.0,0.0,3.0,1.0,4.0,2.0,0.953125,-0.171875,0.24072265625,-2.8658536585365857,0.48780487804878053,-0.853658536585366
10_51_25_350,-1.0,-2.0,-4.0,-2.0,-1.0,-1.0,-3.0,-3.0,0.953125,-0.1572265625,0.240234375,-4.085365853658537,0.7926829268292683,-0.12195121951219513
10_51_25_350,-1.0,-3.0,-1.0,-3.0,0.0,-4.0,1.0,-3.0,0.9482421875,-0.15771484375,0.23876953125,-3.1097560975609757,1.2804878048780488,0.3658536585365854
10_51_25_350,-6.0,-5.0,0.0,0.0,0.0,-2.0,5.0,1.0,0.953125,-0.15234375,0.23486328125,0.0,1.9512195121951221,0.9756097560975611
10_51_25_350,-5.0,0.0,-5.0,-4.0,-3.0,-3.0,1.0,-1.0,0.95556640625,-0.16162109375,0.2333984375,1.524390243902439,1.8902439024390245,1.829268292682927
10_51_25_350,-3.0,-3.0,0.0,-3.0,1.0,-3.0,1.0,-5.0,0.951171875,-0.1650390625,0.2451171875,0.0,2.3170731707317076,2.439024390243903
10_51_25_350,0.0,2.0,-1.0,-1.0,-7.0,-1.0,-1.0,1.0,0.953125,-0.1630859375,0.24267578125,-1.524390243902439,2.6219512195121952,2.804878048780488
10_51_25_350,0.0,2.0,-5.0,-1.0,1.0,-5.0,0.0,-4.0,0.95263671875,-0.15869140625,0.2421875,-2.5609756097560976,2.6219512195121952,3.2926829268292686
10_51_25_350,0.0,-1.0,1.0,4.0,-1.0,-2.0,-4.0,-1.0,0.95703125,-0.16015625,0.240234375,-2.682926829268293,2.7439024390243905,3.658536585365854
10_51_25_350,-6.0,0.0,-2.0,-1.0,0.0,-1.0,-2.0,-2.0,0.95458984375,-0.158203125,0.24169921875,-1.5853658536585367,2.682926829268293,4.207317073170732
10_51_25_386,2.0,1.0,-4.0,1.0,2.0,-3.0,1.0,2.0,0.94140625,-0.14794921875,0.2412109375,-0.7926829268292683,-0.6707317073170732,-3.048780487804878
10_51_25_386,1.0,-3.0,0.0,-4.0,-3.0,-3.0,0.0,1.0,0.9423828125,-0.1552734375,0.232421875,2.073170731707317,-0.426829268292683,-2.6219512195121952
10_51_25_386,0.0,1.0,2.0,-5.0,-1.0,4.0,-5.0,1.0,0.94677734375,-0.16455078125,0.240234375,2.378048780487805,-0.24390243902439027,-1.6463414634146343
10_51_25_386,-7.0,-2.0,-4.0,-4.0,-4.0,-6.0,-1.0,-6.0,0.9443359375,-0.16943359375,0.24267578125,-0.1829268292682927,0.1829268292682927,-1.0975609756097562
10_51_25_386,-7.0,-3.0,-3.0,-1.0,-2.0,1.0,0.0,-1.0,0.953125,-0.171875,0.24072265625,-2.8658536585365857,0.48780487804878053,-0.853658536585366
10_51_25_386,0.0,-3.0,1.0,-7.0,-3.0,-1.0,-2.0,1.0,0.953125,-0.1572265625,0.240234375,-4.085365853658537,0.7926829268292683,-0.12195121951219513
10_51_25_386,2.0,4.0,3.0,-2.0,0.0,-2.0,3.0,-1.0,0.9482421875,-0.15771484375,0.23876953125,-3.1097560975609757,1.2804878048780488,0.3658536585365854
10_51_25_386,1.0,-5.0,0.0,-1.0,-4.0,-3.0,-2.0,-2.0,0.953125,-0.15234375,0.23486328125,0.0,1.9512195121951221,0.9756097560975611
10_51_25_386,1.0,1.0,-2.0,0.0,-1.0,-5.0,1.0,0.0,0.95556640625,-0.16162109375,0.2333984375,1.524390243902439,1.8902439024390245,1.829268292682927
10_51_25_386,2.0,-3.0,-1.0,-2.0,-5.0,0.0,0.0,1.0,0.951171875,-0.1650390625,0.2451171875,0.0,2.3170731707317076,2.439024390243903
10_51_25_448,-2.0,-1.0,-4.0,4.0,0.0,3.0,-1.0,3.0,0.94287109375,-0.16845703125,0.24609375,-4.207317073170732,-1.0365853658536586,-3.536585365853659
10_51_25_448,-3.0,-2.0,-2.0,-1.0,0.0,-3.0,-3.0,-8.0,0.9423828125,-0.15673828125,0.244140625,-3.7195121951219514,-0.853658536585366,-3.353658536585366
10_51_25_448,-1.0,-1.0,2.0,-1.0,-2.0,-3.0,-2.0,-1.0,0.94140625,-0.14794921875,0.2412109375,-0.7926829268292683,-0.6707317073170732,-3.048780487804878
10_51_25_448,1.0,1.0,-3.0,2.0,-3.0,-1.0,1.0,1.0,0.9423828125,-0.1552734375,0.232421875,2.073170731707317,-0.426829268292683,-2.6219512195121952
10_51_25_448,0.0,-3.0,4.0,-1.0,1.0,0.0,3.0,-1.0,0.94677734375,-0.16455078125,0.240234375,2.378048780487805,-0.24390243902439027,-1.6463414634146343
10_51_25_448,1.0,-5.0,1.0,-1.0,2.0,0.0,0.0,-2.0,0.9443359375,-0.16943359375,0.24267578125,-0.1829268292682927,0.1829268292682927,-1.0975609756097562
10_51_25_448,1.0,-3.0,1.0,-3.0,0.0,-3.0,3.0,-1.0,0.953125,-0.171875,0.24072265625,-2.8658536585365857,0.48780487804878053,-0.853658536585366
10_51_25_448,-2.0,0.0,-3.0,0.0,3.0,2.0,-2.0,-1.0,0.953125,-0.1572265625,0.240234375,-4.085365853658537,0.7926829268292683,-0.12195121951219513
10_51_25_448,3.0,-1.0,0.0,-2.0,-1.0,-1.0,4.0,-6.0,0.9482421875,-0.15771484375,0.23876953125,-3.1097560975609757,1.2804878048780488,0.3658536585365854
10_51_25_448,-4.0,-2.0,-3.0,-4.0,0.0,-1.0,-1.0,-5.0,0.953125,-0.15234375,0.23486328125,0.0,1.9512195121951221,0.9756097560975611
10_51_25_500,5.0,1.0,0.0,0.0,-5.0,1.0,3.0,4.0,0.9306640625,-0.17138671875,0.24072265625,-1.0975609756097562,-1.402439024390244,-4.75609756097561
10_51_25_500,2.0,0.0,0.0,-3.0,1.0,0.0,3.0,3.0,0.9326171875,-0.1708984375,0.24609375,-0.7926829268292683,-1.0975609756097562,-4.146341463414634
10_51_25_500,-3.0,-4.0,-4.0,1.0,-1.0,-1.0,-4.0,1.0,0.9345703125,-0.166015625,0.2470703125,-2.5609756097560976,-1.0975609756097562,-3.658536585365854
10_51_25_500,-6.0,-4.0,-3.0,-4.0,-3.0,0.0,-8.0,-8.0,0.94287109375,-0.16845703125,0.24609375,-4.207317073170732,-1.0365853658536586,-3.536585365853659
10_51_25_500,1.0,-2.0,4.0,3.0,1.0,-4.0,-4.0,-2.0,0.9423828125,-0.15673828125,0.244140625,-3.7195121951219514,-0.853658536585366,-3.353658536585366
10_51_25_500,7.0,3.0,5.0,4.0,5.0,-1.0,5.0,1.0,0.94140625,-0.14794921875,0.2412109375,-0.7926829268292683,-0.6707317073170732,-3.048780487804878
10_51_25_500,-3.0,1.0,-2.0,1.0,2.0,0.0,-4.0,-1.0,0.9423828125,-0.1552734375,0.232421875,2.073170731707317,-0.426829268292683,-2.6219512195121952
10_51_25_500,-4.0,-4.0,-2.0,0.0,-5.0,-5.0,-1.0,-2.0,0.94677734375,-0.16455078125,0.240234375,2.378048780487805,-0.24390243902439027,-1.6463414634146343
10_51_25_500,1.0,1.0,4.0,3.0,2.0,2.0,3.0,-3.0,0.9443359375,-0.16943359375,0.24267578125,-0.1829268292682927,0.1829268292682927,-1.0975609756097562
10_51_25_500,4.0,-2.0,0.0,-1.0,-1.0,-1.0,3.0,3.0,0.953125,-0.171875,0.24072265625,-2.8658536585365857,0.48780487804878053,-0.853658536585366
10_51_25_539,0.0,-5.0,-1.0,-2.0,-4.0,0.0,-1.0,-1.0,0.9501953125,-0.18994140625,0.2451171875,1.524390243902439,-3.658536585365854,-5.609756097560976
10_51_25_539,-4.0,-6.0,-8.0,2.0,-1.0,0.0,-8.0,-2.0,0.94189453125,-0.1904296875,0.24658203125,-1.0365853658536586,-2.9268292682926833,-5.2439024390243905
10_51_25_539,-2.0,-5.0,-5.0,-4.0,-1.0,-4.0,-1.0,0.0,0.93017578125,-0.17431640625,0.24462890625,-1.6463414634146343,-2.1951219512195124,-5.0
