,max_val
channel_1,77.5334160183817
channel_2,65.78926794556725
channel_3,47.0680748300809
channel_4,83.19052325786777
channel_5,88.17342876675994
channel_6,56.09114520983593
channel_7,67.94593209239737
channel_8,60.39940507615654
biceps,0.33722700111310244
triceps,0.039093885165905784
