ISD_biceps,KURT_biceps,LD_biceps,MAV_biceps,MNF_biceps,MNP_biceps,MPK_biceps,RMS_biceps,SAMPEN_biceps,SKEW_biceps,SM_biceps,SSC_biceps,VAR_biceps,WAMP_biceps,WL_biceps,ZC_biceps,IAV_triceps,ISD_triceps,KURT_triceps,LD_triceps,MAV_triceps,MNF_triceps,MNP_triceps,MPK_triceps,RMS_triceps,SAMPEN_triceps,SKEW_triceps,SM_triceps,SSC_triceps,VAR_triceps,WAMP_triceps,WL_triceps,ZC_triceps,label
52.22645651282794,3.89836533480663,1.4396919449149554,0.4436167331083743,1.001408633275335,0.001597700328242,0.6127857271780816,0.4561507776203141,0.003081376487091,0.4851499976864137,30.73602761970648,63,0.0112777260298706,238,0.3626306287354411,36,93.05141099575472,34.5348923485292,3.1930787630150688,1.3706666096680606,0.3707227529711343,0.7796522620718955,0.0010850127413694,0.3908879338489619,0.3709301990185499,0.0083644391062788,0.104235651935885,19.201533095422096,60,0.0001538529734442,195,0.0487338526816942,25,medium
73.81038662014603,4.614513902093721,1.5398613192344663,0.5404919564517586,0.6150010517144213,0.0023127002709563,0.6127857271780816,0.5422778672776782,0.0441728107114571,0.426501592503848,31.090725114257783,69,0.0019337303501774,237,0.2928795536364431,37,90.65812251613325,32.92991905285997,4.312092771666586,1.3609132287515178,0.3611877391081005,0.7047394086095142,0.001032277933447,0.3908879338489619,0.3622083607882901,0.0155407245484653,0.7984264046265793,16.14973320887169,58,0.0007383137429188,168,0.1127120447141538,26,medium
61.0661559866854,3.39268150648571,1.4873034103896308,0.4887778873585706,0.8868513997202713,0.0019024915053088,0.6035782342806455,0.4932458394292692,0.0027078818569515,-0.433061918725562,36.68233734154413,71,0.0043876349435767,233,0.2255759650042285,39,74.85737494110957,22.94331666206738,4.9230143464141625,1.2972874574397708,0.2982365535502373,0.922463542722324,0.0007116098404626,0.3840180480719435,0.302336957886154,0.0011530814953204,0.8962598184387768,13.849494700200747,68,0.0024625942303305,156,0.1678118329137974,23,medium
45.62260275938624,2.779244084389155,1.4252107931173834,0.4254689780715948,0.958287310088984,0.0014312675132203,0.4884845730626953,0.4263371407784178,0.0410600939455741,-0.1872754376594914,31.54996204182483,70,0.0007395063058292,238,0.1743175185885587,37,56.63730482188678,13.098011094382567,3.44020141194536,1.225134182884146,0.225646632756521,0.9780221624077514,0.000406790349951,0.2981444758592141,0.2284366676630489,0.0016627319184427,0.329964963544113,8.535043105416406,72,0.001266908258642,154,0.1226962366088035,27,medium
51.398974031307326,2.9851649842409795,1.4505388382077389,0.4510100235716374,0.8197629905492335,0.0016104016724509,0.5142750757341007,0.4525226944246574,0.0003714611733126,-0.2327324119934594,29.55558901958419,58,0.0013667476072629,243,0.1270805355261552,38,44.04980343674531,7.869758164431681,5.486285920280642,1.175261407786328,0.1754972248475908,0.8787977928264508,0.0002452225466647,0.2162062151581461,0.1770695292391855,0.0014504067466074,0.6046942221205963,4.674419930684727,70,0.0005543422557809,153,0.0791097078689042,38,medium
66.7077268152639,2.979359857552943,1.5138033085134657,0.514240810379243,0.8120135944658602,0.0020918024615814,0.5768725974115761,0.5155267557725651,0.0003596367346939,-0.2810321389768466,38.243578766567,49,0.0013242248578855,241,0.1258428424013503,33,36.16800930185268,5.26063648110938,2.710751316460497,1.1440109190901366,0.1440956545890545,0.9153397085566822,0.0001646070534862,0.1754482392504106,0.1447712370608093,0.0037816135315108,0.182925625533693,3.380357804072614,69,0.0001951534086689,152,0.0466068931922672,35,medium
83.81236782488031,2.9528706845075754,1.5763148054911889,0.576727179514227,0.7979463548641831,0.0026295879990801,0.6354638777016932,0.5778527632843679,0.0029210110627272,-0.243178291513793,47.235054147520735,50,0.0012995764449443,234,0.1258067534654769,25,32.34191421046495,4.173032465935915,2.7980351076130257,1.12884218228325,0.1288522478504579,0.7983551237336989,0.0001310916099424,0.1370965072892418,0.1289404023350569,0.0016494825975961,0.1816699129408582,2.388661233947543,74,2.272557821050101e-05,136,0.0160717080025043,31,medium
90.07718415577366,2.42494779789608,1.598454645138114,0.5986200660862989,0.7067771638396638,0.0028295432676429,0.6354638777016932,0.5990603005111428,0.0409389904464048,-0.2117302627871818,45.178465206749486,55,0.0005272601273358,233,0.1456726513930805,25,30.968130012739568,3.822015690781868,3.592157290086473,1.1233768814919116,0.123379004034819,0.8198397222828533,0.0001201273872005,0.1288413460581434,0.1233983555260818,0.0153464928867514,-0.0620374928571822,2.2600086891525364,74,4.775509917423986e-06,143,0.0094186156838678,36,medium
76.08102442855602,3.240411347104396,1.5477601259638296,0.5484925712467051,0.8307787867169305,0.002382769493197,0.6308459262038087,0.5505557656675525,0.0018520679933988,0.2889205061811262,44.36093275904437,52,0.002267550396963,236,0.1629244364694943,32,30.82475599206184,3.785737926645456,3.4906513232903285,1.1228074066020015,0.1228077927970591,0.7901809691616973,0.0001190022899347,0.1245282461799221,0.1228113236704785,0.0001973857717154,0.1149014902489925,2.154027676217881,65,8.672500096422037e-07,159,0.0033240151749889,38,medium
63.86389866577576,3.5209201121018974,1.503868565736722,0.5040064054697552,0.8946695337863566,0.0020059538467164,0.5483825065987298,0.5044183217230944,0.0428789857342251,0.4202643383475375,41.32428222303788,48,0.0004153865353999,229,0.1349516159731818,31,31.41602070338948,3.9329737796086186,2.465698515683753,1.1251619482654498,0.1251634290971692,0.7983840145904111,0.0001236210413365,0.1288947713708214,0.125176748022357,0.0026974881945312,0.1109609639093537,2.2608322076810903,72,3.334262090553902e-06,153,0.0060884714534264,32,medium
70.11832267582493,3.119233592284913,1.527275653429608,0.5276008599810247,0.8023407772104998,0.0022003085948987,0.5795182367090681,0.5285412635115279,0.0012650192584382,-0.2231170541883109,39.87517331685188,45,0.0009931997816454,229,0.1068554827438673,25,32.35258451566162,4.17168657457022,2.244645697064706,1.128891921581616,0.1288947590265403,0.7912926726596169,0.0001311130517411,0.1332951959583916,0.1289196076527211,0.0003776175117686,-0.0010297907775951,2.373483926750902,72,6.406332821656409e-06,153,0.0087669497784695,27,medium
79.83703439371416,2.596731618649044,1.5637262303161974,0.5637943757409926,0.7491860713496408,0.0025088724811183,0.5795182367090681,0.5639821222679892,0.0168396925012555,-0.1518501347783476,42.767449096882864,39,0.0002117361207294,238,0.0646107157239762,24,33.561229530323246,4.489816774875549,2.4666015592939003,1.1337059639495763,0.1337100778100527,0.7964959371359884,0.000141102127438,0.1393825111042439,0.1337449671373242,0.0009980738936758,-0.1000807002816374,2.570818077560785,67,9.331326593576228e-06,156,0.0104877397334224,30,medium
80.64249904272026,2.676398426992975,1.566759205000249,0.5667753429365001,0.7893480980906786,0.0025348208998959,0.579028403425513,0.5668199509049637,0.0001893390800104,0.0232114153999664,45.781513649993904,45,5.056738311820541e-05,242,0.0253153622082668,24,34.98335164588033,4.878942060752664,2.910682853653459,1.1393704727300842,0.1393759029716348,0.7898306705153632,0.0001533225120441,0.145226333644262,0.1394202861075011,0.0018632089196007,-0.1987589558846261,2.7636211045900927,69,1.2373849138915329e-05,155,0.0123024030728261,32,medium
75.13833012921606,3.879666353110215,1.5468033957991427,0.5468901100237505,0.7742265371857423,0.0023609505206916,0.5667825713366376,0.5471342585957744,0.0033147935454041,-0.147869157774359,41.65833799738999,51,0.0002671044873577,239,0.0541173836841065,33,35.319993413632595,4.972643095240985,2.921691918124004,1.1407127063823637,0.1407171052335959,0.7455098984951042,0.0001562772811416,0.145226333644262,0.1407527160401292,0.0312736317812983,-0.0534600061832572,2.6519681670666,69,1.0023367350319364e-05,165,0.0178171312693424,33,medium
66.11469295375956,4.569541891503572,1.5124926147506794,0.5126793906954649,0.8007953851444294,0.0020761259352678,0.5537130412172462,0.5132301152603941,0.0007744193398871,-0.2124897690414733,37.834721613142,50,0.0005649935663243,230,0.0809227435609646,36,33.447419762561005,4.4684227277617605,2.872847677982328,1.133236733714779,0.1332566524404821,0.8025685282007128,0.000140289706635,0.1448550682573062,0.1334259382095499,0.0006746836394107,-0.1638306559792088,2.558699609144923,69,4.514556745520751e-05,162,0.0228416485756572,39,medium
58.86406087692957,3.097709492580534,1.484082496285699,0.4841286187612277,0.8273379326452494,0.0018498689949138,0.512665187652531,0.4842707618929937,0.0113725745577386,-0.3092764477615068,35.111729476803035,46,0.0001376513207663,232,0.0457318793964628,32,31.288368773406155,3.9036641265599896,3.074081878211967,1.124648815820823,0.1246548556709408,0.8262574535646802,0.0001226594978241,0.1332530249149377,0.1247094491983767,0.008663203001878,-0.1345443818329707,2.322257934135286,68,1.361367701941014e-05,158,0.0116074084781226,46,medium
57.57508486188341,2.3857281031333475,1.4789233419936103,0.4789272342128766,0.7894274477240965,0.0018098431377817,0.4846448442023137,0.4789392531570939,0.0004765323987309,0.1765918467477793,32.71563053334604,42,1.1512543879368342e-05,238,0.0115848354220245,28,30.53322741718068,3.71426618180782,2.860103967451989,1.1216463043109082,0.1216463243712377,0.7898349845453231,0.0001167587683989,0.1220134196816489,0.1216465093387151,0.0022812301464968,0.0171764688464679,2.113139777481072,73,4.5001261711918415e-08,153,0.0008334705346851,47,medium
58.57063848078157,3.129892527736543,1.483058242021476,0.4830592324092054,0.7844466727129781,0.0018411722270569,0.4846448442023137,0.4830622706173092,0.0103226232129286,0.0446346108535797,33.06405417790219,47,2.935278179814641e-06,234,0.00644186897198,28,30.898617316140747,3.8048276240603625,2.6804610162408515,1.1231000340685138,0.123102061020481,0.8115612208395371,0.0001195879349094,0.1280615394735866,0.1231205742070316,0.0090638181432965,0.1642031948974487,2.2254131950209373,70,4.558365578931676e-06,144,0.0071338749706872,41,medium
