Latency_ms
841.333248
946.399936
421.666688
606.200064
492.199936
583.749952
1030.199808
353.50016
536.600192
489.833344
1011.2000640000001
790.0
486.33331200000003
930.999808
441.400064
213.50016
521.3333759999999
392.999936
256.200128
340.00019199999997
1161.499904
733.399936
755.166656
749.499968
657.0001279999999
1207.999936
1014.6249599999999
143.00012800000002
284.333312
308.0
