0,-1,-2,0,0,2,-5,-7,-2
0,-23,-3,-1,1,1,10,-14,-12
1,-2,-1,-2,-1,-3,0,1,2
1,13,1,-1,0,0,-10,10,5
1,8,0,0,0,-2,-5,2,3
1,-17,-1,-3,-1,-1,8,-12,-8
6,-5,-2,-1,-1,-1,4,-5,-6
6,15,0,0,-1,-2,-7,11,6
9,-1,-2,1,0,-2,-5,-4,-1
9,-14,-2,-1,-1,0,8,-11,-7
19,-5,-1,1,-3,-3,-2,-1,-7
19,12,-2,-4,-2,-2,-6,6,7
28,-1,-1,-1,-2,-1,-7,-3,3
28,-11,-2,-1,-2,-1,6,-8,-5
42,-6,-2,-3,-1,-1,4,-1,-5
42,8,-2,-1,-2,-2,-9,4,2
53,2,0,1,0,-1,-3,0,1
53,-13,0,-7,-2,-2,0,-8,-8
65,0,-1,2,-1,-2,2,5,2
65,10,0,1,0,0,-6,4,4
101,-9,-4,-4,-3,-2,6,-1,-5
101,21,0,1,1,-2,-9,13,7
110,7,1,-1,-1,0,-8,-1,4
110,-19,-1,0,-1,1,8,-16,-9
111,-6,-2,-6,-1,0,5,-5,-6
111,11,-2,-5,-1,-2,-5,9,4
112,9,-1,1,1,-2,-6,4,2
112,-19,-1,0,-3,-2,5,-15,-5
124,-8,-3,-2,-1,0,4,-4,-3
124,7,0,-2,-2,-1,-3,6,2
125,9,0,0,-1,-1,-5,4,3
125,-15,-1,-3,-1,-2,5,-13,-8
131,-8,-1,1,-1,-1,6,0,-6
131,10,0,1,0,0,-7,8,6
146,1,0,0,-1,-1,-3,-3,1
146,-10,-1,1,-1,-1,4,-7,-4
153,-3,0,0,-2,0,1,1,-3
153,9,-1,0,-2,-3,-6,3,4
177,0,-1,-1,0,0,-2,0,1
177,-9,-1,-1,0,-1,4,-11,-5
183,-2,-1,-2,-1,-1,-1,0,-3
183,4,0,-5,0,0,-3,5,-1
192,-4,-2,-3,-1,-1,-3,0,-1
192,-5,2,-2,-2,-1,3,-2,-3
193,-3,-3,-3,0,-2,-1,-1,-2
193,3,2,0,1,2,1,6,0
215,0,-2,-1,0,-1,-5,0,0
215,-8,-2,-2,-2,0,-1,-5,-4
216,-4,0,-2,-1,-3,-1,0,0
216,-1,-1,-1,-1,-3,-1,1,1
228,5,1,4,2,-1,-1,3,1
228,-4,-1,-3,-2,0,0,-2,0
237,4,0,1,-1,2,2,0,2
237,2,-2,1,1,-3,-2,2,0
252,-1,-1,-1,-1,-2,-3,-3,-1
252,-3,-2,-3,-2,-2,-1,-3,-4
253,2,0,8,0,0,-1,1,2
253,1,-1,1,-3,-1,-5,0,-2
274,1,-1,-3,-3,0,1,1,1
274,-3,-2,0,1,0,1,-3,-4
276,-1,0,-3,-2,0,-2,-2,-2
276,-2,-1,-3,0,-2,-1,-3,0
288,0,-2,4,0,-1,-1,-2,0
288,0,-2,-4,-1,0,0,-1,-2
297,-3,0,-3,0,0,0,0,-1
297,1,-3,-1,-1,0,-6,1,-1
312,2,1,-2,-3,-1,-1,1,4
312,-1,-1,0,-1,-1,1,-1,-3
313,-4,-1,-2,-1,-2,-1,-2,-3
313,1,0,1,-3,-1,-1,1,0
334,-2,0,0,-1,0,0,-3,-2
334,-4,-4,-5,-2,-2,0,2,-2
336,-2,0,-5,0,-1,0,1,-1
336,-4,-4,-2,-2,-2,-1,-4,-3
348,2,2,3,-1,0,-1,0,-2
348,0,1,-6,0,-2,0,-1,0
357,2,-2,-1,-2,0,-1,0,3
357,1,2,1,0,0,-1,0,4
372,-5,0,-3,-2,-1,-2,-7,-3
372,-3,-3,1,-1,-1,0,-1,-3
373,-1,1,-3,-1,-2,-2,-4,-3
373,0,-7,5,1,-1,-1,-1,-2
393,0,7,0,1,-1,0,-1,-3
393,0,-2,-1,1,-4,2,0,3
402,-2,-6,-1,0,-1,-2,-3,-2
402,1,5,-9,-1,0,0,-2,3
408,-1,-3,-5,-1,-3,-1,-3,-3
408,3,1,5,-1,-1,-1,0,1
418,-2,0,0,0,0,0,-1,0
418,-3,-4,-1,-1,-2,-2,0,2
433,-4,0,-2,-1,-1,-2,-2,0
433,-3,0,-1,-1,-2,0,-2,-3
434,2,-2,0,-1,-4,-1,3,0
434,-2,2,0,-2,-2,-1,-4,-5
455,-6,-10,-5,-2,0,-1,-3,-1
455,4,6,9,2,-1,-3,0,3
457,-3,1,0,-3,-1,0,-1,-5
457,3,1,0,1,0,-1,-3,0
477,-2,0,-3,0,0,2,-3,2
477,-1,-6,-4,-2,0,1,-2,-2
479,1,1,0,-2,0,-1,0,-1
479,-1,2,-2,-3,-3,-1,-3,-3
492,-4,-3,-5,-1,-4,-3,-4,-2
492,-4,-5,-5,-2,-1,-1,-1,-1
494,1,1,0,0,0,1,-2,0
494,1,-1,0,0,0,0,-3,3
515,-3,-4,1,0,-1,1,-3,0
515,-1,10,0,0,0,0,0,-1
516,2,-11,-2,-4,0,-2,3,2
516,-2,-1,2,-2,-1,-3,-3,-2
537,2,0,0,-1,-1,-1,1,2
537,-4,1,-2,-2,0,0,0,-2
539,1,-4,-4,-1,-3,-1,0,1
539,-7,-1,-7,1,-1,-1,-1,-7
552,-2,0,0,-2,-1,1,-4,1
552,6,0,-2,-2,-3,-1,4,4
554,-3,-3,-6,-2,-3,-2,-1,-4
554,-3,-9,-1,0,2,0,1,2
578,-5,18,4,0,-1,3,-8,-17
578,-7,2,-1,4,0,-1,-2,-14
