Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 11:24:02 AM
Collection Length (seconds):, 21.9105
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
2.9627308, 0.0639506, , , , , , , 2.9627308, -0.0681468, , , , , , , 2.9627308, -0.0542153, , , , , , , 2.9627308, -0.0216526, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.96325, 0.0540475, , , , , , , 2.96325, -0.0807355, , , , , , , 2.96325, -0.064622, , , , , , , 2.96325, -0.0229953, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9637692, 0.0381018, , , , , , , 2.9637692, -0.0639506, , , , , , , 2.9637692, -0.0743572, , , , , , , 2.9637692, -0.023331, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9642885, 0.0307164, , , , , , , 2.9642885, -0.0406195, , , , , , , 2.9642885, -0.0777142, , , , , , , 2.9642885, -0.0203098, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9648077, 0.033402, , , , , , , 2.9648077, -0.0354162, , , , , , , 2.9648077, -0.0527047, , , , , , , 2.9648077, -0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9653269, 0.0441444, , , , , , , 2.9653269, -0.0414588, , , , , , , 2.9653269, -0.0166171, , , , , , , 2.9653269, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9658462, 0.0572366, , , , , , , 2.9658462, -0.0421302, , , , , , , 2.9658462, -0.0025177, , , , , , , 2.9658462, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9663654, 0.0619364, , , , , , , 2.9663654, -0.0381018, , , , , , , 2.9663654, -0.0105745, , , , , , , 2.9663654, -0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9668846, 0.0585794, , , , , , , 2.9668846, -0.0276951, , , , , , , 2.9668846, -0.0246738, , , , , , , 2.9668846, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9674038, 0.0585794, , , , , , , 2.9674038, -0.0072175, , , , , , , 2.9674038, -0.0377661, , , , , , , 2.9674038, -0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9679231, 0.0599222, , , , , , , 2.9679231, 0.0119173, , , , , , , 2.9679231, -0.0585794, , , , , , , 2.9679231, -0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9684423, 0.0569009, , , , , , , 2.9684423, 0.0199741, , , , , , , 2.9684423, -0.0871138, , , , , , , 2.9684423, -0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9689615, 0.0505226, , , , , , , 2.9689615, 0.0193027, , , , , , , 2.9689615, -0.10692, , , , , , , 2.9689615, -0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9694808, 0.036759, , , , , , , 2.9694808, 0.0226596, , , , , , , 2.9694808, -0.1132982, , , , , , , 2.9694808, -0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.97, 0.017792, , , , , , , 2.97, 0.0428016, , , , , , , 2.97, -0.110277, , , , , , , 2.97, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9705192, -0.0001678, , , , , , , 2.9705192, 0.0585794, , , , , , , 2.9705192, -0.1042344, , , , , , , 2.9705192, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9710385, -0.0078889, , , , , , , 2.9710385, 0.0553902, , , , , , , 2.9710385, -0.0948348, , , , , , , 2.9710385, 0.0256809, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9715577, -0.0139315, , , , , , , 2.9715577, 0.0461585, , , , , , , 2.9715577, -0.0881209, , , , , , , 2.9715577, 0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9720769, -0.0209812, , , , , , , 2.9720769, 0.0428016, , , , , , , 2.9720769, -0.082414, , , , , , , 2.9720769, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9725962, -0.0253452, , , , , , , 2.9725962, 0.0438087, , , , , , , 2.9725962, -0.0716716, , , , , , , 2.9725962, -0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9731154, -0.0287022, , , , , , , 2.9731154, 0.0438087, , , , , , , 2.9731154, -0.0621042, , , , , , , 2.9731154, -0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9736346, -0.0243381, , , , , , , 2.9736346, 0.0354162, , , , , , , 2.9736346, -0.0572366, , , , , , , 2.9736346, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9741538, -0.0169528, , , , , , , 2.9741538, 0.0203098, , , , , , , 2.9741538, -0.0535439, , , , , , , 2.9741538, 0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9746731, -0.0135958, , , , , , , 2.9746731, -0.0005035, , , , , , , 2.9746731, -0.0488441, , , , , , , 2.9746731, 0.0360876, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9751923, -0.0154421, , , , , , , 2.9751923, -0.0236667, , , , , , , 2.9751923, -0.0421302, , , , , , , 2.9751923, 0.047837, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9757115, -0.0250095, , , , , , , 2.9757115, -0.0449836, , , , , , , 2.9757115, -0.0387732, , , , , , , 2.9757115, 0.0565652, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9762308, -0.0303807, , , , , , , 2.9762308, -0.0659648, , , , , , , 2.9762308, -0.0350805, , , , , , , 2.9762308, 0.0639506, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.97675, -0.0280308, , , , , , , 2.97675, -0.0726787, , , , , , , 2.97675, -0.0260166, , , , , , , 2.97675, 0.0663005, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9772692, -0.0256809, , , , , , , 2.9772692, -0.0621042, , , , , , , 2.9772692, -0.0135958, , , , , , , 2.9772692, 0.0609293, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9777885, -0.027863, , , , , , , 2.9777885, -0.0461585, , , , , , , 2.9777885, 0.0092317, , , , , , , 2.9777885, 0.0540475, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9783077, -0.0330663, , , , , , , 2.9783077, -0.0209812, , , , , , , 2.9783077, 0.0522011, , , , , , , 2.9783077, 0.0505226, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9788269, -0.0317235, , , , , , , 2.9788269, 0.0199741, , , , , , , 2.9788269, 0.0981918, , , , , , , 2.9788269, 0.0491798, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9793462, -0.0223239, , , , , , , 2.9793462, 0.0663005, , , , , , , 2.9793462, 0.1173266, , , , , , , 2.9793462, 0.0475013, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9798654, -0.0109102, , , , , , , 2.9798654, 0.0788891, , , , , , , 2.9798654, 0.1089342, , , , , , , 2.9798654, 0.0441444, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9803846, -0.0058747, , , , , , , 2.9803846, 0.0424659, , , , , , , 2.9803846, 0.0787213, , , , , , , 2.9803846, 0.0344091, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9809038, -0.0015106, , , , , , , 2.9809038, -0.0041962, , , , , , , 2.9809038, 0.0287022, , , , , , , 2.9809038, 0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9814231, 0.0105745, , , , , , , 2.9814231, -0.0342412, , , , , , , 2.9814231, -0.0182956, , , , , , , 2.9814231, 0.0191348, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9819423, 0.0199741, , , , , , , 2.9819423, -0.0491798, , , , , , , 2.9819423, -0.0491798, , , , , , , 2.9819423, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9824615, 0.0203098, , , , , , , 2.9824615, -0.0557259, , , , , , , 2.9824615, -0.0616007, , , , , , , 2.9824615, -0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9829808, 0.021149, , , , , , , 2.9829808, -0.0475013, , , , , , , 2.9829808, -0.0629435, , , , , , , 2.9829808, -0.0293736, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9835, 0.0307164, , , , , , , 2.9835, -0.0285344, , , , , , , 2.9835, -0.0530404, , , , , , , 2.9835, -0.0313878, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9840192, 0.0354162, , , , , , , 2.9840192, -0.012253, , , , , , , 2.9840192, -0.0196384, , , , , , , 2.9840192, -0.0229953, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9845385, 0.0310521, , , , , , , 2.9845385, -0.0077211, , , , , , , 2.9845385, 0.0394446, , , , , , , 2.9845385, -0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9850577, 0.0260166, , , , , , , 2.9850577, -0.0092317, , , , , , , 2.9850577, 0.1109483, , , , , , , 2.9850577, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9855769, 0.0253452, , , , , , , 2.9855769, -0.012253, , , , , , , 2.9855769, 0.1690242, , , , , , , 2.9855769, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9860962, 0.0240024, , , , , , , 2.9860962, -0.0149386, , , , , , , 2.9860962, 0.1965515, , , , , , , 2.9860962, 0.0030213, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9866154, 0.0184634, , , , , , , 2.9866154, -0.0162814, , , , , , , 2.9866154, 0.1869841, , , , , , , 2.9866154, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9871346, 0.0132601, , , , , , , 2.9871346, -0.0199741, , , , , , , 2.9871346, 0.1515679, , , , , , , 2.9871346, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9876538, 0.0137636, , , , , , , 2.9876538, -0.0204776, , , , , , , 2.9876538, 0.1025559, , , , , , , 2.9876538, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9881731, 0.0193027, , , , , , , 2.9881731, -0.0166171, , , , , , , 2.9881731, 0.0458228, , , , , , , 2.9881731, -0.0057069, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9886923, 0.023331, , , , , , , 2.9886923, -0.0063783, , , , , , , 2.9886923, -0.0072175, , , , , , , 2.9886923, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9892115, 0.0246738, , , , , , , 2.9892115, 0.0018463, , , , , , , 2.9892115, -0.04448, , , , , , , 2.9892115, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9897308, 0.0246738, , , , , , , 2.9897308, 0.0015106, , , , , , , 2.9897308, -0.0656291, , , , , , , 2.9897308, 0.0114137, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.99025, 0.0258488, , , , , , , 2.99025, -0.0016785, , , , , , , 2.99025, -0.0793927, , , , , , , 2.99025, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9907692, 0.0253452, , , , , , , 2.9907692, 0.0025177, , , , , , , 2.9907692, -0.0874495, , , , , , , 2.9907692, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9912885, 0.026688, , , , , , , 2.9912885, 0.0109102, , , , , , , 2.9912885, -0.085771, , , , , , , 2.9912885, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9918077, 0.0250095, , , , , , , 2.9918077, 0.0166171, , , , , , , 2.9918077, -0.0767071, , , , , , , 2.9918077, 0.014435, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9923269, 0.0196384, , , , , , , 2.9923269, 0.0112459, , , , , , , 2.9923269, -0.0659648, , , , , , , 2.9923269, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9928462, 0.0186313, , , , , , , 2.9928462, 0.0025177, , , , , , , 2.9928462, -0.0609293, , , , , , , 2.9928462, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9933654, 0.0187991, , , , , , , 2.9933654, -0.0109102, , , , , , , 2.9933654, -0.0555581, , , , , , , 2.9933654, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9938846, 0.0142672, , , , , , , 2.9938846, -0.0404517, , , , , , , 2.9938846, -0.0471656, , , , , , , 2.9938846, 0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9944038, 0.0025177, , , , , , , 2.9944038, -0.0621042, , , , , , , 2.9944038, -0.0337377, , , , , , , 2.9944038, 0.0246738, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9949231, -0.0063783, , , , , , , 2.9949231, -0.0417945, , , , , , , 2.9949231, -0.0243381, , , , , , , 2.9949231, 0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9954423, -0.0008392, , , , , , , 2.9954423, 0.0052033, , , , , , , 2.9954423, -0.036759, , , , , , , 2.9954423, 0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9959615, 0.0119173, , , , , , , 2.9959615, 0.0365911, , , , , , , 2.9959615, -0.0525368, , , , , , , 2.9959615, 0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9964808, 0.0206455, , , , , , , 2.9964808, 0.0352483, , , , , , , 2.9964808, -0.0532082, , , , , , , 2.9964808, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.997, 0.0219883, , , , , , , 2.997, 0.0213169, , , , , , , 2.997, -0.0451514, , , , , , , 2.997, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9975192, 0.023331, , , , , , , 2.9975192, 0.0028534, , , , , , , 2.9975192, -0.0297093, , , , , , , 2.9975192, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9980385, 0.0297093, , , , , , , 2.9980385, -0.018967, , , , , , , 2.9980385, 0.0005035, , , , , , , 2.9980385, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9985577, 0.0381018, , , , , , , 2.9985577, -0.040116, , , , , , , 2.9985577, 0.0458228, , , , , , , 2.9985577, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9990769, 0.0414588, , , , , , , 2.9990769, -0.0553902, , , , , , , 2.9990769, 0.0965133, , , , , , , 2.9990769, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.9995962, 0.0360876, , , , , , , 2.9995962, -0.0693217, , , , , , , 2.9995962, 0.1441825, , , , , , , 2.9995962, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0001154, 0.0248417, , , , , , , 3.0001154, -0.076875, , , , , , , 3.0001154, 0.1750668, , , , , , , 3.0001154, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0006346, 0.0166171, , , , , , , 3.0006346, -0.0632792, , , , , , , 3.0006346, 0.1801022, , , , , , , 3.0006346, 0.0130922, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0011538, 0.0095674, , , , , , , 3.0011538, -0.0344091, , , , , , , 3.0011538, 0.1596246, , , , , , , 3.0011538, 0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0016731, 0.0011749, , , , , , , 3.0016731, -0.0072175, , , , , , , 3.0016731, 0.1205158, , , , , , , 3.0016731, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0021923, 0.0010071, , , , , , , 3.0021923, 0.011078, , , , , , , 3.0021923, 0.082414, , , , , , , 3.0021923, 0.0171206, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0027115, 0.0068818, , , , , , , 3.0027115, 0.0176242, , , , , , , 3.0027115, 0.0574044, , , , , , , 3.0027115, 0.0203098, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0032308, 0.0078889, , , , , , , 3.0032308, 0.0132601, , , , , , , 3.0032308, 0.0397803, , , , , , , 3.0032308, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.00375, 0.0043641, , , , , , , 3.00375, -0.0031891, , , , , , , 3.00375, 0.0196384, , , , , , , 3.00375, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0042692, 0.0008392, , , , , , , 3.0042692, -0.0169528, , , , , , , 3.0042692, -0.0031891, , , , , , , 3.0042692, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0047885, -0.0015106, , , , , , , 3.0047885, -0.0182956, , , , , , , 3.0047885, -0.023331, , , , , , , 3.0047885, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0053077, -0.0043641, , , , , , , 3.0053077, -0.0112459, , , , , , , 3.0053077, -0.0377661, , , , , , , 3.0053077, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0058269, -0.0065461, , , , , , , 3.0058269, -0.0068818, , , , , , , 3.0058269, -0.051194, , , , , , , 3.0058269, 0.0208133, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0063462, -0.0092317, , , , , , , 3.0063462, -0.0082246, , , , , , , 3.0063462, -0.0626078, , , , , , , 3.0063462, 0.0285344, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0068654, -0.0092317, , , , , , , 3.0068654, -0.0072175, , , , , , , 3.0068654, -0.0728466, , , , , , , 3.0068654, 0.0330663, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0073846, -0.0058747, , , , , , , 3.0073846, 0.0005035, , , , , , , 3.0073846, -0.0881209, , , , , , , 3.0073846, 0.0359197, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0079038, 0.0011749, , , , , , , 3.0079038, 0.0164492, , , , , , , 3.0079038, -0.1085985, , , , , , , 3.0079038, 0.0364233, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0084231, 0.0070497, , , , , , , 3.0084231, 0.0305486, , , , , , , 3.0084231, -0.1203479, , , , , , , 3.0084231, 0.0337377, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0089423, 0.0112459, , , , , , , 3.0089423, 0.0288701, , , , , , , 3.0089423, -0.1075914, , , , , , , 3.0089423, 0.030045, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0094615, 0.0127565, , , , , , , 3.0094615, 0.0139315, , , , , , , 3.0094615, -0.0834211, , , , , , , 3.0094615, 0.0280308, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0099808, 0.0124208, , , , , , , 3.0099808, 0.0008392, , , , , , , 3.0099808, -0.076875, , , , , , , 3.0099808, 0.0265202, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0105, 0.012253, , , , , , , 3.0105, -0.0065461, , , , , , , 3.0105, -0.0803998, , , , , , , 3.0105, 0.0273594, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0110192, 0.0115816, , , , , , , 3.0110192, -0.0256809, , , , , , , 3.0110192, -0.0706645, , , , , , , 3.0110192, 0.030045, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0115385, 0.0065461, , , , , , , 3.0115385, -0.0642863, , , , , , , 3.0115385, -0.0505226, , , , , , , 3.0115385, 0.0330663, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0120577, 0.005539, , , , , , , 3.0120577, -0.1015488, , , , , , , 3.0120577, -0.0317235, , , , , , , 3.0120577, 0.0303807, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0125769, 0.0050355, , , , , , , 3.0125769, -0.1151446, , , , , , , 3.0125769, -0.0172885, , , , , , , 3.0125769, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0130962, 0.0008392, , , , , , , 3.0130962, -0.0884565, , , , , , , 3.0130962, -0.0095674, , , , , , , 3.0130962, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0136154, -0.0035248, , , , , , , 3.0136154, -0.0350805, , , , , , , 3.0136154, -0.0082246, , , , , , , 3.0136154, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0141346, -0.0028534, , , , , , , 3.0141346, 0.0038605, , , , , , , 3.0141346, -0.0095674, , , , , , , 3.0141346, 0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0146538, 0.0005035, , , , , , , 3.0146538, 0.0213169, , , , , , , 3.0146538, -0.0157778, , , , , , , 3.0146538, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0151731, 0.0031891, , , , , , , 3.0151731, 0.0515297, , , , , , , 3.0151731, -0.0250095, , , , , , , 3.0151731, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0156923, 0.0052033, , , , , , , 3.0156923, 0.0924849, , , , , , , 3.0156923, -0.0297093, , , , , , , 3.0156923, -0.0046998, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0162115, 0.0095674, , , , , , , 3.0162115, 0.103563, , , , , , , 3.0162115, -0.0293736, , , , , , , 3.0162115, -0.0229953, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0167308, 0.0186313, , , , , , , 3.0167308, 0.0733501, , , , , , , 3.0167308, -0.0283665, , , , , , , 3.0167308, -0.0350805, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.01725, 0.0250095, , , , , , , 3.01725, 0.0263523, , , , , , , 3.01725, -0.0260166, , , , , , , 3.01725, -0.0354162, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0177692, 0.0287022, , , , , , , 3.0177692, -0.0008392, , , , , , , 3.0177692, -0.0229953, , , , , , , 3.0177692, -0.0290379, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0182885, 0.0404517, , , , , , , 3.0182885, 0.0102388, , , , , , , 3.0182885, -0.0270237, , , , , , , 3.0182885, -0.0219883, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0188077, 0.0498512, , , , , , , 3.0188077, 0.0303807, , , , , , , 3.0188077, -0.0417945, , , , , , , 3.0188077, -0.0167849, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0193269, 0.0535439, , , , , , , 3.0193269, 0.0293736, , , , , , , 3.0193269, -0.0575723, , , , , , , 3.0193269, -0.0090639, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0198462, 0.0555581, , , , , , , 3.0198462, 0.0062104, , , , , , , 3.0198462, -0.0678111, , , , , , , 3.0198462, 0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0203654, 0.0538796, , , , , , , 3.0203654, -0.0176242, , , , , , , 3.0203654, -0.061265, , , , , , , 3.0203654, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0208846, 0.0532082, , , , , , , 3.0208846, -0.0203098, , , , , , , 3.0208846, -0.0283665, , , , , , , 3.0208846, 0.0238346, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0214038, 0.0525368, , , , , , , 3.0214038, -0.002182, , , , , , , 3.0214038, 0.0104067, , , , , , , 3.0214038, 0.0313878, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0219231, 0.0475013, , , , , , , 3.0219231, 0.0381018, , , , , , , 3.0219231, 0.0448157, , , , , , , 3.0219231, 0.0387732, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0224423, 0.0387732, , , , , , , 3.0224423, 0.0730144, , , , , , , 3.0224423, 0.0740215, , , , , , , 3.0224423, 0.0424659, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0229615, 0.0320592, , , , , , , 3.0229615, 0.0703288, , , , , , , 3.0229615, 0.0908064, , , , , , , 3.0229615, 0.0454871, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0234808, 0.0293736, , , , , , , 3.0234808, 0.0320592, , , , , , , 3.0234808, 0.0924849, , , , , , , 3.0234808, 0.0454871, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.024, 0.026688, , , , , , , 3.024, -0.0115816, , , , , , , 3.024, 0.0829175, , , , , , , 3.024, 0.0387732, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0245192, 0.0260166, , , , , , , 3.0245192, -0.0485084, , , , , , , 3.0245192, 0.0669718, , , , , , , 3.0245192, 0.0260166, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0250385, 0.0280308, , , , , , , 3.0250385, -0.0908064, , , , , , , 3.0250385, 0.0508583, , , , , , , 3.0250385, 0.0164492, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0255577, 0.0273594, , , , , , , 3.0255577, -0.1270619, , , , , , , 3.0255577, 0.0386053, , , , , , , 3.0255577, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0260769, 0.0236667, , , , , , , 3.0260769, -0.1116197, , , , , , , 3.0260769, 0.026688, , , , , , , 3.0260769, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0265962, 0.0206455, , , , , , , 3.0265962, -0.06009, , , , , , , 3.0265962, 0.0129244, , , , , , , 3.0265962, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0271154, 0.018967, , , , , , , 3.0271154, -0.0243381, , , , , , , 3.0271154, -0.0028534, , , , , , , 3.0271154, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0276346, 0.0179599, , , , , , , 3.0276346, -0.0149386, , , , , , , 3.0276346, -0.0206455, , , , , , , 3.0276346, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0281538, 0.0152743, , , , , , , 3.0281538, -0.0135958, , , , , , , 3.0281538, -0.0404517, , , , , , , 3.0281538, -0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0286731, 0.0102388, , , , , , , 3.0286731, -0.0057069, , , , , , , 3.0286731, -0.0587472, , , , , , , 3.0286731, -0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.0291923, 0.0031891, , , , , , , 3.0291923, 0.0048676, , , , , , , 3.0291923, -0.0704967, , , , , , , 3.0291923, -0.0369268, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
