0,-1,1,0,-3,-2,-1,-2,-3
0,1,0,-1,-2,0,-2,2,-1
0,-1,-1,-1,-1,1,-1,-2,1
0,-2,1,-2,0,-2,0,-4,-12
0,-2,-1,-2,0,-1,-2,0,6
0,-3,-1,-1,0,-1,-1,-1,2
2,-1,0,0,-1,0,-2,1,-3
2,-2,-1,-1,-1,0,0,-1,2
3,-1,-1,-1,0,-1,1,-3,-3
3,0,0,0,0,0,-3,0,-1
10,-1,-1,-2,-1,-2,-5,-4,-25
10,-2,-1,-2,-2,-1,-1,-1,27
32,-2,-1,-2,-2,-2,-2,-2,-20
32,1,0,-1,-2,-1,1,1,11
35,0,-1,-1,0,-1,-2,-1,-1
35,-4,-2,-1,-1,-1,-2,-3,-13
41,-1,-2,-1,0,-2,-3,-3,-11
41,-2,1,-1,-1,0,-2,0,2
56,-1,-2,-1,-1,-1,-1,-3,4
56,1,-2,-1,-1,-1,-1,-2,-7
58,-1,0,-1,0,1,0,1,14
58,0,-2,-2,-1,-2,-1,0,-4
78,1,-1,-1,-1,0,-1,5,9
78,-1,0,2,-1,-2,-1,-1,-2
78,1,-2,0,-1,1,0,0,2
78,0,1,-2,-1,0,0,-2,-2
124,-1,-2,0,-1,-1,-2,-1,-1
124,-1,-1,-1,1,0,-2,1,-1
125,0,-2,-3,-1,-2,0,-5,-21
125,-1,-1,-1,-2,-1,-1,1,25
126,-2,-1,-2,-2,-1,-1,-3,-12
126,0,0,-1,0,1,-4,1,11
128,0,0,1,-2,-1,-2,-3,-3
128,0,-2,-3,-2,-2,-1,-5,-17
145,-3,-2,-2,-2,-1,0,-3,-8
145,-1,-2,-2,-1,-2,-1,1,2
147,-1,0,0,0,2,-2,1,-3
147,-1,0,0,0,-1,1,-2,-4
159,-1,-1,2,-1,-4,0,0,6
159,0,-2,-1,-2,-2,0,-2,-5
166,1,-2,-2,0,-2,-3,-1,10
166,-1,-1,-1,0,-2,-1,-1,-5
182,1,-1,-2,0,-1,-1,1,3
182,-2,-1,-1,-4,-2,-2,-3,-7
198,-1,0,-1,-3,-2,-1,1,-5
198,1,0,1,0,0,1,1,32
199,0,1,0,-1,1,0,-2,-1
199,0,0,0,1,-1,-1,-1,-4
212,-2,-1,-1,-1,0,-3,-3,-8
212,-1,-1,-2,-1,-1,-1,-3,-12
212,1,1,-2,-2,0,-1,1,8
212,-2,-1,0,-2,-2,0,0,3
