Timestamps,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z
10_41_08_163,-7.0,4.0,-1.0,-2.0,0.0,9.0,10.0,-11.0,1.25634765625,0.36572265625,1.0634765625,7.01219512195122,-7.500000000000001,-1.524390243902439
10_41_08_163,-6.0,-7.0,-4.0,-2.0,1.0,23.0,34.0,-13.0,0.39013671875,-0.0380859375,-0.388671875,18.170731707317074,-5.853658536585367,-1.402439024390244
10_41_08_163,4.0,2.0,-3.0,5.0,2.0,14.0,7.0,7.0,1.09375,0.13525390625,0.63232421875,5.670731707317073,-6.52439024390244,1.3414634146341464
10_41_08_163,-17.0,-8.0,1.0,-12.0,-15.0,-37.0,-41.0,-28.0,0.8857421875,0.14208984375,0.1953125,6.463414634146342,-7.25609756097561,-3.048780487804878
10_41_08_163,5.0,1.0,-3.0,-23.0,-12.0,-48.0,-79.0,2.0,0.92041015625,0.1728515625,0.1748046875,2.8658536585365857,-3.780487804878049,-0.7317073170731708
10_41_08_163,-11.0,-5.0,3.0,-5.0,5.0,12.0,11.0,-27.0,0.9365234375,0.17822265625,0.15966796875,0.12195121951219513,-1.707317073170732,-0.06097560975609757
10_41_08_163,1.0,0.0,-6.0,0.0,-2.0,13.0,-20.0,-6.0,0.94970703125,0.16455078125,0.15380859375,-1.7682926829268295,-2.073170731707317,-1.2195121951219514
10_41_08_163,-4.0,-3.0,2.0,-1.0,-3.0,-17.0,-5.0,-12.0,0.94970703125,0.16455078125,0.15380859375,-1.7682926829268295,-2.073170731707317,-1.2195121951219514
10_41_08_209,1.0,-1.0,-4.0,-3.0,-5.0,-5.0,-13.0,0.0,1.048828125,0.2724609375,0.8740234375,13.902439024390246,-3.414634146341464,-0.853658536585366
10_41_08_209,-7.0,-6.0,0.0,-2.0,-7.0,8.0,32.0,-6.0,0.4189453125,-0.0390625,-0.32470703125,21.219512195121954,-5.731707317073171,-3.048780487804878
10_41_08_209,2.0,0.0,-2.0,-9.0,0.0,-19.0,-19.0,-8.0,0.76416015625,0.0546875,-0.68505859375,12.01219512195122,-7.8048780487804885,-1.6463414634146343
10_41_08_209,-6.0,-1.0,0.0,2.0,0.0,8.0,2.0,-12.0,1.443359375,0.369140625,0.39794921875,5.548780487804878,-8.414634146341465,-0.6707317073170732
10_41_08_209,4.0,0.0,-7.0,-3.0,-1.0,-9.0,-8.0,6.0,1.25634765625,0.36572265625,1.0634765625,7.01219512195122,-7.500000000000001,-1.524390243902439
10_41_08_209,-10.0,-11.0,3.0,-3.0,-7.0,12.0,12.0,-15.0,0.39013671875,-0.0380859375,-0.388671875,18.170731707317074,-5.853658536585367,-1.402439024390244
10_41_08_209,4.0,5.0,-5.0,-3.0,3.0,18.0,-1.0,1.0,1.09375,0.13525390625,0.63232421875,5.670731707317073,-6.52439024390244,1.3414634146341464
10_41_08_209,-6.0,-5.0,4.0,-6.0,-3.0,5.0,14.0,-12.0,0.8857421875,0.14208984375,0.1953125,6.463414634146342,-7.25609756097561,-3.048780487804878
10_41_08_209,-7.0,4.0,-1.0,-2.0,0.0,9.0,10.0,-11.0,0.92041015625,0.1728515625,0.1748046875,2.8658536585365857,-3.780487804878049,-0.7317073170731708
10_41_08_209,-6.0,-7.0,-4.0,-2.0,1.0,23.0,34.0,-13.0,0.9365234375,0.17822265625,0.15966796875,0.12195121951219513,-1.707317073170732,-0.06097560975609757
10_41_08_270,1.0,4.0,-2.0,0.0,-6.0,-1.0,-2.0,4.0,0.85498046875,0.1083984375,-0.65771484375,8.902439024390244,-4.329268292682928,-0.5487804878048781
10_41_08_270,-6.0,-3.0,1.0,11.0,1.0,2.0,3.0,-5.0,1.50146484375,0.4208984375,0.6064453125,7.01219512195122,-4.573170731707317,0.1829268292682927
10_41_08_270,-3.0,-3.0,-3.0,-11.0,-4.0,-28.0,-39.0,-5.0,1.048828125,0.2724609375,0.8740234375,13.902439024390246,-3.414634146341464,-0.853658536585366
10_41_08_270,-2.0,-5.0,3.0,0.0,3.0,4.0,30.0,-8.0,0.4189453125,-0.0390625,-0.32470703125,21.219512195121954,-5.731707317073171,-3.048780487804878
10_41_08_270,-2.0,-2.0,-1.0,-6.0,-4.0,-2.0,0.0,-4.0,0.76416015625,0.0546875,-0.68505859375,12.01219512195122,-7.8048780487804885,-1.6463414634146343
10_41_08_270,-3.0,-3.0,2.0,9.0,4.0,8.0,6.0,-7.0,1.443359375,0.369140625,0.39794921875,5.548780487804878,-8.414634146341465,-0.6707317073170732
10_41_08_270,1.0,-1.0,-4.0,-3.0,-5.0,-5.0,-13.0,0.0,1.25634765625,0.36572265625,1.0634765625,7.01219512195122,-7.500000000000001,-1.524390243902439
10_41_08_270,-7.0,-6.0,0.0,-2.0,-7.0,8.0,32.0,-6.0,0.39013671875,-0.0380859375,-0.388671875,18.170731707317074,-5.853658536585367,-1.402439024390244
10_41_08_270,2.0,0.0,-2.0,-9.0,0.0,-19.0,-19.0,-8.0,1.09375,0.13525390625,0.63232421875,5.670731707317073,-6.52439024390244,1.3414634146341464
10_41_08_270,-6.0,-1.0,0.0,2.0,0.0,8.0,2.0,-12.0,0.8857421875,0.14208984375,0.1953125,6.463414634146342,-7.25609756097561,-3.048780487804878
10_41_08_310,-2.0,-1.0,-5.0,-6.0,-2.0,1.0,-15.0,1.0,0.67236328125,0.02587890625,-0.74755859375,9.207317073170733,-5.487804878048781,-0.48780487804878053
10_41_08_310,1.0,4.0,-5.0,20.0,3.0,12.0,14.0,10.0,1.45068359375,0.384765625,0.453125,-1.9512195121951221,-3.780487804878049,1.1585365853658538
10_41_08_310,-1.0,-3.0,-1.0,-6.0,1.0,11.0,3.0,-2.0,1.1005859375,0.30029296875,0.9189453125,3.353658536585366,-1.829268292682927,-0.9146341463414634
10_41_08_310,-12.0,-5.0,-1.0,-1.0,-12.0,-46.0,-21.0,-25.0,0.40673828125,-0.02783203125,-0.36865234375,13.04878048780488,-2.8658536585365857,-1.7682926829268295
10_41_08_310,-5.0,-2.0,2.0,-15.0,1.0,-2.0,-33.0,-8.0,0.85498046875,0.1083984375,-0.65771484375,8.902439024390244,-4.329268292682928,-0.5487804878048781
10_41_08_310,4.0,2.0,-3.0,16.0,9.0,52.0,0.0,7.0,1.50146484375,0.4208984375,0.6064453125,7.01219512195122,-4.573170731707317,0.1829268292682927
10_41_08_310,1.0,-1.0,-5.0,-2.0,-6.0,-28.0,9.0,2.0,1.048828125,0.2724609375,0.8740234375,13.902439024390246,-3.414634146341464,-0.853658536585366
10_41_08_310,-10.0,-5.0,2.0,9.0,-3.0,11.0,20.0,3.0,0.4189453125,-0.0390625,-0.32470703125,21.219512195121954,-5.731707317073171,-3.048780487804878
10_41_08_310,-3.0,1.0,-1.0,-13.0,-3.0,-32.0,-32.0,-9.0,0.76416015625,0.0546875,-0.68505859375,12.01219512195122,-7.8048780487804885,-1.6463414634146343
10_41_08_310,-3.0,-4.0,-4.0,2.0,-7.0,20.0,32.0,-3.0,1.443359375,0.369140625,0.39794921875,5.548780487804878,-8.414634146341465,-0.6707317073170732
