Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 12:53:45 PM
Collection Length (seconds):, 35.0865
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
2.8329231, -0.0362554, , , , , , , 2.8329231, -0.0458228, , , , , , , 2.8329231, -0.0480049, , , , , , , 2.8329231, 0.0387732, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8334423, -0.0196384, , , , , , , 2.8334423, -0.0365911, , , , , , , 2.8334423, -0.0595865, , , , , , , 2.8334423, 0.0313878, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8339615, -0.0092317, , , , , , , 2.8339615, -0.0203098, , , , , , , 2.8339615, -0.0656291, , , , , , , 2.8339615, 0.0238346, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8344808, -0.0048676, , , , , , , 2.8344808, 0.0005035, , , , , , , 2.8344808, -0.0619364, , , , , , , 2.8344808, 0.0157778, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.835, -0.0048676, , , , , , , 2.835, 0.027863, , , , , , , 2.835, -0.0466621, , , , , , , 2.835, 0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8355192, -0.0015106, , , , , , , 2.8355192, 0.0508583, , , , , , , 2.8355192, -0.0229953, , , , , , , 2.8355192, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8360385, 0.0048676, , , , , , , 2.8360385, 0.0558938, , , , , , , 2.8360385, 0.0057069, , , , , , , 2.8360385, -0.003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8365577, 0.0119173, , , , , , , 2.8365577, 0.040116, , , , , , , 2.8365577, 0.0431373, , , , , , , 2.8365577, -0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8370769, 0.0184634, , , , , , , 2.8370769, 0.0169528, , , , , , , 2.8370769, 0.0820783, , , , , , , 2.8370769, -0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8375962, 0.0240024, , , , , , , 2.8375962, 0.0030213, , , , , , , 2.8375962, 0.10692, , , , , , , 2.8375962, -0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8381154, 0.0260166, , , , , , , 2.8381154, 0.002182, , , , , , , 2.8381154, 0.1205158, , , , , , , 2.8381154, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8386346, 0.0213169, , , , , , , 2.8386346, 0.0070497, , , , , , , 2.8386346, 0.1257191, , , , , , , 2.8386346, -0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8391538, 0.0213169, , , , , , , 2.8391538, 0.0139315, , , , , , , 2.8391538, 0.117998, , , , , , , 2.8391538, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8396731, 0.0280308, , , , , , , 2.8396731, 0.023331, , , , , , , 2.8396731, 0.0981918, , , , , , , 2.8396731, -0.014435, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8401923, 0.0303807, , , , , , , 2.8401923, 0.0276951, , , , , , , 2.8401923, 0.0686503, , , , , , , 2.8401923, -0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8407115, 0.0256809, , , , , , , 2.8407115, 0.0240024, , , , , , , 2.8407115, 0.0386053, , , , , , , 2.8407115, -0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8412308, 0.021149, , , , , , , 2.8412308, 0.021149, , , , , , , 2.8412308, 0.0182956, , , , , , , 2.8412308, -0.0290379, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.84175, 0.0240024, , , , , , , 2.84175, 0.0218204, , , , , , , 2.84175, -0.0001678, , , , , , , 2.84175, -0.0303807, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8422692, 0.0315557, , , , , , , 2.8422692, 0.0132601, , , , , , , 2.8422692, -0.0196384, , , , , , , 2.8422692, -0.0339055, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8427885, 0.0461585, , , , , , , 2.8427885, -0.014435, , , , , , , 2.8427885, -0.0384375, , , , , , , 2.8427885, -0.0407874, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8433077, 0.0616007, , , , , , , 2.8433077, -0.040116, , , , , , , 2.8433077, -0.0575723, , , , , , , 2.8433077, -0.0458228, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8438269, 0.0696574, , , , , , , 2.8438269, -0.0330663, , , , , , , 2.8438269, -0.0797284, , , , , , , 2.8438269, -0.0471656, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8443462, 0.0733501, , , , , , , 2.8443462, 0.0043641, , , , , , , 2.8443462, -0.1022202, , , , , , , 2.8443462, -0.0448157, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8448654, 0.0753643, , , , , , , 2.8448654, 0.036759, , , , , , , 2.8448654, -0.1237049, , , , , , , 2.8448654, -0.0412909, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8453846, 0.0743572, , , , , , , 2.8453846, 0.047837, , , , , , , 2.8453846, -0.1461967, , , , , , , 2.8453846, -0.0357519, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8459038, 0.0716716, , , , , , , 2.8459038, 0.0501869, , , , , , , 2.8459038, -0.1656672, , , , , , , 2.8459038, -0.0290379, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8464231, 0.0683146, , , , , , , 2.8464231, 0.0522011, , , , , , , 2.8464231, -0.1752346, , , , , , , 2.8464231, -0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8469423, 0.0528725, , , , , , , 2.8469423, 0.0417945, , , , , , , 2.8469423, -0.178088, , , , , , , 2.8469423, -0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8474615, 0.0298772, , , , , , , 2.8474615, 0.0130922, , , , , , , 2.8474615, -0.1760739, , , , , , , 2.8474615, -0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8479808, 0.0132601, , , , , , , 2.8479808, -0.01561, , , , , , , 2.8479808, -0.1606317, , , , , , , 2.8479808, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8485, 0.0065461, , , , , , , 2.8485, -0.0246738, , , , , , , 2.8485, -0.1351186, , , , , , , 2.8485, 0.0297093, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8490192, -0.0028534, , , , , , , 2.8490192, -0.0198062, , , , , , , 2.8490192, -0.10692, , , , , , , 2.8490192, 0.051194, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8495385, -0.0226596, , , , , , , 2.8495385, -0.024506, , , , , , , 2.8495385, -0.0788891, , , , , , , 2.8495385, 0.0673075, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8500577, -0.0485084, , , , , , , 2.8500577, -0.0542153, , , , , , , 2.8500577, -0.0540475, , , , , , , 2.8500577, 0.0797284, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8505769, -0.0693217, , , , , , , 2.8505769, -0.0652934, , , , , , , 2.8505769, -0.0360876, , , , , , , 2.8505769, 0.090135, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8510962, -0.0837568, , , , , , , 2.8510962, -0.03122, , , , , , , 2.8510962, -0.0273594, , , , , , , 2.8510962, 0.0960098, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8516154, -0.0981918, , , , , , , 2.8516154, -0.0169528, , , , , , , 2.8516154, -0.0203098, , , , , , , 2.8516154, 0.0938277, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8521346, -0.110277, , , , , , , 2.8521346, -0.0446479, , , , , , , 2.8521346, -0.0068818, , , , , , , 2.8521346, 0.0837568, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8526538, -0.1075914, , , , , , , 2.8526538, -0.0555581, , , , , , , 2.8526538, 0.0058747, , , , , , , 2.8526538, 0.0659648, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8531731, -0.0938277, , , , , , , 2.8531731, -0.030045, , , , , , , 2.8531731, 0.0209812, , , , , , , 2.8531731, 0.04448, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8536923, -0.0820783, , , , , , , 2.8536923, 0.0028534, , , , , , , 2.8536923, 0.0421302, , , , , , , 2.8536923, 0.0273594, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8542115, -0.0710002, , , , , , , 2.8542115, 0.0238346, , , , , , , 2.8542115, 0.0663005, , , , , , , 2.8542115, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8547308, -0.057908, , , , , , , 2.8547308, 0.0307164, , , , , , , 2.8547308, 0.0867781, , , , , , , 2.8547308, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.85525, -0.0421302, , , , , , , 2.85525, 0.0229953, , , , , , , 2.85525, 0.1015488, , , , , , , 2.85525, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8557692, -0.0273594, , , , , , , 2.8557692, 0.0105745, , , , , , , 2.8557692, 0.1055772, , , , , , , 2.8557692, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8562885, -0.012253, , , , , , , 2.8562885, 0.0057069, , , , , , , 2.8562885, 0.0988632, , , , , , , 2.8562885, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8568077, -0.0038605, , , , , , , 2.8568077, 0.0028534, , , , , , , 2.8568077, 0.0864424, , , , , , , 2.8568077, -0.0090639, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8573269, 0.0011749, , , , , , , 2.8573269, -0.0005035, , , , , , , 2.8573269, 0.0661326, , , , , , , 2.8573269, -0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8578462, 0.0105745, , , , , , , 2.8578462, -0.0035248, , , , , , , 2.8578462, 0.040116, , , , , , , 2.8578462, -0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8583654, 0.0186313, , , , , , , 2.8583654, 0.0011749, , , , , , , 2.8583654, 0.0152743, , , , , , , 2.8583654, -0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8588846, 0.023331, , , , , , , 2.8588846, 0.0139315, , , , , , , 2.8588846, 0.0025177, , , , , , , 2.8588846, -0.024506, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8594038, 0.0293736, , , , , , , 2.8594038, 0.0119173, , , , , , , 2.8594038, 0.0048676, , , , , , , 2.8594038, -0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8599231, 0.0381018, , , , , , , 2.8599231, -0.0182956, , , , , , , 2.8599231, 0.0050355, , , , , , , 2.8599231, -0.023331, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8604423, 0.0454871, , , , , , , 2.8604423, -0.0461585, , , , , , , 2.8604423, -0.0068818, , , , , , , 2.8604423, -0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8609615, 0.0501869, , , , , , , 2.8609615, -0.0438087, , , , , , , 2.8609615, -0.0229953, , , , , , , 2.8609615, -0.0216526, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8614808, 0.0547189, , , , , , , 2.8614808, -0.0206455, , , , , , , 2.8614808, -0.0384375, , , , , , , 2.8614808, -0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.862, 0.0572366, , , , , , , 2.862, -0.0041962, , , , , , , 2.862, -0.051194, , , , , , , 2.862, -0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8625192, 0.0661326, , , , , , , 2.8625192, -0.0030213, , , , , , , 2.8625192, -0.0629435, , , , , , , 2.8625192, -0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8630385, 0.0830854, , , , , , , 2.8630385, -0.0112459, , , , , , , 2.8630385, -0.0795605, , , , , , , 2.8630385, -0.0216526, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8635577, 0.0958419, , , , , , , 2.8635577, -0.0243381, , , , , , , 2.8635577, -0.0995346, , , , , , , 2.8635577, -0.0256809, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8640769, 0.1012131, , , , , , , 2.8640769, -0.0323949, , , , , , , 2.8640769, -0.1129625, , , , , , , 2.8640769, -0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8645962, 0.1018845, , , , , , , 2.8645962, -0.0377661, , , , , , , 2.8645962, -0.1132982, , , , , , , 2.8645962, -0.0219883, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8651154, 0.1015488, , , , , , , 2.8651154, -0.0391089, , , , , , , 2.8651154, -0.0948348, , , , , , , 2.8651154, -0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8656346, 0.0975204, , , , , , , 2.8656346, -0.026688, , , , , , , 2.8656346, -0.06009, , , , , , , 2.8656346, -0.0036927, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8661538, 0.0864424, , , , , , , 2.8661538, -0.003357, , , , , , , 2.8661538, -0.0283665, , , , , , , 2.8661538, 0.0006714, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8666731, 0.0718395, , , , , , , 2.8666731, 0.0125887, , , , , , , 2.8666731, -0.0075532, , , , , , , 2.8666731, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8671923, 0.0548867, , , , , , , 2.8671923, 0.0112459, , , , , , , 2.8671923, 0.0112459, , , , , , , 2.8671923, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8677115, 0.0340734, , , , , , , 2.8677115, 0.0015106, , , , , , , 2.8677115, 0.033402, , , , , , , 2.8677115, 0.0328985, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8682308, 0.017792, , , , , , , 2.8682308, -0.0082246, , , , , , , 2.8682308, 0.0518654, , , , , , , 2.8682308, 0.0431373, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.86875, 0.0052033, , , , , , , 2.86875, -0.0196384, , , , , , , 2.86875, 0.0636149, , , , , , , 2.86875, 0.0495155, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8692692, -0.0090639, , , , , , , 2.8692692, -0.0359197, , , , , , , 2.8692692, 0.0656291, , , , , , , 2.8692692, 0.0548867, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8697885, -0.0246738, , , , , , , 2.8697885, -0.04448, , , , , , , 2.8697885, 0.0595865, , , , , , , 2.8697885, 0.0574044, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8703077, -0.0458228, , , , , , , 2.8703077, -0.0426337, , , , , , , 2.8703077, 0.047837, , , , , , , 2.8703077, 0.0575723, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8708269, -0.0636149, , , , , , , 2.8708269, -0.0468299, , , , , , , 2.8708269, 0.0347448, , , , , , , 2.8708269, 0.0599222, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8713462, -0.0720073, , , , , , , 2.8713462, -0.0585794, , , , , , , 2.8713462, 0.0238346, , , , , , , 2.8713462, 0.0629435, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8718654, -0.0740215, , , , , , , 2.8718654, -0.0622721, , , , , , , 2.8718654, 0.0139315, , , , , , , 2.8718654, 0.0632792, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8723846, -0.0713359, , , , , , , 2.8723846, -0.0525368, , , , , , , 2.8723846, 0.005539, , , , , , , 2.8723846, 0.0582437, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8729038, -0.0595865, , , , , , , 2.8729038, -0.0391089, , , , , , , 2.8729038, 0.0025177, , , , , , , 2.8729038, 0.0464942, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8734231, -0.0428016, , , , , , , 2.8734231, -0.0243381, , , , , , , 2.8734231, 0.0018463, , , , , , , 2.8734231, 0.0303807, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8739423, -0.0313878, , , , , , , 2.8739423, -0.0048676, , , , , , , 2.8739423, 0.0018463, , , , , , , 2.8739423, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8744615, -0.021149, , , , , , , 2.8744615, 0.0186313, , , , , , , 2.8744615, -0.0031891, , , , , , , 2.8744615, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8749808, -0.0063783, , , , , , , 2.8749808, 0.0370947, , , , , , , 2.8749808, -0.01561, , , , , , , 2.8749808, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8755, 0.0068818, , , , , , , 2.8755, 0.0553902, , , , , , , 2.8755, -0.0320592, , , , , , , 2.8755, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8760192, 0.0172885, , , , , , , 2.8760192, 0.0938277, , , , , , , 2.8760192, -0.0471656, , , , , , , 2.8760192, -0.0010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8765385, 0.026688, , , , , , , 2.8765385, 0.1267262, , , , , , , 2.8765385, -0.0565652, , , , , , , 2.8765385, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8770577, 0.027863, , , , , , , 2.8770577, 0.1206836, , , , , , , 2.8770577, -0.0557259, , , , , , , 2.8770577, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8775769, 0.0219883, , , , , , , 2.8775769, 0.0921492, , , , , , , 2.8775769, -0.0518654, , , , , , , 2.8775769, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8780962, 0.0162814, , , , , , , 2.8780962, 0.0736858, , , , , , , 2.8780962, -0.047837, , , , , , , 2.8780962, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8786154, 0.0206455, , , , , , , 2.8786154, 0.0622721, , , , , , , 2.8786154, -0.0379339, , , , , , , 2.8786154, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8791346, 0.0276951, , , , , , , 2.8791346, 0.0451514, , , , , , , 2.8791346, -0.0216526, , , , , , , 2.8791346, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8796538, 0.0330663, , , , , , , 2.8796538, 0.0146029, , , , , , , 2.8796538, -0.0011749, , , , , , , 2.8796538, -0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8801731, 0.0347448, , , , , , , 2.8801731, -0.01561, , , , , , , 2.8801731, 0.0186313, , , , , , , 2.8801731, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8806923, 0.033402, , , , , , , 2.8806923, -0.0463264, , , , , , , 2.8806923, 0.033402, , , , , , , 2.8806923, -0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8812115, 0.0323949, , , , , , , 2.8812115, -0.0777142, , , , , , , 2.8812115, 0.0387732, , , , , , , 2.8812115, -0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8817308, 0.0340734, , , , , , , 2.8817308, -0.1015488, , , , , , , 2.8817308, 0.0409552, , , , , , , 2.8817308, -0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.88225, 0.0421302, , , , , , , 2.88225, -0.1149767, , , , , , , 2.88225, 0.0412909, , , , , , , 2.88225, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8827692, 0.0599222, , , , , , , 2.8827692, -0.1111162, , , , , , , 2.8827692, 0.0352483, , , , , , , 2.8827692, -0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8832885, 0.0783856, , , , , , , 2.8832885, -0.0861067, , , , , , , 2.8832885, 0.0179599, , , , , , , 2.8832885, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8838077, 0.0837568, , , , , , , 2.8838077, -0.054551, , , , , , , 2.8838077, -0.008896, , , , , , , 2.8838077, -0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8843269, 0.0869459, , , , , , , 2.8843269, -0.0310521, , , , , , , 2.8843269, -0.0412909, , , , , , , 2.8843269, 0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8848462, 0.0904707, , , , , , , 2.8848462, -0.0280308, , , , , , , 2.8848462, -0.0715038, , , , , , , 2.8848462, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8853654, 0.0897993, , , , , , , 2.8853654, -0.0391089, , , , , , , 2.8853654, -0.0904707, , , , , , , 2.8853654, 0.0124208, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8858846, 0.0849317, , , , , , , 2.8858846, -0.0424659, , , , , , , 2.8858846, -0.0941634, , , , , , , 2.8858846, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8864038, 0.0772107, , , , , , , 2.8864038, -0.0246738, , , , , , , 2.8864038, -0.0834211, , , , , , , 2.8864038, 0.0219883, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8869231, 0.0639506, , , , , , , 2.8869231, 0.0025177, , , , , , , 2.8869231, -0.0649577, , , , , , , 2.8869231, 0.0280308, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8874423, 0.0448157, , , , , , , 2.8874423, 0.0323949, , , , , , , 2.8874423, -0.0451514, , , , , , , 2.8874423, 0.0313878, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8879615, 0.0280308, , , , , , , 2.8879615, 0.0753643, , , , , , , 2.8879615, -0.0297093, , , , , , , 2.8879615, 0.0349126, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8884808, 0.012253, , , , , , , 2.8884808, 0.1077592, , , , , , , 2.8884808, -0.0226596, , , , , , , 2.8884808, 0.0438087, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.889, -0.0077211, , , , , , , 2.889, 0.1085985, , , , , , , 2.889, -0.0213169, , , , , , , 2.889, 0.0574044, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8895192, -0.0297093, , , , , , , 2.8895192, 0.0881209, , , , , , , 2.8895192, -0.0216526, , , , , , , 2.8895192, 0.0703288, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8900385, -0.0495155, , , , , , , 2.8900385, 0.0572366, , , , , , , 2.8900385, -0.0169528, , , , , , , 2.8900385, 0.081239, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8905577, -0.0673075, , , , , , , 2.8905577, 0.0297093, , , , , , , 2.8905577, -0.005539, , , , , , , 2.8905577, 0.0861067, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8910769, -0.0817426, , , , , , , 2.8910769, 0.0162814, , , , , , , 2.8910769, 0.0169528, , , , , , , 2.8910769, 0.0834211, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8915962, -0.096849, , , , , , , 2.8915962, 0.0048676, , , , , , , 2.8915962, 0.0429694, , , , , , , 2.8915962, 0.0763714, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8921154, -0.1040665, , , , , , , 2.8921154, -0.0129244, , , , , , , 2.8921154, 0.0614328, , , , , , , 2.8921154, 0.0649577, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8926346, -0.0921492, , , , , , , 2.8926346, -0.0307164, , , , , , , 2.8926346, 0.0713359, , , , , , , 2.8926346, 0.0491798, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8931538, -0.0699931, , , , , , , 2.8931538, -0.0458228, , , , , , , 2.8931538, 0.085771, , , , , , , 2.8931538, 0.0313878, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8936731, -0.0481727, , , , , , , 2.8936731, -0.0632792, , , , , , , 2.8936731, 0.1050736, , , , , , , 2.8936731, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8941923, -0.0344091, , , , , , , 2.8941923, -0.0985275, , , , , , , 2.8941923, 0.1243763, , , , , , , 2.8941923, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8947115, -0.0265202, , , , , , , 2.8947115, -0.1401541, , , , , , , 2.8947115, 0.1539178, , , , , , , 2.8947115, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8952308, -0.0152743, , , , , , , 2.8952308, -0.1529107, , , , , , , 2.8952308, 0.1863127, , , , , , , 2.8952308, -0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.89575, -0.0028534, , , , , , , 2.89575, -0.1252155, , , , , , , 2.89575, 0.2036011, , , , , , , 2.89575, -0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8962692, 0.0090639, , , , , , , 2.8962692, -0.0837568, , , , , , , 2.8962692, 0.1999084, , , , , , , 2.8962692, -0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8967885, 0.0186313, , , , , , , 2.8967885, -0.0486763, , , , , , , 2.8967885, 0.1755703, , , , , , , 2.8967885, -0.0223239, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8973077, 0.0186313, , , , , , , 2.8973077, -0.0236667, , , , , , , 2.8973077, 0.1394827, , , , , , , 2.8973077, -0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8978269, 0.0224918, , , , , , , 2.8978269, -0.005539, , , , , , , 2.8978269, 0.0933242, , , , , , , 2.8978269, -0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8983462, 0.0297093, , , , , , , 2.8983462, 0.0045319, , , , , , , 2.8983462, 0.0370947, , , , , , , 2.8983462, -0.0263523, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8988654, 0.0313878, , , , , , , 2.8988654, 0.0052033, , , , , , , 2.8988654, -0.0203098, , , , , , , 2.8988654, -0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.8993846, 0.03122, , , , , , , 2.8993846, 0.0075532, , , , , , , 2.8993846, -0.0699931, , , , , , , 2.8993846, -0.0283665, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
