Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 12:48:49 PM
Collection Length (seconds):, 28.8495
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
1.4611154, 0.0332341, , , , , , , 1.4611154, -0.0109102, , , , , , , 1.4611154, -0.0288701, , , , , , , 1.4611154, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4616346, 0.0280308, , , , , , , 1.4616346, -0.0109102, , , , , , , 1.4616346, -0.0246738, , , , , , , 1.4616346, 0.0057069, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4621538, 0.0206455, , , , , , , 1.4621538, -0.0102388, , , , , , , 1.4621538, -0.0223239, , , , , , , 1.4621538, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4626731, 0.0149386, , , , , , , 1.4626731, -0.0112459, , , , , , , 1.4626731, -0.0213169, , , , , , , 1.4626731, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4631923, 0.0105745, , , , , , , 1.4631923, -0.0105745, , , , , , , 1.4631923, -0.0196384, , , , , , , 1.4631923, -0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4637115, 0.0114137, , , , , , , 1.4637115, -0.008896, , , , , , , 1.4637115, -0.0149386, , , , , , , 1.4637115, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4642308, 0.0146029, , , , , , , 1.4642308, -0.0072175, , , , , , , 1.4642308, -0.0099031, , , , , , , 1.4642308, -0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.46475, 0.0154421, , , , , , , 1.46475, -0.0062104, , , , , , , 1.46475, -0.0078889, , , , , , , 1.46475, -0.0219883, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4652692, 0.0132601, , , , , , , 1.4652692, -0.0050355, , , , , , , 1.4652692, -0.0048676, , , , , , , 1.4652692, -0.0307164, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4657885, 0.0105745, , , , , , , 1.4657885, -0.0050355, , , , , , , 1.4657885, -0.0052033, , , , , , , 1.4657885, -0.0381018, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4663077, 0.0038605, , , , , , , 1.4663077, -0.0075532, , , , , , , 1.4663077, -0.0058747, , , , , , , 1.4663077, -0.0411231, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4668269, -0.0005035, , , , , , , 1.4668269, -0.008896, , , , , , , 1.4668269, -0.0035248, , , , , , , 1.4668269, -0.0458228, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4673462, -0.0005035, , , , , , , 1.4673462, -0.0085603, , , , , , , 1.4673462, -0.0025177, , , , , , , 1.4673462, -0.0515297, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4678654, 0.0045319, , , , , , , 1.4678654, -0.0077211, , , , , , , 1.4678654, -0.0023499, , , , , , , 1.4678654, -0.0518654, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4683846, 0.0132601, , , , , , , 1.4683846, -0.0062104, , , , , , , 1.4683846, -0.0018463, , , , , , , 1.4683846, -0.04448, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4689038, 0.0186313, , , , , , , 1.4689038, -0.0058747, , , , , , , 1.4689038, 0.0001678, , , , , , , 1.4689038, -0.0307164, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4694231, 0.0132601, , , , , , , 1.4694231, -0.0063783, , , , , , , 1.4694231, 0.0025177, , , , , , , 1.4694231, -0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4699423, 0.0041962, , , , , , , 1.4699423, -0.0063783, , , , , , , 1.4699423, 0.0011749, , , , , , , 1.4699423, -0.0023499, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4704615, 0.0025177, , , , , , , 1.4704615, -0.005539, , , , , , , 1.4704615, -0.002182, , , , , , , 1.4704615, 0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4709808, 0.0048676, , , , , , , 1.4709808, -0.003357, , , , , , , 1.4709808, -0.012253, , , , , , , 1.4709808, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.0068818, , , , , , , 1.4715, -0.0052033, , , , , , , 1.4715, -0.0290379, , , , , , , 1.4715, 0.030045, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4720192, 0.0062104, , , , , , , 1.4720192, -0.0085603, , , , , , , 1.4720192, -0.0431373, , , , , , , 1.4720192, 0.043473, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4725385, 0.0070497, , , , , , , 1.4725385, -0.0085603, , , , , , , 1.4725385, -0.04448, , , , , , , 1.4725385, 0.0525368, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4730577, 0.0119173, , , , , , , 1.4730577, -0.0068818, , , , , , , 1.4730577, -0.0342412, , , , , , , 1.4730577, 0.0562295, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4735769, 0.0176242, , , , , , , 1.4735769, -0.0041962, , , , , , , 1.4735769, -0.0182956, , , , , , , 1.4735769, 0.0607614, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4740962, 0.0169528, , , , , , , 1.4740962, -0.0028534, , , , , , , 1.4740962, -0.0010071, , , , , , , 1.4740962, 0.0663005, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4746154, 0.0125887, , , , , , , 1.4746154, -0.0045319, , , , , , , 1.4746154, 0.0171206, , , , , , , 1.4746154, 0.064622, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4751346, 0.0092317, , , , , , , 1.4751346, -0.0072175, , , , , , , 1.4751346, 0.0310521, , , , , , , 1.4751346, 0.0560616, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4756538, 0.0124208, , , , , , , 1.4756538, -0.008896, , , , , , , 1.4756538, 0.036759, , , , , , , 1.4756538, 0.0471656, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4761731, 0.01561, , , , , , , 1.4761731, -0.0090639, , , , , , , 1.4761731, 0.0377661, , , , , , , 1.4761731, 0.0406195, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4766923, 0.0149386, , , , , , , 1.4766923, -0.0075532, , , , , , , 1.4766923, 0.0325628, , , , , , , 1.4766923, 0.0364233, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4772115, 0.0129244, , , , , , , 1.4772115, -0.0068818, , , , , , , 1.4772115, 0.0240024, , , , , , , 1.4772115, 0.0340734, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4777308, 0.0139315, , , , , , , 1.4777308, -0.0070497, , , , , , , 1.4777308, 0.0179599, , , , , , , 1.4777308, 0.0293736, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.47825, 0.0159457, , , , , , , 1.47825, -0.0068818, , , , , , , 1.47825, 0.01561, , , , , , , 1.47825, 0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4787692, 0.0166171, , , , , , , 1.4787692, -0.0068818, , , , , , , 1.4787692, 0.0115816, , , , , , , 1.4787692, 0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4792885, 0.0159457, , , , , , , 1.4792885, -0.0062104, , , , , , , 1.4792885, 0.0036927, , , , , , , 1.4792885, 0.0250095, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4798077, 0.0125887, , , , , , , 1.4798077, -0.0048676, , , , , , , 1.4798077, -0.0062104, , , , , , , 1.4798077, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4803269, 0.0078889, , , , , , , 1.4803269, -0.005539, , , , , , , 1.4803269, -0.0129244, , , , , , , 1.4803269, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4808462, 0.0065461, , , , , , , 1.4808462, -0.0068818, , , , , , , 1.4808462, -0.0203098, , , , , , , 1.4808462, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4813654, 0.0058747, , , , , , , 1.4813654, -0.0082246, , , , , , , 1.4813654, -0.0344091, , , , , , , 1.4813654, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4818846, 0.0043641, , , , , , , 1.4818846, -0.0082246, , , , , , , 1.4818846, -0.0548867, , , , , , , 1.4818846, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4824038, 0.0041962, , , , , , , 1.4824038, -0.008896, , , , , , , 1.4824038, -0.0726787, , , , , , , 1.4824038, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4829231, 0.0057069, , , , , , , 1.4829231, -0.0117494, , , , , , , 1.4829231, -0.077882, , , , , , , 1.4829231, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4834423, 0.0058747, , , , , , , 1.4834423, -0.0102388, , , , , , , 1.4834423, -0.0708324, , , , , , , 1.4834423, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4839615, 0.0105745, , , , , , , 1.4839615, -0.0078889, , , , , , , 1.4839615, -0.0542153, , , , , , , 1.4839615, -0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4844808, 0.0191348, , , , , , , 1.4844808, -0.0075532, , , , , , , 1.4844808, -0.0297093, , , , , , , 1.4844808, -0.0216526, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.0219883, , , , , , , 1.485, -0.0075532, , , , , , , 1.485, -0.0018463, , , , , , , 1.485, -0.0328985, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4855192, 0.0223239, , , , , , , 1.4855192, -0.0082246, , , , , , , 1.4855192, 0.0209812, , , , , , , 1.4855192, -0.038941, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4860385, 0.0253452, , , , , , , 1.4860385, -0.0095674, , , , , , , 1.4860385, 0.0419623, , , , , , , 1.4860385, -0.0377661, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4865577, 0.0276951, , , , , , , 1.4865577, -0.0102388, , , , , , , 1.4865577, 0.0585794, , , , , , , 1.4865577, -0.0357519, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4870769, 0.0287022, , , , , , , 1.4870769, -0.0099031, , , , , , , 1.4870769, 0.0636149, , , , , , , 1.4870769, -0.0364233, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4875962, 0.0287022, , , , , , , 1.4875962, -0.0095674, , , , , , , 1.4875962, 0.0585794, , , , , , , 1.4875962, -0.0337377, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4881154, 0.0275273, , , , , , , 1.4881154, -0.0099031, , , , , , , 1.4881154, 0.0485084, , , , , , , 1.4881154, -0.0283665, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4886346, 0.0260166, , , , , , , 1.4886346, -0.008896, , , , , , , 1.4886346, 0.0387732, , , , , , , 1.4886346, -0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4891538, 0.0240024, , , , , , , 1.4891538, -0.0082246, , , , , , , 1.4891538, 0.0280308, , , , , , , 1.4891538, -0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4896731, 0.0198062, , , , , , , 1.4896731, -0.0085603, , , , , , , 1.4896731, 0.0169528, , , , , , , 1.4896731, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4901923, 0.0162814, , , , , , , 1.4901923, -0.0070497, , , , , , , 1.4901923, 0.0072175, , , , , , , 1.4901923, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4907115, 0.0146029, , , , , , , 1.4907115, -0.0041962, , , , , , , 1.4907115, 0.0005035, , , , , , , 1.4907115, 0.0219883, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4912308, 0.0095674, , , , , , , 1.4912308, -0.0028534, , , , , , , 1.4912308, -0.0048676, , , , , , , 1.4912308, 0.0305486, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.49175, 0.0058747, , , , , , , 1.49175, -0.0031891, , , , , , , 1.49175, -0.0083925, , , , , , , 1.49175, 0.0414588, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4922692, 0.0068818, , , , , , , 1.4922692, -0.0057069, , , , , , , 1.4922692, -0.0083925, , , , , , , 1.4922692, 0.0535439, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4927885, 0.0095674, , , , , , , 1.4927885, -0.0082246, , , , , , , 1.4927885, -0.0068818, , , , , , , 1.4927885, 0.0616007, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4933077, 0.005539, , , , , , , 1.4933077, -0.0085603, , , , , , , 1.4933077, -0.0058747, , , , , , , 1.4933077, 0.0656291, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4938269, 0.0005035, , , , , , , 1.4938269, -0.0065461, , , , , , , 1.4938269, -0.005539, , , , , , , 1.4938269, 0.0676432, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4943462, 0.0006714, , , , , , , 1.4943462, -0.0038605, , , , , , , 1.4943462, -0.0085603, , , , , , , 1.4943462, 0.0652934, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4948654, 0.0031891, , , , , , , 1.4948654, -0.0030213, , , , , , , 1.4948654, -0.0132601, , , , , , , 1.4948654, 0.054551, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4953846, 0.0099031, , , , , , , 1.4953846, -0.0062104, , , , , , , 1.4953846, -0.0182956, , , , , , , 1.4953846, 0.0431373, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4959038, 0.0184634, , , , , , , 1.4959038, -0.0087282, , , , , , , 1.4959038, -0.0216526, , , , , , , 1.4959038, 0.033402, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4964231, 0.0213169, , , , , , , 1.4964231, -0.0082246, , , , , , , 1.4964231, -0.0330663, , , , , , , 1.4964231, 0.0293736, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4969423, 0.021149, , , , , , , 1.4969423, -0.0077211, , , , , , , 1.4969423, -0.051194, , , , , , , 1.4969423, 0.0273594, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4974615, 0.0253452, , , , , , , 1.4974615, -0.0075532, , , , , , , 1.4974615, -0.0647898, , , , , , , 1.4974615, 0.0216526, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4979808, 0.0265202, , , , , , , 1.4979808, -0.0083925, , , , , , , 1.4979808, -0.0699931, , , , , , , 1.4979808, 0.0161135, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.0206455, , , , , , , 1.4985, -0.0099031, , , , , , , 1.4985, -0.0649577, , , , , , , 1.4985, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4990192, 0.0142672, , , , , , , 1.4990192, -0.0102388, , , , , , , 1.4990192, -0.0498512, , , , , , , 1.4990192, 0.0070497, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4995385, 0.0099031, , , , , , , 1.4995385, -0.0095674, , , , , , , 1.4995385, -0.0270237, , , , , , , 1.4995385, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5000577, 0.0072175, , , , , , , 1.5000577, -0.008896, , , , , , , 1.5000577, -0.0035248, , , , , , , 1.5000577, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5005769, 0.005539, , , , , , , 1.5005769, -0.0095674, , , , , , , 1.5005769, 0.0092317, , , , , , , 1.5005769, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5010962, 0.0045319, , , , , , , 1.5010962, -0.008896, , , , , , , 1.5010962, 0.0109102, , , , , , , 1.5010962, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5016154, 0.0031891, , , , , , , 1.5016154, -0.0072175, , , , , , , 1.5016154, 0.0058747, , , , , , , 1.5016154, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5021346, 0.0075532, , , , , , , 1.5021346, -0.0062104, , , , , , , 1.5021346, 0.0023499, , , , , , , 1.5021346, -0.0006714, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5026538, 0.0125887, , , , , , , 1.5026538, -0.0062104, , , , , , , 1.5026538, -0.0010071, , , , , , , 1.5026538, 0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5031731, 0.0125887, , , , , , , 1.5031731, -0.0052033, , , , , , , 1.5031731, -0.0048676, , , , , , , 1.5031731, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5036923, 0.0087282, , , , , , , 1.5036923, -0.0045319, , , , , , , 1.5036923, -0.0082246, , , , , , , 1.5036923, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5042115, 0.0035248, , , , , , , 1.5042115, -0.0062104, , , , , , , 1.5042115, -0.0109102, , , , , , , 1.5042115, 0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5047308, 0.0041962, , , , , , , 1.5047308, -0.0082246, , , , , , , 1.5047308, -0.0095674, , , , , , , 1.5047308, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.50525, 0.0125887, , , , , , , 1.50525, -0.0095674, , , , , , , 1.50525, -0.0075532, , , , , , , 1.50525, -0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5057692, 0.0196384, , , , , , , 1.5057692, -0.008896, , , , , , , 1.5057692, -0.008896, , , , , , , 1.5057692, -0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5062885, 0.023331, , , , , , , 1.5062885, -0.0085603, , , , , , , 1.5062885, -0.0099031, , , , , , , 1.5062885, -0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5068077, 0.0209812, , , , , , , 1.5068077, -0.0099031, , , , , , , 1.5068077, -0.011078, , , , , , , 1.5068077, -0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5073269, 0.0152743, , , , , , , 1.5073269, -0.0102388, , , , , , , 1.5073269, -0.0151064, , , , , , , 1.5073269, -0.0191348, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5078462, 0.0092317, , , , , , , 1.5078462, -0.0092317, , , , , , , 1.5078462, -0.0256809, , , , , , , 1.5078462, -0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5083654, 0.0105745, , , , , , , 1.5083654, -0.0075532, , , , , , , 1.5083654, -0.0377661, , , , , , , 1.5083654, -0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5088846, 0.0139315, , , , , , , 1.5088846, -0.0072175, , , , , , , 1.5088846, -0.0411231, , , , , , , 1.5088846, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5094038, 0.0157778, , , , , , , 1.5094038, -0.0109102, , , , , , , 1.5094038, -0.0381018, , , , , , , 1.5094038, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5099231, 0.014435, , , , , , , 1.5099231, -0.0140993, , , , , , , 1.5099231, -0.0337377, , , , , , , 1.5099231, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5104423, 0.0159457, , , , , , , 1.5104423, -0.01561, , , , , , , 1.5104423, -0.0298772, , , , , , , 1.5104423, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5109615, 0.0146029, , , , , , , 1.5109615, -0.0135958, , , , , , , 1.5109615, -0.0290379, , , , , , , 1.5109615, 0.0327306, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5114808, 0.0099031, , , , , , , 1.5114808, -0.0109102, , , , , , , 1.5114808, -0.0263523, , , , , , , 1.5114808, 0.0419623, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.0083925, , , , , , , 1.512, -0.0109102, , , , , , , 1.512, -0.0203098, , , , , , , 1.512, 0.0481727, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5125192, 0.0077211, , , , , , , 1.5125192, -0.0092317, , , , , , , 1.5125192, -0.0176242, , , , , , , 1.5125192, 0.0532082, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5130385, 0.0078889, , , , , , , 1.5130385, -0.0082246, , , , , , , 1.5130385, -0.0198062, , , , , , , 1.5130385, 0.0575723, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5135577, 0.0119173, , , , , , , 1.5135577, -0.0075532, , , , , , , 1.5135577, -0.0206455, , , , , , , 1.5135577, 0.0622721, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5140769, 0.0142672, , , , , , , 1.5140769, -0.0062104, , , , , , , 1.5140769, -0.0146029, , , , , , , 1.5140769, 0.0683146, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5145962, 0.0135958, , , , , , , 1.5145962, -0.0062104, , , , , , , 1.5145962, -0.0062104, , , , , , , 1.5145962, 0.072343, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5151154, 0.0157778, , , , , , , 1.5151154, -0.0048676, , , , , , , 1.5151154, -0.0015106, , , , , , , 1.5151154, 0.0696574, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5156346, 0.018967, , , , , , , 1.5156346, -0.0035248, , , , , , , 1.5156346, 0.0015106, , , , , , , 1.5156346, 0.0594186, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5161538, 0.0186313, , , , , , , 1.5161538, -0.0035248, , , , , , , 1.5161538, 0.0070497, , , , , , , 1.5161538, 0.0503548, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5166731, 0.0193027, , , , , , , 1.5166731, -0.0041962, , , , , , , 1.5166731, 0.0070497, , , , , , , 1.5166731, 0.0448157, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5171923, 0.0191348, , , , , , , 1.5171923, -0.005539, , , , , , , 1.5171923, -0.0001678, , , , , , , 1.5171923, 0.0417945, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5177115, 0.0171206, , , , , , , 1.5177115, -0.0085603, , , , , , , 1.5177115, -0.0072175, , , , , , , 1.5177115, 0.036759, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5182308, 0.0184634, , , , , , , 1.5182308, -0.0092317, , , , , , , 1.5182308, -0.0058747, , , , , , , 1.5182308, 0.030045, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.51875, 0.0196384, , , , , , , 1.51875, -0.0095674, , , , , , , 1.51875, 0.0072175, , , , , , , 1.51875, 0.0251774, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5192692, 0.0166171, , , , , , , 1.5192692, -0.0115816, , , , , , , 1.5192692, 0.0263523, , , , , , , 1.5192692, 0.0219883, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5197885, 0.0179599, , , , , , , 1.5197885, -0.012253, , , , , , , 1.5197885, 0.0412909, , , , , , , 1.5197885, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5203077, 0.018967, , , , , , , 1.5203077, -0.0112459, , , , , , , 1.5203077, 0.0491798, , , , , , , 1.5203077, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5208269, 0.0206455, , , , , , , 1.5208269, -0.012253, , , , , , , 1.5208269, 0.0528725, , , , , , , 1.5208269, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5213462, 0.0236667, , , , , , , 1.5213462, -0.0130922, , , , , , , 1.5213462, 0.0530404, , , , , , , 1.5213462, -0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5218654, 0.023331, , , , , , , 1.5218654, -0.0105745, , , , , , , 1.5218654, 0.0481727, , , , , , , 1.5218654, -0.017792, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5223846, 0.0181277, , , , , , , 1.5223846, -0.0062104, , , , , , , 1.5223846, 0.0391089, , , , , , , 1.5223846, -0.0280308, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5229038, 0.0135958, , , , , , , 1.5229038, -0.005539, , , , , , , 1.5229038, 0.0280308, , , , , , , 1.5229038, -0.0332341, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5234231, 0.0105745, , , , , , , 1.5234231, -0.0082246, , , , , , , 1.5234231, 0.0137636, , , , , , , 1.5234231, -0.0303807, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5239423, 0.0085603, , , , , , , 1.5239423, -0.0099031, , , , , , , 1.5239423, -0.0115816, , , , , , , 1.5239423, -0.0253452, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5244615, 0.0115816, , , , , , , 1.5244615, -0.0082246, , , , , , , 1.5244615, -0.0339055, , , , , , , 1.5244615, -0.0253452, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5249808, 0.0162814, , , , , , , 1.5249808, -0.0065461, , , , , , , 1.5249808, -0.0404517, , , , , , , 1.5249808, -0.0287022, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.0209812, , , , , , , 1.5255, -0.005539, , , , , , , 1.5255, -0.0317235, , , , , , , 1.5255, -0.0323949, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5260192, 0.026688, , , , , , , 1.5260192, -0.0028534, , , , , , , 1.5260192, -0.0263523, , , , , , , 1.5260192, -0.0350805, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5265385, 0.0250095, , , , , , , 1.5265385, -0.0018463, , , , , , , 1.5265385, -0.0391089, , , , , , , 1.5265385, -0.0364233, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5270577, 0.0182956, , , , , , , 1.5270577, -0.0008392, , , , , , , 1.5270577, -0.0562295, , , , , , , 1.5270577, -0.0332341, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5275769, 0.0149386, , , , , , , 1.5275769, 0.0008392, , , , , , , 1.5275769, -0.0649577, , , , , , , 1.5275769, -0.0256809, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
