Timestamps,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z
11_35_59_674,17.0,4.0,-5.0,6.0,1.0,4.0,23.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0
11_35_59_674,0.0,2.0,-2.0,-17.0,0.0,-6.0,-3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
11_35_59_727,0.0,0.0,1.0,5.0,-3.0,-4.0,-7.0,0.0,0.87744140625,-0.51708984375,0.6845703125,-28.10975609756098,0.06097560975609757,-2.073170731707317
11_35_59_727,-1.0,2.0,3.0,3.0,0.0,2.0,-3.0,-3.0,0.95263671875,-0.2744140625,0.46044921875,-47.6829268292683,-11.158536585365855,-1.2804878048780488
11_35_59_727,-2.0,-13.0,1.0,2.0,0.0,0.0,-3.0,1.0,0.875,-0.294921875,0.49609375,-56.585365853658544,-13.231707317073171,-13.04878048780488
11_35_59_727,0.0,11.0,-11.0,-5.0,-2.0,-2.0,-2.0,-12.0,0.8388671875,-0.31689453125,0.4375,-52.37804878048781,-16.646341463414636,-17.378048780487806
11_35_59_727,-4.0,-9.0,-8.0,-1.0,-9.0,-5.0,2.0,1.0,0.80517578125,-0.39453125,0.39306640625,-38.47560975609756,-24.878048780487806,-16.646341463414636
11_35_59_727,-1.0,2.0,1.0,-4.0,-1.0,0.0,-3.0,0.0,0.62890625,-0.47021484375,0.4140625,-25.000000000000004,-23.231707317073173,-6.2804878048780495
11_35_59_727,0.0,-9.0,-3.0,-1.0,-9.0,-7.0,1.0,0.0,0.62890625,-0.47021484375,0.4140625,-25.000000000000004,-23.231707317073173,-6.2804878048780495
11_35_59_727,2.0,3.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11_35_59_727,-3.0,-1.0,-4.0,-2.0,-1.0,-2.0,-17.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
11_35_59_727,0.0,-1.0,4.0,1.0,0.0,1.0,4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
11_35_59_775,42.0,9.0,3.0,4.0,4.0,4.0,-14.0,19.0,1.1865234375,-0.0546875,0.986328125,-67.6219512195122,1.2804878048780488,-29.573170731707318
11_35_59_775,-12.0,-3.0,-5.0,0.0,0.0,-6.0,-19.0,-58.0,0.3720703125,-0.21484375,0.14404296875,-33.78048780487805,7.378048780487806,-24.390243902439025
11_35_59_775,-18.0,-3.0,-1.0,-5.0,-9.0,-10.0,-19.0,48.0,0.66455078125,0.02197265625,0.3564453125,-20.121951219512198,6.890243902439025,-12.01219512195122
11_35_59_775,51.0,2.0,-6.0,-7.0,1.0,0.0,-9.0,-18.0,0.87744140625,-0.51708984375,0.6845703125,-28.10975609756098,0.06097560975609757,-2.073170731707317
11_35_59_775,-4.0,-3.0,1.0,-4.0,-1.0,-4.0,-38.0,-21.0,0.95263671875,-0.2744140625,0.46044921875,-47.6829268292683,-11.158536585365855,-1.2804878048780488
11_35_59_775,4.0,-8.0,-6.0,1.0,-5.0,2.0,14.0,34.0,0.875,-0.294921875,0.49609375,-56.585365853658544,-13.231707317073171,-13.04878048780488
11_35_59_775,6.0,6.0,1.0,6.0,1.0,5.0,-9.0,-28.0,0.8388671875,-0.31689453125,0.4375,-52.37804878048781,-16.646341463414636,-17.378048780487806
11_35_59_775,-8.0,1.0,5.0,5.0,6.0,2.0,5.0,-12.0,0.80517578125,-0.39453125,0.39306640625,-38.47560975609756,-24.878048780487806,-16.646341463414636
11_35_59_775,3.0,1.0,6.0,0.0,3.0,3.0,-14.0,2.0,0.62890625,-0.47021484375,0.4140625,-25.000000000000004,-23.231707317073173,-6.2804878048780495
11_35_59_775,7.0,7.0,1.0,-5.0,1.0,0.0,-12.0,82.0,0.62890625,-0.47021484375,0.4140625,-25.000000000000004,-23.231707317073173,-6.2804878048780495
11_35_59_826,10.0,8.0,6.0,-2.0,5.0,7.0,40.0,2.0,0.55810546875,-0.36376953125,0.0361328125,-48.65853658536586,-5.426829268292684,-33.170731707317074
11_35_59_826,-8.0,-3.0,3.0,-6.0,-1.0,-3.0,3.0,-12.0,1.302734375,-0.0400390625,0.95849609375,-70.67073170731707,-0.48780487804878053,-32.86585365853659
11_35_59_826,7.0,1.0,-2.0,0.0,-3.0,0.0,-8.0,4.0,1.1865234375,-0.0546875,0.986328125,-67.6219512195122,1.2804878048780488,-29.573170731707318
11_35_59_826,0.0,2.0,-2.0,1.0,0.0,-2.0,15.0,-13.0,0.3720703125,-0.21484375,0.14404296875,-33.78048780487805,7.378048780487806,-24.390243902439025
11_35_59_826,13.0,6.0,4.0,2.0,-1.0,-2.0,-9.0,11.0,0.66455078125,0.02197265625,0.3564453125,-20.121951219512198,6.890243902439025,-12.01219512195122
11_35_59_826,-14.0,-5.0,4.0,-5.0,-3.0,-1.0,15.0,27.0,0.87744140625,-0.51708984375,0.6845703125,-28.10975609756098,0.06097560975609757,-2.073170731707317
11_35_59_826,-4.0,-10.0,-3.0,-8.0,-1.0,6.0,20.0,0.0,0.95263671875,-0.2744140625,0.46044921875,-47.6829268292683,-11.158536585365855,-1.2804878048780488
11_35_59_826,-1.0,0.0,0.0,-1.0,0.0,0.0,-31.0,45.0,0.875,-0.294921875,0.49609375,-56.585365853658544,-13.231707317073171,-13.04878048780488
11_35_59_826,42.0,9.0,3.0,4.0,4.0,4.0,-14.0,19.0,0.8388671875,-0.31689453125,0.4375,-52.37804878048781,-16.646341463414636,-17.378048780487806
11_35_59_826,-12.0,-3.0,-5.0,0.0,0.0,-6.0,-19.0,-58.0,0.80517578125,-0.39453125,0.39306640625,-38.47560975609756,-24.878048780487806,-16.646341463414636
11_35_59_877,1.0,-11.0,6.0,2.0,6.0,5.0,-17.0,5.0,1.31982421875,-0.03173828125,0.947265625,-55.1829268292683,1.5853658536585367,-38.963414634146346
11_35_59_877,-49.0,1.0,-18.0,-5.0,-8.0,-12.0,13.0,2.0,1.14892578125,-0.23828125,0.8984375,-40.85365853658537,-1.9512195121951221,-34.81707317073171
11_35_59_877,-15.0,9.0,8.0,15.0,11.0,7.0,4.0,-4.0,0.39990234375,-0.515625,-0.0517578125,-29.02439024390244,-5.121951219512195,-31.76829268292683
11_35_59_877,-18.0,-1.0,-5.0,-7.0,-3.0,-3.0,-43.0,63.0,0.55810546875,-0.36376953125,0.0361328125,-48.65853658536586,-5.426829268292684,-33.170731707317074
11_35_59_877,17.0,-2.0,3.0,-17.0,-6.0,-6.0,20.0,-55.0,1.302734375,-0.0400390625,0.95849609375,-70.67073170731707,-0.48780487804878053,-32.86585365853659
11_35_59_877,13.0,6.0,1.0,-10.0,-1.0,15.0,21.0,-23.0,1.1865234375,-0.0546875,0.986328125,-67.6219512195122,1.2804878048780488,-29.573170731707318
11_35_59_877,26.0,10.0,5.0,13.0,5.0,-8.0,13.0,-2.0,0.3720703125,-0.21484375,0.14404296875,-33.78048780487805,7.378048780487806,-24.390243902439025
11_35_59_877,-7.0,7.0,-3.0,5.0,2.0,-4.0,35.0,51.0,0.66455078125,0.02197265625,0.3564453125,-20.121951219512198,6.890243902439025,-12.01219512195122
11_35_59_877,16.0,5.0,13.0,2.0,9.0,20.0,24.0,49.0,0.87744140625,-0.51708984375,0.6845703125,-28.10975609756098,0.06097560975609757,-2.073170731707317
11_35_59_877,-77.0,5.0,0.0,-3.0,0.0,-2.0,17.0,-5.0,0.95263671875,-0.2744140625,0.46044921875,-47.6829268292683,-11.158536585365855,-1.2804878048780488
11_35_59_926,-1.0,-2.0,2.0,-1.0,5.0,-2.0,-8.0,0.0,1.23876953125,-0.04931640625,1.20166015625,-24.81707317073171,-0.30487804878048785,-13.04878048780488
11_35_59_926,-4.0,-5.0,-4.0,-8.0,-6.0,-7.0,-10.0,1.0,0.49267578125,-0.4521484375,0.25048828125,-9.878048780487806,1.0365853658536586,-21.28048780487805
11_35_59_926,0.0,1.0,3.0,-3.0,0.0,-3.0,2.0,-9.0,0.51025390625,-0.4296875,-0.0009765625,-32.31707317073171,0.7926829268292683,-32.37804878048781
11_35_59_926,-5.0,-9.0,-12.0,0.0,-8.0,-7.0,11.0,8.0,1.31982421875,-0.03173828125,0.947265625,-55.1829268292683,1.5853658536585367,-38.963414634146346
11_35_59_926,1.0,6.0,2.0,4.0,-2.0,1.0,-5.0,0.0,1.14892578125,-0.23828125,0.8984375,-40.85365853658537,-1.9512195121951221,-34.81707317073171
11_35_59_926,1.0,-3.0,-2.0,4.0,-2.0,-3.0,15.0,-19.0,0.39990234375,-0.515625,-0.0517578125,-29.02439024390244,-5.121951219512195,-31.76829268292683
11_35_59_926,-2.0,-1.0,1.0,-2.0,0.0,2.0,1.0,2.0,0.55810546875,-0.36376953125,0.0361328125,-48.65853658536586,-5.426829268292684,-33.170731707317074
11_35_59_926,-3.0,-7.0,-1.0,-12.0,-5.0,-5.0,10.0,-25.0,1.302734375,-0.0400390625,0.95849609375,-70.67073170731707,-0.48780487804878053,-32.86585365853659
11_35_59_926,1.0,-11.0,6.0,2.0,6.0,5.0,-17.0,5.0,1.1865234375,-0.0546875,0.986328125,-67.6219512195122,1.2804878048780488,-29.573170731707318
11_35_59_926,-49.0,1.0,-18.0,-5.0,-8.0,-12.0,13.0,2.0,0.3720703125,-0.21484375,0.14404296875,-33.78048780487805,7.378048780487806,-24.390243902439025
11_35_59_979,7.0,-4.0,-6.0,2.0,0.0,2.0,16.0,-23.0,0.12841796875,-0.52490234375,-0.107421875,-34.390243902439025,-2.0121951219512195,-14.390243902439027
11_35_59_979,1.0,-2.0,1.0,0.0,0.0,1.0,14.0,-6.0,0.8515625,-0.07861328125,0.6884765625,-43.04878048780488,-3.5975609756097566,-8.902439024390244
11_35_59_979,-59.0,-3.0,-3.0,-7.0,-1.0,-3.0,-4.0,-5.0,1.23876953125,-0.04931640625,1.20166015625,-24.81707317073171,-0.30487804878048785,-13.04878048780488
11_35_59_979,10.0,-9.0,-10.0,-5.0,-6.0,0.0,14.0,1.0,0.49267578125,-0.4521484375,0.25048828125,-9.878048780487806,1.0365853658536586,-21.28048780487805
11_35_59_979,-10.0,-12.0,-8.0,5.0,-5.0,-3.0,-4.0,-10.0,0.51025390625,-0.4296875,-0.0009765625,-32.31707317073171,0.7926829268292683,-32.37804878048781
11_35_59_979,-10.0,-9.0,-7.0,4.0,-5.0,-4.0,-20.0,-4.0,1.31982421875,-0.03173828125,0.947265625,-55.1829268292683,1.5853658536585367,-38.963414634146346
11_35_59_979,1.0,4.0,-5.0,-2.0,-8.0,-8.0,18.0,13.0,1.14892578125,-0.23828125,0.8984375,-40.85365853658537,-1.9512195121951221,-34.81707317073171
11_35_59_979,11.0,6.0,4.0,0.0,1.0,1.0,4.0,24.0,0.39990234375,-0.515625,-0.0517578125,-29.02439024390244,-5.121951219512195,-31.76829268292683
11_35_59_979,18.0,5.0,1.0,-10.0,1.0,0.0,0.0,46.0,0.55810546875,-0.36376953125,0.0361328125,-48.65853658536586,-5.426829268292684,-33.170731707317074
11_35_59_979,21.0,-19.0,-20.0,-10.0,-14.0,-20.0,9.0,-12.0,1.302734375,-0.0400390625,0.95849609375,-70.67073170731707,-0.48780487804878053,-32.86585365853659
11_36_00_030,2.0,0.0,-2.0,-4.0,0.0,-4.0,-5.0,-8.0,1.18701171875,-0.11181640625,1.19140625,-30.60975609756098,1.707317073170732,-11.829268292682928
11_36_00_030,-6.0,-8.0,-8.0,1.0,-5.0,-6.0,7.0,-11.0,0.73828125,-0.4609375,0.69873046875,-28.170731707317074,2.1341463414634148,-16.463414634146343
11_36_00_030,-2.0,3.0,-1.0,3.0,-1.0,1.0,-7.0,-4.0,0.12841796875,-0.52490234375,-0.107421875,-34.390243902439025,-2.0121951219512195,-14.390243902439027
11_36_00_030,6.0,-6.0,-2.0,2.0,-4.0,-2.0,10.0,-2.0,0.8515625,-0.07861328125,0.6884765625,-43.04878048780488,-3.5975609756097566,-8.902439024390244
11_36_00_030,-1.0,3.0,7.0,0.0,2.0,1.0,-6.0,4.0,1.23876953125,-0.04931640625,1.20166015625,-24.81707317073171,-0.30487804878048785,-13.04878048780488
11_36_00_030,-2.0,-1.0,-3.0,-5.0,-2.0,0.0,11.0,-22.0,0.49267578125,-0.4521484375,0.25048828125,-9.878048780487806,1.0365853658536586,-21.28048780487805
11_36_00_030,-3.0,-3.0,-1.0,0.0,-4.0,-2.0,-14.0,14.0,0.51025390625,-0.4296875,-0.0009765625,-32.31707317073171,0.7926829268292683,-32.37804878048781
11_36_00_030,1.0,1.0,-4.0,4.0,-4.0,-4.0,7.0,-2.0,1.31982421875,-0.03173828125,0.947265625,-55.1829268292683,1.5853658536585367,-38.963414634146346
11_36_00_030,7.0,-4.0,-6.0,2.0,0.0,2.0,16.0,-23.0,1.14892578125,-0.23828125,0.8984375,-40.85365853658537,-1.9512195121951221,-34.81707317073171
11_36_00_030,1.0,-2.0,1.0,0.0,0.0,1.0,14.0,-6.0,0.39990234375,-0.515625,-0.0517578125,-29.02439024390244,-5.121951219512195,-31.76829268292683
11_36_00_077,0.0,-6.0,-6.0,-4.0,-9.0,-7.0,-23.0,32.0,0.40625,-0.58349609375,0.228515625,-21.097560975609756,-3.9024390243902443,-15.54878048780488
11_36_00_077,-21.0,-2.0,0.0,1.0,1.0,-4.0,0.0,-8.0,0.3681640625,-0.34716796875,0.18896484375,-28.414634146341466,-1.707317073170732,-11.097560975609756
11_36_00_077,9.0,-2.0,-3.0,2.0,-6.0,-2.0,-1.0,2.0,1.18701171875,-0.11181640625,1.19140625,-30.60975609756098,1.707317073170732,-11.829268292682928
11_36_00_077,7.0,2.0,3.0,-1.0,-1.0,-1.0,1.0,-2.0,0.73828125,-0.4609375,0.69873046875,-28.170731707317074,2.1341463414634148,-16.463414634146343
11_36_00_077,-4.0,-5.0,-8.0,-7.0,-10.0,-7.0,10.0,-1.0,0.12841796875,-0.52490234375,-0.107421875,-34.390243902439025,-2.0121951219512195,-14.390243902439027
11_36_00_077,-4.0,0.0,-2.0,-4.0,0.0,-1.0,-6.0,3.0,0.8515625,-0.07861328125,0.6884765625,-43.04878048780488,-3.5975609756097566,-8.902439024390244
11_36_00_077,2.0,-4.0,0.0,-2.0,0.0,-5.0,0.0,-6.0,1.23876953125,-0.04931640625,1.20166015625,-24.81707317073171,-0.30487804878048785,-13.04878048780488
11_36_00_077,-2.0,0.0,-2.0,3.0,-2.0,-3.0,-2.0,-6.0,0.49267578125,-0.4521484375,0.25048828125,-9.878048780487806,1.0365853658536586,-21.28048780487805
11_36_00_077,0.0,-2.0,-2.0,3.0,-3.0,-3.0,8.0,1.0,0.51025390625,-0.4296875,-0.0009765625,-32.31707317073171,0.7926829268292683,-32.37804878048781
11_36_00_131,0.0,0.0,3.0,1.0,0.0,-2.0,-3.0,7.0,1.13916015625,-0.2763671875,0.90185546875,-18.414634146341466,-3.5975609756097566,-12.01219512195122
11_36_00_131,1.0,1.0,5.0,2.0,1.0,0.0,-8.0,6.0,0.2705078125,-0.46826171875,-0.12353515625,-14.695121951219514,-8.78048780487805,-12.74390243902439
11_36_00_131,-2.0,2.0,3.0,-4.0,2.0,1.0,-3.0,-5.0,0.81201171875,-0.1142578125,0.5390625,-19.75609756097561,-8.78048780487805,-9.207317073170733
11_36_00_131,-5.0,4.0,-1.0,-6.0,-2.0,1.0,-10.0,2.0,1.298828125,-0.17138671875,1.2314453125,-20.670731707317074,-4.573170731707317,-11.463414634146343
11_36_00_131,-7.0,-4.0,-1.0,1.0,0.0,0.0,3.0,-4.0,0.40625,-0.58349609375,0.228515625,-21.097560975609756,-3.9024390243902443,-15.54878048780488
11_36_00_131,-12.0,-2.0,-1.0,3.0,-2.0,-3.0,-5.0,9.0,0.3681640625,-0.34716796875,0.18896484375,-28.414634146341466,-1.707317073170732,-11.097560975609756
11_36_00_131,-4.0,-4.0,-5.0,1.0,-1.0,-1.0,-36.0,3.0,1.18701171875,-0.11181640625,1.19140625,-30.60975609756098,1.707317073170732,-11.829268292682928
11_36_00_131,-14.0,0.0,5.0,-3.0,-1.0,0.0,4.0,30.0,0.73828125,-0.4609375,0.69873046875,-28.170731707317074,2.1341463414634148,-16.463414634146343
11_36_00_131,4.0,0.0,-1.0,-3.0,0.0,-2.0,-14.0,2.0,0.12841796875,-0.52490234375,-0.107421875,-34.390243902439025,-2.0121951219512195,-14.390243902439027
11_36_00_131,0.0,-6.0,-6.0,-4.0,-9.0,-7.0,-23.0,32.0,0.8515625,-0.07861328125,0.6884765625,-43.04878048780488,-3.5975609756097566,-8.902439024390244
11_36_00_178,-3.0,-4.0,-1.0,1.0,-1.0,-1.0,-6.0,-8.0,0.296875,-0.43115234375,-0.267578125,0.5487804878048781,-3.5975609756097566,-12.682926829268293
11_36_00_178,-5.0,-4.0,-9.0,1.0,-2.0,3.0,-12.0,1.0,1.1181640625,-0.08251953125,0.755859375,-17.073170731707318,-2.073170731707317,-11.951219512195124
11_36_00_178,2.0,-2.0,-2.0,-4.0,2.0,-4.0,-5.0,-4.0,1.13916015625,-0.2763671875,0.90185546875,-18.414634146341466,-3.5975609756097566,-12.01219512195122
11_36_00_178,0.0,4.0,2.0,0.0,2.0,1.0,-10.0,6.0,0.2705078125,-0.46826171875,-0.12353515625,-14.695121951219514,-8.78048780487805,-12.74390243902439
11_36_00_178,-1.0,-2.0,-1.0,-4.0,-4.0,0.0,5.0,-4.0,0.81201171875,-0.1142578125,0.5390625,-19.75609756097561,-8.78048780487805,-9.207317073170733
11_36_00_178,-2.0,2.0,3.0,6.0,-1.0,0.0,-9.0,2.0,1.298828125,-0.17138671875,1.2314453125,-20.670731707317074,-4.573170731707317,-11.463414634146343
11_36_00_178,-2.0,-2.0,-1.0,3.0,-2.0,0.0,1.0,-5.0,0.40625,-0.58349609375,0.228515625,-21.097560975609756,-3.9024390243902443,-15.54878048780488
11_36_00_178,4.0,4.0,8.0,2.0,1.0,3.0,-12.0,7.0,0.3681640625,-0.34716796875,0.18896484375,-28.414634146341466,-1.707317073170732,-11.097560975609756
11_36_00_178,1.0,2.0,0.0,-4.0,1.0,-1.0,-4.0,0.0,1.18701171875,-0.11181640625,1.19140625,-30.60975609756098,1.707317073170732,-11.829268292682928
11_36_00_178,1.0,-2.0,3.0,-5.0,2.0,2.0,-6.0,7.0,0.73828125,-0.4609375,0.69873046875,-28.170731707317074,2.1341463414634148,-16.463414634146343
11_36_00_230,-1.0,3.0,4.0,7.0,-3.0,3.0,-10.0,-1.0,0.9091796875,-0.34326171875,0.478515625,12.865853658536587,-2.1951219512195124,-13.475609756097562
11_36_00_230,2.0,4.0,7.0,2.0,7.0,8.0,3.0,-10.0,0.296875,-0.43115234375,-0.267578125,0.5487804878048781,-3.5975609756097566,-12.682926829268293
11_36_00_230,0.0,9.0,5.0,-4.0,3.0,4.0,-13.0,8.0,1.1181640625,-0.08251953125,0.755859375,-17.073170731707318,-2.073170731707317,-11.951219512195124
11_36_00_230,-2.0,-4.0,-5.0,-7.0,-4.0,-3.0,7.0,13.0,1.13916015625,-0.2763671875,0.90185546875,-18.414634146341466,-3.5975609756097566,-12.01219512195122
11_36_00_230,2.0,-2.0,3.0,3.0,0.0,-1.0,-10.0,-2.0,0.2705078125,-0.46826171875,-0.12353515625,-14.695121951219514,-8.78048780487805,-12.74390243902439
11_36_00_230,-3.0,-4.0,-1.0,1.0,-1.0,-1.0,-6.0,-8.0,0.81201171875,-0.1142578125,0.5390625,-19.75609756097561,-8.78048780487805,-9.207317073170733
11_36_00_230,-5.0,-4.0,-9.0,1.0,-2.0,3.0,-12.0,1.0,1.298828125,-0.17138671875,1.2314453125,-20.670731707317074,-4.573170731707317,-11.463414634146343
11_36_00_230,2.0,-2.0,-2.0,-4.0,2.0,-4.0,-5.0,-4.0,0.40625,-0.58349609375,0.228515625,-21.097560975609756,-3.9024390243902443,-15.54878048780488
11_36_00_230,0.0,4.0,2.0,0.0,2.0,1.0,-10.0,6.0,0.3681640625,-0.34716796875,0.18896484375,-28.414634146341466,-1.707317073170732,-11.097560975609756
11_36_00_265,-3.0,-3.0,-8.0,-2.0,-5.0,-6.0,23.0,-14.0,1.451171875,0.05029296875,0.99755859375,-11.341463414634147,-0.1829268292682927,-14.329268292682928
11_36_00_265,2.0,4.0,2.0,2.0,6.0,4.0,-5.0,8.0,0.60205078125,-0.33984375,0.1015625,1.524390243902439,1.707317073170732,-20.54878048780488
11_36_00_265,-3.0,-14.0,-6.0,-5.0,-2.0,-1.0,15.0,-1.0,0.443359375,-0.15087890625,-0.15576171875,6.890243902439025,3.1097560975609757,-18.29268292682927
11_36_00_265,2.0,4.0,0.0,-4.0,-2.0,0.0,-3.0,9.0,1.3564453125,0.064453125,0.93505859375,10.30487804878049,1.402439024390244,-13.902439024390246
11_36_00_265,21.0,-9.0,-8.0,1.0,-1.0,-5.0,24.0,26.0,0.9091796875,-0.34326171875,0.478515625,12.865853658536587,-2.1951219512195124,-13.475609756097562
11_36_00_265,-11.0,-3.0,4.0,3.0,2.0,4.0,10.0,1.0,0.296875,-0.43115234375,-0.267578125,0.5487804878048781,-3.5975609756097566,-12.682926829268293
11_36_00_265,4.0,0.0,0.0,1.0,3.0,1.0,-6.0,16.0,1.1181640625,-0.08251953125,0.755859375,-17.073170731707318,-2.073170731707317,-11.951219512195124
11_36_00_265,29.0,7.0,8.0,-3.0,-2.0,4.0,-15.0,24.0,1.13916015625,-0.2763671875,0.90185546875,-18.414634146341466,-3.5975609756097566,-12.01219512195122
11_36_00_265,5.0,-7.0,-1.0,-5.0,2.0,1.0,5.0,18.0,0.2705078125,-0.46826171875,-0.12353515625,-14.695121951219514,-8.78048780487805,-12.74390243902439
11_36_00_265,3.0,5.0,5.0,0.0,4.0,2.0,-1.0,-5.0,0.81201171875,-0.1142578125,0.5390625,-19.75609756097561,-8.78048780487805,-9.207317073170733
11_36_00_334,10.0,-6.0,-4.0,-3.0,0.0,2.0,15.0,12.0,1.29296875,-0.19140625,0.7294921875,-0.853658536585366,-11.341463414634147,8.963414634146343
11_36_00_334,-4.0,-2.0,-1.0,-6.0,-6.0,-1.0,7.0,22.0,0.35498046875,-0.49560546875,-0.3466796875,-2.25609756097561,-13.414634146341465,3.7195121951219514
11_36_00_334,-18.0,-12.0,-13.0,-4.0,-7.0,-11.0,12.0,-40.0,0.7763671875,-0.0791015625,0.10791015625,-10.975609756097562,-4.634146341463415,-5.121951219512195
11_36_00_334,-35.0,-9.0,-3.0,-1.0,0.0,-12.0,-4.0,-55.0,1.451171875,0.05029296875,0.99755859375,-11.341463414634147,-0.1829268292682927,-14.329268292682928
11_36_00_334,40.0,-3.0,-3.0,-2.0,-2.0,-5.0,7.0,25.0,0.60205078125,-0.33984375,0.1015625,1.524390243902439,1.707317073170732,-20.54878048780488
11_36_00_334,64.0,5.0,1.0,-7.0,-1.0,8.0,-42.0,-26.0,0.443359375,-0.15087890625,-0.15576171875,6.890243902439025,3.1097560975609757,-18.29268292682927
11_36_00_334,1.0,10.0,2.0,5.0,4.0,3.0,7.0,17.0,1.3564453125,0.064453125,0.93505859375,10.30487804878049,1.402439024390244,-13.902439024390246
11_36_00_334,-20.0,-11.0,1.0,2.0,-2.0,-1.0,-17.0,-4.0,0.9091796875,-0.34326171875,0.478515625,12.865853658536587,-2.1951219512195124,-13.475609756097562
11_36_00_334,10.0,-7.0,-7.0,-3.0,-6.0,-6.0,8.0,14.0,0.296875,-0.43115234375,-0.267578125,0.5487804878048781,-3.5975609756097566,-12.682926829268293
11_36_00_334,-4.0,1.0,7.0,-3.0,2.0,2.0,-6.0,4.0,1.1181640625,-0.08251953125,0.755859375,-17.073170731707318,-2.073170731707317,-11.951219512195124
11_36_00_384,-1.0,-3.0,-1.0,1.0,-1.0,-1.0,4.0,1.0,0.37451171875,-0.45751953125,-0.296875,-51.34146341463415,14.390243902439027,4.451219512195122
11_36_00_384,-1.0,1.0,1.0,-4.0,0.0,1.0,-7.0,0.0,1.13623046875,-0.04541015625,0.6484375,-17.621951219512198,7.987804878048781,6.097560975609756
