Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 12:07:40 PM
Collection Length (seconds):, 42.525
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
1.6973654, 0.0246738, , , , , , , 1.6973654, -0.0075532, , , , , , , 1.6973654, -0.0095674, , , , , , , 1.6973654, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.6978846, 0.018967, , , , , , , 1.6978846, -0.0082246, , , , , , , 1.6978846, -0.0062104, , , , , , , 1.6978846, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.6984038, 0.01561, , , , , , , 1.6984038, -0.0075532, , , , , , , 1.6984038, -0.0075532, , , , , , , 1.6984038, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.6989231, 0.0166171, , , , , , , 1.6989231, -0.0070497, , , , , , , 1.6989231, -0.0095674, , , , , , , 1.6989231, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.6994423, 0.017792, , , , , , , 1.6994423, -0.0087282, , , , , , , 1.6994423, -0.0105745, , , , , , , 1.6994423, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.6999615, 0.0193027, , , , , , , 1.6999615, -0.0099031, , , , , , , 1.6999615, -0.0114137, , , , , , , 1.6999615, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7004808, 0.0263523, , , , , , , 1.7004808, -0.0099031, , , , , , , 1.7004808, -0.0102388, , , , , , , 1.7004808, 0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.0313878, , , , , , , 1.701, -0.0102388, , , , , , , 1.701, -0.0090639, , , , , , , 1.701, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7015192, 0.0320592, , , , , , , 1.7015192, -0.0095674, , , , , , , 1.7015192, -0.0112459, , , , , , , 1.7015192, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7020385, 0.0297093, , , , , , , 1.7020385, -0.0099031, , , , , , , 1.7020385, -0.0134279, , , , , , , 1.7020385, -0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7025577, 0.026688, , , , , , , 1.7025577, -0.0112459, , , , , , , 1.7025577, -0.0135958, , , , , , , 1.7025577, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7030769, 0.0234989, , , , , , , 1.7030769, -0.0099031, , , , , , , 1.7030769, -0.0129244, , , , , , , 1.7030769, -0.0063783, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7035962, 0.0182956, , , , , , , 1.7035962, -0.0068818, , , , , , , 1.7035962, -0.0125887, , , , , , , 1.7035962, -0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7041154, 0.0132601, , , , , , , 1.7041154, -0.0058747, , , , , , , 1.7041154, -0.012253, , , , , , , 1.7041154, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7046346, 0.0078889, , , , , , , 1.7046346, -0.0070497, , , , , , , 1.7046346, -0.0097353, , , , , , , 1.7046346, 0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7051538, 0.0038605, , , , , , , 1.7051538, -0.0082246, , , , , , , 1.7051538, -0.008896, , , , , , , 1.7051538, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7056731, 0.002182, , , , , , , 1.7056731, -0.0068818, , , , , , , 1.7056731, -0.008896, , , , , , , 1.7056731, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7061923, -0.002182, , , , , , , 1.7061923, -0.0075532, , , , , , , 1.7061923, -0.0104067, , , , , , , 1.7061923, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7067115, -0.0068818, , , , , , , 1.7067115, -0.0078889, , , , , , , 1.7067115, -0.0090639, , , , , , , 1.7067115, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7072308, -0.0142672, , , , , , , 1.7072308, -0.0068818, , , , , , , 1.7072308, -0.0062104, , , , , , , 1.7072308, 0.0280308, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.70775, -0.0193027, , , , , , , 1.70775, -0.0057069, , , , , , , 1.70775, -0.0035248, , , , , , , 1.70775, 0.0323949, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7082692, -0.018967, , , , , , , 1.7082692, -0.0068818, , , , , , , 1.7082692, -0.002182, , , , , , , 1.7082692, 0.0360876, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7087885, -0.0169528, , , , , , , 1.7087885, -0.0082246, , , , , , , 1.7087885, -0.0015106, , , , , , , 1.7087885, 0.0387732, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7093077, -0.0182956, , , , , , , 1.7093077, -0.0085603, , , , , , , 1.7093077, -0.0005035, , , , , , , 1.7093077, 0.0391089, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7098269, -0.0182956, , , , , , , 1.7098269, -0.0105745, , , , , , , 1.7098269, 0.0005035, , , , , , , 1.7098269, 0.036759, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7103462, -0.0109102, , , , , , , 1.7103462, -0.0105745, , , , , , , 1.7103462, 0.0011749, , , , , , , 1.7103462, 0.0340734, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7108654, -0.0008392, , , , , , , 1.7108654, -0.0078889, , , , , , , 1.7108654, -0.0001678, , , , , , , 1.7108654, 0.0307164, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7113846, 0.0038605, , , , , , , 1.7113846, -0.0063783, , , , , , , 1.7113846, -0.0015106, , , , , , , 1.7113846, 0.0246738, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7119038, 0.0099031, , , , , , , 1.7119038, -0.0070497, , , , , , , 1.7119038, -0.0028534, , , , , , , 1.7119038, 0.0206455, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7124231, 0.0164492, , , , , , , 1.7124231, -0.0085603, , , , , , , 1.7124231, -0.0045319, , , , , , , 1.7124231, 0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7129423, 0.0209812, , , , , , , 1.7129423, -0.0092317, , , , , , , 1.7129423, -0.0048676, , , , , , , 1.7129423, 0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7134615, 0.023331, , , , , , , 1.7134615, -0.0083925, , , , , , , 1.7134615, -0.005539, , , , , , , 1.7134615, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7139808, 0.0226596, , , , , , , 1.7139808, -0.0068818, , , , , , , 1.7139808, -0.0068818, , , , , , , 1.7139808, 0.0130922, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.0213169, , , , , , , 1.7145, -0.0052033, , , , , , , 1.7145, -0.0063783, , , , , , , 1.7145, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7150192, 0.021149, , , , , , , 1.7150192, -0.0052033, , , , , , , 1.7150192, -0.0068818, , , , , , , 1.7150192, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7155385, 0.0243381, , , , , , , 1.7155385, -0.005539, , , , , , , 1.7155385, -0.0070497, , , , , , , 1.7155385, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7160577, 0.026688, , , , , , , 1.7160577, -0.0058747, , , , , , , 1.7160577, -0.0068818, , , , , , , 1.7160577, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7165769, 0.0243381, , , , , , , 1.7165769, -0.0058747, , , , , , , 1.7165769, -0.0082246, , , , , , , 1.7165769, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7170962, 0.0238346, , , , , , , 1.7170962, -0.0068818, , , , , , , 1.7170962, -0.0085603, , , , , , , 1.7170962, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7176154, 0.0250095, , , , , , , 1.7176154, -0.0072175, , , , , , , 1.7176154, -0.0085603, , , , , , , 1.7176154, 0.0070497, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7181346, 0.0253452, , , , , , , 1.7181346, -0.0068818, , , , , , , 1.7181346, -0.0097353, , , , , , , 1.7181346, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7186538, 0.0280308, , , , , , , 1.7186538, -0.0062104, , , , , , , 1.7186538, -0.011078, , , , , , , 1.7186538, 0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7191731, 0.0305486, , , , , , , 1.7191731, -0.0057069, , , , , , , 1.7191731, -0.0099031, , , , , , , 1.7191731, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7196923, 0.0290379, , , , , , , 1.7196923, -0.0052033, , , , , , , 1.7196923, -0.0097353, , , , , , , 1.7196923, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7202115, 0.0317235, , , , , , , 1.7202115, -0.0038605, , , , , , , 1.7202115, -0.0112459, , , , , , , 1.7202115, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7207308, 0.0377661, , , , , , , 1.7207308, -0.0048676, , , , , , , 1.7207308, -0.012253, , , , , , , 1.7207308, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.72125, 0.0381018, , , , , , , 1.72125, -0.005539, , , , , , , 1.72125, -0.0135958, , , , , , , 1.72125, -0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7217692, 0.0404517, , , , , , , 1.7217692, -0.0038605, , , , , , , 1.7217692, -0.0142672, , , , , , , 1.7217692, -0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7222885, 0.0468299, , , , , , , 1.7222885, -0.0031891, , , , , , , 1.7222885, -0.0132601, , , , , , , 1.7222885, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7228077, 0.0428016, , , , , , , 1.7228077, -0.0045319, , , , , , , 1.7228077, -0.0142672, , , , , , , 1.7228077, -0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7233269, 0.0303807, , , , , , , 1.7233269, -0.0052033, , , , , , , 1.7233269, -0.0149386, , , , , , , 1.7233269, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7238462, 0.0199741, , , , , , , 1.7238462, -0.0052033, , , , , , , 1.7238462, -0.0142672, , , , , , , 1.7238462, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7243654, 0.0132601, , , , , , , 1.7243654, -0.0048676, , , , , , , 1.7243654, -0.0149386, , , , , , , 1.7243654, 0.0003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7248846, 0.0092317, , , , , , , 1.7248846, -0.0057069, , , , , , , 1.7248846, -0.012253, , , , , , , 1.7248846, 0.0073854, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7254038, 0.005539, , , , , , , 1.7254038, -0.0062104, , , , , , , 1.7254038, -0.0095674, , , , , , , 1.7254038, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7259231, 0.0011749, , , , , , , 1.7259231, -0.0063783, , , , , , , 1.7259231, -0.0082246, , , , , , , 1.7259231, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7264423, -0.0068818, , , , , , , 1.7264423, -0.005539, , , , , , , 1.7264423, -0.0065461, , , , , , , 1.7264423, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7269615, -0.0166171, , , , , , , 1.7269615, -0.0050355, , , , , , , 1.7269615, -0.005539, , , , , , , 1.7269615, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7274808, -0.0270237, , , , , , , 1.7274808, -0.0048676, , , , , , , 1.7274808, -0.0062104, , , , , , , 1.7274808, 0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.728, -0.0323949, , , , , , , 1.728, -0.0062104, , , , , , , 1.728, -0.0062104, , , , , , , 1.728, 0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7285192, -0.0270237, , , , , , , 1.7285192, -0.0075532, , , , , , , 1.7285192, -0.0050355, , , , , , , 1.7285192, 0.0305486, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7290385, -0.0219883, , , , , , , 1.7290385, -0.0068818, , , , , , , 1.7290385, -0.0035248, , , , , , , 1.7290385, 0.0328985, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7295577, -0.0209812, , , , , , , 1.7295577, -0.0057069, , , , , , , 1.7295577, -0.0036927, , , , , , , 1.7295577, 0.033402, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7300769, -0.0137636, , , , , , , 1.7300769, -0.005539, , , , , , , 1.7300769, -0.0028534, , , , , , , 1.7300769, 0.0298772, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7305962, 0.0015106, , , , , , , 1.7305962, -0.0072175, , , , , , , 1.7305962, -0.0018463, , , , , , , 1.7305962, 0.0263523, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7311154, 0.0193027, , , , , , , 1.7311154, -0.0102388, , , , , , , 1.7311154, -0.0016785, , , , , , , 1.7311154, 0.0248417, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7316346, 0.03122, , , , , , , 1.7316346, -0.012253, , , , , , , 1.7316346, -0.0023499, , , , , , , 1.7316346, 0.0248417, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7321538, 0.0320592, , , , , , , 1.7321538, -0.0115816, , , , , , , 1.7321538, -0.0041962, , , , , , , 1.7321538, 0.0208133, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7326731, 0.0313878, , , , , , , 1.7326731, -0.0099031, , , , , , , 1.7326731, -0.005539, , , , , , , 1.7326731, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7331923, 0.0345769, , , , , , , 1.7331923, -0.0095674, , , , , , , 1.7331923, -0.0068818, , , , , , , 1.7331923, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7337115, 0.0354162, , , , , , , 1.7337115, -0.0099031, , , , , , , 1.7337115, -0.0072175, , , , , , , 1.7337115, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7342308, 0.0344091, , , , , , , 1.7342308, -0.0104067, , , , , , , 1.7342308, -0.0083925, , , , , , , 1.7342308, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.73475, 0.0307164, , , , , , , 1.73475, -0.0112459, , , , , , , 1.73475, -0.0082246, , , , , , , 1.73475, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7352692, 0.0273594, , , , , , , 1.7352692, -0.0102388, , , , , , , 1.7352692, -0.008896, , , , , , , 1.7352692, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7357885, 0.0280308, , , , , , , 1.7357885, -0.008896, , , , , , , 1.7357885, -0.008896, , , , , , , 1.7357885, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7363077, 0.0256809, , , , , , , 1.7363077, -0.0082246, , , , , , , 1.7363077, -0.0075532, , , , , , , 1.7363077, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7368269, 0.0256809, , , , , , , 1.7368269, -0.0085603, , , , , , , 1.7368269, -0.0063783, , , , , , , 1.7368269, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7373462, 0.0260166, , , , , , , 1.7373462, -0.0102388, , , , , , , 1.7373462, -0.0062104, , , , , , , 1.7373462, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7378654, 0.0250095, , , , , , , 1.7378654, -0.0099031, , , , , , , 1.7378654, -0.0070497, , , , , , , 1.7378654, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7383846, 0.026688, , , , , , , 1.7383846, -0.0082246, , , , , , , 1.7383846, -0.0075532, , , , , , , 1.7383846, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7389038, 0.0250095, , , , , , , 1.7389038, -0.0075532, , , , , , , 1.7389038, -0.0075532, , , , , , , 1.7389038, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7394231, 0.0250095, , , , , , , 1.7394231, -0.0083925, , , , , , , 1.7394231, -0.005539, , , , , , , 1.7394231, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7399423, 0.0290379, , , , , , , 1.7399423, -0.008896, , , , , , , 1.7399423, -0.0048676, , , , , , , 1.7399423, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7404615, 0.0345769, , , , , , , 1.7404615, -0.0078889, , , , , , , 1.7404615, -0.0065461, , , , , , , 1.7404615, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7409808, 0.0350805, , , , , , , 1.7409808, -0.0075532, , , , , , , 1.7409808, -0.0077211, , , , , , , 1.7409808, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.0347448, , , , , , , 1.7415, -0.0083925, , , , , , , 1.7415, -0.0085603, , , , , , , 1.7415, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7420192, 0.0370947, , , , , , , 1.7420192, -0.0070497, , , , , , , 1.7420192, -0.008896, , , , , , , 1.7420192, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7425385, 0.036759, , , , , , , 1.7425385, -0.005539, , , , , , , 1.7425385, -0.0083925, , , , , , , 1.7425385, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7430577, 0.0344091, , , , , , , 1.7430577, -0.0068818, , , , , , , 1.7430577, -0.0082246, , , , , , , 1.7430577, -0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7435769, 0.0293736, , , , , , , 1.7435769, -0.0078889, , , , , , , 1.7435769, -0.0075532, , , , , , , 1.7435769, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7440962, 0.0196384, , , , , , , 1.7440962, -0.0075532, , , , , , , 1.7440962, -0.0075532, , , , , , , 1.7440962, -0.0050355, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7446154, 0.0085603, , , , , , , 1.7446154, -0.0062104, , , , , , , 1.7446154, -0.0082246, , , , , , , 1.7446154, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7451346, -0.002182, , , , , , , 1.7451346, -0.0052033, , , , , , , 1.7451346, -0.0095674, , , , , , , 1.7451346, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7456538, -0.0065461, , , , , , , 1.7456538, -0.0045319, , , , , , , 1.7456538, -0.0099031, , , , , , , 1.7456538, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7461731, -0.0068818, , , , , , , 1.7461731, -0.0035248, , , , , , , 1.7461731, -0.0077211, , , , , , , 1.7461731, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7466923, -0.0115816, , , , , , , 1.7466923, -0.0035248, , , , , , , 1.7466923, -0.0052033, , , , , , , 1.7466923, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7472115, -0.0209812, , , , , , , 1.7472115, -0.0062104, , , , , , , 1.7472115, -0.0028534, , , , , , , 1.7472115, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7477308, -0.0270237, , , , , , , 1.7477308, -0.0078889, , , , , , , 1.7477308, -0.0001678, , , , , , , 1.7477308, 0.0287022, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.74825, -0.0290379, , , , , , , 1.74825, -0.0077211, , , , , , , 1.74825, -0.0011749, , , , , , , 1.74825, 0.0347448, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7487692, -0.0287022, , , , , , , 1.7487692, -0.0083925, , , , , , , 1.7487692, -0.0041962, , , , , , , 1.7487692, 0.0381018, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7492885, -0.0256809, , , , , , , 1.7492885, -0.0085603, , , , , , , 1.7492885, -0.0041962, , , , , , , 1.7492885, 0.0387732, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7498077, -0.0258488, , , , , , , 1.7498077, -0.0075532, , , , , , , 1.7498077, -0.0031891, , , , , , , 1.7498077, 0.0387732, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7503269, -0.0206455, , , , , , , 1.7503269, -0.0075532, , , , , , , 1.7503269, -0.0048676, , , , , , , 1.7503269, 0.0347448, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7508462, -0.0085603, , , , , , , 1.7508462, -0.0078889, , , , , , , 1.7508462, -0.0078889, , , , , , , 1.7508462, 0.0303807, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7513654, 0.0025177, , , , , , , 1.7513654, -0.0085603, , , , , , , 1.7513654, -0.0075532, , , , , , , 1.7513654, 0.0276951, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7518846, 0.0099031, , , , , , , 1.7518846, -0.008896, , , , , , , 1.7518846, -0.0043641, , , , , , , 1.7518846, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7524038, 0.0139315, , , , , , , 1.7524038, -0.0083925, , , , , , , 1.7524038, -0.0041962, , , , , , , 1.7524038, 0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7529231, 0.0169528, , , , , , , 1.7529231, -0.008896, , , , , , , 1.7529231, -0.0062104, , , , , , , 1.7529231, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7534423, 0.0206455, , , , , , , 1.7534423, -0.0109102, , , , , , , 1.7534423, -0.0072175, , , , , , , 1.7534423, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7539615, 0.0238346, , , , , , , 1.7539615, -0.0129244, , , , , , , 1.7539615, -0.008896, , , , , , , 1.7539615, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7544808, 0.023331, , , , , , , 1.7544808, -0.0124208, , , , , , , 1.7544808, -0.0105745, , , , , , , 1.7544808, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.0256809, , , , , , , 1.755, -0.0112459, , , , , , , 1.755, -0.008896, , , , , , , 1.755, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7555192, 0.0270237, , , , , , , 1.7555192, -0.0105745, , , , , , , 1.7555192, -0.0075532, , , , , , , 1.7555192, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7560385, 0.0240024, , , , , , , 1.7560385, -0.0102388, , , , , , , 1.7560385, -0.0082246, , , , , , , 1.7560385, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7565577, 0.0213169, , , , , , , 1.7565577, -0.008896, , , , , , , 1.7565577, -0.0102388, , , , , , , 1.7565577, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7570769, 0.0199741, , , , , , , 1.7570769, -0.0062104, , , , , , , 1.7570769, -0.0114137, , , , , , , 1.7570769, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7575962, 0.0191348, , , , , , , 1.7575962, -0.005539, , , , , , , 1.7575962, -0.0115816, , , , , , , 1.7575962, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7581154, 0.0179599, , , , , , , 1.7581154, -0.0052033, , , , , , , 1.7581154, -0.0105745, , , , , , , 1.7581154, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7586346, 0.0159457, , , , , , , 1.7586346, -0.0063783, , , , , , , 1.7586346, -0.008896, , , , , , , 1.7586346, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7591538, 0.0162814, , , , , , , 1.7591538, -0.0095674, , , , , , , 1.7591538, -0.0099031, , , , , , , 1.7591538, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7596731, 0.0199741, , , , , , , 1.7596731, -0.0112459, , , , , , , 1.7596731, -0.0125887, , , , , , , 1.7596731, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7601923, 0.0287022, , , , , , , 1.7601923, -0.0102388, , , , , , , 1.7601923, -0.0159457, , , , , , , 1.7601923, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7607115, 0.0354162, , , , , , , 1.7607115, -0.0075532, , , , , , , 1.7607115, -0.0166171, , , , , , , 1.7607115, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7612308, 0.0394446, , , , , , , 1.7612308, -0.0062104, , , , , , , 1.7612308, -0.0142672, , , , , , , 1.7612308, -0.0087282, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.76175, 0.0406195, , , , , , , 1.76175, -0.0072175, , , , , , , 1.76175, -0.0119173, , , , , , , 1.76175, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7622692, 0.0387732, , , , , , , 1.7622692, -0.008896, , , , , , , 1.7622692, -0.0109102, , , , , , , 1.7622692, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7627885, 0.0360876, , , , , , , 1.7627885, -0.0092317, , , , , , , 1.7627885, -0.0125887, , , , , , , 1.7627885, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7633077, 0.0310521, , , , , , , 1.7633077, -0.0083925, , , , , , , 1.7633077, -0.0146029, , , , , , , 1.7633077, -0.0070497, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7638269, 0.0251774, , , , , , , 1.7638269, -0.0092317, , , , , , , 1.7638269, -0.0142672, , , , , , , 1.7638269, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
