Timestamps,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z
11_34_30_111,0.0,-9.0,15.0,-5.0,26.0,2.0,-7.0,12.0,0.94140625,-0.15625,0.302734375,3.5975609756097566,0.1829268292682927,1.1585365853658538
11_34_30_146,-1.0,15.0,-9.0,3.0,-45.0,-9.0,14.0,-18.0,1.34619140625,0.00732421875,1.009765625,-13.536585365853659,3.8414634146341466,-2.1341463414634148
11_34_30_146,-2.0,-15.0,-6.0,9.0,29.0,7.0,-9.0,6.0,0.63671875,-0.26171875,-0.0947265625,-9.146341463414634,5.426829268292684,-2.9268292682926833
11_34_30_146,-4.0,6.0,-3.0,-7.0,-4.0,2.0,-3.0,-3.0,1.3896484375,0.06005859375,1.013671875,2.0121951219512195,12.01219512195122,1.5853658536585367
11_34_30_146,0.0,-24.0,5.0,-12.0,47.0,9.0,-19.0,21.0,1.32763671875,-0.06494140625,0.70263671875,9.634146341463415,8.475609756097562,1.3414634146341464
11_34_30_146,-5.0,4.0,-6.0,-3.0,-16.0,-6.0,6.0,-6.0,0.794921875,-0.27734375,-0.04052734375,8.353658536585366,6.402439024390245,0.48780487804878053
11_34_30_146,-1.0,-16.0,15.0,2.0,34.0,5.0,-9.0,18.0,0.48193359375,-0.2578125,-0.18408203125,-2.7439024390243905,10.060975609756099,1.3414634146341464
11_34_30_146,-1.0,10.0,-1.0,-5.0,-10.0,-4.0,3.0,-13.0,0.3408203125,-0.22705078125,-0.14453125,-1.829268292682927,11.219512195121952,-0.853658536585366
11_34_30_146,0.0,-24.0,10.0,-6.0,34.0,4.0,-9.0,22.0,0.99609375,-0.1142578125,0.2919921875,0.6097560975609757,9.634146341463415,0.9146341463414634
11_34_30_146,-4.0,3.0,-8.0,13.0,-16.0,-2.0,3.0,-12.0,0.96240234375,-0.1396484375,0.29443359375,6.890243902439025,6.951219512195123,0.7926829268292683
11_34_30_146,1.0,-20.0,8.0,10.0,35.0,4.0,-16.0,15.0,0.96240234375,-0.1396484375,0.29443359375,6.890243902439025,6.951219512195123,0.7926829268292683
11_34_30_201,1.0,6.0,2.0,2.0,-18.0,-6.0,8.0,-8.0,0.97216796875,-0.19384765625,0.26416015625,-2.3170731707317076,-2.439024390243903,-4.573170731707317
11_34_30_201,-3.0,-1.0,-10.0,-6.0,12.0,2.0,-11.0,3.0,0.37255859375,-0.31005859375,-0.43505859375,-2.3170731707317076,-0.1829268292682927,-5.365853658536586
11_34_30_201,-3.0,17.0,0.0,-9.0,-23.0,-10.0,9.0,-8.0,0.693359375,-0.15625,0.23681640625,-7.682926829268293,2.25609756097561,-2.804878048780488
11_34_30_201,-2.0,-15.0,1.0,-4.0,-2.0,-1.0,-3.0,0.0,1.34619140625,0.00732421875,1.009765625,-13.536585365853659,3.8414634146341466,-2.1341463414634148
11_34_30_201,2.0,16.0,-4.0,0.0,-26.0,-10.0,12.0,-15.0,0.63671875,-0.26171875,-0.0947265625,-9.146341463414634,5.426829268292684,-2.9268292682926833
11_34_30_201,-1.0,0.0,-11.0,7.0,5.0,3.0,-4.0,2.0,1.3896484375,0.06005859375,1.013671875,2.0121951219512195,12.01219512195122,1.5853658536585367
11_34_30_201,2.0,14.0,-5.0,-7.0,-28.0,-10.0,13.0,-13.0,1.32763671875,-0.06494140625,0.70263671875,9.634146341463415,8.475609756097562,1.3414634146341464
11_34_30_201,-1.0,-5.0,-2.0,-5.0,8.0,3.0,-5.0,0.0,0.794921875,-0.27734375,-0.04052734375,8.353658536585366,6.402439024390245,0.48780487804878053
11_34_30_201,-1.0,10.0,0.0,-7.0,-29.0,-9.0,8.0,-14.0,0.48193359375,-0.2578125,-0.18408203125,-2.7439024390243905,10.060975609756099,1.3414634146341464
11_34_30_201,-1.0,-8.0,-7.0,-2.0,14.0,3.0,-6.0,8.0,0.3408203125,-0.22705078125,-0.14453125,-1.829268292682927,11.219512195121952,-0.853658536585366
11_34_30_258,4.0,2.0,7.0,-22.0,-4.0,-6.0,6.0,0.0,0.404296875,-0.2998046875,-0.38232421875,0.853658536585366,-4.878048780487806,-3.8414634146341466
11_34_30_258,-6.0,-2.0,0.0,-1.0,-7.0,-2.0,-2.0,-3.0,0.9580078125,-0.1337890625,0.47119140625,-7.317073170731708,-2.1341463414634148,-5.731707317073171
11_34_30_258,-4.0,11.0,4.0,3.0,-26.0,-12.0,12.0,-13.0,1.45849609375,-0.02880859375,1.046875,-8.048780487804878,-1.402439024390244,-1.524390243902439
11_34_30_258,1.0,-4.0,1.0,13.0,-2.0,2.0,-1.0,-6.0,0.97216796875,-0.19384765625,0.26416015625,-2.3170731707317076,-2.439024390243903,-4.573170731707317
11_34_30_258,-1.0,2.0,8.0,-14.0,-7.0,-1.0,5.0,-1.0,0.37255859375,-0.31005859375,-0.43505859375,-2.3170731707317076,-0.1829268292682927,-5.365853658536586
11_34_30_258,-1.0,-3.0,-4.0,-6.0,5.0,3.0,-3.0,1.0,0.693359375,-0.15625,0.23681640625,-7.682926829268293,2.25609756097561,-2.804878048780488
11_34_30_258,5.0,7.0,1.0,2.0,-25.0,-9.0,15.0,-7.0,1.34619140625,0.00732421875,1.009765625,-13.536585365853659,3.8414634146341466,-2.1341463414634148
11_34_30_258,-5.0,1.0,-1.0,7.0,-3.0,1.0,-2.0,-4.0,0.63671875,-0.26171875,-0.0947265625,-9.146341463414634,5.426829268292684,-2.9268292682926833
11_34_30_258,1.0,6.0,2.0,2.0,-18.0,-6.0,8.0,-8.0,1.3896484375,0.06005859375,1.013671875,2.0121951219512195,12.01219512195122,1.5853658536585367
11_34_30_258,-3.0,-1.0,-10.0,-6.0,12.0,2.0,-11.0,3.0,1.32763671875,-0.06494140625,0.70263671875,9.634146341463415,8.475609756097562,1.3414634146341464
11_34_30_302,0.0,-8.0,7.0,-1.0,18.0,2.0,-3.0,12.0,1.0576171875,-0.06005859375,0.5751953125,-12.317073170731708,-3.2926829268292686,-1.9512195121951221
11_34_30_302,-5.0,-3.0,-11.0,11.0,-16.0,-4.0,5.0,-5.0,1.45654296875,-0.01318359375,0.96337890625,-8.841463414634147,-3.780487804878049,-3.1097560975609757
11_34_30_302,3.0,-6.0,12.0,-13.0,25.0,6.0,-7.0,15.0,0.85498046875,-0.2216796875,0.08837890625,0.853658536585366,-5.3048780487804885,-3.9024390243902443
11_34_30_302,-4.0,1.0,-7.0,-6.0,2.0,6.0,-3.0,-1.0,0.404296875,-0.2998046875,-0.38232421875,0.853658536585366,-4.878048780487806,-3.8414634146341466
11_34_30_302,-3.0,-7.0,12.0,-6.0,8.0,-6.0,-3.0,8.0,0.9580078125,-0.1337890625,0.47119140625,-7.317073170731708,-2.1341463414634148,-5.731707317073171
11_34_30_302,-6.0,2.0,-10.0,4.0,-18.0,-2.0,3.0,-9.0,1.45849609375,-0.02880859375,1.046875,-8.048780487804878,-1.402439024390244,-1.524390243902439
11_34_30_302,-3.0,-4.0,6.0,5.0,-6.0,-7.0,3.0,-1.0,0.97216796875,-0.19384765625,0.26416015625,-2.3170731707317076,-2.439024390243903,-4.573170731707317
11_34_30_302,-2.0,1.0,-4.0,2.0,1.0,5.0,-3.0,-1.0,0.37255859375,-0.31005859375,-0.43505859375,-2.3170731707317076,-0.1829268292682927,-5.365853658536586
11_34_30_302,4.0,2.0,8.0,-10.0,-8.0,-5.0,1.0,1.0,0.693359375,-0.15625,0.23681640625,-7.682926829268293,2.25609756097561,-2.804878048780488
11_34_30_302,-1.0,5.0,-9.0,-9.0,-1.0,2.0,-1.0,-6.0,1.34619140625,0.00732421875,1.009765625,-13.536585365853659,3.8414634146341466,-2.1341463414634148
11_34_30_351,4.0,-20.0,9.0,2.0,39.0,3.0,-17.0,16.0,0.78515625,-0.25439453125,0.03125,-4.451219512195122,-3.1097560975609757,-2.0121951219512195
11_34_30_351,-3.0,3.0,-5.0,9.0,-8.0,-4.0,-4.0,-6.0,0.41943359375,-0.27099609375,-0.32080078125,-6.7682926829268295,-3.5975609756097566,-4.207317073170732
11_34_30_351,4.0,-21.0,8.0,-11.0,42.0,5.0,-13.0,19.0,1.0576171875,-0.06005859375,0.5751953125,-12.317073170731708,-3.2926829268292686,-1.9512195121951221
11_34_30_351,-2.0,4.0,-12.0,-6.0,-16.0,-4.0,-1.0,-4.0,1.45654296875,-0.01318359375,0.96337890625,-8.841463414634147,-3.780487804878049,-3.1097560975609757
11_34_30_351,-2.0,-11.0,14.0,-4.0,31.0,2.0,-7.0,18.0,0.85498046875,-0.2216796875,0.08837890625,0.853658536585366,-5.3048780487804885,-3.9024390243902443
11_34_30_351,-7.0,8.0,1.0,5.0,-10.0,-1.0,-2.0,-6.0,0.404296875,-0.2998046875,-0.38232421875,0.853658536585366,-4.878048780487806,-3.8414634146341466
11_34_30_351,0.0,-10.0,9.0,11.0,30.0,1.0,-6.0,9.0,0.9580078125,-0.1337890625,0.47119140625,-7.317073170731708,-2.1341463414634148,-5.731707317073171
11_34_30_351,4.0,-3.0,-4.0,-2.0,-10.0,0.0,-1.0,-8.0,1.45849609375,-0.02880859375,1.046875,-8.048780487804878,-1.402439024390244,-1.524390243902439
11_34_30_351,2.0,-15.0,13.0,-17.0,38.0,5.0,-15.0,17.0,0.97216796875,-0.19384765625,0.26416015625,-2.3170731707317076,-2.439024390243903,-4.573170731707317
11_34_30_351,-4.0,-3.0,-11.0,-1.0,-12.0,-5.0,0.0,-11.0,0.37255859375,-0.31005859375,-0.43505859375,-2.3170731707317076,-0.1829268292682927,-5.365853658536586
11_34_30_412,-2.0,-19.0,10.0,-16.0,39.0,4.0,-11.0,18.0,1.42578125,-0.05224609375,0.94091796875,-7.01219512195122,-2.8658536585365857,0.0
11_34_30_412,-3.0,6.0,-2.0,3.0,-17.0,-5.0,6.0,-12.0,0.78515625,-0.25439453125,0.03125,-4.451219512195122,-3.1097560975609757,-2.0121951219512195
11_34_30_412,4.0,-20.0,9.0,2.0,39.0,3.0,-17.0,16.0,0.41943359375,-0.27099609375,-0.32080078125,-6.7682926829268295,-3.5975609756097566,-4.207317073170732
11_34_30_412,-3.0,3.0,-5.0,9.0,-8.0,-4.0,-4.0,-6.0,1.0576171875,-0.06005859375,0.5751953125,-12.317073170731708,-3.2926829268292686,-1.9512195121951221
11_34_30_412,4.0,-21.0,8.0,-11.0,42.0,5.0,-13.0,19.0,1.45654296875,-0.01318359375,0.96337890625,-8.841463414634147,-3.780487804878049,-3.1097560975609757
11_34_30_412,-2.0,4.0,-12.0,-6.0,-16.0,-4.0,-1.0,-4.0,0.85498046875,-0.2216796875,0.08837890625,0.853658536585366,-5.3048780487804885,-3.9024390243902443
11_34_30_412,-2.0,-11.0,14.0,-4.0,31.0,2.0,-7.0,18.0,0.404296875,-0.2998046875,-0.38232421875,0.853658536585366,-4.878048780487806,-3.8414634146341466
11_34_30_412,-7.0,8.0,1.0,5.0,-10.0,-1.0,-2.0,-6.0,0.9580078125,-0.1337890625,0.47119140625,-7.317073170731708,-2.1341463414634148,-5.731707317073171
11_34_30_412,0.0,-10.0,9.0,11.0,30.0,1.0,-6.0,9.0,1.45849609375,-0.02880859375,1.046875,-8.048780487804878,-1.402439024390244,-1.524390243902439
11_34_30_412,4.0,-3.0,-4.0,-2.0,-10.0,0.0,-1.0,-8.0,0.97216796875,-0.19384765625,0.26416015625,-2.3170731707317076,-2.439024390243903,-4.573170731707317
11_34_30_457,1.0,-13.0,6.0,-11.0,28.0,6.0,-10.0,12.0,1.40283203125,-0.037109375,0.9140625,-6.7682926829268295,-1.5853658536585367,-1.1585365853658538
11_34_30_457,-2.0,16.0,-2.0,2.0,-28.0,-9.0,8.0,-21.0,0.4130859375,-0.2685546875,-0.27685546875,-0.9756097560975611,-3.658536585365854,-3.414634146341464
11_34_30_457,0.0,-13.0,7.0,4.0,24.0,6.0,-12.0,15.0,1.09814453125,-0.0712890625,0.66259765625,-6.158536585365854,-2.682926829268293,-0.30487804878048785
11_34_30_457,3.0,6.0,6.0,14.0,-20.0,-5.0,8.0,-17.0,1.42578125,-0.05224609375,0.94091796875,-7.01219512195122,-2.8658536585365857,0.0
11_34_30_457,0.0,-19.0,-3.0,-6.0,28.0,5.0,-14.0,16.0,0.78515625,-0.25439453125,0.03125,-4.451219512195122,-3.1097560975609757,-2.0121951219512195
11_34_30_457,5.0,13.0,9.0,-3.0,-8.0,0.0,10.0,-10.0,0.41943359375,-0.27099609375,-0.32080078125,-6.7682926829268295,-3.5975609756097566,-4.207317073170732
11_34_30_457,-1.0,-9.0,4.0,-6.0,38.0,6.0,-12.0,15.0,1.0576171875,-0.06005859375,0.5751953125,-12.317073170731708,-3.2926829268292686,-1.9512195121951221
11_34_30_457,-2.0,5.0,-3.0,6.0,-3.0,3.0,6.0,-4.0,1.45654296875,-0.01318359375,0.96337890625,-8.841463414634147,-3.780487804878049,-3.1097560975609757
11_34_30_457,-4.0,-14.0,-1.0,12.0,23.0,3.0,-11.0,12.0,0.85498046875,-0.2216796875,0.08837890625,0.853658536585366,-5.3048780487804885,-3.9024390243902443
11_34_30_457,-2.0,5.0,-5.0,-6.0,-11.0,-1.0,-1.0,-1.0,0.404296875,-0.2998046875,-0.38232421875,0.853658536585366,-4.878048780487806,-3.8414634146341466
11_34_30_518,-1.0,-10.0,-9.0,-5.0,25.0,7.0,-14.0,13.0,1.126953125,-0.06298828125,0.6982421875,-9.146341463414634,-1.0365853658536586,-0.853658536585366
11_34_30_518,2.0,16.0,-6.0,-11.0,-33.0,-7.0,9.0,-18.0,1.40283203125,-0.037109375,0.9140625,-6.7682926829268295,-1.5853658536585367,-1.1585365853658538
11_34_30_518,-1.0,-17.0,2.0,-2.0,15.0,4.0,-4.0,5.0,0.4130859375,-0.2685546875,-0.27685546875,-0.9756097560975611,-3.658536585365854,-3.414634146341464
11_34_30_518,-1.0,21.0,-11.0,5.0,-45.0,-14.0,14.0,-21.0,1.09814453125,-0.0712890625,0.66259765625,-6.158536585365854,-2.682926829268293,-0.30487804878048785
11_34_30_518,0.0,-15.0,-1.0,9.0,33.0,12.0,-15.0,10.0,1.42578125,-0.05224609375,0.94091796875,-7.01219512195122,-2.8658536585365857,0.0
11_34_30_518,-2.0,16.0,-9.0,-12.0,-28.0,-6.0,9.0,-13.0,0.78515625,-0.25439453125,0.03125,-4.451219512195122,-3.1097560975609757,-2.0121951219512195
11_34_30_518,1.0,-13.0,6.0,-11.0,28.0,6.0,-10.0,12.0,0.41943359375,-0.27099609375,-0.32080078125,-6.7682926829268295,-3.5975609756097566,-4.207317073170732
11_34_30_518,-2.0,16.0,-2.0,2.0,-28.0,-9.0,8.0,-21.0,1.0576171875,-0.06005859375,0.5751953125,-12.317073170731708,-3.2926829268292686,-1.9512195121951221
11_34_30_518,0.0,-13.0,7.0,4.0,24.0,6.0,-12.0,15.0,1.45654296875,-0.01318359375,0.96337890625,-8.841463414634147,-3.780487804878049,-3.1097560975609757
11_34_30_518,3.0,6.0,6.0,14.0,-20.0,-5.0,8.0,-17.0,0.85498046875,-0.2216796875,0.08837890625,0.853658536585366,-5.3048780487804885,-3.9024390243902443
