Latency_ms
1875.600064
1379.000064
566.999808
1943.714304
572.749888
625.4
540.400128
605.5714559999999
954.750016
568.16672
286.999872
223.166528
857.75008
1099.9998719999999
1131.49984
331.000064
571.0
1126.8571519999998
239.000192
1173.4
1051.7999360000001
986.000064
823.6666240000001
601.000064
834.3999359999999
68.99993599999999
1471.199872
764.4
340.999936
263.79999999999995
