Latency_ms
530.666688
820.4999039999999
781.499968
594.500096
216.00006399999998
919.499968
410.0
839.0
815.0
997.666752
1114.600064
348.49996799999997
856.999936
123.999872
222.000128
1144.000192
445.333248
524.4
486.57132800000005
638.000128
877.000064
1240.714176
1160.7143680000001
750.666688
340.999872
581.750016
237.33331199999998
644.800064
518.799808
219.74982400000002
