Latency_ms
1232.999936
326.000128
650.499968
780.666624
672.0
586.4999680000001
1211.500032
763.499776
922.000064
871.400128
1068.999936
915.1998719999999
994.750016
1399.799936
398.999936
976.333312
1003.8335359999999
861.1999999999999
608.7498879999999
217.40006400000001
1371.499904
547.000128
1324.833344
917.600192
533.8748800000001
749.75008
711.500032
993.66656
709.37504
456.600128
