window_idx,IAV_channel_1,ISD_channel_1,KURT_channel_1,LD_channel_1,MAV_channel_1,MNF_channel_1,MNP_channel_1,MPK_channel_1,RMS_channel_1,SAMPEN_channel_1,SKEW_channel_1,SM_channel_1,SSC_channel_1,VAR_channel_1,WAMP_channel_1,WL_channel_1,ZC_channel_1,IAV_channel_2,ISD_channel_2,KURT_channel_2,LD_channel_2,MAV_channel_2,MNF_channel_2,MNP_channel_2,MPK_channel_2,RMS_channel_2,SAMPEN_channel_2,SKEW_channel_2,SM_channel_2,SSC_channel_2,VAR_channel_2,WAMP_channel_2,WL_channel_2,ZC_channel_2,IAV_channel_3,ISD_channel_3,KURT_channel_3,LD_channel_3,MAV_channel_3,MNF_channel_3,MNP_channel_3,MPK_channel_3,RMS_channel_3,SAMPEN_channel_3,SKEW_channel_3,SM_channel_3,SSC_channel_3,VAR_channel_3,WAMP_channel_3,WL_channel_3,ZC_channel_3,IAV_channel_4,ISD_channel_4,KURT_channel_4,LD_channel_4,MAV_channel_4,MNF_channel_4,MNP_channel_4,MPK_channel_4,RMS_channel_4,SAMPEN_channel_4,SKEW_channel_4,SM_channel_4,SSC_channel_4,VAR_channel_4,WAMP_channel_4,WL_channel_4,ZC_channel_4,IAV_channel_5,ISD_channel_5,KURT_channel_5,LD_channel_5,MAV_channel_5,MNF_channel_5,MNP_channel_5,MPK_channel_5,RMS_channel_5,SAMPEN_channel_5,SKEW_channel_5,SM_channel_5,SSC_channel_5,VAR_channel_5,WAMP_channel_5,WL_channel_5,ZC_channel_5,IAV_channel_6,ISD_channel_6,KURT_channel_6,LD_channel_6,MAV_channel_6,MNF_channel_6,MNP_channel_6,MPK_channel_6,RMS_channel_6,SAMPEN_channel_6,SKEW_channel_6,SM_channel_6,SSC_channel_6,VAR_channel_6,WAMP_channel_6,WL_channel_6,ZC_channel_6,IAV_channel_7,ISD_channel_7,KURT_channel_7,LD_channel_7,MAV_channel_7,MNF_channel_7,MNP_channel_7,MPK_channel_7,RMS_channel_7,SAMPEN_channel_7,SKEW_channel_7,SM_channel_7,SSC_channel_7,VAR_channel_7,WAMP_channel_7,WL_channel_7,ZC_channel_7,IAV_channel_8,ISD_channel_8,KURT_channel_8,LD_channel_8,MAV_channel_8,MNF_channel_8,MNP_channel_8,MPK_channel_8,RMS_channel_8,SAMPEN_channel_8,SKEW_channel_8,SM_channel_8,SSC_channel_8,VAR_channel_8,WAMP_channel_8,WL_channel_8,ZC_channel_8,label
171,3.5730946738628826,0.3214510185011744,3.946864737576971,1.0893011584509922,0.08932736684657207,7.113525639290515,0.00032558403712726157,0.09931161935886251,0.08964527574016024,0.29239542611078756,0.18229362139761818,8.907288407854335,23,5.6896994787297044e-05,0,0.039937010049161795,22,2.8621536020118334,0.20494554070687326,3.426172500544378,1.0715521215773243,0.07155384005029583,8.288970475911906,0.00020809011136263314,0.07574385855326278,0.0715795956797175,0.03630655207922717,0.21889087484539024,7.429803445041217,26,3.6864917285103063e-06,0,0.006140033240887674,22,4.537558585811196,0.516792032159441,2.5126547695212516,1.113415781458546,0.11343896464527989,7.641565264267915,0.0005240625499290837,0.11948500681767227,0.11366530167111696,0.06761996022647015,0.4363609044530575,16.323829758804912,27,5.1402104192965304e-05,0,0.024184168689569532,26,4.2519201075336674,0.4529751617542463,3.331036260265999,1.1062866824086282,0.10629800268834169,8.470077378766904,0.00045965982510520883,0.11741508118217181,0.10641606572250337,0.06532203401249367,-0.13062286721831573,16.942638287651327,23,2.5113668325459283e-05,0,0.015766834636695773,22,5.37764961204744,0.7250768180978191,3.0748099538328493,1.1344182109469454,0.134441240301186,8.63971897956034,0.0007355850229804446,0.15119120293618282,0.1346362523707693,0.06761996022647015,-0.17106148589248557,27.93004748806667,22,5.2473358724237513e-05,0,0.024454269758516944,21,10.003120115762744,2.5092699855072604,2.8845495092506312,1.2500005774820948,0.2500780028940686,7.957197777196286,0.0025454599493074,0.2680239698749173,0.2504630704069594,0.017134375576231504,0.0793887510718072,84.88341011839796,26,0.00019274210619573797,0,0.046241244455285074,27,4.607782921329939,0.5321019964463629,3.1201885071977764,1.115179843991412,0.11519457303324847,7.503371510001598,0.000539903810777093,0.12258118170885966,0.11533668068380966,0.2887707093682832,0.009615991808805088,16.343970116951994,31,3.2760254846657725e-05,0,0.029546434702444738,24,1.695918170512912,0.07201641032133652,2.355871066047926,1.0423965983291323,0.0423979542628228,7.744120581874835,7.309748810433957e-05,0.04404217097552269,0.04243124153301919,0.10128381174612287,0.12284628924168095,2.3364579007134267,23,2.823732360998902e-06,0,0.0065768668507995495,24,light
172,2.8374783671734605,0.21256754862663818,3.3835805638451615,1.0708052139763404,0.07093695917933651,9.092161963274176,0.00021147226227862502,0.09931161935886251,0.07289848225900149,0.0011113170249143112,0.4416057179976307,8.187511087337166,29,0.00028213653805510015,0,0.056749320359052,27,3.0353438372731314,0.2307491109873251,3.1990370476669785,1.0758787591149395,0.07588359593182828,8.146098771300643,0.00023419164132035977,0.08133335369588385,0.07595214134363248,0.0011113170249143112,0.2621750457343945,8.12379961202373,23,1.0407643138138766e-05,0,0.010899515528111109,20,3.8506946575856196,0.37825227187585586,2.8967434513621955,1.0961812012198808,0.09626736643964048,8.476997622616937,0.00038120534852280666,0.11948500681767227,0.09724354372860132,0.0011113170249143112,-0.4010377358503673,13.760576556623421,27,0.00018890095567237683,0,0.04643528075606357,27,4.064439235537585,0.41302126519085736,3.398849933321799,1.101610644929119,0.10161098088843963,8.11479391900232,0.00041946313525024917,0.10306434151285947,0.1016146231099217,0.0011113170249143112,-0.06740106585603102,14.494715203359135,20,7.401926605912379e-07,0,0.002906721248839672,17,6.071714991210077,0.929361105411528,2.890420123649492,1.1517091058017521,0.1517928747802519,8.263934090917036,0.000940861860023538,0.17525807669894708,0.15242712237422906,0.0011113170249143112,-0.3199336239753089,33.10929360888869,19,0.00019295080123496152,0,0.046930403837390305,18,8.836077508657677,1.9684464218480562,3.5312513456525374,1.2207325674559082,0.22090193771644193,8.265711232813667,0.001992730424590984,0.25525265814086245,0.22183588651568845,0.0011113170249143112,-0.6981208048121441,70.14003417095086,24,0.000413494459322604,0,0.068701440848841,22,4.047048736802202,0.4158873333065886,2.1576441133272164,1.1011033100331078,0.10117621842005504,8.394002088170538,0.0004198721761715454,0.12258118170885966,0.10196657948889291,0.0011113170249143112,0.2166583704697532,15.007984594930983,25,0.00016055615888203455,0,0.04280992657760928,18,1.5317988449633666,0.0591231814422485,2.9845601662754935,1.0382893971765694,0.038294971124084164,8.255326489481025,5.9865786795418426e-05,0.04404217097552269,0.03844579997940233,0.0011113170249143112,-0.4411343627773695,2.1045062619883304,22,1.1574722661772428e-05,0,0.011494399702877044,21,light
173,1.9121726609185123,0.09584602816854676,2.4435052429730337,1.0477516520266403,0.04780431652296281,10.101205108401437,9.560765325715138e-05,0.07020940379011789,0.04895049237968571,0.023656836805354034,-0.0276089722339606,4.377888842096199,29,0.000110898025986054,0,0.03432613948800557,25,3.017394494396518,0.22870530640903766,4.0610706555322365,1.0754221698423037,0.07543486235991295,7.404861647948107,0.0002318531495918058,0.08133335369588385,0.07561502932768023,0.1723992416237744,-0.009872285464257221,6.836147167692519,24,2.7214200966930347e-05,0,0.02359396534388361,18,3.120216970618533,0.2459666933438434,3.2790784640505235,1.0779757163395387,0.07800542426546334,8.966214917717139,0.0002488031571835873,0.09567204232738327,0.07841662663999316,0.04778473111258855,0.00878019567697716,9.907871914000815,30,6.432111876114997e-05,0,0.025421839716130615,26,3.9626510440227176,0.39275986198025686,3.254669570880247,1.0990640586532279,0.09906627610056794,8.008919526542678,0.0003988205089162599,0.10157371523140322,0.09909084997872619,0.022724508247415214,0.4248768924854296,13.487104038782924,22,4.869489072461198e-06,0,0.0071975665885742335,16,6.343162608746503,1.0114995326961125,5.354502979108908,1.158518315152732,0.15857906521866258,7.149650565938958,0.0010251128900487883,0.17525807669894708,0.15902040220488317,0.3999776831054499,-0.5927631627825056,28.378616360513067,22,0.00014016839177796958,19,0.06671604592113795,15,7.971258745972905,1.5917902475571177,3.1039090805140366,1.1992475290708624,0.19928146864932264,8.817857970183157,0.0016153854566162012,0.22002115001325168,0.19948623057476408,0.3971459996941988,-0.6087326834299027,63.325348356133716,27,8.165244189697047e-05,0,0.0509210054292048,20,3.3684661190095815,0.285917098150915,2.2234329045107306,1.0841857766121399,0.08421165297523954,8.806228653672258,0.00028950292358749307,0.10062737320752158,0.08454541651546152,0.03771041473127452,0.03459090596947569,11.251572928638504,22,5.6324956950704765e-05,0,0.02395064477658576,21,1.3351696649387848,0.044789232597031825,2.4814719960309524,1.0333765550634444,0.03337924162346962,8.462882093899239,4.5402067840014934e-05,0.038147607025329336,0.033462379098411335,0.014321097451035505,-0.3539141669541666,1.6656633318438645,20,5.557043567828865e-06,0,0.007873790102071482,19,light
174,1.4283000092448104,0.0516596618546724,2.362146394889352,1.035699551009109,0.03570750023112026,8.344848894113897,5.220908053021402e-05,0.04256229899981051,0.035937328035996356,0.0011113170249143112,-0.18058878750384483,1.8552442849995954,23,1.6465973611356693e-05,0,0.013709597537380505,18,2.5027300916486706,0.16152727352094873,4.011389043400628,1.0625101833624182,0.06256825229121676,8.671830416086463,0.00016211946287639865,0.08133335369588385,0.06354669022084249,0.0011113170249143112,-0.14999613521609761,5.98659808999561,26,0.00012339564324636757,0,0.037530202809334196,21,2.8070612376602577,0.19710553441753093,3.9674434472690887,1.0701751793559902,0.07017653094150644,8.124102308676196,0.00020014002256516446,0.0730497260616087,0.07019713926107155,0.0011113170249143112,0.518395741465687,6.923849925028744,28,2.8928654540629016e-06,0,0.005746390240204541,23,3.768960186111906,0.355620033074158,3.7651708677486404,1.0942183669330374,0.09422400465279765,8.138570771845563,0.0003609834566872352,0.1001576202640198,0.0942894523626792,0.0011113170249143112,0.24063115045568403,12.510470540613742,25,1.2337774043515365e-05,0,0.011867231222444263,22,5.210061891101079,0.707011475826058,2.523727498173797,1.129937423580244,0.13025154727752697,8.850027635752422,0.0007069467633422048,0.17525807669894708,0.13294843698085151,0.0011113170249143112,-0.41961266937522135,26.64184326207162,20,0.0007098213274616001,39,0.09001305884284018,15,8.178461150218764,1.6766770626410858,3.4929442675123052,1.2044148624743416,0.2044615287554691,8.16197222275204,0.0017011154429130068,0.22237184021891668,0.20473623657288212,0.0011113170249143112,-0.8816243267301438,59.12442260164654,31,0.00011240982500363949,0,0.035820622926895224,20,3.063811740710786,0.23481494623608778,2.6646376852456988,1.0765936519195531,0.07659529351776964,8.124374187469337,0.00023842859698237055,0.07977125513125038,0.07661836369893443,0.0011113170249143112,0.009117446530709929,8.248720273324825,24,3.5346668289096665e-06,0,0.006351923226961487,19,1.2085590407730638,0.03659171938411788,2.724921994586211,1.030213049687526,0.030213976019326592,8.151203159804634,3.713358658324023e-05,0.032547771272645645,0.030245544871979856,0.0011113170249143112,-0.0522595248848049,1.2889222325252423,24,1.9086377065042294e-06,0,0.004667590506638092,23,light
175,1.2137824981579346,0.037051360355411345,2.5294228706024247,1.0303419010726653,0.030344562453948364,8.73345578603911,3.754433481459543e-05,0.035531736160128204,0.030434914307178255,0.06339257683602037,-0.08846817986672596,1.4441020578379995,22,5.491538363710567e-06,0,0.007390625429322947,21,1.997238442855909,0.10077469796450414,3.3710522794375857,1.0499184892389664,0.049930961071397724,9.591859722555759,0.00010193849414696388,0.06208709584494324,0.050193300838982526,0.21222366120018737,-0.33295754161136176,4.483832507119487,22,2.6266575599168767e-05,0,0.024511240739392287,21,2.6819285039344933,0.1799693764296193,2.799057797646256,1.0670464448377492,0.06704821259836233,8.08962024271191,0.00018272234818043695,0.07010285927176022,0.06707633271684196,0.016349138001529193,0.24670166482091746,6.276451425945456,27,3.7715981052898994e-06,0,0.00661953979287945,24,3.5921082069848937,0.32271874113372717,3.0995424955239588,1.0898011274596864,0.08980270517462234,8.295954619897898,0.00032770734748059844,0.09407186066276632,0.08982187110243908,0.06563570327323738,-0.2139108021287934,11.720507632785612,28,3.4426716630367014e-06,0,0.006049264532187237,26,3.969373838884997,0.400230375413992,3.8582916181968283,1.0991628665751216,0.09923434597212492,9.882522309978512,0.0004040077490014426,0.12909753370261876,0.10002879278162763,0.17115749624775836,-0.22586252168564008,18.452379872890216,20,0.00015830396483441323,19,0.055957312464072054,19,8.667647531820387,1.879185881281032,3.8197808504808433,1.2166810623914999,0.21669118829550968,7.8531939842153715,0.0019081637602161121,0.22237184021891668,0.21674788818354332,0.17728787227978646,-1.032369321022087,62.504867019914826,24,2.4575947105773715e-05,0,0.022722607693627994,19,2.983563588162374,0.22256925759863122,3.0406642614871524,1.074588764505847,0.07458908970405935,8.278409648455014,0.00022603597206343287,0.07651385860460348,0.07459377614765042,0.30880448920596787,-0.5452604720513381,8.060497397060995,20,6.991370855663769e-07,0,0.004679031199081848,15,1.1362079093821897,0.03229877112801337,2.9343064200999613,1.028404899341255,0.028405197734554744,8.319141060446436,3.279382915744692e-05,0.03015413511539534,0.028416003909774754,0.06441558221898219,-0.40260416002205934,1.1775178886431865,25,6.140198611801242e-07,0,0.0024478408245868083,20,light
176,1.1248953863568159,0.03164221695035006,2.812184624699031,1.0281222937627008,0.028122384658920398,8.117766139081027,3.213370072269558e-05,0.028852701462430005,0.02812570752458952,0.0011113170249143112,-0.047531786895777896,1.1107994324480086,25,1.8690485447032615e-07,0,0.0014606336070192155,24,2.007772914892459,0.1013513592959889,3.050680371549123,1.0501875079171683,0.05019432287231147,8.215727401493156,0.00010271089945373313,0.056585494858073286,0.050336706113925676,0.0011113170249143112,0.024881333556036712,3.5933551144678013,25,1.4313933789872246e-05,0,0.012782343971523634,22,2.5353117093209954,0.16091058854530582,2.7503153297199745,1.0633802601005196,0.06338279273302488,8.137688807213319,0.00016334049766911235,0.06730333582140416,0.06342526873126078,0.0011113170249143112,0.0208605805557826,5.66021803041096,27,5.386298995054539e-06,0,0.007841086176758563,24,3.5426091653776126,0.3137530512757417,2.563983964661374,1.088565216976116,0.08856522913444032,8.113560425393633,0.00031865502832816896,0.0888400692273051,0.08856537857364774,0.0011113170249143112,-0.13475671945573545,11.009577520956388,27,2.6470257628058497e-08,0,0.0005496801857295674,22,3.906734470123063,0.38372774641294616,3.9891790669219613,1.0976437248267503,0.09766836175307657,8.215520579188741,0.00038887683236997597,0.11009170565004625,0.09794485009597827,0.0011113170249143112,-0.02912343193779172,13.604567672953099,24,5.408477279382327e-05,0,0.02484668779393935,23,8.678463225135104,1.8833033918316946,2.4904319836114275,1.2169573662910822,0.21696158062837761,8.11743357813595,0.0019125694358986841,0.22237184021891668,0.21698521792000572,0.0011113170249143112,-0.29892055150186747,66.11109133339099,23,1.0257327028357369e-05,0,0.010820519181078098,22,3.0018213555946334,0.22531035493886112,3.2195849604614706,1.0750451028768948,0.07504553388986583,8.116470383535836,0.0002288163221201413,0.07667173587544276,0.07505170799836289,0.0011113170249143112,-0.46384955839288483,7.908472126722651,23,9.26716656527079e-07,0,0.0032524039711538666,19,1.1080687332373949,0.030695854367653003,2.5559466935642225,1.0277017129010009,0.02770171833093487,8.113762098738324,3.1175302378955695e-05,0.027880180766007553,0.027701919774472762,0.0011113170249143112,-0.25430637694303027,1.0771379951269018,26,1.1160704871922104e-08,0,0.00035692487014536006,21,light
177,1.086467471706948,0.029529879073729108,2.4490883456728723,1.0271614483389004,0.027161686792673702,8.03813724621601,2.9983616258814745e-05,0.02810365858703554,0.027170700705782834,0.013497794643173362,0.03583240546651512,1.019690278250394,30,4.897474199230165e-07,0,0.0023447057141978665,28,2.1681345805502588,0.11763310452291123,2.173482609226388,1.0542020247923547,0.05420336451375647,7.680045985539606,0.00011942699098760147,0.056585494858073286,0.05422939805191259,0.40318831415016143,-0.16881568767250962,3.7683926798663614,28,2.822888461626333e-06,0,0.009528521377267264,23,2.5322655886076584,0.16073184214798508,2.788424163068559,1.0633016808472975,0.06330663971519146,8.795053306641101,0.00016307803051186212,0.07101979358430567,0.06339003118550761,0.21868668799476224,-0.03658323961258391,6.363835620279978,27,1.0565421670569231e-05,0,0.015377560282183483,25,3.5593075034922705,0.31672123256093415,2.454037823844495,1.0889826361131116,0.08898268758730676,8.130341684176662,0.0003216682465764972,0.08967833557830819,0.08898331761641254,0.020163052601937955,-0.1261018748573444,11.150111263008402,25,1.1212376311743738e-07,0,0.0011060592619995535,22,4.260410440946454,0.4543006557834486,2.706107752860895,1.106504337008808,0.10651026102366135,7.789013809947128,0.000461194453462711,0.11009170565004625,0.10657164911263321,0.10457394194822693,-0.21699369562012666,14.891790976334288,25,1.308069125774369e-05,0,0.01432577850553965,24,8.340451143094562,1.7409776650037503,2.280800241067674,1.2084915812085222,0.20851127857736404,7.983238228901197,0.0017674370415061316,0.216822856023492,0.20862512222906848,0.019851768552731748,-0.3809832409548802,59.413412072957684,23,4.748833112664469e-05,0,0.022703239813205017,22,2.980890739668352,0.2223116544169182,2.973690817105472,1.0745203009631341,0.0745222684917088,7.830661039776271,0.00022571921211316868,0.07667173587544276,0.07455059597630964,0.12698799515776807,-0.38757764251490673,7.356633006670807,27,4.222859272621162e-06,0,0.008597869534935854,24,1.1044760552486461,0.030496799876478888,3.284486481260377,1.0276118999706516,0.027611901381216154,8.146791758687561,3.097326707714274e-05,0.027703951362079014,0.027611953877115836,0.5807121117203571,0.1854109507538063,1.0771050687550456,25,2.8990259657015887e-09,0,0.00035458194141584076,20,light
178,1.0286390465107984,0.026491835189173876,2.0469459131527628,1.0257154962783057,0.02571597616276996,8.140354416216356,2.6890359227710937e-05,0.02739206785541079,0.02573510986433411,0.0011113170249143112,0.1277092432539123,0.9321334737945676,32,9.844497251942237e-07,0,0.003352183385281666,32,2.1278957961603266,0.11335941830710719,2.1975502838310854,1.0531954851753118,0.05319739490400817,8.139143389342632,0.00011506768765161317,0.056585494858073286,0.05323519003138506,0.0011113170249143112,-0.313352061323873,3.9881389554163356,28,4.022633104685273e-06,0,0.006776199908130227,26,2.8529575790981845,0.20545637442583334,2.468020881817738,1.0713009275799874,0.0713239394774546,8.28746955414286,0.00020789479398269727,0.08318562931026362,0.07166874744716718,0.0011113170249143112,0.12290305989760486,7.33673078326845,26,4.9305018062225194e-05,0,0.023723379665618022,25,3.588015808764962,0.32185681100237457,2.8938316987951906,1.0897002762081416,0.08970039521912405,8.114081540879848,0.00032688176337397314,0.09056072121094302,0.08970184097920937,0.0011113170249143112,0.3129457228038875,11.294537677924268,25,2.5937259230915067e-07,0,0.0017206519836379247,24,4.312491074811115,0.4650123117130247,2.856134278906031,1.107811455092679,0.10781227687027788,8.116327660268785,0.0004722496265068014,0.11009170565004625,0.10782072060984205,0.0011113170249143112,-0.14978679797208402,16.321857241971898,25,1.8207488721666127e-06,0,0.004558857559536791,24,7.74643548543511,1.5046679862444696,3.4499995243055874,1.1936139030284243,0.19366088713587776,8.167399887296536,0.0015264226284948477,0.21155132103783858,0.19395025046674144,0.0011113170249143112,-0.5807709785999604,53.08802695930801,23,0.00011216044985656076,0,0.03578086780392167,20,2.7789523440592108,0.19379063110609218,2.9073448052923188,1.0694653203696858,0.06947380860148027,8.181263852394824,0.00019653439472842472,0.07667173587544276,0.06960435171490575,0.0011113170249143112,-0.5496778837522482,6.846944753004259,27,1.8155696057191274e-05,0,0.01439585454792499,22,1.108348260237073,0.030711378724162706,3.680921418074894,1.0277087006424597,0.02770870650592682,8.11378292442234,3.1191055352917305e-05,0.027894157115991455,0.02770892397954254,0.0011113170249143112,-0.005268377253310517,1.0776850418726345,25,1.2051872476129018e-08,0,0.0003709012201292619,20,light
179,0.9898240221306016,0.02450180182249479,3.6324203437107268,1.024745502828336,0.02474560055326504,8.415763733675806,2.48815122751376e-05,0.025672999452702242,0.02474964738258648,0.3849507266003807,0.6011256873557553,0.9101167796052173,30,2.0029882061884928e-07,0,0.0028228643325436537,28,1.9520796017696185,0.09566701209479103,2.6930020773096066,1.0487971983214706,0.04880199004424046,7.978652621249745,9.700461166787884e-05,0.05311052054621164,0.04890475746151672,0.013497794643173362,0.17472490548187125,3.2439250998012863,24,1.0041070091630285e-05,0,0.010631670815347542,23,3.137395891673129,0.246471776532786,3.097720457140444,1.0784303683983627,0.07843489729182822,7.5228180434333005,0.0002501703319825632,0.08318562931026362,0.07849709812037417,0.37879686102600213,0.06211969160460103,7.616970514133266,23,9.761300140008489e-06,0,0.019002928073741585,21,3.6383761658843663,0.33098347977418074,2.842292161714299,1.0909589580113608,0.09095940414710915,8.16102825552372,0.0003361398522041961,0.09299371930661067,0.09096475688064318,0.017134375576231504,0.43486596901849306,11.720039681613244,23,9.73791557379731e-07,0,0.003271264446670738,18,4.1969660510778,0.4405303415903628,2.540093745131835,1.1049222581929197,0.10492415127694502,8.06055328620364,0.00044734817183634396,0.10775382997848892,0.10494407339034954,0.013497794643173362,0.08791802277164354,15.287418113940296,21,4.181018571828062e-06,0,0.006876751030216718,19,7.23439411639615,1.3095130222455302,4.353513691969954,1.1808482273922558,0.18085985290990375,8.421186566992974,0.00132954329460326,0.19320215806146848,0.1809359708740588,0.09395974070645355,-0.8884777599716361,48.64996221360602,27,2.7539161546230767e-05,0,0.020357598703947405,18,2.5242464047103534,0.15969774431835265,3.2163911605909563,1.0631014343513345,0.06310616011775884,8.296055898698867,0.00016203558398527804,0.06928924636368636,0.06318578643934739,0.010373024598187659,-0.5910252383481442,5.779990228604163,24,1.0056163150600562e-05,0,0.010705614911372924,21,1.1021623650055696,0.030374165752921484,2.6775098495461345,1.0275539968413154,0.02755405912513924,7.989200233320615,3.0846759868813524e-05,0.027894157115991455,0.027556381181552795,0.08788471675982899,-0.26315623421412004,1.0394902446656906,24,1.2796955136802683e-07,0,0.0013603919634088552,23,light
180,1.0104377205407975,0.025545508939726905,3.3662315084389505,1.0252606882092514,0.025260943013519936,8.128276514543419,2.593647842587165e-05,0.02648200155691075,0.025271282585044484,0.0011113170249143112,0.32947480006518454,0.8977341824584921,22,5.224815608709018e-07,0,0.0024421170867816276,21,1.6914377311092177,0.07231741897626162,3.036897084234358,1.0422764282733463,0.04228594327773044,8.312434530073407,7.31368835162225e-05,0.04980929494994306,0.042519824487014767,0.0011113170249143112,0.06290051643388589,2.5888179908864117,26,1.983447551910393e-05,0,0.015046703344425233,23,3.021772560590356,0.2290961891051747,4.591523164245391,1.0755348018159663,0.07554431401475889,8.178095884781484,0.00023235550867417926,0.08318562931026362,0.07567961897122215,0.0011113170249143112,0.5368962294892813,8.091761159197395,23,2.0461347668870868e-05,0,0.015282630591009441,22,3.7223098228914457,0.3464771588525397,3.3097626288193482,1.0930567460995133,0.09305774557228615,8.118054662844742,0.00035185666040211304,0.09555476993362925,0.09306948464085042,0.0011113170249143112,-0.055957346325686906,12.163431512714618,20,2.1849603171519753e-06,0,0.004994048722686231,15,4.030182348307481,0.40637928299863696,2.869041931909664,1.100750924378479,0.10075455870768701,8.127723983089233,0.0004126037095174512,0.10553284809050946,0.10079425616058647,0.0011113170249143112,0.13142527455925745,14.280399694640879,20,8.000974585177322e-06,0,0.009556578765644919,15,7.150933772703452,1.278522742650634,3.67496415111115,1.1787720039698204,0.1787733443175863,8.115284657829338,0.0012984501939992139,0.1817762354012557,0.17878218190375084,0.0011113170249143112,-0.9437047525686046,44.87117504684446,26,3.1599277715865407e-06,0,0.006005782167338797,19,2.339458679276533,0.13702795352050695,3.623328914428869,1.0584840899875838,0.05848646698191332,8.140037756194737,0.0001390902424986314,0.062275881327517775,0.05852946982514598,0.0011113170249143112,-0.32688681188631297,4.821267992721317,20,5.032017986235761e-06,0,0.007578828691208898,19,1.0673366389654586,0.028500735097547192,2.2780593222247454,1.0266831658047344,0.026683415974136464,8.12652092527912,2.8938017627823863e-05,0.027894157115991455,0.02669303986882498,0.0011113170249143112,0.2902944030989333,1.0014095595111956,22,5.136893898785735e-07,0,0.0024214822837099748,21,light
181,1.0142267695352525,0.025750554289134735,2.6399725978977586,1.025355252625528,0.025355669238381312,7.682076188017866,2.6139552370145248e-05,0.02648200155691075,0.025372501989917518,0.22231653541593557,-0.23055946032646749,0.8247205449321231,23,8.538947021719344e-07,0,0.004505329274117745,17,1.4542803162119378,0.053145469061342626,2.609931108172318,1.0363537295860348,0.036357007905298444,8.663244545649793,5.38693579297168e-05,0.04209303682459679,0.03645046949675087,0.044451762570833796,-0.4068135450699992,2.048570321950746,27,6.804702707631995e-06,0,0.00828322523903545,26,2.8114315554336384,0.19778562706171537,3.6462853668915782,1.070283666701726,0.07028578888584096,8.482764137898537,0.0002008048785709476,0.0753483828533357,0.07031813902929232,0.17277319192525978,0.20588980513318247,7.430327713842447,30,4.548557237880184e-06,0,0.009531160666347127,29,3.6839897613067896,0.3397447171766164,3.802632861072315,1.092094580329456,0.09209974403266974,7.752510608471143,0.00034487715089147927,0.09555476993362925,0.09216082643626526,0.12698799515776807,-0.3989196637857483,11.047195509136266,24,1.1255078532125948e-05,0,0.013820103603838063,20,3.7481143771431973,0.3524440839259312,2.5712455268635583,1.0936887140372362,0.09370285942857993,7.928640894061712,0.00035746766522151837,0.10063203846710181,0.09386747092655837,0.017134375576231504,0.12311801645415779,11.843800543575744,19,3.087623305606966e-05,0,0.018405177869613,16,6.968650766596641,1.2169293616251347,2.743897955116035,1.1741854902284075,0.174216269164916,7.711955075930973,0.0012348184364478732,0.1817762354012557,0.17442257319690121,0.06884899349524001,-0.5029476950524672,39.151733696732826,26,7.192559888588973e-05,0,0.030239864945358685,25,2.1783672050344576,0.11887065044717557,2.5948550992655135,1.0544563514593503,0.05445918012586144,8.10537267482643,0.0001206346294886167,0.05838930251151322,0.05451390887818804,0.016349138001529193,0.5892898468416663,4.150199183242968,20,5.963961198368175e-06,0,0.00833598979219844,15,1.0127603276400987,0.025672694332588543,2.2374009010138534,1.025318634987631,0.025319008191002468,8.072783388473093,2.606185027715293e-05,0.02665237132947352,0.025334114516096937,0.010033119768266699,0.16902780268627868,0.8918160981770067,24,7.65182538663511e-07,0,0.002974059559500128,25,light
