0,-2,-1,1,-3,-2,1,0,0,0.792969,-0.16748,0.492188,3.375,22.3125,26.4375,-0.287644,-1.00045,-0.361293
0,-1,-1,-2,1,-2,-1,-3,-1,0.792969,-0.16748,0.492188,3.375,22.3125,26.4375,-0.287644,-1.00045,-0.361293
0,0,-1,-2,0,-1,-1,-2,-1,0.792969,-0.16748,0.492188,3.375,22.3125,26.4375,-0.287644,-1.00045,-0.361293
0,0,0,1,0,-2,-2,-2,-1,0.792969,-0.16748,0.492188,3.375,22.3125,26.4375,-0.287644,-1.00045,-0.361293
0,0,-1,0,2,1,-3,0,0,0.792969,-0.16748,0.492188,3.375,22.3125,26.4375,-0.287644,-1.00045,-0.361293
0,-1,-2,1,-2,-1,0,-1,-1,0.792969,-0.16748,0.492188,3.375,22.3125,26.4375,-0.287644,-1.00045,-0.361293
3,0,-1,0,-2,-1,0,0,-2,0.792969,-0.16748,0.492188,3.375,22.3125,26.4375,-0.287644,-1.00045,-0.361293
3,-2,-2,-1,-2,0,1,-1,-2,0.792969,-0.16748,0.492188,3.375,22.3125,26.4375,-0.287644,-1.00045,-0.361293
12,1,1,-1,0,-2,-2,-1,-1,0.792969,-0.16748,0.492188,3.375,22.3125,26.4375,-0.287644,-1.00045,-0.361293
12,-2,-1,1,1,0,-1,-1,0,0.792969,-0.16748,0.492188,3.375,22.3125,26.4375,-0.287644,-1.00045,-0.361293
22,0,1,1,-1,1,-3,-1,-1,0.796875,-0.197754,0.50293,1.5,16.0625,22.9375,-0.308278,-0.983129,-0.33659
22,-1,-2,-2,-3,-3,0,-1,0,0.796875,-0.197754,0.50293,1.5,16.0625,22.9375,-0.308278,-0.983129,-0.33659
26,0,-1,-1,-1,1,-2,0,-1,0.796875,-0.197754,0.50293,1.5,16.0625,22.9375,-0.308278,-0.983129,-0.33659
26,-2,-1,-5,-1,0,0,-1,-1,0.796875,-0.197754,0.50293,1.5,16.0625,22.9375,-0.308278,-0.983129,-0.33659
41,1,0,-1,-1,0,0,1,-1,0.766602,-0.179199,0.492188,-0.875,12.5,19.25,-0.316817,-0.97667,-0.326843
41,4,5,1,0,2,0,1,-1,0.766602,-0.179199,0.492188,-0.875,12.5,19.25,-0.316817,-0.97667,-0.326843
50,-5,-5,-1,-2,-4,-2,-1,-1,0.766602,-0.179199,0.492188,-0.875,12.5,19.25,-0.316817,-0.97667,-0.326843
50,0,-2,-2,0,-2,0,0,-1,0.766602,-0.179199,0.492188,-0.875,12.5,19.25,-0.316817,-0.97667,-0.326843
72,-2,-2,-1,-1,-3,0,-1,0,0.785645,-0.185059,0.501953,1.8125,6.375,16.625,-0.323917,-0.972689,-0.317764
72,-1,-2,0,-1,1,-3,1,-3,0.785645,-0.185059,0.501953,1.8125,6.375,16.625,-0.323917,-0.972689,-0.317764
73,0,1,-1,0,0,-1,-1,-2,0.785645,-0.185059,0.501953,1.8125,6.375,16.625,-0.323917,-0.972689,-0.317764
73,-2,-5,-3,-2,0,-1,0,0,0.785645,-0.185059,0.501953,1.8125,6.375,16.625,-0.323917,-0.972689,-0.317764
120,0,2,-2,-3,-1,0,-3,0,0.793945,-0.154297,0.488281,8.125,-3.625,9.4375,-0.333703,-0.9706,-0.297204
120,-2,-1,-3,-3,-1,0,-1,-1,0.793945,-0.154297,0.488281,8.125,-3.625,9.4375,-0.333703,-0.9706,-0.297204
121,0,1,0,0,-2,-1,0,0,0.793945,-0.154297,0.488281,8.125,-3.625,9.4375,-0.333703,-0.9706,-0.297204
121,-1,0,-1,-2,1,-1,-2,1,0.793945,-0.154297,0.488281,8.125,-3.625,9.4375,-0.333703,-0.9706,-0.297204
124,0,1,0,1,-2,-2,-1,-1,0.793945,-0.154297,0.488281,8.125,-3.625,9.4375,-0.333703,-0.9706,-0.297204
124,0,0,-2,0,-1,-2,-2,-1,0.793945,-0.154297,0.488281,8.125,-3.625,9.4375,-0.333703,-0.9706,-0.297204
125,-2,-3,-3,-1,1,-3,-1,-2,0.793945,-0.154297,0.488281,8.125,-3.625,9.4375,-0.333703,-0.9706,-0.297204
125,1,2,2,-2,-1,-2,1,-1,0.793945,-0.154297,0.488281,8.125,-3.625,9.4375,-0.333703,-0.9706,-0.297204
132,-4,-8,-3,-3,0,-2,-1,-2,0.793945,-0.154297,0.488281,8.125,-3.625,9.4375,-0.333703,-0.9706,-0.297204
132,-2,-3,-1,-2,-2,-2,-2,-2,0.793945,-0.154297,0.488281,8.125,-3.625,9.4375,-0.333703,-0.9706,-0.297204
138,0,0,0,-1,-1,0,-1,0,0.808105,-0.140137,0.490234,8.375,-6,7.1875,-0.3339,-0.972507,-0.292892
138,0,0,-1,0,-2,1,-1,-2,0.808105,-0.140137,0.490234,8.375,-6,7.1875,-0.3339,-0.972507,-0.292892
146,-1,-2,-2,-1,1,-1,0,1,0.808105,-0.140137,0.490234,8.375,-6,7.1875,-0.3339,-0.972507,-0.292892
146,0,1,0,-2,-1,1,-1,-1,0.808105,-0.140137,0.490234,8.375,-6,7.1875,-0.3339,-0.972507,-0.292892
160,-1,0,-2,-1,-2,-1,-2,-1,0.810059,-0.131348,0.493652,6.0625,-7.1875,5.0625,-0.3337,-0.975062,-0.289872
160,-1,1,-2,-2,-1,-2,-1,-1,0.810059,-0.131348,0.493652,6.0625,-7.1875,5.0625,-0.3337,-0.975062,-0.289872
168,-2,1,1,0,-3,-2,-2,0,0.810059,-0.131348,0.493652,6.0625,-7.1875,5.0625,-0.3337,-0.975062,-0.289872
