0,2,-1,0,-1,-1,-3,-2,0
0,0,0,-1,-1,-1,0,-5,-3
0,-1,-1,1,-2,-1,1,-1,-2
0,0,-1,1,0,1,-1,2,1
1,3,1,0,1,1,-2,1,2
1,0,-1,-2,-2,-1,-1,-1,-1
6,0,0,0,0,0,0,-4,-2
6,-1,-1,0,-1,-1,-1,0,0
7,0,-1,-1,-2,-2,-4,2,-1
7,0,-1,-1,-1,-2,1,0,-3
9,0,-1,-1,0,0,1,0,-2
9,-2,-1,-2,-1,-2,-2,0,-1
13,-3,-1,-1,0,-1,-2,-2,0
13,-2,0,0,1,-1,1,-3,-3
27,-1,0,-3,0,-2,-1,-3,-3
27,1,0,-1,-1,-1,-3,0,0
35,-4,-2,-1,-1,-3,2,0,-1
35,-1,-3,-2,0,1,1,0,0
57,-4,-3,0,-1,-1,1,-2,-2
57,2,0,-2,-1,1,-1,1,1
58,0,1,-1,-2,-1,-3,-3,0
58,-1,0,0,-1,-2,-1,-1,-3
72,-2,-1,-1,-1,-1,-2,0,-1
72,-4,-2,-2,-1,-2,0,0,-1
73,-3,-2,-2,0,-1,-1,0,-1
73,-1,-1,1,-1,-2,-2,-2,-1
96,0,-2,-2,-3,0,-1,1,-2
96,2,0,0,-2,-1,-3,-1,0
99,2,0,-1,1,-1,-1,-1,1
99,-2,0,-1,-1,-3,-2,-1,0
116,2,2,0,0,-1,0,-1,1
116,-2,-1,1,0,0,-1,0,-1
156,7,1,0,1,-1,0,-3,1
156,-1,-2,-1,0,-1,-3,2,0
158,-2,-1,-1,-1,0,-3,2,0
158,0,0,-2,0,1,1,-3,-4
159,-1,-2,-1,-2,0,2,0,-1
159,1,0,-1,-1,-1,-2,0,1
164,2,2,0,-1,0,-2,0,2
164,-1,-2,0,-2,-2,0,-5,-3
165,-6,-2,-1,-1,0,-1,-3,-2
165,-1,-2,-1,1,0,1,-2,-1
176,3,-1,-1,-2,-4,-2,-1,0
176,1,-1,0,-1,-2,0,-1,-2
183,-3,-1,-1,-2,-2,0,-1,-1
183,0,-1,-1,-3,-2,0,2,1
193,2,-1,-1,0,0,-1,1,0
193,-1,-2,-1,0,0,-2,-6,-1
206,0,-1,-1,-2,0,-2,-3,-2
206,-4,-1,-3,-1,-1,-2,2,1
222,-3,0,0,-2,-2,0,-2,-2
222,-2,-2,-3,-1,-1,0,-2,-2
223,0,-1,0,-1,0,1,-1,-3
223,-1,-1,-2,-1,-1,-2,-2,-2
244,0,-1,-2,-1,-1,-2,-2,1
244,-2,1,-1,-3,-2,-1,1,-1
245,-5,-4,-1,0,-2,0,1,-2
245,-1,-1,-1,-2,-2,0,0,1
258,1,-1,-1,0,1,0,-1,-3
258,-4,0,-1,-1,0,-2,-1,-3
274,-2,-1,-1,-1,-2,-1,0,0
274,-3,-1,0,-2,0,1,0,-1
281,-5,-2,-2,0,1,0,-1,-2
281,1,-1,-1,0,-1,-2,0,-2
282,0,-1,0,-1,-1,-1,-2,-2
282,4,1,0,0,-1,0,0,-1
311,1,-1,-1,-2,-2,-1,-1,0
