0,-3,-9,1,-2,-2,-1,-1,-1,0.0888672,0.787598,0.447754,-2.5625,1.4375,-7.3125,1.05696,-0.102117,-2.45131
0,-4,-7,-4,-1,0,-1,0,0,0.0888672,0.787598,0.447754,-2.5625,1.4375,-7.3125,1.05696,-0.102117,-2.45131
2,0,-13,2,1,0,-2,0,1,0.0888672,0.787598,0.447754,-2.5625,1.4375,-7.3125,1.05696,-0.102117,-2.45131
2,-4,17,2,-3,-2,-2,-2,2,0.0888672,0.787598,0.447754,-2.5625,1.4375,-7.3125,1.05696,-0.102117,-2.45131
3,0,-18,-4,-1,0,0,-1,-1,0.0888672,0.787598,0.447754,-2.5625,1.4375,-7.3125,1.05696,-0.102117,-2.45131
3,-2,-20,-9,-2,-1,0,-1,-1,0.0888672,0.787598,0.447754,-2.5625,1.4375,-7.3125,1.05696,-0.102117,-2.45131
4,3,-7,2,-2,-1,-1,-2,-3,0.0888672,0.787598,0.447754,-2.5625,1.4375,-7.3125,1.05696,-0.102117,-2.45131
4,1,-1,-3,2,0,-1,1,1,0.0888672,0.787598,0.447754,-2.5625,1.4375,-7.3125,1.05696,-0.102117,-2.45131
12,-1,-4,-4,3,0,-1,0,-1,0.0800781,0.786621,0.433105,-1.8125,1.5,-8.5625,1.05676,-0.0989873,-2.45242
12,4,18,4,1,-1,-1,-2,-2,0.0800781,0.786621,0.433105,-1.8125,1.5,-8.5625,1.05676,-0.0989873,-2.45242
19,-5,-27,-12,-2,-2,-2,-2,0,0.0800781,0.786621,0.433105,-1.8125,1.5,-8.5625,1.05676,-0.0989873,-2.45242
19,-1,-48,-10,-5,-4,-2,-5,-4,0.0800781,0.786621,0.433105,-1.8125,1.5,-8.5625,1.05676,-0.0989873,-2.45242
38,8,11,11,3,3,0,0,2,0.0625,0.797852,0.438477,-1.3125,1.5625,-8.75,1.05653,-0.0954647,-2.45342
38,0,-19,-20,0,2,-1,1,-1,0.0625,0.797852,0.438477,-1.3125,1.5625,-8.75,1.05653,-0.0954647,-2.45342
42,-2,25,5,-2,-3,-1,0,-1,0.0625,0.797852,0.438477,-1.3125,1.5625,-8.75,1.05653,-0.0954647,-2.45342
42,2,21,1,-3,-1,-2,-1,-3,0.0625,0.797852,0.438477,-1.3125,1.5625,-8.75,1.05653,-0.0954647,-2.45342
49,-5,-39,-10,-2,-2,-1,-2,0,0.0458984,0.798828,0.432617,-2,1.25,-8.125,1.05639,-0.0918282,-2.45447
49,-6,8,9,1,-2,0,-1,-1,0.0458984,0.798828,0.432617,-2,1.25,-8.125,1.05639,-0.0918282,-2.45447
64,9,1,-6,1,0,1,0,-1,0.0458984,0.798828,0.432617,-2,1.25,-8.125,1.05639,-0.0918282,-2.45447
64,-2,17,15,1,0,-1,1,2,0.0458984,0.798828,0.432617,-2,1.25,-8.125,1.05639,-0.0918282,-2.45447
74,-1,31,3,-3,-3,-2,-2,-3,0.0458984,0.785645,0.429199,-3.4375,0.5,-6.8125,1.05568,-0.0888871,-2.45544
74,-4,5,5,-2,-4,-1,0,-3,0.0458984,0.785645,0.429199,-3.4375,0.5,-6.8125,1.05568,-0.0888871,-2.45544
95,-1,1,-5,-1,-1,0,0,-1,0.0458984,0.785645,0.429199,-3.4375,0.5,-6.8125,1.05568,-0.0888871,-2.45544
95,2,2,5,2,-1,1,-1,0,0.0458984,0.785645,0.429199,-3.4375,0.5,-6.8125,1.05568,-0.0888871,-2.45544
127,-16,-14,4,-10,-8,-7,-6,-6,0.0668945,0.786621,0.442383,0.6875,-0.3125,-4.75,1.05568,-0.0852503,-2.45732
127,-20,11,1,0,0,0,-1,-1,0.0668945,0.786621,0.442383,0.6875,-0.3125,-4.75,1.05568,-0.0852503,-2.45732
