0,-4,-67,-13,-2,-1,-1,-1,-2,0.0786133,0.688477,0.599609,1.9375,2.5625,2,0.862158,-0.0833276,-2.60755
0,-1,-10,-1,-2,-1,-1,-1,-1,0.0786133,0.688477,0.599609,1.9375,2.5625,2,0.862158,-0.0833276,-2.60755
1,1,13,4,0,1,-1,-1,0,0.0786133,0.688477,0.599609,1.9375,2.5625,2,0.862158,-0.0833276,-2.60755
1,-3,-10,-3,-5,-1,-1,-3,-1,0.0786133,0.688477,0.599609,1.9375,2.5625,2,0.862158,-0.0833276,-2.60755
1,0,11,5,1,0,0,-2,-2,0.0786133,0.688477,0.599609,1.9375,2.5625,2,0.862158,-0.0833276,-2.60755
1,-2,10,8,-1,-1,1,-1,-2,0.0786133,0.688477,0.599609,1.9375,2.5625,2,0.862158,-0.0833276,-2.60755
3,-4,-32,-29,-5,-4,0,-4,-3,0.0786133,0.688477,0.599609,1.9375,2.5625,2,0.862158,-0.0833276,-2.60755
3,1,6,-1,2,-1,0,1,-1,0.0786133,0.688477,0.599609,1.9375,2.5625,2,0.862158,-0.0833276,-2.60755
6,-2,11,-8,0,-1,0,0,2,0.0800781,0.661621,0.605957,0,2.0625,1.5625,0.861357,-0.083386,-2.6066
6,2,3,14,-1,0,0,0,1,0.0800781,0.661621,0.605957,0,2.0625,1.5625,0.861357,-0.083386,-2.6066
12,-1,-3,-7,0,-2,1,-1,0,0.0800781,0.661621,0.605957,0,2.0625,1.5625,0.861357,-0.083386,-2.6066
12,1,14,10,2,-1,-1,-2,2,0.0800781,0.661621,0.605957,0,2.0625,1.5625,0.861357,-0.083386,-2.6066
27,-1,-43,-19,-4,-1,0,0,-1,0.0839844,0.662109,0.597168,2.1875,3.25,0.5625,0.861391,-0.083086,-2.60549
27,-3,-4,-4,-1,0,-4,-1,-2,0.0839844,0.662109,0.597168,2.1875,3.25,0.5625,0.861391,-0.083086,-2.60549
35,-4,16,15,0,0,-5,-1,-3,0.0839844,0.662109,0.597168,2.1875,3.25,0.5625,0.861391,-0.083086,-2.60549
35,1,-7,-4,-1,-1,-1,0,-1,0.0839844,0.662109,0.597168,2.1875,3.25,0.5625,0.861391,-0.083086,-2.60549
43,0,28,7,-2,-1,-3,-2,-2,0.0751953,0.678223,0.605957,4.9375,4.6875,0.375,0.862588,-0.0821399,-2.6041
43,0,-6,-17,-4,0,-1,-2,1,0.0751953,0.678223,0.605957,4.9375,4.6875,0.375,0.862588,-0.0821399,-2.6041
67,4,-2,7,1,1,1,0,1,0.0751953,0.678223,0.605957,4.9375,4.6875,0.375,0.862588,-0.0821399,-2.6041
67,-5,-14,2,-2,0,-2,-1,-3,0.0751953,0.678223,0.605957,4.9375,4.6875,0.375,0.862588,-0.0821399,-2.6041
69,2,14,4,6,0,-1,0,-1,0.0712891,0.685547,0.583496,3.5,5,0.125,0.863702,-0.0809976,-2.6028
69,-2,13,-17,-4,0,-1,-1,-2,0.0712891,0.685547,0.583496,3.5,5,0.125,0.863702,-0.0809976,-2.6028
88,-1,0,-1,-1,-3,0,-1,-1,0.0712891,0.685547,0.583496,3.5,5,0.125,0.863702,-0.0809976,-2.6028
88,0,-19,-3,-6,-1,-2,-1,-3,0.0712891,0.685547,0.583496,3.5,5,0.125,0.863702,-0.0809976,-2.6028
89,1,20,15,0,-3,0,0,2,0.0615234,0.686523,0.591797,1.875,4.3125,0.875,0.864238,-0.0799753,-2.60148
89,-1,-3,-2,-1,-4,0,0,-2,0.0615234,0.686523,0.591797,1.875,4.3125,0.875,0.864238,-0.0799753,-2.60148
102,-4,-5,-2,2,-1,0,0,-1,0.0615234,0.686523,0.591797,1.875,4.3125,0.875,0.864238,-0.0799753,-2.60148
