0,-2,-2,-1,-1,-1,-2,0,0,1.03809,0.101074,0.172852,-36.125,-0.3125,-25.375,2.96973,-1.52144,-2.28502
0,-1,1,-2,1,-2,-2,0,-1,1.03809,0.101074,0.172852,-36.125,-0.3125,-25.375,2.96973,-1.52144,-2.28502
1,-2,-1,-1,1,-1,-1,-2,0,1.03809,0.101074,0.172852,-36.125,-0.3125,-25.375,2.96973,-1.52144,-2.28502
1,0,0,-2,-4,0,0,-2,-1,1.03809,0.101074,0.172852,-36.125,-0.3125,-25.375,2.96973,-1.52144,-2.28502
2,-2,-1,-3,-1,-2,-2,0,0,1.03809,0.101074,0.172852,-36.125,-0.3125,-25.375,2.96973,-1.52144,-2.28502
2,-3,-2,-3,-2,-1,0,-1,-2,1.03809,0.101074,0.172852,-36.125,-0.3125,-25.375,2.96973,-1.52144,-2.28502
5,-1,-2,-1,-1,-2,-1,-1,-2,1.07324,0.0844727,0.163574,-42.25,5.8125,-21.375,2.72152,-1.52708,-2.05231
5,-1,0,0,0,-1,-1,-1,-1,1.07324,0.0844727,0.163574,-42.25,5.8125,-21.375,2.72152,-1.52708,-2.05231
12,1,-1,0,-2,-3,-1,0,0,1.07324,0.0844727,0.163574,-42.25,5.8125,-21.375,2.72152,-1.52708,-2.05231
12,-3,0,0,0,0,-2,-1,0,1.07324,0.0844727,0.163574,-42.25,5.8125,-21.375,2.72152,-1.52708,-2.05231
23,0,-2,-1,1,0,-1,-2,0,1.10352,0.0795898,0.15918,-45.4375,13.8125,-16.75,2.434,-1.53043,-1.78024
23,-2,-1,0,-1,-1,-2,-1,0,1.10352,0.0795898,0.15918,-45.4375,13.8125,-16.75,2.434,-1.53043,-1.78024
27,0,1,-1,-3,0,-2,-3,-2,1.10352,0.0795898,0.15918,-45.4375,13.8125,-16.75,2.434,-1.53043,-1.78024
27,-2,-1,0,-1,-2,-3,-1,0,1.10352,0.0795898,0.15918,-45.4375,13.8125,-16.75,2.434,-1.53043,-1.78024
46,0,0,-1,-2,0,-2,1,-2,1.06885,0.0766602,0.171875,-45.3125,21.25,-12.0625,2.08065,-1.53464,-1.44293
46,0,-1,0,1,0,-1,0,0,1.06885,0.0766602,0.171875,-45.3125,21.25,-12.0625,2.08065,-1.53464,-1.44293
49,0,0,-2,0,0,0,-1,-1,1.06885,0.0766602,0.171875,-45.3125,21.25,-12.0625,2.08065,-1.53464,-1.44293
49,1,-1,1,-1,-1,0,0,1,1.06885,0.0766602,0.171875,-45.3125,21.25,-12.0625,2.08065,-1.53464,-1.44293
64,1,-2,-1,0,-2,-2,0,-1,1.00732,0.0751953,0.151855,-41.6875,27.625,-7.25,1.67248,-1.5361,-1.0491
64,0,0,-3,-1,-1,-2,0,-1,1.00732,0.0751953,0.151855,-41.6875,27.625,-7.25,1.67248,-1.5361,-1.0491
73,-3,-3,1,0,2,-1,0,-1,1.00732,0.0751953,0.151855,-41.6875,27.625,-7.25,1.67248,-1.5361,-1.0491
73,0,-1,0,-3,-3,-3,-1,-1,1.00732,0.0751953,0.151855,-41.6875,27.625,-7.25,1.67248,-1.5361,-1.0491
88,-4,-1,-1,-2,0,-1,-2,-2,0.938477,0.074707,0.182129,-37.3125,31.8125,-1.25,1.24624,-1.53318,-0.635596
