Timestamps,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z
14_52_38_206,2.0,-1.0,3.0,2.0,0.0,0.0,-4.0,0.0,0.9716796875,-0.26220703125,-0.20068359375,-2.378048780487805,-0.6097560975609757,1.6463414634146343
14_52_38_206,-1.0,-5.0,-10.0,-4.0,0.0,-4.0,1.0,-2.0,0.54638671875,-0.51171875,0.1171875,-2.1341463414634148,-1.7682926829268295,4.2682926829268295
14_52_38_206,2.0,-2.0,2.0,-3.0,-3.0,2.0,-1.0,2.0,1.119140625,-0.30029296875,0.34228515625,-4.817073170731708,1.4634146341463417,0.48780487804878053
14_52_38_206,-2.0,4.0,-6.0,-3.0,0.0,-4.0,0.0,-1.0,0.9453125,-0.31591796875,0.14013671875,-0.12195121951219513,-1.1585365853658538,0.1829268292682927
14_52_38_206,-1.0,2.0,6.0,3.0,-1.0,-1.0,1.0,0.0,0.94677734375,-0.318359375,0.1416015625,-1.0365853658536586,-1.0365853658536586,0.1829268292682927
14_52_38_266,-1.0,-2.0,-9.0,5.0,-5.0,-5.0,-1.0,-2.0,1.31884765625,-0.14990234375,0.291015625,-5.975609756097562,0.1829268292682927,-0.12195121951219513
14_52_38_266,-3.0,1.0,5.0,0.0,-2.0,0.0,1.0,-4.0,1.32080078125,-0.12646484375,1.083984375,-5.365853658536586,-0.12195121951219513,0.9146341463414634
14_52_38_266,0.0,1.0,-7.0,-2.0,-5.0,-2.0,-1.0,-1.0,0.4580078125,-0.5478515625,-0.30908203125,5.609756097560976,-0.9146341463414634,-1.0365853658536586
14_52_38_266,-2.0,1.0,7.0,-4.0,0.0,3.0,-4.0,-2.0,0.69873046875,-0.44091796875,-0.69091796875,2.439024390243903,-0.48780487804878053,0.9146341463414634
14_52_38_266,0.0,-3.0,-11.0,-1.0,-2.0,-2.0,1.0,0.0,1.4736328125,-0.052734375,0.73486328125,-7.01219512195122,0.06097560975609757,1.524390243902439
14_52_38_266,0.0,-1.0,2.0,-4.0,-2.0,-2.0,0.0,0.0,1.12353515625,-0.21826171875,0.91796875,-3.048780487804878,-0.426829268292683,0.9756097560975611
14_52_38_266,-1.0,-3.0,-7.0,-1.0,-3.0,-2.0,-5.0,0.0,0.3955078125,-0.587890625,-0.54443359375,5.487804878048781,-1.1585365853658538,-0.9756097560975611
14_52_38_266,0.0,-1.0,2.0,-1.0,-4.0,3.0,-7.0,-1.0,0.9716796875,-0.26220703125,-0.20068359375,-2.378048780487805,-0.6097560975609757,1.6463414634146343
14_52_38_266,2.0,-5.0,-9.0,-8.0,-5.0,-1.0,-1.0,-2.0,0.54638671875,-0.51171875,0.1171875,-2.1341463414634148,-1.7682926829268295,4.2682926829268295
14_52_38_266,-2.0,2.0,2.0,-4.0,3.0,0.0,-1.0,0.0,1.119140625,-0.30029296875,0.34228515625,-4.817073170731708,1.4634146341463417,0.48780487804878053
14_52_38_314,0.0,-4.0,-6.0,-1.0,-4.0,-4.0,-3.0,-1.0,1.50390625,-0.02880859375,1.01025390625,-7.621951219512196,-0.12195121951219513,0.9146341463414634
14_52_38_314,-2.0,1.0,0.0,-7.0,0.0,-2.0,-5.0,0.0,0.77880859375,-0.38232421875,0.37841796875,2.1951219512195124,-0.7926829268292683,-1.3414634146341464
14_52_38_314,-5.0,-9.0,-7.0,-4.0,-4.0,-6.0,-4.0,-4.0,0.4453125,-0.57080078125,-0.85498046875,6.036585365853659,-1.2804878048780488,-1.8902439024390245
14_52_38_314,-2.0,1.0,7.0,-3.0,-3.0,2.0,0.0,0.0,1.31884765625,-0.14990234375,0.291015625,-5.975609756097562,0.1829268292682927,-0.12195121951219513
14_52_38_314,0.0,-2.0,-12.0,2.0,-3.0,-8.0,-4.0,-3.0,1.32080078125,-0.12646484375,1.083984375,-5.365853658536586,-0.12195121951219513,0.9146341463414634
14_52_38_314,-4.0,-2.0,-4.0,-2.0,-3.0,0.0,-3.0,2.0,0.4580078125,-0.5478515625,-0.30908203125,5.609756097560976,-0.9146341463414634,-1.0365853658536586
14_52_38_314,-1.0,-6.0,-7.0,-1.0,0.0,-2.0,-3.0,-6.0,0.69873046875,-0.44091796875,-0.69091796875,2.439024390243903,-0.48780487804878053,0.9146341463414634
14_52_38_314,1.0,2.0,-4.0,-7.0,-2.0,0.0,1.0,0.0,1.4736328125,-0.052734375,0.73486328125,-7.01219512195122,0.06097560975609757,1.524390243902439
14_52_38_314,-1.0,-4.0,-4.0,-2.0,-2.0,-2.0,-1.0,-2.0,1.12353515625,-0.21826171875,0.91796875,-3.048780487804878,-0.426829268292683,0.9756097560975611
14_52_38_314,0.0,-1.0,3.0,4.0,-1.0,0.0,0.0,-2.0,0.3955078125,-0.587890625,-0.54443359375,5.487804878048781,-1.1585365853658538,-0.9756097560975611
14_52_38_355,-3.0,0.0,-1.0,3.0,0.0,-1.0,-1.0,0.0,0.77880859375,-0.38232421875,0.37841796875,2.1951219512195124,-0.7926829268292683,-1.3414634146341464
14_52_38_355,-1.0,3.0,1.0,-4.0,-1.0,1.0,1.0,1.0,0.4453125,-0.57080078125,-0.85498046875,6.036585365853659,-1.2804878048780488,-1.8902439024390245
14_52_38_355,-1.0,-3.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.31884765625,-0.14990234375,0.291015625,-5.975609756097562,0.1829268292682927,-0.12195121951219513
14_52_38_355,0.0,-3.0,-3.0,-5.0,0.0,-1.0,-4.0,-1.0,1.32080078125,-0.12646484375,1.083984375,-5.365853658536586,-0.12195121951219513,0.9146341463414634
14_52_38_355,-4.0,-2.0,-7.0,2.0,-4.0,2.0,-4.0,0.0,0.4580078125,-0.5478515625,-0.30908203125,5.609756097560976,-0.9146341463414634,-1.0365853658536586
14_52_38_355,-2.0,-2.0,2.0,2.0,-1.0,0.0,0.0,2.0,0.69873046875,-0.44091796875,-0.69091796875,2.439024390243903,-0.48780487804878053,0.9146341463414634
14_52_38_420,-2.0,2.0,7.0,-5.0,3.0,2.0,-3.0,1.0,0.37841796875,-0.60400390625,-0.75,5.426829268292684,-0.7926829268292683,-0.426829268292683
14_52_38_420,1.0,0.0,2.0,-1.0,-1.0,-1.0,1.0,-1.0,1.19091796875,-0.19091796875,0.04443359375,-5.3048780487804885,0.30487804878048785,0.9146341463414634
14_52_38_420,-2.0,0.0,6.0,4.0,2.0,0.0,2.0,0.0,1.36181640625,-0.09912109375,1.1044921875,-4.634146341463415,-0.1829268292682927,1.6463414634146343
14_52_38_420,-1.0,-1.0,-3.0,1.0,-3.0,1.0,-2.0,1.0,0.44970703125,-0.56640625,-0.37646484375,7.682926829268293,-1.402439024390244,-1.4634146341463417
14_52_38_420,1.0,-1.0,0.0,-3.0,2.0,4.0,-2.0,3.0,0.818359375,-0.3896484375,-0.53369140625,1.5853658536585367,-1.4634146341463417,-0.5487804878048781
14_52_38_420,0.0,-5.0,3.0,-5.0,-1.0,0.0,-5.0,0.0,1.50390625,-0.02880859375,1.01025390625,-7.621951219512196,-0.12195121951219513,0.9146341463414634
14_52_38_420,-4.0,0.0,6.0,1.0,-1.0,-2.0,-1.0,-1.0,0.77880859375,-0.38232421875,0.37841796875,2.1951219512195124,-0.7926829268292683,-1.3414634146341464
14_52_38_420,0.0,-1.0,1.0,-1.0,-3.0,-1.0,0.0,-4.0,0.4453125,-0.57080078125,-0.85498046875,6.036585365853659,-1.2804878048780488,-1.8902439024390245
14_52_38_420,-3.0,0.0,1.0,3.0,0.0,1.0,0.0,-3.0,1.31884765625,-0.14990234375,0.291015625,-5.975609756097562,0.1829268292682927,-0.12195121951219513
14_52_38_420,0.0,0.0,1.0,3.0,-3.0,-4.0,0.0,0.0,1.32080078125,-0.12646484375,1.083984375,-5.365853658536586,-0.12195121951219513,0.9146341463414634
14_52_38_459,-1.0,2.0,5.0,3.0,1.0,0.0,0.0,3.0,0.455078125,-0.55419921875,-0.857421875,3.231707317073171,-0.7317073170731708,-0.853658536585366
14_52_38_459,4.0,0.0,-1.0,0.0,1.0,-3.0,-2.0,-1.0,1.3935546875,-0.07763671875,0.51513671875,-5.670731707317073,0.6097560975609757,3.536585365853659
14_52_38_459,-2.0,3.0,4.0,1.0,0.0,1.0,0.0,-1.0,1.11962890625,-0.23583984375,0.86767578125,-0.5487804878048781,0.0,-0.9756097560975611
14_52_38_459,7.0,5.0,5.0,-3.0,4.0,1.0,1.0,-3.0,0.37841796875,-0.60400390625,-0.75,5.426829268292684,-0.7926829268292683,-0.426829268292683
14_52_38_459,-3.0,0.0,7.0,-3.0,0.0,1.0,0.0,3.0,1.19091796875,-0.19091796875,0.04443359375,-5.3048780487804885,0.30487804878048785,0.9146341463414634
14_52_38_459,-3.0,-2.0,-3.0,3.0,9.0,4.0,2.0,4.0,1.36181640625,-0.09912109375,1.1044921875,-4.634146341463415,-0.1829268292682927,1.6463414634146343
14_52_38_459,-1.0,2.0,5.0,5.0,-3.0,1.0,-1.0,1.0,0.44970703125,-0.56640625,-0.37646484375,7.682926829268293,-1.402439024390244,-1.4634146341463417
14_52_38_459,2.0,-2.0,-5.0,0.0,1.0,-1.0,-5.0,4.0,0.818359375,-0.3896484375,-0.53369140625,1.5853658536585367,-1.4634146341463417,-0.5487804878048781
14_52_38_459,1.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.50390625,-0.02880859375,1.01025390625,-7.621951219512196,-0.12195121951219513,0.9146341463414634
14_52_38_459,2.0,0.0,2.0,-4.0,-1.0,0.0,-1.0,1.0,0.77880859375,-0.38232421875,0.37841796875,2.1951219512195124,-0.7926829268292683,-1.3414634146341464
14_52_38_510,2.0,-3.0,-6.0,-4.0,-3.0,-4.0,-1.0,-4.0,1.3935546875,-0.07763671875,0.51513671875,-5.670731707317073,0.6097560975609757,3.536585365853659
14_52_38_510,-2.0,2.0,3.0,1.0,-1.0,1.0,-2.0,1.0,1.11962890625,-0.23583984375,0.86767578125,-0.5487804878048781,0.0,-0.9756097560975611
14_52_38_510,-3.0,-3.0,-7.0,0.0,-1.0,-3.0,-5.0,-3.0,0.37841796875,-0.60400390625,-0.75,5.426829268292684,-0.7926829268292683,-0.426829268292683
14_52_38_510,3.0,-2.0,4.0,6.0,3.0,2.0,-1.0,-3.0,1.19091796875,-0.19091796875,0.04443359375,-5.3048780487804885,0.30487804878048785,0.9146341463414634
14_52_38_510,3.0,-1.0,-4.0,-2.0,-2.0,1.0,-2.0,2.0,1.36181640625,-0.09912109375,1.1044921875,-4.634146341463415,-0.1829268292682927,1.6463414634146343
14_52_38_510,2.0,0.0,4.0,-4.0,-1.0,2.0,-2.0,2.0,0.44970703125,-0.56640625,-0.37646484375,7.682926829268293,-1.402439024390244,-1.4634146341463417
14_52_38_510,1.0,-1.0,-1.0,-3.0,-2.0,-1.0,-1.0,-6.0,0.818359375,-0.3896484375,-0.53369140625,1.5853658536585367,-1.4634146341463417,-0.5487804878048781
14_52_38_573,-1.0,1.0,4.0,0.0,2.0,2.0,4.0,3.0,0.62255859375,-0.4658203125,0.037109375,2.9268292682926833,-1.2195121951219514,-1.9512195121951221
14_52_38_573,-4.0,-1.0,-10.0,0.0,-5.0,-4.0,-5.0,-4.0,0.63525390625,-0.45263671875,-0.74365234375,3.4756097560975614,-0.6707317073170732,0.7926829268292683
14_52_38_573,4.0,-1.0,1.0,3.0,-2.0,-1.0,-4.0,2.0,1.50634765625,-0.03759765625,0.89599609375,-6.097560975609756,0.1829268292682927,0.9756097560975611
14_52_38_573,1.0,-5.0,-10.0,0.0,-1.0,-4.0,0.0,-1.0,0.82177734375,-0.388671875,0.4365234375,0.06097560975609757,-0.426829268292683,-0.6707317073170732
14_52_38_573,-6.0,-1.0,2.0,-6.0,3.0,4.0,-2.0,1.0,0.455078125,-0.55419921875,-0.857421875,3.231707317073171,-0.7317073170731708,-0.853658536585366
14_52_38_573,-4.0,-3.0,-14.0,-6.0,0.0,-3.0,0.0,0.0,1.3935546875,-0.07763671875,0.51513671875,-5.670731707317073,0.6097560975609757,3.536585365853659
14_52_38_573,-1.0,0.0,0.0,2.0,4.0,-1.0,-5.0,1.0,1.11962890625,-0.23583984375,0.86767578125,-0.5487804878048781,0.0,-0.9756097560975611
14_52_38_573,1.0,-1.0,-9.0,0.0,-2.0,-1.0,-1.0,-3.0,0.37841796875,-0.60400390625,-0.75,5.426829268292684,-0.7926829268292683,-0.426829268292683
14_52_38_573,-2.0,4.0,3.0,4.0,2.0,1.0,0.0,0.0,1.19091796875,-0.19091796875,0.04443359375,-5.3048780487804885,0.30487804878048785,0.9146341463414634
14_52_38_573,-3.0,-1.0,-6.0,-5.0,0.0,-6.0,-1.0,1.0,1.36181640625,-0.09912109375,1.1044921875,-4.634146341463415,-0.1829268292682927,1.6463414634146343
14_52_38_610,-3.0,-1.0,0.0,1.0,-1.0,-2.0,1.0,-1.0,1.50634765625,-0.041015625,1.072265625,-8.841463414634147,0.06097560975609757,1.6463414634146343
14_52_38_610,1.0,-2.0,-9.0,-4.0,0.0,-8.0,-2.0,-5.0,0.62255859375,-0.4658203125,0.037109375,2.9268292682926833,-1.2195121951219514,-1.9512195121951221
14_52_38_610,0.0,-3.0,-1.0,-4.0,3.0,-3.0,0.0,-2.0,0.63525390625,-0.45263671875,-0.74365234375,3.4756097560975614,-0.6707317073170732,0.7926829268292683
14_52_38_610,0.0,-1.0,-8.0,0.0,0.0,-4.0,0.0,-1.0,1.50634765625,-0.03759765625,0.89599609375,-6.097560975609756,0.1829268292682927,0.9756097560975611
14_52_38_610,-2.0,2.0,4.0,1.0,1.0,1.0,-2.0,-4.0,0.82177734375,-0.388671875,0.4365234375,0.06097560975609757,-0.426829268292683,-0.6707317073170732
14_52_38_610,-1.0,-2.0,-8.0,0.0,-6.0,-5.0,0.0,-3.0,0.455078125,-0.55419921875,-0.857421875,3.231707317073171,-0.7317073170731708,-0.853658536585366
14_52_38_610,-1.0,2.0,4.0,-4.0,3.0,2.0,2.0,-1.0,1.3935546875,-0.07763671875,0.51513671875,-5.670731707317073,0.6097560975609757,3.536585365853659
14_52_38_610,0.0,-3.0,-2.0,-3.0,-1.0,-3.0,-3.0,-3.0,1.11962890625,-0.23583984375,0.86767578125,-0.5487804878048781,0.0,-0.9756097560975611
14_52_38_670,2.0,-2.0,-6.0,3.0,-5.0,-5.0,1.0,-2.0,0.4814453125,-0.5517578125,-0.27392578125,5.426829268292684,-0.48780487804878053,-2.1951219512195124
14_52_38_670,-1.0,1.0,1.0,-2.0,1.0,-1.0,1.0,1.0,0.82177734375,-0.37109375,-0.51513671875,-0.3658536585365854,-0.5487804878048781,1.0975609756097562
14_52_38_670,2.0,-4.0,-7.0,-3.0,-1.0,-3.0,-2.0,-3.0,1.50634765625,-0.041015625,1.072265625,-8.841463414634147,0.06097560975609757,1.6463414634146343
14_52_38_670,2.0,2.0,1.0,-4.0,3.0,1.0,1.0,-1.0,0.62255859375,-0.4658203125,0.037109375,2.9268292682926833,-1.2195121951219514,-1.9512195121951221
14_52_38_670,2.0,1.0,-9.0,1.0,-3.0,-5.0,-1.0,-2.0,0.63525390625,-0.45263671875,-0.74365234375,3.4756097560975614,-0.6707317073170732,0.7926829268292683
14_52_38_670,-5.0,-2.0,2.0,4.0,1.0,1.0,-1.0,-3.0,1.50634765625,-0.03759765625,0.89599609375,-6.097560975609756,0.1829268292682927,0.9756097560975611
14_52_38_670,1.0,-4.0,-8.0,1.0,0.0,-2.0,-1.0,-2.0,0.82177734375,-0.388671875,0.4365234375,0.06097560975609757,-0.426829268292683,-0.6707317073170732
14_52_38_670,-3.0,-1.0,0.0,1.0,-1.0,-2.0,1.0,-1.0,0.455078125,-0.55419921875,-0.857421875,3.231707317073171,-0.7317073170731708,-0.853658536585366
14_52_38_670,1.0,-2.0,-9.0,-4.0,0.0,-8.0,-2.0,-5.0,1.3935546875,-0.07763671875,0.51513671875,-5.670731707317073,0.6097560975609757,3.536585365853659
14_52_38_735,-5.0,-4.0,-5.0,4.0,-3.0,2.0,-1.0,1.0,0.400390625,-0.58056640625,-0.5634765625,4.085365853658537,-1.2804878048780488,-1.524390243902439
14_52_38_735,-2.0,2.0,-1.0,1.0,-1.0,1.0,0.0,-5.0,1.0126953125,-0.2705078125,-0.2412109375,-3.1097560975609757,-0.30487804878048785,2.25609756097561
14_52_38_735,-2.0,0.0,-4.0,1.0,-1.0,0.0,-2.0,1.0,1.447265625,-0.060546875,1.12548828125,-6.463414634146342,-0.1829268292682927,0.0
14_52_38_735,-1.0,0.0,1.0,-5.0,1.0,2.0,-1.0,-3.0,0.4814453125,-0.5517578125,-0.27392578125,5.426829268292684,-0.48780487804878053,-2.1951219512195124
14_52_38_735,1.0,-4.0,1.0,1.0,0.0,-2.0,-1.0,-2.0,0.82177734375,-0.37109375,-0.51513671875,-0.3658536585365854,-0.5487804878048781,1.0975609756097562
14_52_38_735,-3.0,-4.0,-1.0,2.0,-1.0,2.0,0.0,1.0,1.50634765625,-0.041015625,1.072265625,-8.841463414634147,0.06097560975609757,1.6463414634146343
14_52_38_735,-3.0,-6.0,-3.0,2.0,-4.0,-4.0,0.0,-5.0,0.62255859375,-0.4658203125,0.037109375,2.9268292682926833,-1.2195121951219514,-1.9512195121951221
14_52_38_735,-3.0,0.0,-1.0,0.0,-1.0,-2.0,-1.0,0.0,0.63525390625,-0.45263671875,-0.74365234375,3.4756097560975614,-0.6707317073170732,0.7926829268292683
14_52_38_735,-6.0,-7.0,-6.0,-4.0,-5.0,-6.0,-6.0,-6.0,1.50634765625,-0.03759765625,0.89599609375,-6.097560975609756,0.1829268292682927,0.9756097560975611
14_52_38_791,1.0,-3.0,-5.0,1.0,-2.0,-3.0,-2.0,0.0,1.333984375,-0.11962890625,0.34619140625,-8.231707317073171,0.426829268292683,0.7926829268292683
14_52_38_791,0.0,2.0,7.0,-4.0,-1.0,2.0,-1.0,3.0,1.1982421875,-0.18994140625,0.95166015625,-4.451219512195122,-0.1829268292682927,-0.426829268292683
14_52_38_791,0.0,0.0,-1.0,-4.0,-1.0,-1.0,1.0,-4.0,0.37451171875,-0.591796875,-0.71923828125,5.365853658536586,-0.853658536585366,-0.5487804878048781
14_52_38_791,0.0,2.0,8.0,-4.0,-3.0,3.0,4.0,2.0,1.1806640625,-0.19873046875,0.05517578125,-5.060975609756098,0.12195121951219513,1.6463414634146343
14_52_38_791,-2.0,-3.0,3.0,-4.0,-1.0,-2.0,-1.0,-2.0,0.400390625,-0.58056640625,-0.5634765625,4.085365853658537,-1.2804878048780488,-1.524390243902439
14_52_38_791,0.0,-5.0,5.0,7.0,-3.0,-1.0,0.0,2.0,1.0126953125,-0.2705078125,-0.2412109375,-3.1097560975609757,-0.30487804878048785,2.25609756097561
14_52_38_791,1.0,0.0,-5.0,2.0,0.0,-2.0,0.0,0.0,1.447265625,-0.060546875,1.12548828125,-6.463414634146342,-0.1829268292682927,0.0
14_52_38_791,-2.0,1.0,4.0,-1.0,3.0,0.0,-3.0,-2.0,0.4814453125,-0.5517578125,-0.27392578125,5.426829268292684,-0.48780487804878053,-2.1951219512195124
14_52_38_791,0.0,-6.0,3.0,-5.0,-1.0,-2.0,-2.0,-4.0,0.82177734375,-0.37109375,-0.51513671875,-0.3658536585365854,-0.5487804878048781,1.0975609756097562
14_52_38_791,-5.0,-2.0,5.0,0.0,0.0,2.0,-3.0,3.0,1.50634765625,-0.041015625,1.072265625,-8.841463414634147,0.06097560975609757,1.6463414634146343
14_52_38_848,5.0,5.0,3.0,-1.0,4.0,3.0,1.0,-2.0,1.01171875,-0.291015625,0.71728515625,-2.378048780487805,0.06097560975609757,-1.402439024390244
14_52_38_848,-1.0,1.0,6.0,-3.0,3.0,2.0,-1.0,-2.0,0.4013671875,-0.5810546875,-0.8349609375,3.4756097560975614,-0.7317073170731708,-0.853658536585366
14_52_38_848,-2.0,0.0,-5.0,1.0,7.0,5.0,3.0,2.0,1.333984375,-0.11962890625,0.34619140625,-8.231707317073171,0.426829268292683,0.7926829268292683
14_52_38_848,-2.0,0.0,5.0,1.0,2.0,2.0,-2.0,3.0,1.1982421875,-0.18994140625,0.95166015625,-4.451219512195122,-0.1829268292682927,-0.426829268292683
