Latency_ms
314.000064
289.0
94.000064
466.0
582.8332800000001
339.249856
370.000064
131.50003199999998
53.333312
51.399936
437.0
389.00006399999995
629.333376
798.0
710.000128
126.99987200000001
559.249856
421.0
1176.1667200000002
157.14272000000003
524.000064
1356.499968
1379.6
580.24992
242.833408
838.3999359999999
663.000128
951.500096
341.750016
991.000064
