Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 12:05:22 PM
Collection Length (seconds):, 43.7805
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
13.4610577, 0.030045, , , , , , , 13.4610577, -0.0068818, , , , , , , 13.4610577, -0.0109102, , , , , , , 13.4610577, 0.0073854, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4615769, 0.0290379, , , , , , , 13.4615769, -0.0068818, , , , , , , 13.4615769, -0.0105745, , , , , , , 13.4615769, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4620962, 0.023331, , , , , , , 13.4620962, -0.0068818, , , , , , , 13.4620962, -0.0099031, , , , , , , 13.4620962, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4626154, 0.0169528, , , , , , , 13.4626154, -0.0068818, , , , , , , 13.4626154, -0.008896, , , , , , , 13.4626154, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4631346, 0.0159457, , , , , , , 13.4631346, -0.0078889, , , , , , , 13.4631346, -0.0075532, , , , , , , 13.4631346, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4636538, 0.0166171, , , , , , , 13.4636538, -0.008896, , , , , , , 13.4636538, -0.0062104, , , , , , , 13.4636538, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4641731, 0.0162814, , , , , , , 13.4641731, -0.0090639, , , , , , , 13.4641731, -0.0062104, , , , , , , 13.4641731, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4646923, 0.0159457, , , , , , , 13.4646923, -0.0095674, , , , , , , 13.4646923, -0.0062104, , , , , , , 13.4646923, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4652115, 0.0124208, , , , , , , 13.4652115, -0.0102388, , , , , , , 13.4652115, -0.0068818, , , , , , , 13.4652115, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4657308, 0.0102388, , , , , , , 13.4657308, -0.0078889, , , , , , , 13.4657308, -0.008896, , , , , , , 13.4657308, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.46625, 0.0179599, , , , , , , 13.46625, -0.0068818, , , , , , , 13.46625, -0.0097353, , , , , , , 13.46625, 0.010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4667692, 0.0320592, , , , , , , 13.4667692, -0.0068818, , , , , , , 13.4667692, -0.0099031, , , , , , , 13.4667692, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4672885, 0.0411231, , , , , , , 13.4672885, -0.0068818, , , , , , , 13.4672885, -0.0092317, , , , , , , 13.4672885, 0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4678077, 0.0414588, , , , , , , 13.4678077, -0.0077211, , , , , , , 13.4678077, -0.0102388, , , , , , , 13.4678077, 0.0036927, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4683269, 0.0407874, , , , , , , 13.4683269, -0.008896, , , , , , , 13.4683269, -0.0115816, , , , , , , 13.4683269, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4688462, 0.0374304, , , , , , , 13.4688462, -0.0082246, , , , , , , 13.4688462, -0.0105745, , , , , , , 13.4688462, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4693654, 0.033402, , , , , , , 13.4693654, -0.0072175, , , , , , , 13.4693654, -0.0085603, , , , , , , 13.4693654, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4698846, 0.0280308, , , , , , , 13.4698846, -0.0065461, , , , , , , 13.4698846, -0.0062104, , , , , , , 13.4698846, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4704038, 0.0213169, , , , , , , 13.4704038, -0.0070497, , , , , , , 13.4704038, -0.0043641, , , , , , , 13.4704038, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4709231, 0.0149386, , , , , , , 13.4709231, -0.0068818, , , , , , , 13.4709231, -0.0050355, , , , , , , 13.4709231, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4714423, 0.0112459, , , , , , , 13.4714423, -0.0072175, , , , , , , 13.4714423, -0.0068818, , , , , , , 13.4714423, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4719615, 0.0087282, , , , , , , 13.4719615, -0.0078889, , , , , , , 13.4719615, -0.0075532, , , , , , , 13.4719615, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4724808, 0.0018463, , , , , , , 13.4724808, -0.0083925, , , , , , , 13.4724808, -0.0083925, , , , , , , 13.4724808, 0.0193027, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.473, -0.0095674, , , , , , , 13.473, -0.0082246, , , , , , , 13.473, -0.0082246, , , , , , , 13.473, 0.0219883, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4735192, -0.0166171, , , , , , , 13.4735192, -0.008896, , , , , , , 13.4735192, -0.0063783, , , , , , , 13.4735192, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4740385, -0.0209812, , , , , , , 13.4740385, -0.0109102, , , , , , , 13.4740385, -0.0045319, , , , , , , 13.4740385, 0.0218204, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4745577, -0.0263523, , , , , , , 13.4745577, -0.0105745, , , , , , , 13.4745577, -0.0031891, , , , , , , 13.4745577, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4750769, -0.0293736, , , , , , , 13.4750769, -0.0099031, , , , , , , 13.4750769, -0.002182, , , , , , , 13.4750769, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4755962, -0.030045, , , , , , , 13.4755962, -0.0105745, , , , , , , 13.4755962, -0.0015106, , , , , , , 13.4755962, 0.0251774, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4761154, -0.0256809, , , , , , , 13.4761154, -0.0097353, , , , , , , 13.4761154, -0.0016785, , , , , , , 13.4761154, 0.0250095, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4766346, -0.0125887, , , , , , , 13.4766346, -0.008896, , , , , , , 13.4766346, -0.0031891, , , , , , , 13.4766346, 0.0243381, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4771538, -0.0018463, , , , , , , 13.4771538, -0.0090639, , , , , , , 13.4771538, -0.0031891, , , , , , , 13.4771538, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4776731, 0.0072175, , , , , , , 13.4776731, -0.0095674, , , , , , , 13.4776731, -0.0023499, , , , , , , 13.4776731, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4781923, 0.0119173, , , , , , , 13.4781923, -0.0090639, , , , , , , 13.4781923, -0.0038605, , , , , , , 13.4781923, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4787115, 0.0152743, , , , , , , 13.4787115, -0.0085603, , , , , , , 13.4787115, -0.0065461, , , , , , , 13.4787115, 0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4792308, 0.0179599, , , , , , , 13.4792308, -0.008896, , , , , , , 13.4792308, -0.0087282, , , , , , , 13.4792308, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.47975, 0.0213169, , , , , , , 13.47975, -0.0077211, , , , , , , 13.47975, -0.008896, , , , , , , 13.47975, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4802692, 0.0238346, , , , , , , 13.4802692, -0.0062104, , , , , , , 13.4802692, -0.008896, , , , , , , 13.4802692, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4807885, 0.0234989, , , , , , , 13.4807885, -0.005539, , , , , , , 13.4807885, -0.0097353, , , , , , , 13.4807885, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4813077, 0.0186313, , , , , , , 13.4813077, -0.0062104, , , , , , , 13.4813077, -0.0083925, , , , , , , 13.4813077, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4818269, 0.0186313, , , , , , , 13.4818269, -0.0070497, , , , , , , 13.4818269, -0.0062104, , , , , , , 13.4818269, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4823462, 0.0218204, , , , , , , 13.4823462, -0.0063783, , , , , , , 13.4823462, -0.0062104, , , , , , , 13.4823462, 0.0124208, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4828654, 0.0240024, , , , , , , 13.4828654, -0.0060426, , , , , , , 13.4828654, -0.0072175, , , , , , , 13.4828654, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4833846, 0.0229953, , , , , , , 13.4833846, -0.0041962, , , , , , , 13.4833846, -0.008896, , , , , , , 13.4833846, 0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4839038, 0.0206455, , , , , , , 13.4839038, -0.0031891, , , , , , , 13.4839038, -0.0099031, , , , , , , 13.4839038, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4844231, 0.0199741, , , , , , , 13.4844231, -0.0036927, , , , , , , 13.4844231, -0.0099031, , , , , , , 13.4844231, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4849423, 0.0179599, , , , , , , 13.4849423, -0.005539, , , , , , , 13.4849423, -0.0082246, , , , , , , 13.4849423, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4854615, 0.0157778, , , , , , , 13.4854615, -0.0072175, , , , , , , 13.4854615, -0.008896, , , , , , , 13.4854615, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4859808, 0.0199741, , , , , , , 13.4859808, -0.0063783, , , , , , , 13.4859808, -0.0099031, , , , , , , 13.4859808, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4865, 0.0287022, , , , , , , 13.4865, -0.0048676, , , , , , , 13.4865, -0.0109102, , , , , , , 13.4865, 0.003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4870192, 0.0347448, , , , , , , 13.4870192, -0.0062104, , , , , , , 13.4870192, -0.012253, , , , , , , 13.4870192, 0.0003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4875385, 0.0424659, , , , , , , 13.4875385, -0.0099031, , , , , , , 13.4875385, -0.0132601, , , , , , , 13.4875385, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4880577, 0.0501869, , , , , , , 13.4880577, -0.0132601, , , , , , , 13.4880577, -0.0124208, , , , , , , 13.4880577, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4885769, 0.0485084, , , , , , , 13.4885769, -0.0115816, , , , , , , 13.4885769, -0.012253, , , , , , , 13.4885769, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4890962, 0.0454871, , , , , , , 13.4890962, -0.0102388, , , , , , , 13.4890962, -0.012253, , , , , , , 13.4890962, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4896154, 0.0424659, , , , , , , 13.4896154, -0.0104067, , , , , , , 13.4896154, -0.0115816, , , , , , , 13.4896154, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4901346, 0.0345769, , , , , , , 13.4901346, -0.008896, , , , , , , 13.4901346, -0.0112459, , , , , , , 13.4901346, 0.0097353, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4906538, 0.0223239, , , , , , , 13.4906538, -0.0062104, , , , , , , 13.4906538, -0.0109102, , , , , , , 13.4906538, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4911731, 0.0146029, , , , , , , 13.4911731, -0.0063783, , , , , , , 13.4911731, -0.0092317, , , , , , , 13.4911731, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4916923, 0.0097353, , , , , , , 13.4916923, -0.0072175, , , , , , , 13.4916923, -0.0072175, , , , , , , 13.4916923, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4922115, 0.0062104, , , , , , , 13.4922115, -0.0068818, , , , , , , 13.4922115, -0.0070497, , , , , , , 13.4922115, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4927308, -0.0015106, , , , , , , 13.4927308, -0.0078889, , , , , , , 13.4927308, -0.0058747, , , , , , , 13.4927308, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.49325, -0.012253, , , , , , , 13.49325, -0.0095674, , , , , , , 13.49325, -0.0048676, , , , , , , 13.49325, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4937692, -0.0199741, , , , , , , 13.4937692, -0.0092317, , , , , , , 13.4937692, -0.0041962, , , , , , , 13.4937692, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4942885, -0.0223239, , , , , , , 13.4942885, -0.008896, , , , , , , 13.4942885, -0.0052033, , , , , , , 13.4942885, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4948077, -0.0251774, , , , , , , 13.4948077, -0.0099031, , , , , , , 13.4948077, -0.0068818, , , , , , , 13.4948077, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4953269, -0.0285344, , , , , , , 13.4953269, -0.011078, , , , , , , 13.4953269, -0.0082246, , , , , , , 13.4953269, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4958462, -0.0310521, , , , , , , 13.4958462, -0.0109102, , , , , , , 13.4958462, -0.0062104, , , , , , , 13.4958462, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4963654, -0.0270237, , , , , , , 13.4963654, -0.0112459, , , , , , , 13.4963654, -0.0068818, , , , , , , 13.4963654, 0.0184634, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4968846, -0.0184634, , , , , , , 13.4968846, -0.0109102, , , , , , , 13.4968846, -0.008896, , , , , , , 13.4968846, 0.0171206, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4974038, -0.0115816, , , , , , , 13.4974038, -0.008896, , , , , , , 13.4974038, -0.0082246, , , , , , , 13.4974038, 0.014435, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4979231, -0.0031891, , , , , , , 13.4979231, -0.0072175, , , , , , , 13.4979231, -0.0058747, , , , , , , 13.4979231, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4984423, 0.0092317, , , , , , , 13.4984423, -0.0057069, , , , , , , 13.4984423, -0.0078889, , , , , , , 13.4984423, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4989615, 0.0203098, , , , , , , 13.4989615, -0.0063783, , , , , , , 13.4989615, -0.0095674, , , , , , , 13.4989615, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.4994808, 0.0246738, , , , , , , 13.4994808, -0.0078889, , , , , , , 13.4994808, -0.0075532, , , , , , , 13.4994808, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5, 0.0236667, , , , , , , 13.5, -0.0102388, , , , , , , 13.5, -0.0078889, , , , , , , 13.5, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5005192, 0.0219883, , , , , , , 13.5005192, -0.011078, , , , , , , 13.5005192, -0.0095674, , , , , , , 13.5005192, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5010385, 0.0218204, , , , , , , 13.5010385, -0.0099031, , , , , , , 13.5010385, -0.0099031, , , , , , , 13.5010385, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5015577, 0.0236667, , , , , , , 13.5015577, -0.0072175, , , , , , , 13.5015577, -0.0085603, , , , , , , 13.5015577, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5020769, 0.0250095, , , , , , , 13.5020769, -0.0062104, , , , , , , 13.5020769, -0.0092317, , , , , , , 13.5020769, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5025962, 0.0209812, , , , , , , 13.5025962, -0.0060426, , , , , , , 13.5025962, -0.0115816, , , , , , , 13.5025962, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5031154, 0.018967, , , , , , , 13.5031154, -0.0062104, , , , , , , 13.5031154, -0.0115816, , , , , , , 13.5031154, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5036346, 0.0224918, , , , , , , 13.5036346, -0.005539, , , , , , , 13.5036346, -0.0087282, , , , , , , 13.5036346, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5041538, 0.023331, , , , , , , 13.5041538, -0.0057069, , , , , , , 13.5041538, -0.005539, , , , , , , 13.5041538, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5046731, 0.021149, , , , , , , 13.5046731, -0.0065461, , , , , , , 13.5046731, -0.0068818, , , , , , , 13.5046731, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5051923, 0.0186313, , , , , , , 13.5051923, -0.0068818, , , , , , , 13.5051923, -0.0083925, , , , , , , 13.5051923, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5057115, 0.0206455, , , , , , , 13.5057115, -0.0085603, , , , , , , 13.5057115, -0.008896, , , , , , , 13.5057115, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5062308, 0.0263523, , , , , , , 13.5062308, -0.0102388, , , , , , , 13.5062308, -0.0109102, , , , , , , 13.5062308, 0.0097353, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.50675, 0.0354162, , , , , , , 13.50675, -0.0099031, , , , , , , 13.50675, -0.0125887, , , , , , , 13.50675, 0.0057069, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5072692, 0.0397803, , , , , , , 13.5072692, -0.008896, , , , , , , 13.5072692, -0.0129244, , , , , , , 13.5072692, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5077885, 0.04448, , , , , , , 13.5077885, -0.0082246, , , , , , , 13.5077885, -0.0129244, , , , , , , 13.5077885, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5083077, 0.047837, , , , , , , 13.5083077, -0.0062104, , , , , , , 13.5083077, -0.0140993, , , , , , , 13.5083077, 0.0010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5088269, 0.047837, , , , , , , 13.5088269, -0.0048676, , , , , , , 13.5088269, -0.0135958, , , , , , , 13.5088269, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5093462, 0.043473, , , , , , , 13.5093462, -0.005539, , , , , , , 13.5093462, -0.0112459, , , , , , , 13.5093462, 0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5098654, 0.0372625, , , , , , , 13.5098654, -0.0075532, , , , , , , 13.5098654, -0.0102388, , , , , , , 13.5098654, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5103846, 0.0293736, , , , , , , 13.5103846, -0.008896, , , , , , , 13.5103846, -0.0095674, , , , , , , 13.5103846, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5109038, 0.0208133, , , , , , , 13.5109038, -0.0082246, , , , , , , 13.5109038, -0.0087282, , , , , , , 13.5109038, 0.017792, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5114231, 0.0119173, , , , , , , 13.5114231, -0.0062104, , , , , , , 13.5114231, -0.0078889, , , , , , , 13.5114231, 0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5119423, 0.0036927, , , , , , , 13.5119423, -0.0077211, , , , , , , 13.5119423, -0.0078889, , , , , , , 13.5119423, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5124615, -0.0015106, , , , , , , 13.5124615, -0.0099031, , , , , , , 13.5124615, -0.0105745, , , , , , , 13.5124615, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5129808, -0.0095674, , , , , , , 13.5129808, -0.0095674, , , , , , , 13.5129808, -0.0109102, , , , , , , 13.5129808, 0.0256809, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5135, -0.0159457, , , , , , , 13.5135, -0.0090639, , , , , , , 13.5135, -0.0102388, , , , , , , 13.5135, 0.0287022, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5140192, -0.0186313, , , , , , , 13.5140192, -0.0082246, , , , , , , 13.5140192, -0.0119173, , , , , , , 13.5140192, 0.0310521, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5145385, -0.0229953, , , , , , , 13.5145385, -0.0068818, , , , , , , 13.5145385, -0.0129244, , , , , , , 13.5145385, 0.0337377, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5150577, -0.0297093, , , , , , , 13.5150577, -0.0070497, , , , , , , 13.5150577, -0.0109102, , , , , , , 13.5150577, 0.036759, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5155769, -0.0313878, , , , , , , 13.5155769, -0.0092317, , , , , , , 13.5155769, -0.0095674, , , , , , , 13.5155769, 0.0347448, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5160962, -0.0273594, , , , , , , 13.5160962, -0.0102388, , , , , , , 13.5160962, -0.0085603, , , , , , , 13.5160962, 0.0320592, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5166154, -0.0213169, , , , , , , 13.5166154, -0.0090639, , , , , , , 13.5166154, -0.0068818, , , , , , , 13.5166154, 0.0307164, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5171346, -0.0135958, , , , , , , 13.5171346, -0.0085603, , , , , , , 13.5171346, -0.0068818, , , , , , , 13.5171346, 0.027863, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5176538, -0.0035248, , , , , , , 13.5176538, -0.008896, , , , , , , 13.5176538, -0.0085603, , , , , , , 13.5176538, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5181731, 0.0041962, , , , , , , 13.5181731, -0.0083925, , , , , , , 13.5181731, -0.0099031, , , , , , , 13.5181731, 0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5186923, 0.0063783, , , , , , , 13.5186923, -0.0068818, , , , , , , 13.5186923, -0.008896, , , , , , , 13.5186923, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5192115, 0.0105745, , , , , , , 13.5192115, -0.0070497, , , , , , , 13.5192115, -0.0075532, , , , , , , 13.5192115, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5197308, 0.0162814, , , , , , , 13.5197308, -0.0068818, , , , , , , 13.5197308, -0.0065461, , , , , , , 13.5197308, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.52025, 0.0191348, , , , , , , 13.52025, -0.0072175, , , , , , , 13.52025, -0.0052033, , , , , , , 13.52025, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5207692, 0.0236667, , , , , , , 13.5207692, -0.0072175, , , , , , , 13.5207692, -0.005539, , , , , , , 13.5207692, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5212885, 0.0320592, , , , , , , 13.5212885, -0.005539, , , , , , , 13.5212885, -0.0082246, , , , , , , 13.5212885, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5218077, 0.0320592, , , , , , , 13.5218077, -0.0045319, , , , , , , 13.5218077, -0.0109102, , , , , , , 13.5218077, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5223269, 0.0270237, , , , , , , 13.5223269, -0.0048676, , , , , , , 13.5223269, -0.0104067, , , , , , , 13.5223269, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5228462, 0.0224918, , , , , , , 13.5228462, -0.0062104, , , , , , , 13.5228462, -0.0082246, , , , , , , 13.5228462, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5233654, 0.0231632, , , , , , , 13.5233654, -0.0068818, , , , , , , 13.5233654, -0.0063783, , , , , , , 13.5233654, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5238846, 0.023331, , , , , , , 13.5238846, -0.0072175, , , , , , , 13.5238846, -0.0068818, , , , , , , 13.5238846, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5244038, 0.0250095, , , , , , , 13.5244038, -0.0072175, , , , , , , 13.5244038, -0.005539, , , , , , , 13.5244038, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5249231, 0.030045, , , , , , , 13.5249231, -0.0070497, , , , , , , 13.5249231, -0.0035248, , , , , , , 13.5249231, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5254423, 0.0325628, , , , , , , 13.5254423, -0.0075532, , , , , , , 13.5254423, -0.0028534, , , , , , , 13.5254423, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5259615, 0.0347448, , , , , , , 13.5259615, -0.0075532, , , , , , , 13.5259615, -0.0028534, , , , , , , 13.5259615, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5264808, 0.0391089, , , , , , , 13.5264808, -0.0078889, , , , , , , 13.5264808, -0.0028534, , , , , , , 13.5264808, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.527, 0.0441444, , , , , , , 13.527, -0.0085603, , , , , , , 13.527, -0.0038605, , , , , , , 13.527, 0.0010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.5275192, 0.0461585, , , , , , , 13.5275192, -0.0075532, , , , , , , 13.5275192, -0.0057069, , , , , , , 13.5275192, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
