IAV_biceps,ISD_biceps,KURT_biceps,LD_biceps,MAV_biceps,MNF_biceps,MNP_biceps,MPK_biceps,RMS_biceps,SAMPEN_biceps,SKEW_biceps,SM_biceps,SSC_biceps,VAR_biceps,WAMP_biceps,WL_biceps,ZC_biceps,IAV_triceps,ISD_triceps,KURT_triceps,LD_triceps,MAV_triceps,MNF_triceps,MNP_triceps,MPK_triceps,RMS_triceps,SAMPEN_triceps,SKEW_triceps,SM_triceps,SSC_triceps,VAR_triceps,WAMP_triceps,WL_triceps,ZC_triceps,label
3.2639143257758727,0.042497144653007565,2.679028040866844,1.0130035358857188,0.013003642732174792,0.8828644838246976,1.3350616688206417e-06,0.01507834230776714,0.013011968847138951,0.0006826900199112385,0.17902519501627384,0.027302355811873152,116,2.1660897287230728e-07,40,0.0026292377495400355,61,11.45117162434245,0.5264508984432095,4.245796628758552,1.0456145353410657,0.045622197706543625,0.8578316323388977,1.6486506476379758e-05,0.0542178288442771,0.04579753200796693,0.0003860001778274735,-0.3713127315640916,0.31761244735802197,95,1.6029014445800006e-05,75,0.01533243832273578,53,no weight
4.247658534289373,0.0764358392328007,2.891424738918135,1.0169140405847477,0.016922942367686745,1.260997061738539,2.331919712372583e-06,0.02595420148488741,0.01745065201955424,0.00927360776437789,-0.12411030711862713,0.05999869850995346,105,1.813927752752543e-05,38,0.01301978017927996,56,14.192166899840663,0.8213729154923421,6.788766547627312,1.0565069317188072,0.05654249760892694,0.9732409112329209,2.552572917003541e-05,0.07385293882716991,0.057204912846313745,0.0034490278714347086,-0.2171056419466845,0.5369552698939912,89,7.534801789884102e-05,87,0.028313170180370432,42,no weight
6.52680238256369,0.1799596600597081,4.067449355622192,1.0259833146384,0.026003196743281633,1.1097451570872106,5.497687400168764e-06,0.0381468485211197,0.026776309626421496,0.0002959349660062506,-0.4408238437847754,0.11996150911175478,76,4.080451634017974e-05,70,0.02306850621335256,39,18.51393101345962,1.3972846524801752,5.9605819307368035,1.0737018809531949,0.07376068132852438,0.8737421673933963,4.343093343982077e-05,0.09132946647392345,0.07461146778759298,0.00252107894757351,-0.22122219719961464,0.804180896438713,93,0.00012623301537089855,82,0.03711163762964635,51,no weight
10.003077493076496,0.42195439304928717,3.121970003511437,1.0398083453269285,0.03985289837879082,1.1274425556900354,1.2901588037952362e-05,0.05825819935961483,0.04100113656228996,0.001960633613667221,0.11739003771475474,0.2900211970854222,66,9.283969020932198e-05,116,0.032303997874727416,24,22.34295114461282,2.000779800828598,3.4243987563490355,1.088993899765582,0.08901574161200326,0.7664118192295475,6.270980212798117e-05,0.0977968037181577,0.08928176894668584,0.0020983178046587118,-0.21378509369718765,1.0710179423958681,93,4.743201151446493e-05,97,0.023943864890987793,40,no weight
14.607825477950357,0.8837063792575471,2.3911857161088457,1.0581353295588922,0.058198507880280304,0.9502153185001146,2.7257385765966483e-05,0.07695332928766371,0.059335845379018724,0.0016901509637132991,0.04158079547062561,0.5258142069078102,56,0.00013367622735176794,157,0.03880648076654401,25,24.522098861031097,2.399011993397278,3.2385935505432246,1.0976916846665572,0.09769760502402827,0.7785617055488618,7.536283484381101e-05,0.10328110570126835,0.09776408699907171,0.00888303974095274,0.470664900617965,1.332349480837594,82,1.299467933102796e-05,117,0.013537799186845001,23,no weight
18.92954000422135,1.446203146931714,3.068514144262403,1.0753819640324542,0.07541649404072251,0.8110798976180403,4.517228089776865e-05,0.08834710996130962,0.07590629437421088,0.0011658520822820592,-0.267391032312051,0.7985516928725631,50,7.411795223002279e-05,183,0.030088910601694795,28,24.72286387808787,2.4381221089194165,3.5383569264689285,1.0984920493886823,0.09849746564975248,0.7306398778504292,7.659665035381867e-05,0.10328110570126835,0.09855776935420849,0.028613204104112583,0.47532745002954596,1.2685269491873057,81,1.1883160653186644e-05,106,0.018085461661361518,29,no weight
22.238890283536644,1.983029998952409,3.2587552670851228,1.0885780566310606,0.08860115650811412,0.8787265356248493,6.214034678894954e-05,0.10691711679678105,0.08888485767617105,0.0004250300737726781,-0.37445352853238334,1.238585990006663,55,5.035298953785115e-05,191,0.029963787509117337,34,22.920562118660847,2.101734927046018,3.1053427479571916,1.0913011038233826,0.09131698055243365,0.9237194119849771,6.5933124493133e-05,0.10169494574176824,0.09150653487312328,0.03795745109989123,-0.48027351163634785,1.4163622593589422,92,3.465498727258437e-05,92,0.03653574473002426,29,no weight
29.362262750309696,3.6082428048247266,3.297564125488435,1.116674768504708,0.11698112649525776,1.1636505202633396,0.00011072714442312034,0.17174748869994666,0.11989774535799738,0.006536517629348767,-0.09853368297760676,2.661080171570029,61,0.000690885385831686,201,0.08340037873863704,38,30.513838785310185,4.168985901434731,4.68088707417613,1.1207684119487926,0.121569078825937,1.6340271455091613,0.00012390250208998724,0.21566584425125182,0.12887787080567906,0.009805121744848704,-0.7432739952443951,3.9075485345625083,85,0.0018304646568184152,111,0.14384357774673562,27,no weight
43.23310512081076,7.817845796510594,3.921339317560951,1.1716132531988215,0.17224344669645722,1.0960476080086359,0.00023997869553723817,0.2517418514752969,0.17648454890452658,0.0003327236087731165,0.05113235645679165,5.337385632382139,63,0.0014789910721589399,222,0.1448247346785158,36,54.04045270323234,12.795522790944528,4.056693484609636,1.2133926159190913,0.2153006083794117,1.1908602590426167,0.00038416925847499793,0.3241500591977899,0.22578347691976533,0.0019842400979162636,0.036806390794602524,8.157696674442537,60,0.004623826481433396,179,0.22680704768200022,30,no weight
69.1198236743005,20.70093695269963,6.235249614159771,1.2728224100836978,0.27537778356295023,1.317108982182335,0.0006247976312420383,0.4390928003113529,0.2871826115926829,0.0032418629614687786,0.607707600091477,15.850399364654374,58,0.00664092872115071,235,0.26734531161140623,38,78.13310795712765,24.836612613637637,2.7640532431317326,1.3104943760570573,0.3112872826977197,0.8121029823007393,0.0007727350458754374,0.37300386750324926,0.3145642189809549,0.0017789040463561789,0.01959103737924472,13.234402285574383,51,0.002050875493768063,214,0.15733802325199744,29,no weight
110.0404587460479,51.143329983456205,4.628262348326353,1.4343705868052132,0.43840820217548965,1.0225816860250865,0.0015625626722027964,0.6064632902253887,0.4513959312916745,0.0025609636728495524,0.5858802270365286,30.71677524633967,54,0.011556535051933079,235,0.3547214387500918,38,93.51986898505511,35.03685217169579,4.160258396018482,1.3723096351370916,0.37258911946237094,0.7916670404647695,0.0010983993398219467,0.41560438834560987,0.3736161833712181,0.005592233066212407,0.06988922244113221,19.43311182031922,61,0.0007664005351306956,199,0.09782293100083317,31,heavy
144.86512258969623,84.49724719997405,3.4786876681535466,1.5760031418154372,0.577151882827475,0.7457284232671224,0.002642375519796418,0.639800477967013,0.5802089443669433,0.0037006072137351696,0.35952877090195573,42.93559311806089,51,0.00353812327210315,238,0.2007076776556601,33,97.78313280913557,38.157218351939505,2.6068810453412143,1.3894831434259034,0.3895742342993449,0.7015038201852218,0.0011984963644572043,0.41560438834560987,0.38989843580959765,0.04166589914140642,0.18439512618907772,18.96858009802738,61,0.0002527062168500617,195,0.102040804803817,30,heavy
160.4626108242509,102.6696093474803,4.377046089171607,1.6391875428756801,0.639293270216139,0.7766548579352548,0.003226094061821158,0.6691372031796423,0.6395641236941411,0.011301436380974599,0.3145890721457403,56.95532808099486,57,0.0003463829730091667,239,0.07538130565257084,34,89.47862785662734,32.12787686480661,2.4459734511438684,1.3561512683989236,0.3564885571977185,0.8379295042612138,0.0010063723300767359,0.4092357864925967,0.3577701907950693,0.004339216546370136,-0.06293279527703385,18.960300838942146,64,0.0009154180086292603,183,0.10383994121463491,28,heavy
157.49361182345885,99.16327318903528,4.597882280453192,1.627040919430384,0.6274645889380831,0.7191497082727922,0.003111910333089209,0.6691372031796423,0.6285481696337532,0.016449843251950168,-0.39224459715741006,50.216253689331424,68,0.0013609911787037157,235,0.15550298128877826,35,83.09203731176537,27.54756236639315,2.339161783706745,1.330983462145882,0.3310439733536469,0.8921994445007138,0.0008653345980895622,0.35616410438415347,0.331287253735519,0.04774857935533893,-0.37509877142585424,17.783847552689174,64,0.0001611321938520797,178,0.08706449884513578,28,heavy
136.47474281061932,75.25205248800953,3.8623772232514,1.5423728553600846,0.5437240749427065,0.8776076616719857,0.002349266475642275,0.6564298104813251,0.5475481477055829,0.004908815209826694,-0.5549285677835727,45.554449137569804,70,0.004173104383512986,235,0.22760028297236146,40,87.78209758493693,30.809505414231673,2.312881358311759,1.3495677751606894,0.34972947244994795,0.8001105638405189,0.0009668006696833339,0.3830754041768857,0.3503527272947013,0.002004429504336875,-0.1774824008244398,17.476237441045875,56,0.00043632962271644373,207,0.06954920119740055,27,heavy
126.5178632515415,64.1324175248622,3.638352002550189,1.5035795108941126,0.5040552320778546,0.9831264333922467,0.002010406480285715,0.5843589341372165,0.5054776350554826,0.041424004487142875,-0.3736476185495603,45.41916341239328,70,0.001435962556223802,234,0.24289092839275228,39,94.84441679317507,35.87852887749895,2.252391789011792,1.3778080604716356,0.3778662023632473,0.7695371969976962,0.0011272284484833662,0.39290137119875246,0.37807716953750836,0.0027269301936939123,0.017280318630740518,19.738466665519734,51,0.00015947923707126555,218,0.04307892848032324,27,heavy
146.55733965793638,86.94410620729218,2.858052118814309,1.5821665251911579,0.5838937834977546,0.8420388983502191,0.0027117881770288513,0.6997184940204239,0.5885497951606424,0.0029637232215407347,-0.3100362722158643,49.34912067088589,69,0.005458910976311486,233,0.24765109454294365,33,98.58225158346781,38.72655292976032,2.8731627365058414,1.3927471199231483,0.3927579744361267,0.7816935736456397,0.0012172615361358897,0.40170543765034505,0.3927964555556135,0.012503475600328651,-0.4700318360279658,21.721096913661924,52,3.022901388390865e-05,208,0.023066846308403444,23,heavy
166.32129599331768,110.44406979355091,3.4198493063761437,1.6623509054409464,0.6626346453917039,0.7087108128379254,0.0034682031889801943,0.6997184940204239,0.6633371799597365,0.023485735769013374,-0.5550901960576814,55.348163363339616,61,0.0009315410435468932,236,0.15579768846882358,32,96.83553578499442,37.41693030935404,3.5158874621155993,1.3857152059812745,0.3857989473505754,0.7432643767914929,0.001175311014462482,0.40170543765034505,0.386097702007451,0.013096165372698724,-0.6248294609121967,19.798652576129978,57,0.000230607718622385,207,0.05945767965053744,28,heavy
165.4999260500669,109.23778421072109,4.621788180867004,1.659226153190657,0.6593622551795494,0.7969078892516913,0.0034321542011907552,0.6961764681589101,0.6597047033789007,0.002017565696254328,-0.9125468934032164,62.48162203033363,60,0.00045171210478223405,233,0.07066165328163088,37,88.13957583924001,31.128451570913107,3.3340870457576104,1.3508913869894905,0.35115368860254986,0.8218844722429933,0.0009757622796571666,0.397268624815401,0.35216151882663627,0.002017565696254328,-0.07984248402542943,18.056426765697434,59,0.0007088223231067676,207,0.08854201814115459,38,heavy
158.6601999998801,100.32511493741605,3.2121282094008414,1.6320709833533684,0.6321123505971319,0.8094204328919289,0.0031532162325951427,0.6592803654348076,0.6322196241316111,0.005297356505959028,-0.116699382153106,58.49925072500939,65,0.00013562935968434704,236,0.038441388000024945,38,79.5469299029124,25.264041769372138,3.326538595388443,1.3168388707125387,0.31692003945383423,0.8452587806534773,0.0007933406957648403,0.3510518244514002,0.31725944094072983,0.005020104567200169,0.2404807099442438,15.320573301045917,59,0.0002152414586046341,209,0.048521016050984744,39,heavy
155.82746328183947,96.74369966277266,2.851803109624058,1.620824244024278,0.6208265469395995,0.7888760431863864,0.0030411347846659685,0.6255148148772792,0.6208325590572296,0.00023678746476128742,-0.17395069403897678,54.93535318435548,62,7.465000601854396e-06,240,0.009956364182895916,33,75.94369021474256,22.981008675101343,2.7124091323888075,1.3025596953211445,0.3025645028475799,0.7928744338664405,0.0007223651654325397,0.3087266066742464,0.3025852003757942,0.00507260143094685,0.27365958566552484,13.126134346693481,64,1.2525103056341026e-05,207,0.012789261708597288,37,heavy
154.07259132354878,94.58253210924502,2.4555161330800397,1.613825906328091,0.6138350251934215,0.7849629976473332,0.0029731123638965557,0.6208389774347827,0.6138589716609391,0.0027533994836995827,-0.045155660812122966,53.41586695382952,56,2.939893441714164e-05,240,0.017982564150930247,34,75.70742598101668,22.838072349051657,2.3560730171546744,1.3016186935287546,0.30162321107974777,0.8114854292288118,0.0007178747139356016,0.30960932839662136,0.3016427291548706,0.02933644879446917,-0.04490539753099704,13.366730217147659,65,1.1774589940550733e-05,196,0.018379656047673443,37,heavy
151.3208408376879,91.24059175564521,2.648049030621535,1.6028550828901713,0.6028718758473622,0.7907052361662994,0.002867961950845962,0.6155584506943833,0.6029165229845915,0.0013489969558109632,-0.19535680082137502,51.92752322295581,64,5.3835000112340105e-05,238,0.0247294704321549,32,77.70125768652582,24.065211038700838,3.3075255030670907,1.3095492926329242,0.30956676369133795,0.7875208279633299,0.0007563176256042834,0.3204526256004958,0.3096406543326331,0.0036659201322288893,0.22703594798169888,13.599939253896679,60,4.5753633212520294e-05,189,0.023729053072071127,32,heavy
148.71831957467793,88.1221155108428,2.7765570750304835,1.5924957370982527,0.5925032652377606,0.7945538271093675,0.0027700482117839886,0.6028564132838524,0.592523523196511,0.002166811148944017,-0.56221169174683,50.425316794130865,68,2.400622379818124e-05,237,0.01677130252072756,34,78.6996367163337,24.680521163546516,3.451355155127076,1.3135372469577833,0.3135443693877837,0.7587355417632998,0.000775765967009611,0.3204526256004958,0.3135741851235247,0.04057656309899171,0.45108722586015937,13.431738723110666,54,1.8698001099606323e-05,201,0.02721457233818597,34,heavy
147.1015010058059,86.21252214131815,2.489948650240143,1.5860592976376884,0.5860617569952425,0.7881464390288835,0.002710083131964436,0.5908289802622284,0.5860684122437864,0.00027819328789216056,-0.30506009286248764,48.892494259025796,65,7.800817602097004e-06,241,0.010828311229416299,35,76.32380033730995,23.228144613970557,3.165799769482788,1.3040488097905352,0.3040788858060157,0.7928825882801824,0.0007298765034134283,0.3193530623452062,0.304207838197177,0.0003807021523019592,0.39619819655148614,13.213003517346266,48,7.844002757187342e-05,210,0.030803070720257286,36,heavy
144.38623447022772,83.0827261150543,2.590489639635479,1.5752117245084776,0.5752439620327797,0.7771036537546594,0.002611332429392178,0.5860851107631249,0.5753319710848751,0.005440965591910985,-0.24900864187158311,46.36895369477119,58,0.00010126109723747135,244,0.0323677360294482,39,72.08229007592259,20.729514968373323,2.647345641197261,1.2871356733545383,0.2871804385494924,0.7882769304237996,0.0006511882500092368,0.3040813504661843,0.2873807736041921,0.0010185291213977085,0.17828620064536926,11.691894261851449,56,0.00011510475186514936,204,0.03676901848972042,31,heavy
138.99853147549322,77.0319694101935,3.132561014674767,1.5537052963456768,0.5537790098625228,0.79648219249816,0.002420625462118583,0.5800006690328121,0.553985808965027,0.0029210110627272954,-0.0468666837391801,44.11880948261607,56,0.0002290847703192885,246,0.05285966490868699,41,67.10481572133969,17.978123256556273,2.9021995592953314,1.267290671588658,0.26734986343163225,0.8035014529955358,0.0005645609651652194,0.28854999162494893,0.2676303216564695,0.002236739716997013,0.1298628351885331,10.336280822205214,66,0.00015003959303288818,203,0.041942096396592216,36,heavy
