file_id,window_idx,MAV,WL,IEMG,VAR,ZC,SSC,WAMP,label
Trial_8,246,0.04376765771622514,0.015880710969940974,16.85054822074668,8.049416755828603e-06,40,66,363,heavy
Trial_8,247,0.04932529252990814,0.01306607913470429,18.990237624014632,1.5610082280989427e-05,40,65,362,heavy
Trial_8,248,0.05279234066836536,0.007473687552097236,20.325051157320665,1.2994787875133564e-06,37,64,363,heavy
Trial_8,249,0.05232353030549569,0.008161110910829751,20.144559167615842,1.1964002068252051e-06,38,66,368,heavy
Trial_8,250,0.05723130325614951,0.02039766985914781,22.03405175361756,3.8435106584504976e-05,43,60,372,heavy
Trial_8,251,0.06908560502757717,0.025489220459661746,26.59795793561721,5.4601481533572634e-05,43,63,362,heavy
Trial_8,252,0.07471154450600019,0.017311105394619872,28.763944634810073,6.137644143791281e-06,35,70,362,heavy
Trial_8,253,0.07163154312391011,0.016806533444942456,27.578144102705394,7.935619436524605e-06,31,67,371,heavy
Trial_8,254,0.07665148438198892,0.031043249887898958,29.510821487065733,7.158476952446306e-05,30,64,365,heavy
Trial_8,255,0.09314671454771027,0.03703121008924147,35.86148510086846,0.00011140773833754395,31,60,367,heavy
Trial_8,256,0.10065544357708134,0.02696655519619845,38.752345777176316,1.541976813671467e-05,38,62,379,heavy
Trial_8,257,0.09415636033390674,0.017356908875378843,36.250198728554096,2.973534697464892e-05,47,72,374,heavy
Trial_8,258,0.08870994528178627,0.008359433920126447,34.153328933487714,2.967186635091405e-06,44,68,366,heavy
Trial_8,259,0.08874173478753497,0.003834303086882193,34.165567893200965,8.28269116283225e-07,43,68,366,heavy
Trial_8,260,0.09180047447164327,0.008396426865743573,35.34318267158266,7.192664819925384e-06,41,68,370,heavy
Trial_8,261,0.09658150664012435,0.013179675058790405,37.183880056447876,7.980653355788843e-06,32,59,376,heavy
Trial_8,262,0.09539902627574957,0.018587374822591624,36.728625116163585,1.900843893033279e-05,39,65,373,heavy
Trial_8,263,0.0866110146199021,0.02019866683031367,33.34524062866231,3.497115460043574e-05,46,70,366,heavy
Trial_8,264,0.08188732160823772,0.013638118433454902,31.526618819171524,3.836538483095413e-06,38,63,369,heavy
Trial_8,265,0.08454383221672497,0.008100443528304399,32.549375403439115,6.428293038274916e-06,36,59,375,heavy
Trial_8,266,0.0877296538438378,0.0046461767181282115,33.77591672987755,1.6377469142581123e-06,45,59,375,heavy
Trial_8,267,0.08926534458086419,0.0021383110900044244,34.36715766363271,4.137376685046318e-07,44,60,373,heavy
